MJD	ZTF_g	ZTF_g_err	ZTF_r	ZTF_r_err	ps_g	ps_g_err	ps_i	ps_i_err	ps_r	ps_r_err	ps_z	ps_z_err
58928.150000004316	nan	nan	-1.4107717156551562e-15	1.0563901010709508e-15	nan	nan	nan	nan	nan	nan	nan	nan
58928.20000000432	nan	nan	-1.4138154703675108e-15	1.0540740996363886e-15	nan	nan	nan	nan	nan	nan	nan	nan
58928.25000000432	nan	nan	-1.4168312408812901e-15	1.0517358334878451e-15	nan	nan	nan	nan	nan	nan	nan	nan
58928.300000004325	nan	nan	-1.4198185823420023e-15	1.0493752454124723e-15	nan	nan	nan	nan	nan	nan	nan	nan
58928.35000000433	nan	nan	-1.4227770452526826e-15	1.0469922780599862e-15	nan	nan	nan	nan	nan	nan	nan	nan
58928.40000000433	nan	nan	-1.4257061754323087e-15	1.0445868739548994e-15	nan	nan	nan	nan	nan	nan	nan	nan
58928.45000000433	nan	nan	-1.4286055139741978e-15	1.0421589755089685e-15	nan	nan	nan	nan	nan	nan	nan	nan
58928.50000000434	nan	nan	-1.4314745972038673e-15	1.0397085250338577e-15	nan	nan	nan	nan	nan	nan	nan	nan
58928.55000000434	nan	nan	-1.4343129566366252e-15	1.0372354647540319e-15	nan	nan	nan	nan	nan	nan	nan	nan
58928.60000000434	nan	nan	-1.4371201189347313e-15	1.034739736819873e-15	nan	nan	nan	nan	nan	nan	nan	nan
58928.650000004345	nan	nan	-1.4398956058645032e-15	1.0322212833210236e-15	nan	nan	nan	nan	nan	nan	nan	nan
58928.70000000435	nan	nan	-1.442638934252572e-15	1.0296800462999775e-15	nan	nan	nan	nan	nan	nan	nan	nan
58928.75000000435	nan	nan	-1.4453496159423677e-15	1.027115967765897e-15	nan	nan	nan	nan	nan	nan	nan	nan
58928.800000004354	nan	nan	-1.4480271577496949e-15	1.0245289897086917e-15	nan	nan	nan	nan	nan	nan	nan	nan
58928.85000000436	nan	nan	-1.4506710614185367e-15	1.0219190541133223e-15	nan	nan	nan	nan	nan	nan	nan	nan
58928.90000000436	nan	nan	-1.453280823575886e-15	1.019286102974387e-15	nan	nan	nan	nan	nan	nan	nan	nan
58928.95000000436	nan	nan	-1.4558559356867347e-15	1.0166300783109438e-15	nan	nan	nan	nan	nan	nan	nan	nan
58929.000000004366	nan	nan	-1.458395884008402e-15	1.0139509221816056e-15	nan	nan	nan	nan	nan	nan	nan	nan
58929.05000000437	nan	nan	-1.4609001495445674e-15	1.0112485766999066e-15	nan	nan	nan	nan	nan	nan	nan	nan
58929.10000000437	nan	nan	-1.4633682079990276e-15	1.0085229840499359e-15	nan	nan	nan	nan	nan	nan	nan	nan
58929.150000004374	nan	nan	-1.4657995297289188e-15	1.0057740865022555e-15	nan	nan	nan	nan	nan	nan	nan	nan
58929.20000000438	nan	nan	-1.468193579697727e-15	1.003001826430096e-15	nan	nan	nan	nan	nan	nan	nan	nan
58929.25000000438	nan	nan	-1.4705498174277747e-15	1.0002061463258486e-15	nan	nan	nan	nan	nan	nan	nan	nan
58929.30000000438	nan	nan	-1.4728676969524605e-15	9.973869888178487e-16	nan	nan	nan	nan	nan	nan	nan	nan
58929.350000004386	nan	nan	-1.4751466667680011e-15	9.9454429668746e-16	nan	nan	nan	nan	nan	nan	nan	nan
58929.40000000439	nan	nan	-1.4773861697848848e-15	9.916780128864688e-16	nan	nan	nan	nan	nan	nan	nan	nan
58929.45000000439	nan	nan	-1.4795856432788357e-15	9.887880805547832e-16	nan	nan	nan	nan	nan	nan	nan	nan
58929.500000004395	nan	nan	-1.4817445188415243e-15	9.85874443038456e-16	nan	nan	nan	nan	nan	nan	nan	nan
58929.5500000044	nan	nan	-1.4838622223306606e-15	9.82937043908037e-16	nan	nan	nan	nan	nan	nan	nan	nan
58929.6000000044	nan	nan	-1.4859381738200029e-15	9.799758269772424e-16	nan	nan	nan	nan	nan	nan	nan	nan
58929.6500000044	nan	nan	-1.4879717875486113e-15	9.76990736321978e-16	nan	nan	nan	nan	nan	nan	nan	nan
58929.700000004406	nan	nan	-1.4899624718700135e-15	9.739817162996895e-16	nan	nan	nan	nan	nan	nan	nan	nan
58929.75000000441	nan	nan	-1.491909629200696e-15	9.709487115690808e-16	nan	nan	nan	nan	nan	nan	nan	nan
58929.80000000441	nan	nan	-1.4938126559684562e-15	9.67891667110171e-16	nan	nan	nan	nan	nan	nan	nan	nan
58929.850000004415	nan	nan	-1.4956709425600382e-15	9.648105282447372e-16	nan	nan	nan	nan	nan	nan	nan	nan
58929.90000000442	nan	nan	-1.4974838732686218e-15	9.61705240657106e-16	nan	nan	nan	nan	nan	nan	nan	nan
58929.95000000442	nan	nan	-1.4992508262407253e-15	9.585757504153442e-16	nan	nan	nan	nan	nan	nan	nan	nan
58930.000000004424	nan	nan	-1.5009711734227472e-15	9.554220039928225e-16	nan	nan	nan	nan	nan	nan	nan	nan
58930.05000000443	nan	nan	-1.5026442805070292e-15	9.522439482901788e-16	nan	nan	nan	nan	nan	nan	nan	nan
58930.10000000443	nan	nan	-1.5042695068775978e-15	9.49041530657689e-16	nan	nan	nan	nan	nan	nan	nan	nan
58930.15000000443	nan	nan	-1.5058462055553223e-15	9.45814698918035e-16	nan	nan	nan	nan	nan	nan	nan	nan
58930.200000004435	nan	nan	-1.5073737231427867e-15	9.425634013894963e-16	nan	nan	nan	nan	nan	nan	nan	nan
58930.25000000444	nan	nan	-1.5088513997685622e-15	9.39287586909582e-16	nan	nan	nan	nan	nan	nan	nan	nan
58930.30000000444	nan	nan	-1.5102785690312039e-15	9.35987204859075e-16	nan	nan	nan	nan	nan	nan	nan	nan
58930.350000004444	nan	nan	-1.5116545579426306e-15	9.32662205186539e-16	nan	nan	nan	nan	nan	nan	nan	nan
58930.40000000445	nan	nan	-1.512978686871252e-15	9.293125384332653e-16	nan	nan	nan	nan	nan	nan	nan	nan
58930.45000000445	nan	nan	-1.5142502694843858e-15	9.259381557586958e-16	nan	nan	nan	nan	nan	nan	nan	nan
58930.50000000445	nan	nan	-1.5154686126904523e-15	9.225390089663088e-16	nan	nan	nan	nan	nan	nan	nan	nan
58930.550000004456	nan	nan	-1.5166330165805996e-15	9.191150505299835e-16	nan	nan	nan	nan	nan	nan	nan	nan
58930.60000000446	nan	nan	-1.5177427743698309e-15	9.15666233620871e-16	nan	nan	nan	nan	nan	nan	nan	nan
58930.65000000446	nan	nan	-1.5187971723377623e-15	9.121925121347468e-16	nan	nan	nan	nan	nan	nan	nan	nan
58930.700000004465	nan	nan	-1.5197954897687868e-15	9.086938407198968e-16	nan	nan	nan	nan	nan	nan	nan	nan
58930.75000000447	nan	nan	-1.5207369988918826e-15	9.051701748055078e-16	nan	nan	nan	nan	nan	nan	nan	nan
58930.80000000447	nan	nan	-1.5216209648198984e-15	9.016214706306036e-16	nan	nan	nan	nan	nan	nan	nan	nan
58930.85000000447	nan	nan	-1.5224466454882634e-15	8.980476852735214e-16	nan	nan	nan	nan	nan	nan	nan	nan
58930.900000004476	nan	nan	-1.5232132915933016e-15	8.944487766819497e-16	nan	nan	nan	nan	nan	nan	nan	nan
58930.95000000448	nan	nan	-1.5239201465301392e-15	8.90824703703527e-16	nan	nan	nan	nan	nan	nan	nan	nan
58931.00000000448	nan	nan	-1.5245664463299298e-15	8.871754261170219e-16	nan	nan	nan	nan	nan	nan	nan	nan
58931.050000004485	nan	nan	-1.5251514195966153e-15	8.835009046641205e-16	nan	nan	nan	nan	nan	nan	nan	nan
58931.10000000449	nan	nan	-1.5256742874433776e-15	8.798011010817968e-16	nan	nan	nan	nan	nan	nan	nan	nan
58931.15000000449	nan	nan	-1.526134263428355e-15	8.7607597813532e-16	nan	nan	nan	nan	nan	nan	nan	nan
58931.20000000449	nan	nan	-1.5265305534899071e-15	8.723254996518823e-16	nan	nan	nan	nan	nan	nan	nan	nan
58931.2500000045	nan	nan	-1.5268623558814636e-15	8.685496305548829e-16	nan	nan	nan	nan	nan	nan	nan	nan
58931.3000000045	nan	nan	-1.5271288611057442e-15	8.647483368988621e-16	nan	nan	nan	nan	nan	nan	nan	nan
58931.3500000045	nan	nan	-1.527329251848474e-15	8.60921585905113e-16	nan	nan	nan	nan	nan	nan	nan	nan
58931.400000004505	nan	nan	-1.5274627029116486e-15	8.570693459979896e-16	nan	nan	nan	nan	nan	nan	nan	nan
58931.45000000451	nan	nan	-1.5275283811461503e-15	8.531915868419028e-16	nan	nan	nan	nan	nan	nan	nan	nan
58931.50000000451	nan	nan	-1.5275254453839256e-15	8.492882793790545e-16	nan	nan	nan	nan	nan	nan	nan	nan
58931.550000004514	nan	nan	-1.527453046369577e-15	8.453593958679005e-16	nan	nan	nan	nan	nan	nan	nan	nan
58931.60000000452	nan	nan	-1.527310326691423e-15	8.414049099223565e-16	nan	nan	nan	nan	nan	nan	nan	nan
58931.65000000452	nan	nan	-1.5270964207119974e-15	8.374247965517902e-16	nan	nan	nan	nan	nan	nan	nan	nan
58931.70000000452	nan	nan	-1.5268104544980377e-15	8.33419032201793e-16	nan	nan	nan	nan	nan	nan	nan	nan
58931.750000004526	nan	nan	-1.526451545749835e-15	8.293875947957471e-16	nan	nan	nan	nan	nan	nan	nan	nan
58931.80000000453	nan	nan	-1.5260188037301427e-15	8.253304637772326e-16	nan	nan	nan	nan	nan	nan	nan	nan
58931.85000000453	nan	nan	-1.5255113291924093e-15	8.212476201532698e-16	nan	nan	nan	nan	nan	nan	nan	nan
58931.900000004534	nan	nan	-1.5249282143085112e-15	8.171390465384128e-16	nan	nan	nan	nan	nan	nan	nan	nan
58931.95000000454	nan	nan	-1.5242685425958088e-15	8.130047271997435e-16	nan	nan	nan	nan	nan	nan	nan	nan
58932.00000000454	nan	nan	-1.5235313888438587e-15	8.088446481027497e-16	nan	nan	nan	nan	nan	nan	nan	nan
58932.05000000454	nan	nan	-1.5227158190402659e-15	8.046587969581392e-16	nan	nan	nan	nan	nan	nan	nan	nan
58932.100000004546	nan	nan	-1.5218208902960674e-15	8.0044716326959765e-16	nan	nan	nan	nan	nan	nan	nan	nan
58932.15000000455	nan	nan	-1.52084565077061e-15	7.962097383824976e-16	nan	nan	nan	nan	nan	nan	nan	nan
58932.20000000455	nan	nan	-1.519789139595669e-15	7.919465155336231e-16	nan	nan	nan	nan	nan	nan	nan	nan
58932.250000004555	nan	nan	-1.5186503867991106e-15	7.876574899018858e-16	nan	nan	nan	nan	nan	nan	nan	nan
58932.30000000456	nan	nan	-1.5174284132278342e-15	7.833426586600986e-16	nan	nan	nan	nan	nan	nan	nan	nan
58932.35000000456	nan	nan	-1.5161222304702063e-15	7.79002021027793e-16	nan	nan	nan	nan	nan	nan	nan	nan
58932.40000000456	nan	nan	-1.514730840777788e-15	7.746355783251469e-16	nan	nan	nan	nan	nan	nan	nan	nan
58932.45000000457	nan	nan	-1.5132532369864653e-15	7.702433340280104e-16	nan	nan	nan	nan	nan	nan	nan	nan
58932.50000000457	nan	nan	-1.5116884024370818e-15	7.658252938240829e-16	nan	nan	nan	nan	nan	nan	nan	nan
58932.55000000457	nan	nan	-1.5100353108952436e-15	7.613814656702666e-16	nan	nan	nan	nan	nan	nan	nan	nan
58932.600000004575	nan	nan	-1.5082929264705728e-15	7.56911859851215e-16	nan	nan	nan	nan	nan	nan	nan	nan
58932.65000000458	nan	nan	-1.5064602035354022e-15	7.524164890391116e-16	nan	nan	nan	nan	nan	nan	nan	nan
58932.70000000458	nan	nan	-1.5045360866427256e-15	7.478953683547188e-16	nan	nan	nan	nan	nan	nan	nan	nan
58932.750000004584	nan	nan	-1.502519510443506e-15	7.433485154297123e-16	nan	nan	nan	nan	nan	nan	nan	nan
58932.80000000459	nan	nan	-1.5004093996033743e-15	7.387759504703496e-16	nan	nan	nan	nan	nan	nan	nan	nan
58932.85000000459	nan	nan	-1.4982046687186709e-15	7.34177696322493e-16	nan	nan	nan	nan	nan	nan	nan	nan
58932.90000000459	nan	nan	-1.4959042222317955e-15	7.295537785380393e-16	nan	nan	nan	nan	nan	nan	nan	nan
58932.950000004595	nan	nan	-1.4935069543459068e-15	7.249042254427752e-16	nan	nan	nan	nan	nan	nan	nan	nan
58933.0000000046	nan	nan	-1.4910117489388794e-15	7.20229068205706e-16	nan	nan	nan	nan	nan	nan	nan	nan
58933.0500000046	nan	nan	-1.4884174794767283e-15	7.155283409098915e-16	nan	nan	nan	nan	nan	nan	nan	nan
58933.100000004604	nan	nan	-1.4857230089261722e-15	7.10802080624842e-16	nan	nan	nan	nan	nan	nan	nan	nan
58933.15000000461	nan	nan	-1.4829271896667241e-15	7.060503274804841e-16	nan	nan	nan	nan	nan	nan	nan	nan
58933.20000000461	nan	nan	-1.4800288634018164e-15	7.012731247427851e-16	nan	nan	nan	nan	nan	nan	nan	nan
58933.25000000461	nan	nan	-1.4770268610694515e-15	6.964705188910444e-16	nan	nan	nan	nan	nan	nan	nan	nan
58933.300000004616	nan	nan	-1.47392000275212e-15	6.916425596968979e-16	nan	nan	nan	nan	nan	nan	nan	nan
58933.35000000462	nan	nan	-1.4707070975858418e-15	6.867893003051158e-16	nan	nan	nan	nan	nan	nan	nan	nan
58933.40000000462	nan	nan	-1.4673869436686737e-15	6.819107973162112e-16	nan	nan	nan	nan	nan	nan	nan	nan
58933.450000004625	nan	nan	-1.4639583279683944e-15	6.770071108709174e-16	nan	nan	nan	nan	nan	nan	nan	nan
58933.50000000463	nan	nan	-1.4604200262295298e-15	6.720783047365886e-16	nan	nan	nan	nan	nan	nan	nan	nan
58933.55000000463	nan	nan	-1.4567708028795887e-15	6.671244463955864e-16	nan	nan	nan	nan	nan	nan	nan	nan
58933.60000000463	nan	nan	-1.4530094109346057e-15	6.621456071356977e-16	nan	nan	nan	nan	nan	nan	nan	nan
58933.650000004636	nan	nan	-1.4491345919039244e-15	6.571418621426455e-16	nan	nan	nan	nan	nan	nan	nan	nan
58933.70000000464	nan	nan	-1.4451450756941263e-15	6.521132905947547e-16	nan	nan	nan	nan	nan	nan	nan	nan
58933.75000000464	nan	nan	-1.4410395805124676e-15	6.470599757598353e-16	nan	nan	nan	nan	nan	nan	nan	nan
58933.800000004645	nan	nan	-1.4368168127692397e-15	6.419820050943493e-16	nan	nan	nan	nan	nan	nan	nan	nan
58933.85000000465	nan	nan	-1.4324754669796553e-15	6.368794703449285e-16	nan	nan	nan	nan	nan	nan	nan	nan
58933.90000000465	nan	nan	-1.4280142256646813e-15	6.317524676523055e-16	nan	nan	nan	nan	nan	nan	nan	nan
58933.950000004654	nan	nan	-1.4234317592513192e-15	6.2660109765775e-16	nan	nan	nan	nan	nan	nan	nan	nan
58934.00000000466	nan	nan	-1.418726725971978e-15	6.214254656120698e-16	nan	nan	nan	nan	nan	nan	nan	nan
58934.05000000466	nan	nan	-1.4138977717631431e-15	6.162256814872508e-16	nan	nan	nan	nan	nan	nan	nan	nan
58934.10000000466	nan	nan	-1.4089435301631744e-15	6.110018600908456e-16	nan	nan	nan	nan	nan	nan	nan	nan
58934.150000004665	nan	nan	-1.4038626222092294e-15	6.057541211831671e-16	nan	nan	nan	nan	nan	nan	nan	nan
58934.20000000467	nan	nan	-1.398653656333729e-15	6.004825895973743e-16	nan	nan	nan	nan	nan	nan	nan	nan
58934.25000000467	nan	nan	-1.3933152282594727e-15	5.951873953625798e-16	nan	nan	nan	nan	nan	nan	nan	nan
58934.300000004674	nan	nan	-1.3878459208943502e-15	5.898686738300381e-16	nan	nan	nan	nan	nan	nan	nan	nan
58934.35000000468	nan	nan	-1.382244304225094e-15	5.845265658025159e-16	nan	nan	nan	nan	nan	nan	nan	nan
58934.40000000468	nan	nan	-1.3765089352102452e-15	5.791612176669659e-16	nan	nan	nan	nan	nan	nan	nan	nan
58934.45000000468	nan	nan	-1.3706383576719932e-15	5.737727815306237e-16	nan	nan	nan	nan	nan	nan	nan	nan
58934.500000004686	nan	nan	-1.364631102187809e-15	5.683614153605813e-16	nan	nan	nan	nan	nan	nan	nan	nan
58934.55000000469	nan	nan	-1.3584856859804408e-15	5.629272831270415e-16	nan	nan	nan	nan	nan	nan	nan	nan
58934.60000000469	nan	nan	-1.3522006128076134e-15	5.574705549503027e-16	nan	nan	nan	nan	nan	nan	nan	nan
58934.650000004694	nan	nan	-1.345774372850751e-15	5.519914072516479e-16	nan	nan	nan	nan	nan	nan	nan	nan
58934.7000000047	nan	nan	-1.3392054426025168e-15	5.464900229082376e-16	nan	nan	nan	nan	nan	nan	nan	nan
58934.7500000047	nan	nan	-1.3324922847539847e-15	5.409665914121764e-16	nan	nan	nan	nan	nan	nan	nan	nan
58934.8000000047	nan	nan	-1.325633348080486e-15	5.354213090339086e-16	nan	nan	nan	nan	nan	nan	nan	nan
58934.850000004706	nan	nan	-1.3186270673268027e-15	5.2985437899003e-16	nan	nan	nan	nan	nan	nan	nan	nan
58934.90000000471	nan	nan	-1.3114718630914085e-15	5.242660116157604e-16	nan	nan	nan	nan	nan	nan	nan	nan
58934.95000000471	nan	nan	-1.3041661417097307e-15	5.186564245422052e-16	nan	nan	nan	nan	nan	nan	nan	nan
58935.000000004715	nan	nan	-1.2967082951365623e-15	5.130258428785623e-16	nan	nan	nan	nan	nan	nan	nan	nan
58935.05000000472	nan	nan	-1.2890967008276512e-15	5.073744993995065e-16	nan	nan	nan	nan	nan	nan	nan	nan
58935.10000000472	nan	nan	-1.2813297216201573e-15	5.017026347378994e-16	nan	nan	nan	nan	nan	nan	nan	nan
58935.15000000472	nan	nan	-1.2734057056123236e-15	4.960104975830708e-16	nan	nan	nan	nan	nan	nan	nan	nan
58935.20000000473	nan	nan	-1.265322986042142e-15	4.902983448848353e-16	nan	nan	nan	nan	nan	nan	nan	nan
58935.25000000473	nan	nan	-1.257079881165149e-15	4.84566442063519e-16	nan	nan	nan	nan	nan	nan	nan	nan
58935.30000000473	nan	nan	-1.2486746941311452e-15	4.788150632261973e-16	nan	nan	nan	nan	nan	nan	nan	nan
58935.350000004735	nan	nan	-1.2401057128600575e-15	4.730444913894154e-16	nan	nan	nan	nan	nan	nan	nan	nan
58935.40000000474	nan	nan	-1.2313712099167682e-15	4.6725501870861215e-16	nan	nan	nan	nan	nan	nan	nan	nan
58935.45000000474	nan	nan	-1.2224694423850748e-15	4.6144694671458e-16	nan	nan	nan	nan	nan	nan	nan	nan
58935.500000004744	nan	nan	-1.2133986517404808e-15	4.556205865572096e-16	nan	nan	nan	nan	nan	nan	nan	nan
58935.55000000475	nan	nan	-1.2041570637221011e-15	4.49776259256835e-16	nan	nan	nan	nan	nan	nan	nan	nan
58935.60000000475	nan	nan	-1.1947428882036482e-15	4.4391429596349545e-16	nan	nan	nan	nan	nan	nan	nan	nan
58935.65000000475	nan	nan	-1.185154319063343e-15	4.380350382244789e-16	nan	nan	nan	nan	nan	nan	nan	nan
58935.700000004756	nan	nan	-1.1753895340526146e-15	4.3213883826048377e-16	nan	nan	nan	nan	nan	nan	nan	nan
58935.75000000476	nan	nan	-1.1654466946641472e-15	4.262260592507787e-16	nan	nan	nan	nan	nan	nan	nan	nan
58935.80000000476	nan	nan	-1.155323945998719e-15	4.2029707562779166e-16	nan	nan	nan	nan	nan	nan	nan	nan
58935.850000004764	nan	nan	-1.1450194166308221e-15	4.1435227338152125e-16	nan	nan	nan	nan	nan	nan	nan	nan
58935.90000000477	nan	nan	-1.1345312184735753e-15	4.0839205037426445e-16	nan	nan	nan	nan	nan	nan	nan	nan
58935.95000000477	nan	nan	-1.1238574466423504e-15	4.024168166660953e-16	nan	nan	nan	nan	nan	nan	nan	nan
58936.00000000477	nan	nan	-1.1129961793174068e-15	3.964269948516645e-16	nan	nan	nan	nan	nan	nan	nan	nan
58936.050000004776	nan	nan	-1.1019454776054856e-15	3.9042302040882163e-16	nan	nan	nan	nan	nan	nan	nan	nan
58936.10000000478	nan	nan	-1.0907033854002664e-15	3.84405342059663e-16	nan	nan	nan	nan	nan	nan	nan	nan
58936.15000000478	nan	nan	-1.0792679292418677e-15	3.783744221446358e-16	nan	nan	nan	nan	nan	nan	nan	nan
58936.200000004785	nan	nan	-1.0676371181748978e-15	3.723307370103581e-16	nan	nan	nan	nan	nan	nan	nan	nan
58936.25000000479	nan	nan	-1.055808943606024e-15	3.6627477741183184e-16	nan	nan	nan	nan	nan	nan	nan	nan
58936.30000000479	nan	nan	-1.0437813791597818e-15	3.6020704892989744e-16	nan	nan	nan	nan	nan	nan	nan	nan
58936.35000000479	nan	nan	-1.0315523805336923e-15	3.5412807240465467e-16	nan	nan	nan	nan	nan	nan	nan	nan
58936.400000004796	nan	nan	-1.0191198853520707e-15	3.4803838438580895e-16	nan	nan	nan	nan	nan	nan	nan	nan
58936.4500000048	nan	nan	-1.0064818130187768e-15	3.419385376008186e-16	nan	nan	nan	nan	nan	nan	nan	nan
58936.5000000048	nan	nan	-9.93636064568722e-16	3.3582910144197033e-16	nan	nan	nan	nan	nan	nan	nan	nan
58936.550000004805	nan	nan	-9.805805225183711e-16	3.2971066247337044e-16	nan	nan	nan	nan	nan	nan	nan	nan
58936.60000000481	nan	nan	-9.673130507149718e-16	3.235838249591384e-16	nan	nan	nan	nan	nan	nan	nan	nan
58936.65000000481	nan	nan	-9.538314941845899e-16	3.1744921141410916e-16	nan	nan	nan	nan	nan	nan	nan	nan
58936.700000004814	nan	nan	-9.401336789790833e-16	3.113074631783832e-16	nan	nan	nan	nan	nan	nan	nan	nan
58936.75000000482	nan	nan	-9.262174120218676e-16	3.0515924101735555e-16	nan	nan	nan	nan	nan	nan	nan	nan
58936.80000000482	nan	nan	-9.120804809522809e-16	2.990052257488948e-16	nan	nan	nan	nan	nan	nan	nan	nan
58936.85000000482	nan	nan	-8.97720653969108e-16	2.9284611889949755e-16	nan	nan	nan	nan	nan	nan	nan	nan
58936.900000004825	nan	nan	-8.831356796724886e-16	2.866826433915346e-16	nan	nan	nan	nan	nan	nan	nan	nan
58936.95000000483	nan	nan	-8.683232869050277e-16	2.805155442637276e-16	nan	nan	nan	nan	nan	nan	nan	nan
58937.00000000483	nan	nan	-8.532811845911553e-16	2.7434558942750744e-16	nan	nan	nan	nan	nan	nan	nan	nan
58937.050000004834	nan	nan	-8.380070615758689e-16	2.681735704618994e-16	nan	nan	nan	nan	nan	nan	nan	nan
58937.10000000484	nan	nan	-8.224985864615079e-16	2.620003034501348e-16	nan	nan	nan	nan	nan	nan	nan	nan
58937.15000000484	nan	nan	-8.067534074440381e-16	2.5582662986135604e-16	nan	nan	nan	nan	nan	nan	nan	nan
58937.20000000484	nan	nan	-7.907691521474042e-16	2.4965341748147587e-16	nan	nan	nan	nan	nan	nan	nan	nan
58937.250000004846	nan	nan	-7.745434274569604e-16	2.4348156139747545e-16	nan	nan	nan	nan	nan	nan	nan	nan
58937.30000000485	nan	nan	-7.580738193515441e-16	2.3731198504020577e-16	nan	nan	nan	nan	nan	nan	nan	nan
58937.35000000485	nan	nan	-7.413578927342086e-16	2.3114564129150583e-16	nan	nan	nan	nan	nan	nan	nan	nan
58937.400000004855	nan	nan	-7.243931912616359e-16	2.2498351366211904e-16	nan	nan	nan	nan	nan	nan	nan	nan
58937.45000000486	nan	nan	-7.071772371723592e-16	2.1882661754809433e-16	nan	nan	nan	nan	nan	nan	nan	nan
58937.50000000486	nan	nan	-6.897075311134478e-16	2.1267600157455615e-16	nan	nan	nan	nan	nan	nan	nan	nan
58937.55000000486	nan	nan	-6.7198155196600905e-16	2.0653274903712607e-16	nan	nan	nan	nan	nan	nan	nan	nan
58937.600000004866	nan	nan	-6.53996756669378e-16	2.0039797945325834e-16	nan	nan	nan	nan	nan	nan	nan	nan
58937.65000000487	nan	nan	-6.357505800437027e-16	1.9427285023805153e-16	nan	nan	nan	nan	nan	nan	nan	nan
58937.70000000487	nan	nan	-6.172404346114753e-16	1.881585585217739e-16	nan	nan	nan	nan	nan	nan	nan	nan
58937.750000004875	nan	nan	-5.984637104174712e-16	1.82056343130093e-16	nan	nan	nan	nan	nan	nan	nan	nan
58937.80000000488	nan	nan	-5.794177748473557e-16	1.7596748675234607e-16	nan	nan	nan	nan	nan	nan	nan	nan
58937.85000000488	nan	nan	-5.600999724448902e-16	1.6989331832919704e-16	nan	nan	nan	nan	nan	nan	nan	nan
58937.90000000488	nan	nan	-5.405076247277946e-16	1.6383521569797418e-16	nan	nan	nan	nan	nan	nan	nan	nan
58937.95000000489	nan	nan	-5.206380300020084e-16	1.5779460854415817e-16	nan	nan	nan	nan	nan	nan	nan	nan
58938.00000000489	nan	nan	-5.00488463174803e-16	1.5177298171957607e-16	nan	nan	nan	nan	nan	nan	nan	nan
58938.05000000489	nan	nan	-4.800561755661494e-16	1.4577187900494903e-16	nan	nan	nan	nan	nan	nan	nan	nan
58938.100000004895	nan	nan	-4.59338394718773e-16	1.3979290741653755e-16	nan	nan	nan	nan	nan	nan	nan	nan
58938.1500000049	nan	nan	-4.3833232420685404e-16	1.3383774218695683e-16	nan	nan	nan	nan	nan	nan	nan	nan
58938.2000000049	nan	nan	-4.1703514344297904e-16	1.2790813259188613e-16	nan	nan	nan	nan	nan	nan	nan	nan
58938.250000004904	nan	nan	-3.954440074839556e-16	1.2200590885166458e-16	nan	nan	nan	nan	nan	nan	nan	nan
58938.30000000491	nan	nan	-3.7355604683475963e-16	1.1613299041785706e-16	nan	nan	nan	nan	nan	nan	nan	nan
58938.35000000491	nan	nan	-3.5136836725123175e-16	1.1029139607023881e-16	nan	nan	nan	nan	nan	nan	nan	nan
58938.40000000491	nan	nan	-3.288780495412593e-16	1.0448325641697891e-16	nan	nan	nan	nan	nan	nan	nan	nan
58938.450000004916	nan	nan	-3.060821493641004e-16	9.871082963674175e-17	nan	nan	nan	nan	nan	nan	nan	nan
58938.50000000492	nan	nan	-2.829776970286957e-16	9.297652167067123e-17	nan	nan	nan	nan	nan	nan	nan	nan
58938.55000000492	nan	nan	-2.5956169728994933e-16	8.728291263649521e-17	nan	nan	nan	nan	nan	nan	nan	nan
58938.600000004924	nan	nan	-2.358311291436761e-16	8.163279211739952e-17	nan	nan	nan	nan	nan	nan	nan	nan
58938.65000000493	nan	nan	-2.1178294561997466e-16	7.602920738608875e-17	nan	nan	nan	nan	nan	nan	nan	nan
58938.70000000493	nan	nan	-1.8741407357487697e-16	7.047553093160016e-17	nan	nan	nan	nan	nan	nan	nan	nan
58938.75000000493	nan	nan	-1.6272141348058892e-16	6.497555754852846e-17	nan	nan	nan	nan	nan	nan	nan	nan
58938.800000004936	nan	nan	-1.377018392138423e-16	5.95336480242184e-17	nan	nan	nan	nan	nan	nan	nan	nan
58938.85000000494	nan	nan	-1.1235219784302538e-16	5.4154948683117376e-17	nan	nan	nan	nan	nan	nan	nan	nan
58938.90000000494	nan	nan	-8.666930941322978e-17	4.8845738998621314e-17	nan	nan	nan	nan	nan	nan	nan	nan
58938.950000004945	nan	nan	-6.064996672994857e-17	4.3614004572384734e-17	nan	nan	nan	nan	nan	nan	nan	nan
58939.00000000495	nan	nan	-3.429093514102817e-17	3.8470426040399013e-17	nan	nan	nan	nan	nan	nan	nan	nan
58939.05000000495	nan	nan	-7.58895231688153e-18	3.3430178931746225e-17	nan	nan	nan	nan	nan	nan	nan	nan
58939.10000000495	nan	nan	1.9459271970835058e-17	2.851641807952681e-17	nan	nan	nan	nan	nan	nan	nan	nan
58939.15000000496	nan	nan	4.685705607247861e-17	2.376752201358118e-17	nan	nan	nan	nan	nan	nan	nan	nan
58939.20000000496	nan	nan	7.460774668505509e-17	1.9253396444377133e-17	nan	nan	nan	nan	nan	nan	nan	nan
58939.25000000496	nan	nan	1.0271471907900593e-16	1.5114985206073604e-17	nan	nan	nan	nan	nan	nan	nan	nan
58939.300000004965	nan	nan	1.3118137732634348e-16	1.1660854781472285e-17	nan	nan	nan	nan	nan	nan	nan	nan
