#wls	flux	fluxerr	mangling_mask
3.691332E+03	6.249212E-17	2.243548E-17	9.519562E-01
3.696393E+03	6.307898E-17	2.055037E-17	9.519056E-01
3.698923E+03	6.356753E-17	1.984323E-17	9.518805E-01
3.701453E+03	6.366105E-17	1.967078E-17	9.518555E-01
3.703984E+03	6.359371E-17	1.944923E-17	9.518306E-01
3.706514E+03	6.359205E-17	1.908162E-17	9.518059E-01
3.709044E+03	6.352664E-17	1.907448E-17	9.517812E-01
3.711574E+03	6.374771E-17	1.910427E-17	9.517567E-01
3.714104E+03	6.431046E-17	1.883135E-17	9.517324E-01
3.716635E+03	6.510635E-17	1.701404E-17	9.517081E-01
3.719165E+03	6.566905E-17	1.493819E-17	9.516840E-01
3.721695E+03	6.625933E-17	1.454028E-17	9.516600E-01
3.724225E+03	6.686291E-17	1.477953E-17	9.516361E-01
3.726755E+03	6.733229E-17	1.653395E-17	9.516124E-01
3.729286E+03	6.768080E-17	1.814665E-17	9.515888E-01
3.731816E+03	6.835569E-17	1.913908E-17	9.515653E-01
3.734346E+03	6.915617E-17	1.854546E-17	9.515420E-01
3.736876E+03	7.005462E-17	1.700057E-17	9.515188E-01
3.739407E+03	7.094447E-17	1.411751E-17	9.514957E-01
3.741937E+03	7.134809E-17	1.298484E-17	9.514727E-01
3.744467E+03	7.135779E-17	1.218289E-17	9.514499E-01
3.746997E+03	7.153877E-17	1.138658E-17	9.514273E-01
3.749527E+03	7.163316E-17	1.138377E-17	9.514047E-01
3.752058E+03	7.200061E-17	1.155300E-17	9.513823E-01
3.754588E+03	7.233190E-17	1.109200E-17	9.513600E-01
3.757118E+03	7.328727E-17	1.106252E-17	9.513379E-01
3.759648E+03	7.457651E-17	1.146710E-17	9.513159E-01
3.762179E+03	7.568210E-17	1.247792E-17	9.512941E-01
3.764709E+03	7.636434E-17	1.262689E-17	9.512724E-01
3.767239E+03	7.738710E-17	1.274011E-17	9.512508E-01
3.769769E+03	7.838415E-17	1.278636E-17	9.512293E-01
3.772299E+03	7.867632E-17	1.267750E-17	9.512080E-01
3.774830E+03	7.938701E-17	1.172829E-17	9.511869E-01
3.777360E+03	8.032786E-17	1.065255E-17	9.511659E-01
3.779890E+03	8.127819E-17	9.526232E-18	9.511450E-01
3.782420E+03	8.194697E-17	9.661590E-18	9.511243E-01
3.784951E+03	8.292007E-17	1.093931E-17	9.511037E-01
3.787481E+03	8.399777E-17	1.148894E-17	9.510833E-01
3.790011E+03	8.491471E-17	1.116278E-17	9.510630E-01
3.792541E+03	8.526955E-17	1.125486E-17	9.510428E-01
3.795071E+03	8.555116E-17	1.099394E-17	9.510228E-01
3.797602E+03	8.575099E-17	1.085236E-17	9.510030E-01
3.800132E+03	8.568264E-17	1.143708E-17	9.509833E-01
3.802662E+03	8.569039E-17	1.177478E-17	9.509637E-01
3.805192E+03	8.618408E-17	1.186117E-17	9.509443E-01
3.807723E+03	8.676716E-17	1.253856E-17	9.509251E-01
3.810253E+03	8.758985E-17	1.306200E-17	9.509060E-01
3.812783E+03	8.863693E-17	1.407200E-17	9.508870E-01
3.815313E+03	9.011853E-17	1.464848E-17	9.508682E-01
3.817843E+03	9.134336E-17	1.535704E-17	9.508496E-01
3.820374E+03	9.249399E-17	1.547741E-17	9.508311E-01
3.822904E+03	9.373492E-17	1.548084E-17	9.508127E-01
3.825434E+03	9.459645E-17	1.525770E-17	9.507945E-01
3.827964E+03	9.543895E-17	1.438838E-17	9.507765E-01
3.830495E+03	9.690132E-17	1.347327E-17	9.507586E-01
3.833025E+03	9.850627E-17	1.113167E-17	9.507409E-01
3.835555E+03	9.974989E-17	9.296235E-18	9.507234E-01
3.838085E+03	1.012312E-16	8.766109E-18	9.507060E-01
3.840615E+03	1.025983E-16	9.574611E-18	9.506887E-01
3.843146E+03	1.037753E-16	1.040058E-17	9.506716E-01
3.845676E+03	1.049238E-16	1.141490E-17	9.506547E-01
3.848206E+03	1.063098E-16	1.190164E-17	9.506380E-01
3.850736E+03	1.074297E-16	1.206975E-17	9.506214E-01
3.853266E+03	1.085496E-16	1.218369E-17	9.506049E-01
3.855797E+03	1.094698E-16	1.199609E-17	9.505886E-01
