#wls	flux	fluxerr	mangling_mask
3.626949E+03	3.059664E-15	2.017587E-16	1.163901E+00
3.629236E+03	3.042351E-15	2.006387E-16	1.163868E+00
3.631523E+03	3.025621E-15	1.995528E-16	1.163835E+00
3.633810E+03	3.009822E-15	1.985193E-16	1.163801E+00
3.636097E+03	2.995304E-15	1.975560E-16	1.163767E+00
3.638384E+03	2.981368E-15	1.966260E-16	1.163733E+00
3.640672E+03	2.967782E-15	1.957168E-16	1.163699E+00
3.642959E+03	2.955477E-15	1.948769E-16	1.163665E+00
3.645246E+03	2.944569E-15	1.941118E-16	1.163631E+00
3.647533E+03	2.935871E-15	1.934631E-16	1.163597E+00
3.649820E+03	2.929967E-15	1.929603E-16	1.163563E+00
3.652107E+03	2.926389E-15	1.865545E-16	1.163528E+00
3.654394E+03	2.923626E-15	1.846361E-16	1.163493E+00
3.656682E+03	2.920282E-15	1.848277E-16	1.163459E+00
3.658969E+03	2.915890E-15	1.856870E-16	1.163424E+00
3.661256E+03	2.910218E-15	1.869958E-16	1.163389E+00
3.663543E+03	2.904197E-15	1.900213E-16	1.163354E+00
3.665830E+03	2.898991E-15	1.925274E-16	1.163319E+00
3.668117E+03	2.896460E-15	1.936468E-16	1.163284E+00
3.670404E+03	2.895907E-15	1.945517E-16	1.163248E+00
3.672692E+03	2.897215E-15	1.942263E-16	1.163213E+00
3.674979E+03	2.900267E-15	1.940672E-16	1.163177E+00
3.677266E+03	2.904249E-15	1.940556E-16	1.163142E+00
3.679553E+03	2.908579E-15	1.954539E-16	1.163106E+00
3.681840E+03	2.915352E-15	1.964356E-16	1.163070E+00
3.684127E+03	2.923403E-15	1.957349E-16	1.163034E+00
3.686414E+03	2.932267E-15	1.936097E-16	1.162998E+00
3.688702E+03	2.942643E-15	1.912197E-16	1.162962E+00
3.690989E+03	2.953599E-15	1.867578E-16	1.162926E+00
3.693276E+03	2.963972E-15	1.810458E-16	1.162889E+00
3.695563E+03	2.975159E-15	1.780131E-16	1.162853E+00
3.697850E+03	2.986461E-15	1.755807E-16	1.162816E+00
3.700137E+03	2.997529E-15	1.751623E-16	1.162779E+00
3.702424E+03	3.009643E-15	1.778080E-16	1.162743E+00
3.704712E+03	3.021290E-15	1.809182E-16	1.162706E+00
3.706999E+03	3.031658E-15	1.838941E-16	1.162669E+00
3.709286E+03	3.041676E-15	1.857621E-16	1.162631E+00
3.711573E+03	3.051228E-15	1.861978E-16	1.162594E+00
3.713860E+03	3.058919E-15	1.867960E-16	1.162557E+00
3.716147E+03	3.065912E-15	1.887187E-16	1.162519E+00
3.718434E+03	3.072787E-15	1.901772E-16	1.162481E+00
3.720722E+03	3.077686E-15	1.912529E-16	1.162444E+00
3.723009E+03	3.079911E-15	1.912512E-16	1.162406E+00
3.725296E+03	3.079926E-15	1.913382E-16	1.162368E+00
3.727583E+03	3.076919E-15	1.940600E-16	1.162330E+00
3.729870E+03	3.073448E-15	1.998784E-16	1.162292E+00
3.732157E+03	3.066838E-15	2.042740E-16	1.162253E+00
3.734444E+03	3.057787E-15	2.062246E-16	1.162215E+00
3.736732E+03	3.045832E-15	2.056488E-16	1.162176E+00
3.739019E+03	3.032133E-15	2.044451E-16	1.162138E+00
3.741306E+03	3.015763E-15	2.036018E-16	1.162099E+00
3.743593E+03	2.999742E-15	2.027188E-16	1.162060E+00
3.745880E+03	2.983024E-15	2.017480E-16	1.162021E+00
3.748167E+03	2.965378E-15	2.007396E-16	1.161982E+00
3.750454E+03	2.946338E-15	1.989522E-16	1.161943E+00
3.752742E+03	2.927648E-15	1.969680E-16	1.161903E+00
3.755029E+03	2.908029E-15	1.954405E-16	1.161864E+00
3.757316E+03	2.889689E-15	1.932769E-16	1.161824E+00
3.759603E+03	2.872977E-15	1.914783E-16	1.161784E+00
3.761890E+03	2.857427E-15	1.895776E-16	1.161745E+00
3.764177E+03	2.842343E-15	1.862682E-16	1.161705E+00
3.766464E+03	2.828305E-15	1.828616E-16	1.161665E+00
3.768752E+03	2.814964E-15	1.807420E-16	1.161624E+00
3.771039E+03	2.801625E-15	1.798397E-16	1.161584E+00
3.773326E+03	2.789098E-15	1.796427E-16	1.161544E+00
3.775613E+03	2.777386E-15	1.765428E-16	1.161503E+00
3.777900E+03	2.765093E-15	1.677227E-16	1.161462E+00
3.780187E+03	2.752221E-15	1.580260E-16	1.161422E+00
3.782474E+03	2.739349E-15	1.511775E-16	1.161381E+00
3.784762E+03	2.724967E-15	1.482095E-16	1.161340E+00
3.787049E+03	2.709425E-15	1.470474E-16	1.161298E+00
3.789336E+03	2.694001E-15	1.459811E-16	1.161257E+00
3.791623E+03	2.678809E-15	1.450010E-16	1.161216E+00
3.793910E+03	2.662689E-15	1.455097E-16	1.161174E+00
3.796197E+03	2.647847E-15	1.471436E-16	1.161133E+00
3.798484E+03	2.633006E-15	1.487000E-16	1.161091E+00
3.800772E+03	2.617585E-15	1.521504E-16	1.161049E+00
3.803059E+03	2.600539E-15	1.552868E-16	1.161007E+00
3.805346E+03	2.582682E-15	1.590782E-16	1.160965E+00
3.807633E+03	2.564362E-15	1.612011E-16	1.160922E+00
3.809920E+03	2.545926E-15	1.615431E-16	1.160880E+00
3.812207E+03	2.527840E-15	1.620032E-16	1.160838E+00
3.814494E+03	2.510451E-15	1.613693E-16	1.160795E+00
3.816782E+03	2.493760E-15	1.592755E-16	1.160752E+00
3.819069E+03	2.477998E-15	1.578583E-16	1.160709E+00
3.821356E+03	2.463398E-15	1.565416E-16	1.160666E+00
3.823643E+03	2.449843E-15	1.564961E-16	1.160623E+00
3.825930E+03	2.438146E-15	1.609313E-16	1.160580E+00
3.828217E+03	2.429119E-15	1.657844E-16	1.160536E+00
3.830504E+03	2.421484E-15	1.695722E-16	1.160493E+00
3.832792E+03	2.415707E-15	1.725093E-16	1.160449E+00
3.835079E+03	2.412367E-15	1.753491E-16	1.160405E+00
3.837366E+03	2.411695E-15	1.765797E-16	1.160361E+00
3.839653E+03	2.413808E-15	1.778421E-16	1.160317E+00
3.841940E+03	2.419054E-15	1.790521E-16	1.160273E+00
3.844227E+03	2.425923E-15	1.797908E-16	1.160229E+00
3.846514E+03	2.433603E-15	1.795653E-16	1.160185E+00
3.848802E+03	2.440238E-15	1.764100E-16	1.160140E+00
3.851089E+03	2.445249E-15	1.703957E-16	1.160095E+00
3.853376E+03	2.448750E-15	1.623592E-16	1.160050E+00
3.855663E+03	2.452020E-15	1.557388E-16	1.160005E+00
3.857950E+03	2.455752E-15	1.517510E-16	1.159960E+00
3.860237E+03	2.460876E-15	1.482963E-16	1.159915E+00
3.862524E+03	2.467507E-15	1.476734E-16	1.159870E+00
3.864812E+03	2.475297E-15	1.529037E-16	1.159824E+00
3.867099E+03	2.482738E-15	1.588112E-16	1.159779E+00
3.869386E+03	2.490294E-15	1.634929E-16	1.159733E+00
3.871673E+03	2.497850E-15	1.685651E-16	1.159687E+00
3.873960E+03	2.504825E-15	1.707343E-16	1.159641E+00
3.876247E+03	2.512262E-15	1.715046E-16	1.159595E+00
3.878534E+03	2.520627E-15	1.701627E-16	1.159549E+00
3.880822E+03	2.527483E-15	1.679721E-16	1.159502E+00
3.883109E+03	2.533294E-15	1.650147E-16	1.159456E+00
3.885396E+03	2.539105E-15	1.621984E-16	1.159409E+00
3.887683E+03	2.543408E-15	1.594491E-16	1.159362E+00
