#wls	flux	fluxerr	mangling_mask
3.626557E+03	2.625850E-15	1.170292E-16	1.167460E+00
3.628845E+03	2.619925E-15	1.168894E-16	1.167421E+00
3.631132E+03	2.613067E-15	1.167374E-16	1.167381E+00
3.633419E+03	2.607842E-15	1.166084E-16	1.167342E+00
3.635706E+03	2.604019E-15	1.164988E-16	1.167303E+00
3.637993E+03	2.601013E-15	1.164007E-16	1.167263E+00
3.640281E+03	2.599407E-15	1.163217E-16	1.167224E+00
3.642568E+03	2.601187E-15	1.162884E-16	1.167184E+00
3.644855E+03	2.603433E-15	1.162613E-16	1.167145E+00
3.647142E+03	2.606028E-15	1.162388E-16	1.167105E+00
3.649430E+03	2.609324E-15	1.162255E-16	1.167065E+00
3.651717E+03	2.612969E-15	1.157117E-16	1.167025E+00
3.654004E+03	2.616731E-15	1.154219E-16	1.166985E+00
3.656291E+03	2.620842E-15	1.184666E-16	1.166945E+00
3.658578E+03	2.623669E-15	1.172811E-16	1.166905E+00
3.660866E+03	2.626146E-15	1.139622E-16	1.166865E+00
3.663153E+03	2.629205E-15	1.104848E-16	1.166824E+00
3.665440E+03	2.630864E-15	1.016344E-16	1.166784E+00
3.667727E+03	2.631240E-15	9.870176E-17	1.166743E+00
3.670015E+03	2.634298E-15	9.888220E-17	1.166703E+00
3.672302E+03	2.637823E-15	1.010512E-16	1.166662E+00
3.674589E+03	2.643214E-15	1.099020E-16	1.166622E+00
3.676876E+03	2.651521E-15	1.145656E-16	1.166581E+00
3.679163E+03	2.661694E-15	1.164064E-16	1.166540E+00
3.681451E+03	2.672566E-15	1.167744E-16	1.166499E+00
3.683738E+03	2.686236E-15	1.151499E-16	1.166458E+00
3.686025E+03	2.700838E-15	1.137860E-16	1.166417E+00
3.688312E+03	2.715789E-15	1.123259E-16	1.166375E+00
3.690600E+03	2.730505E-15	1.069731E-16	1.166334E+00
3.692887E+03	2.744987E-15	9.957578E-17	1.166293E+00
3.695174E+03	2.758651E-15	9.599485E-17	1.166251E+00
3.697461E+03	2.773014E-15	9.115492E-17	1.166210E+00
3.699748E+03	2.787259E-15	8.815485E-17	1.166168E+00
3.702036E+03	2.802085E-15	8.896693E-17	1.166126E+00
3.704323E+03	2.818077E-15	9.241254E-17	1.166085E+00
3.706610E+03	2.834300E-15	1.027840E-16	1.166043E+00
3.708897E+03	2.847840E-15	1.104907E-16	1.166001E+00
3.711185E+03	2.863128E-15	1.166484E-16	1.165959E+00
3.713472E+03	2.879814E-15	1.226051E-16	1.165917E+00
3.715759E+03	2.895799E-15	1.266282E-16	1.165874E+00
3.718046E+03	2.913181E-15	1.266907E-16	1.165832E+00
3.720333E+03	2.931029E-15	1.261008E-16	1.165790E+00
3.722621E+03	2.945843E-15	1.197627E-16	1.165747E+00
3.724908E+03	2.959958E-15	1.155006E-16	1.165705E+00
3.727195E+03	2.972905E-15	1.180263E-16	1.165662E+00
3.729482E+03	2.987249E-15	1.217259E-16	1.165619E+00
3.731770E+03	3.001709E-15	1.285217E-16	1.165577E+00
3.734057E+03	3.014536E-15	1.330515E-16	1.165534E+00
3.736344E+03	3.024099E-15	1.358273E-16	1.165491E+00
3.738631E+03	3.031096E-15	1.388305E-16	1.165448E+00
3.740918E+03	3.033898E-15	1.389502E-16	1.165405E+00
3.743206E+03	3.035184E-15	1.406417E-16	1.165361E+00
3.745493E+03	3.036819E-15	1.412364E-16	1.165318E+00
3.747780E+03	3.038453E-15	1.435651E-16	1.165275E+00
3.750067E+03	3.039855E-15	1.460069E-16	1.165231E+00
3.752355E+03	3.041722E-15	1.458117E-16	1.165188E+00
3.754642E+03	3.040792E-15	1.409781E-16	1.165144E+00
3.756929E+03	3.038814E-15	1.366918E-16	1.165100E+00
3.759216E+03	3.037768E-15	1.321003E-16	1.165056E+00
3.761503E+03	3.036954E-15	1.262228E-16	1.165012E+00
3.763791E+03	3.034277E-15	1.207386E-16	1.164968E+00
3.766078E+03	3.032997E-15	1.206078E-16	1.164924E+00
3.768365E+03	3.031950E-15	1.205156E-16	1.164880E+00
3.770652E+03	3.029854E-15	1.208479E-16	1.164836E+00
3.772940E+03	3.027642E-15	1.202565E-16	1.164791E+00
3.775227E+03	3.024848E-15	1.185606E-16	1.164747E+00
3.777514E+03	3.019724E-15	1.152300E-16	1.164702E+00
3.779801E+03	3.010524E-15	1.072680E-16	1.164658E+00
3.782088E+03	2.998296E-15	1.024376E-16	1.164613E+00
3.784376E+03	2.985254E-15	1.012867E-16	1.164568E+00
3.786663E+03	2.974076E-15	9.582199E-17	1.164523E+00
3.788950E+03	2.962433E-15	9.482053E-17	1.164478E+00
3.791237E+03	2.950441E-15	9.287915E-17	1.164433E+00
3.793525E+03	2.937635E-15	9.344312E-17	1.164388E+00
3.795812E+03	2.921453E-15	9.453652E-17	1.164343E+00
3.798099E+03	2.898519E-15	8.948463E-17	1.164298E+00
3.800386E+03	2.871628E-15	8.765337E-17	1.164252E+00
3.802673E+03	2.844623E-15	8.647128E-17	1.164207E+00
3.804961E+03	2.816455E-15	8.426130E-17	1.164161E+00
3.807248E+03	2.787242E-15	8.521252E-17	1.164115E+00
3.809535E+03	2.759776E-15	9.204200E-17	1.164070E+00
3.811822E+03	2.731615E-15	9.515121E-17	1.164024E+00
3.814110E+03	2.701592E-15	9.609188E-17	1.163978E+00
3.816397E+03	2.670758E-15	9.590145E-17	1.163932E+00
3.818684E+03	2.638529E-15	9.548639E-17	1.163886E+00
3.820971E+03	2.605022E-15	9.570170E-17	1.163839E+00
3.823258E+03	2.573728E-15	9.570714E-17	1.163793E+00
3.825546E+03	2.543601E-15	9.706808E-17	1.163747E+00
3.827833E+03	2.515803E-15	9.986151E-17	1.163700E+00
3.830120E+03	2.493011E-15	1.037512E-16	1.163654E+00
3.832407E+03	2.471734E-15	1.087191E-16	1.163607E+00
3.834695E+03	2.453134E-15	1.142355E-16	1.163560E+00
3.836982E+03	2.439189E-15	1.160406E-16	1.163513E+00
3.839269E+03	2.429085E-15	1.195562E-16	1.163466E+00
3.841556E+03	2.420726E-15	1.211288E-16	1.163419E+00
3.843843E+03	2.417254E-15	1.183603E-16	1.163372E+00
3.846131E+03	2.415062E-15	1.182333E-16	1.163325E+00
3.848418E+03	2.413219E-15	1.175098E-16	1.163277E+00
3.850705E+03	2.413470E-15	1.163644E-16	1.163230E+00
3.852992E+03	2.413138E-15	1.164751E-16	1.163182E+00
3.855280E+03	2.411527E-15	1.126308E-16	1.163135E+00
3.857567E+03	2.412243E-15	1.003357E-16	1.163087E+00
3.859854E+03	2.414935E-15	8.835397E-17	1.163039E+00
3.862141E+03	2.417394E-15	7.708120E-17	1.162991E+00
3.864428E+03	2.424039E-15	7.467864E-17	1.162943E+00
3.866716E+03	2.435568E-15	8.656228E-17	1.162895E+00
3.869003E+03	2.449072E-15	1.064603E-16	1.162847E+00
3.871290E+03	2.465831E-15	1.246749E-16	1.162799E+00
3.873577E+03	2.485030E-15	1.334435E-16	1.162751E+00
3.875865E+03	2.505623E-15	1.364970E-16	1.162702E+00
3.878152E+03	2.528074E-15	1.386630E-16	1.162654E+00
3.880439E+03	2.550988E-15	1.374157E-16	1.162605E+00
3.882726E+03	2.569714E-15	1.369785E-16	1.162556E+00
3.885014E+03	2.586462E-15	1.420705E-16	1.162507E+00
3.887301E+03	2.601117E-15	1.468757E-16	1.162458E+00
3.889588E+03	2.612631E-15	1.496738E-16	1.162409E+00
3.891875E+03	2.622633E-15	1.491691E-16	1.162360E+00
3.894162E+03	2.634262E-15	1.455224E-16	1.162311E+00
3.896450E+03	2.644610E-15	1.422921E-16	1.162262E+00
3.898737E+03	2.654028E-15	1.394122E-16	1.162212E+00
3.901024E+03	2.664839E-15	1.364799E-16	1.162163E+00
3.903311E+03	2.675533E-15	1.345509E-16	1.162113E+00
3.905599E+03	2.685645E-15	1.267704E-16	1.162063E+00
3.907886E+03	2.699125E-15	1.236347E-16	1.162014E+00
3.910173E+03	2.711094E-15	1.342065E-16	1.161964E+00
3.912460E+03	2.721202E-15	1.453607E-16	1.161914E+00
3.914747E+03	2.730147E-15	1.540794E-16	1.161864E+00
3.917035E+03	2.735722E-15	1.553787E-16	1.161813E+00
3.919322E+03	2.738508E-15	1.498107E-16	1.161763E+00
3.921609E+03	2.741177E-15	1.470770E-16	1.161713E+00
3.923896E+03	2.740594E-15	1.467228E-16	1.161662E+00
3.926184E+03	2.738035E-15	1.456414E-16	1.161612E+00
3.928471E+03	2.735592E-15	1.439357E-16	1.161561E+00
3.930758E+03	2.729201E-15	1.423216E-16	1.161510E+00
3.933045E+03	2.719209E-15	1.358968E-16	1.161459E+00
3.935332E+03	2.710147E-15	1.221368E-16	1.161408E+00
3.937620E+03	2.701433E-15	1.074242E-16	1.161357E+00
3.939907E+03	2.692488E-15	9.143570E-17	1.161306E+00
3.942194E+03	2.685750E-15	8.373858E-17	1.161255E+00
3.944481E+03	2.680058E-15	8.206581E-17	1.161204E+00
3.946769E+03	2.673785E-15	8.060479E-17	1.161152E+00
3.949056E+03	2.667628E-15	8.180848E-17	1.161100E+00
3.951343E+03	2.660195E-15	9.000332E-17	1.161049E+00
3.953630E+03	2.652414E-15	1.093972E-16	1.160997E+00
3.955917E+03	2.645678E-15	1.267996E-16	1.160945E+00
3.958205E+03	2.638478E-15	1.323803E-16	1.160893E+00
3.960492E+03	2.629653E-15	1.340678E-16	1.160841E+00
3.962779E+03	2.623383E-15	1.322865E-16	1.160789E+00
3.965066E+03	2.617229E-15	1.284801E-16	1.160737E+00
3.967354E+03	2.612933E-15	1.293567E-16	1.160684E+00
3.969641E+03	2.609216E-15	1.295412E-16	1.160632E+00
3.971928E+03	2.607590E-15	1.308599E-16	1.160579E+00
3.974215E+03	2.607935E-15	1.360116E-16	1.160527E+00
3.976502E+03	2.611414E-15	1.385178E-16	1.160474E+00
3.978790E+03	2.617678E-15	1.374833E-16	1.160421E+00
3.981077E+03	2.627769E-15	1.357711E-16	1.160368E+00
3.983364E+03	2.639716E-15	1.340862E-16	1.160315E+00
3.985651E+03	2.650502E-15	1.296109E-16	1.160262E+00
3.987939E+03	2.661982E-15	1.271033E-16	1.160208E+00
3.990226E+03	2.672765E-15	1.240085E-16	1.160155E+00
3.992513E+03	2.682503E-15	1.226633E-16	1.160102E+00
3.994800E+03	2.692123E-15	1.226722E-16	1.160048E+00
3.997087E+03	2.702439E-15	1.231340E-16	1.159994E+00
3.999375E+03	2.712521E-15	1.227887E-16	1.159940E+00
4.001662E+03	2.721094E-15	1.177389E-16	1.159886E+00
4.003949E+03	2.729550E-15	1.084533E-16	1.159832E+00
4.006236E+03	2.736729E-15	1.059981E-16	1.159778E+00
4.008523E+03	2.742168E-15	1.061028E-16	1.159724E+00
