#wls	flux	fluxerr	mangling_mask
3.296334E+03	1.185791E-15	2.571040E-16	1.459040E+00
3.298621E+03	1.185319E-15	2.571025E-16	1.459052E+00
3.300908E+03	1.183213E-15	2.570949E-16	1.459063E+00
3.303196E+03	1.175212E-15	2.570652E-16	1.459075E+00
3.305483E+03	1.171442E-15	2.570514E-16	1.459086E+00
3.307770E+03	1.159910E-15	2.570090E-16	1.459098E+00
3.310057E+03	1.156023E-15	2.569951E-16	1.459109E+00
3.312344E+03	1.165137E-15	2.570290E-16	1.459121E+00
3.314632E+03	1.174995E-15	2.570659E-16	1.459132E+00
3.316919E+03	1.175384E-15	2.570677E-16	1.459143E+00
3.319206E+03	1.171555E-15	2.570538E-16	1.459155E+00
3.321493E+03	1.186185E-15	2.757648E-16	1.459166E+00
3.323780E+03	1.202056E-15	2.693649E-16	1.459178E+00
3.326068E+03	1.213476E-15	2.668023E-16	1.459189E+00
3.328355E+03	1.225276E-15	2.640691E-16	1.459200E+00
3.330642E+03	1.244780E-15	2.602685E-16	1.459212E+00
3.332929E+03	1.260769E-15	2.681666E-16	1.459223E+00
3.335216E+03	1.272598E-15	2.800873E-16	1.459234E+00
3.337503E+03	1.279437E-15	2.777980E-16	1.459245E+00
3.339791E+03	1.298301E-15	2.704078E-16	1.459257E+00
3.342078E+03	1.318317E-15	2.685642E-16	1.459268E+00
3.344365E+03	1.333285E-15	2.643771E-16	1.459279E+00
3.346652E+03	1.346677E-15	2.649082E-16	1.459290E+00
3.348939E+03	1.365235E-15	2.688396E-16	1.459302E+00
3.351227E+03	1.386741E-15	2.832131E-16	1.459313E+00
3.353514E+03	1.403651E-15	2.838870E-16	1.459324E+00
3.355801E+03	1.415438E-15	2.688168E-16	1.459335E+00
3.358088E+03	1.428860E-15	2.544560E-16	1.459346E+00
3.360376E+03	1.448573E-15	2.344906E-16	1.459357E+00
3.362663E+03	1.470168E-15	2.351143E-16	1.459368E+00
3.364950E+03	1.489151E-15	2.340459E-16	1.459379E+00
3.367237E+03	1.504923E-15	2.349290E-16	1.459390E+00
3.369524E+03	1.521280E-15	2.003961E-16	1.459401E+00
3.371811E+03	1.545664E-15	2.085125E-16	1.459412E+00
3.374099E+03	1.568005E-15	1.956720E-16	1.459423E+00
3.376386E+03	1.591075E-15	1.940997E-16	1.459434E+00
3.378673E+03	1.612541E-15	1.991079E-16	1.459445E+00
3.380960E+03	1.636051E-15	1.970155E-16	1.459456E+00
3.383247E+03	1.656641E-15	2.239279E-16	1.459467E+00
3.385535E+03	1.678546E-15	2.386980E-16	1.459478E+00
3.387822E+03	1.690234E-15	2.337296E-16	1.459489E+00
3.390109E+03	1.709950E-15	2.327274E-16	1.459500E+00
3.392396E+03	1.721055E-15	2.417049E-16	1.459511E+00
3.394684E+03	1.725008E-15	2.814030E-16	1.459522E+00
3.396971E+03	1.738887E-15	2.746735E-16	1.459532E+00
3.399258E+03	1.744592E-15	2.615572E-16	1.459543E+00
3.401545E+03	1.739642E-15	2.566703E-16	1.459554E+00
3.403832E+03	1.742574E-15	2.561252E-16	1.459565E+00
3.406119E+03	1.737916E-15	2.683303E-16	1.459575E+00
