#wls	flux	fluxerr	mangling_mask
3.953985E+03	1.673237E-15	6.100685E-16	1.401841E+00
3.956272E+03	1.673775E-15	5.230960E-16	1.401821E+00
3.958560E+03	1.709918E-15	5.271044E-16	1.401802E+00
3.960847E+03	1.735827E-15	5.198240E-16	1.401782E+00
3.963134E+03	1.692629E-15	5.199220E-16	1.401763E+00
3.965421E+03	1.697511E-15	5.027480E-16	1.401743E+00
3.967708E+03	1.703655E-15	5.001191E-16	1.401724E+00
3.969996E+03	1.697463E-15	4.592332E-16	1.401704E+00
3.972283E+03	1.686086E-15	4.530714E-16	1.401684E+00
3.974570E+03	1.712694E-15	4.537013E-16	1.401664E+00
3.976857E+03	1.697952E-15	4.882943E-16	1.401645E+00
3.979144E+03	1.714327E-15	5.089064E-16	1.401625E+00
3.981432E+03	1.700848E-15	5.072003E-16	1.401605E+00
3.983719E+03	1.694236E-15	5.166059E-16	1.401585E+00
3.986006E+03	1.720842E-15	5.390800E-16	1.401565E+00
3.988293E+03	1.721658E-15	5.071878E-16	1.401545E+00
3.990581E+03	1.707198E-15	5.136686E-16	1.401525E+00
3.992868E+03	1.713620E-15	5.063941E-16	1.401505E+00
3.995155E+03	1.715838E-15	5.058189E-16	1.401485E+00
3.997442E+03	1.719878E-15	4.325059E-16	1.401465E+00
3.999729E+03	1.722936E-15	4.359885E-16	1.401445E+00
4.002017E+03	1.741551E-15	4.941892E-16	1.401425E+00
4.004304E+03	1.733397E-15	4.942406E-16	1.401405E+00
4.006591E+03	1.761680E-15	4.872016E-16	1.401384E+00
4.008878E+03	1.796409E-15	5.031572E-16	1.401364E+00
4.011166E+03	1.767795E-15	5.026482E-16	1.401344E+00
4.013453E+03	1.774776E-15	5.111646E-16	1.401323E+00
4.015740E+03	1.758776E-15	5.141792E-16	1.401303E+00
4.018027E+03	1.728342E-15	5.135850E-16	1.401283E+00
4.020314E+03	1.740087E-15	5.193124E-16	1.401262E+00
4.022602E+03	1.752813E-15	5.158080E-16	1.401242E+00
4.024889E+03	1.743400E-15	4.937670E-16	1.401221E+00
4.027176E+03	1.743654E-15	4.780480E-16	1.401201E+00
4.029463E+03	1.740266E-15	5.732525E-16	1.401180E+00
4.031750E+03	1.774008E-15	5.754879E-16	1.401160E+00
4.034038E+03	1.786732E-15	5.435110E-16	1.401139E+00
4.036325E+03	1.807162E-15	5.980918E-16	1.401118E+00
4.038612E+03	1.811619E-15	6.277199E-16	1.401098E+00
4.040899E+03	1.805007E-15	6.280568E-16	1.401077E+00
4.043186E+03	1.803299E-15	6.345078E-16	1.401056E+00
4.045474E+03	1.779875E-15	6.409111E-16	1.401035E+00
4.047761E+03	1.768501E-15	6.417969E-16	1.401014E+00
4.050048E+03	1.766513E-15	6.157622E-16	1.400994E+00
4.052335E+03	1.758641E-15	6.478713E-16	1.400973E+00
4.054622E+03	1.739562E-15	6.583391E-16	1.400952E+00
4.056910E+03	1.734492E-15	6.864300E-16	1.400931E+00
4.059197E+03	1.730404E-15	6.851524E-16	1.400910E+00
4.061484E+03	1.691013E-15	6.911568E-16	1.400889E+00
4.063771E+03	1.639575E-15	6.888253E-16	1.400868E+00
4.066059E+03	1.601868E-15	6.765411E-16	1.400846E+00
4.068346E+03	1.587415E-15	6.731062E-16	1.400825E+00
4.070633E+03	1.568760E-15	6.729068E-16	1.400804E+00
4.072920E+03	1.571538E-15	6.785895E-16	1.400783E+00
