#wls	flux	fluxerr	mangling_mask
3.810000E+03	1.220476E-14	5.193057E-16	1.480388E+00
3.811050E+03	1.222416E-14	5.193057E-16	1.480388E+00
3.812100E+03	1.223703E-14	5.193057E-16	1.480388E+00
3.813150E+03	1.225865E-14	5.193057E-16	1.480388E+00
3.814200E+03	1.227671E-14	5.193057E-16	1.480388E+00
3.815250E+03	1.229299E-14	5.193057E-16	1.480388E+00
3.816300E+03	1.231801E-14	5.193057E-16	1.480388E+00
3.817350E+03	1.234540E-14	5.193057E-16	1.480388E+00
3.818400E+03	1.236524E-14	5.193057E-16	1.480388E+00
3.819450E+03	1.238552E-14	5.193057E-16	1.480388E+00
3.820500E+03	1.241453E-14	5.193057E-16	1.480388E+00
3.821550E+03	1.244518E-14	5.193057E-16	1.480388E+00
3.822600E+03	1.246724E-14	5.193057E-16	1.480388E+00
3.823650E+03	1.248589E-14	5.193057E-16	1.480388E+00
3.824700E+03	1.251313E-14	5.193057E-16	1.480388E+00
3.825750E+03	1.254362E-14	5.193057E-16	1.480388E+00
3.826800E+03	1.257042E-14	5.193057E-16	1.480388E+00
3.827850E+03	1.260180E-14	5.193057E-16	1.480388E+00
3.828900E+03	1.263171E-14	5.193057E-16	1.480388E+00
3.829950E+03	1.266072E-14	5.193057E-16	1.480388E+00
3.831000E+03	1.269625E-14	5.197350E-16	1.480388E+00
3.832050E+03	1.272941E-14	5.344204E-16	1.480388E+00
3.833100E+03	1.275813E-14	5.482177E-16	1.480388E+00
3.834150E+03	1.279781E-14	5.314153E-16	1.480388E+00
3.835200E+03	1.284266E-14	5.320962E-16	1.480388E+00
3.836250E+03	1.287863E-14	5.286617E-16	1.480388E+00
3.837300E+03	1.291209E-14	5.215115E-16	1.480388E+00
3.838350E+03	1.295325E-14	5.187876E-16	1.480388E+00
3.839400E+03	1.299129E-14	5.205048E-16	1.480388E+00
3.840450E+03	1.301764E-14	5.155751E-16	1.480388E+00
3.841500E+03	1.304074E-14	5.156492E-16	1.480388E+00
3.842550E+03	1.306901E-14	5.176033E-16	1.480388E+00
3.843600E+03	1.310513E-14	5.128512E-16	1.480388E+00
3.844650E+03	1.314126E-14	5.085581E-16	1.480388E+00
3.845700E+03	1.317368E-14	5.016003E-16	1.480388E+00
3.846750E+03	1.320180E-14	5.009933E-16	1.480388E+00
3.847800E+03	1.322830E-14	4.965078E-16	1.480388E+00
3.848850E+03	1.324873E-14	4.595129E-16	1.480388E+00
3.849900E+03	1.326161E-14	4.098164E-16	1.480388E+00
3.850950E+03	1.327479E-14	3.856861E-16	1.480388E+00
3.852000E+03	1.328737E-14	3.982990E-16	1.480388E+00
3.853050E+03	1.329670E-14	3.812449E-16	1.480388E+00
3.854100E+03	1.330602E-14	3.812449E-16	1.480388E+00
3.855150E+03	1.331816E-14	3.906750E-16	1.480388E+00
3.856200E+03	1.332838E-14	3.900088E-16	1.480388E+00
3.857250E+03	1.333844E-14	3.885876E-16	1.480388E+00
3.858300E+03	1.335029E-14	3.849163E-16	1.480388E+00
3.859350E+03	1.335532E-14	3.912523E-16	1.480388E+00
3.860400E+03	1.335547E-14	3.917260E-16	1.480388E+00
3.861450E+03	1.335591E-14	4.021480E-16	1.480388E+00
3.862500E+03	1.335310E-14	4.024885E-16	1.480388E+00
3.863550E+03	1.334570E-14	3.953678E-16	1.480388E+00
3.864600E+03	1.334007E-14	3.907786E-16	1.480388E+00
3.865650E+03	1.333341E-14	3.919777E-16	1.480388E+00
3.866700E+03	1.332660E-14	4.014522E-16	1.480388E+00
3.867750E+03	1.331535E-14	4.014522E-16	1.480388E+00
3.868800E+03	1.330232E-14	4.029622E-16	1.480388E+00
3.869850E+03	1.329462E-14	4.162412E-16	1.480388E+00
3.870900E+03	1.328204E-14	4.426957E-16	1.480388E+00
3.871950E+03	1.326605E-14	4.260858E-16	1.480388E+00
3.873000E+03	1.324844E-14	4.076846E-16	1.480388E+00
3.874050E+03	1.323334E-14	3.894758E-16	1.480388E+00
3.875100E+03	1.322653E-14	3.897867E-16	1.480388E+00
3.876150E+03	1.321809E-14	3.988615E-16	1.480388E+00
3.877200E+03	1.320343E-14	3.821627E-16	1.480388E+00
3.878250E+03	1.318744E-14	3.813189E-16	1.480388E+00
3.879300E+03	1.317471E-14	3.877290E-16	1.480388E+00
3.880350E+03	1.316213E-14	3.987283E-16	1.480388E+00
3.881400E+03	1.314525E-14	3.935765E-16	1.480388E+00
3.882450E+03	1.312645E-14	3.862782E-16	1.480388E+00
3.883500E+03	1.310084E-14	4.000754E-16	1.480388E+00
3.884550E+03	1.308248E-14	4.427253E-16	1.480388E+00
3.885600E+03	1.305969E-14	4.537986E-16	1.480388E+00
3.886650E+03	1.303511E-14	4.524515E-16	1.480388E+00
3.887700E+03	1.300906E-14	4.711783E-16	1.480388E+00
3.888750E+03	1.298197E-14	4.769074E-16	1.480388E+00
3.889800E+03	1.295769E-14	4.885877E-16	1.480388E+00
3.890850E+03	1.293770E-14	4.977809E-16	1.480388E+00
3.891900E+03	1.292349E-14	4.911784E-16	1.480388E+00
3.892950E+03	1.290262E-14	4.972035E-16	1.480388E+00
3.894000E+03	1.288678E-14	5.174996E-16	1.480388E+00
3.895050E+03	1.286398E-14	5.088690E-16	1.480388E+00
3.896100E+03	1.284547E-14	5.171739E-16	1.480388E+00
3.897150E+03	1.283200E-14	5.171147E-16	1.480388E+00
3.898200E+03	1.282134E-14	5.152494E-16	1.480388E+00
3.899250E+03	1.280639E-14	5.194389E-16	1.480388E+00
3.900300E+03	1.277900E-14	5.220148E-16	1.480388E+00
3.901350E+03	1.274925E-14	5.163449E-16	1.480388E+00
3.902400E+03	1.273045E-14	5.185655E-16	1.480388E+00
3.903450E+03	1.271046E-14	5.191577E-16	1.480388E+00
3.904500E+03	1.269921E-14	5.235840E-16	1.480388E+00
3.905550E+03	1.267715E-14	5.412598E-16	1.480388E+00
3.906600E+03	1.265450E-14	5.474775E-16	1.480388E+00
3.907650E+03	1.263659E-14	5.398979E-16	1.480388E+00
3.908700E+03	1.261912E-14	5.455529E-16	1.480388E+00
3.909750E+03	1.259692E-14	5.311488E-16	1.480388E+00
3.910800E+03	1.256509E-14	4.980325E-16	1.480388E+00
3.911850E+03	1.254658E-14	4.934137E-16	1.480388E+00
3.912900E+03	1.253652E-14	4.923034E-16	1.480388E+00
3.913950E+03	1.251860E-14	4.887061E-16	1.480388E+00
3.915000E+03	1.250025E-14	4.887061E-16	1.480388E+00
3.916050E+03	1.248648E-14	4.891798E-16	1.480388E+00
3.917100E+03	1.247834E-14	4.904085E-16	1.480388E+00
3.918150E+03	1.245909E-14	4.919481E-16	1.480388E+00
3.919200E+03	1.244414E-14	5.070037E-16	1.480388E+00
3.920250E+03	1.243023E-14	5.060414E-16	1.480388E+00
3.921300E+03	1.242253E-14	5.059822E-16	1.480388E+00
3.922350E+03	1.240535E-14	5.060562E-16	1.480388E+00
3.923400E+03	1.237960E-14	4.986395E-16	1.480388E+00
3.924450E+03	1.234155E-14	4.717408E-16	1.480388E+00
3.925500E+03	1.231283E-14	4.644129E-16	1.480388E+00
3.926550E+03	1.229699E-14	4.613041E-16	1.480388E+00
3.927600E+03	1.226960E-14	4.448866E-16	1.480388E+00
3.928650E+03	1.225095E-14	4.412005E-16	1.480388E+00
3.929700E+03	1.222430E-14	4.328067E-16	1.480388E+00
3.930750E+03	1.220698E-14	4.101716E-16	1.480388E+00
3.931800E+03	1.219248E-14	4.077881E-16	1.480388E+00
3.932850E+03	1.217664E-14	4.046793E-16	1.480388E+00
3.933900E+03	1.216287E-14	3.825772E-16	1.480388E+00
3.934950E+03	1.214096E-14	3.872256E-16	1.480388E+00
3.936000E+03	1.212023E-14	3.868259E-16	1.480388E+00
3.937050E+03	1.210543E-14	3.919776E-16	1.480388E+00
3.938100E+03	1.208145E-14	3.879510E-16	1.480388E+00
3.939150E+03	1.206339E-14	3.824735E-16	1.480388E+00
3.940200E+03	1.205258E-14	3.844868E-16	1.480388E+00
3.941250E+03	1.203926E-14	3.842056E-16	1.480388E+00
3.942300E+03	1.202578E-14	3.601789E-16	1.480388E+00
3.943350E+03	1.201335E-14	3.544202E-16	1.480388E+00
3.944400E+03	1.200239E-14	3.542130E-16	1.480388E+00
3.945450E+03	1.198330E-14	3.414372E-16	1.480388E+00
3.946500E+03	1.196864E-14	3.274476E-16	1.480388E+00
3.947550E+03	1.195783E-14	3.194239E-16	1.480388E+00
3.948600E+03	1.194614E-14	3.106896E-16	1.480388E+00
3.949650E+03	1.193444E-14	3.177214E-16	1.480388E+00
3.950700E+03	1.190839E-14	3.215852E-16	1.480388E+00
3.951750E+03	1.188307E-14	3.214668E-16	1.480388E+00
3.952800E+03	1.186694E-14	3.513558E-16	1.480388E+00
3.953850E+03	1.184932E-14	3.486911E-16	1.480388E+00
3.954900E+03	1.182489E-14	3.557525E-16	1.480388E+00
3.955950E+03	1.181438E-14	3.549087E-16	1.480388E+00
3.957000E+03	1.180358E-14	3.551012E-16	1.480388E+00
3.958050E+03	1.178966E-14	3.553084E-16	1.480388E+00
3.959100E+03	1.178211E-14	3.398828E-16	1.480388E+00
3.960150E+03	1.176834E-14	3.382248E-16	1.480388E+00
3.961200E+03	1.175798E-14	3.405490E-16	1.480388E+00
3.962250E+03	1.175813E-14	3.580323E-16	1.480388E+00
3.963300E+03	1.175354E-14	3.640723E-16	1.480388E+00
3.964350E+03	1.175132E-14	3.973810E-16	1.480388E+00
3.965400E+03	1.174629E-14	4.047977E-16	1.480388E+00
3.966450E+03	1.174540E-14	4.136948E-16	1.480388E+00
3.967500E+03	1.174451E-14	4.299643E-16	1.480388E+00
3.968550E+03	1.173696E-14	4.344203E-16	1.480388E+00
3.969600E+03	1.172630E-14	4.388466E-16	1.480388E+00
3.970650E+03	1.171831E-14	4.449162E-16	1.480388E+00
3.971700E+03	1.171446E-14	4.489428E-16	1.480388E+00
3.972750E+03	1.171831E-14	4.467963E-16	1.480388E+00
3.973800E+03	1.170972E-14	4.449606E-16	1.480388E+00
3.974850E+03	1.170765E-14	4.474180E-16	1.480388E+00
3.975900E+03	1.171120E-14	4.434062E-16	1.480388E+00
3.976950E+03	1.170513E-14	4.323181E-16	1.480388E+00
3.978000E+03	1.169270E-14	4.318740E-16	1.480388E+00
3.979050E+03	1.168589E-14	4.303936E-16	1.480388E+00
3.980100E+03	1.169077E-14	4.189206E-16	1.480388E+00
3.981150E+03	1.168722E-14	4.076253E-16	1.480388E+00
3.982200E+03	1.168307E-14	4.274920E-16	1.480388E+00
3.983250E+03	1.169803E-14	4.401790E-16	1.480388E+00
3.984300E+03	1.171934E-14	4.416890E-16	1.480388E+00
3.985350E+03	1.173074E-14	4.414373E-16	1.480388E+00
3.986400E+03	1.173592E-14	4.446497E-16	1.480388E+00
3.987450E+03	1.175384E-14	4.503788E-16	1.480388E+00
3.988500E+03	1.176938E-14	4.673441E-16	1.480388E+00
3.989550E+03	1.179484E-14	4.680250E-16	1.480388E+00
3.990600E+03	1.182682E-14	4.701420E-16	1.480388E+00
3.991650E+03	1.185036E-14	4.785062E-16	1.480388E+00
3.992700E+03	1.187375E-14	4.528215E-16	1.480388E+00
3.993750E+03	1.190572E-14	4.526438E-16	1.480388E+00
3.994800E+03	1.193133E-14	4.530139E-16	1.480388E+00
3.995850E+03	1.195117E-14	4.528511E-16	1.480388E+00
3.996900E+03	1.198063E-14	4.543463E-16	1.480388E+00
3.997950E+03	1.200728E-14	4.536801E-16	1.480388E+00
3.999000E+03	1.202682E-14	4.509266E-16	1.480388E+00
4.000050E+03	1.205169E-14	4.470184E-16	1.480388E+00
4.001100E+03	1.208559E-14	4.600754E-16	1.480388E+00
4.002150E+03	1.211831E-14	4.519925E-16	1.480388E+00
4.003200E+03	1.214614E-14	4.490761E-16	1.480388E+00
4.004250E+03	1.217116E-14	4.207267E-16	1.480388E+00
4.005300E+03	1.219203E-14	4.300235E-16	1.480388E+00
4.006350E+03	1.220846E-14	4.183581E-16	1.480388E+00
4.007400E+03	1.222874E-14	3.954121E-16	1.480388E+00
4.008450E+03	1.224222E-14	3.881286E-16	1.480388E+00
4.009500E+03	1.225125E-14	3.950716E-16	1.480388E+00
4.010550E+03	1.226413E-14	4.023995E-16	1.480388E+00
4.011600E+03	1.227419E-14	3.948348E-16	1.480388E+00
4.012650E+03	1.229211E-14	3.921553E-16	1.480388E+00
4.013700E+03	1.231831E-14	3.813929E-16	1.480388E+00
4.014750E+03	1.233963E-14	3.763892E-16	1.480388E+00
4.015800E+03	1.234821E-14	3.788318E-16	1.480388E+00
4.016850E+03	1.235384E-14	3.779880E-16	1.480388E+00
4.017900E+03	1.236183E-14	3.800753E-16	1.480388E+00
4.018950E+03	1.236183E-14	3.816889E-16	1.480388E+00
4.020000E+03	1.236598E-14	3.978400E-16	1.480388E+00
4.021050E+03	1.237323E-14	4.084839E-16	1.480388E+00
4.022100E+03	1.237516E-14	3.896534E-16	1.480388E+00
4.023150E+03	1.237190E-14	3.967593E-16	1.480388E+00
