#wls	flux	fluxerr	mangling_mask
3.500000E+03	4.596403E-15	3.013997E-16	1.714244E+00
3.502000E+03	4.577718E-15	3.013997E-16	1.714244E+00
3.504000E+03	4.568289E-15	3.013997E-16	1.714244E+00
3.506000E+03	4.560747E-15	3.013997E-16	1.714244E+00
3.508000E+03	4.550804E-15	3.013997E-16	1.714244E+00
3.510000E+03	4.536747E-15	3.013997E-16	1.714244E+00
3.512000E+03	4.522176E-15	3.013997E-16	1.714244E+00
3.514000E+03	4.510691E-15	3.013997E-16	1.714244E+00
3.516000E+03	4.497834E-15	3.013997E-16	1.714244E+00
3.518000E+03	4.483091E-15	3.013997E-16	1.714244E+00
3.520000E+03	4.461321E-15	3.013997E-16	1.714244E+00
3.522000E+03	4.433378E-15	3.013997E-16	1.714244E+00
3.524000E+03	4.400465E-15	3.013996E-16	1.714244E+00
3.526000E+03	4.364980E-15	3.015368E-16	1.714244E+00
3.528000E+03	4.332924E-15	3.012110E-16	1.714244E+00
3.530000E+03	4.301724E-15	2.553895E-16	1.714244E+00
3.532000E+03	4.265897E-15	2.550466E-16	1.714244E+00
3.534000E+03	4.231269E-15	2.407327E-16	1.714244E+00
3.536000E+03	4.199041E-15	2.425498E-16	1.714244E+00
3.538000E+03	4.168528E-15	2.474182E-16	1.714244E+00
3.540000E+03	4.136986E-15	2.414698E-16	1.714244E+00
3.542000E+03	4.100129E-15	2.607721E-16	1.714244E+00
3.544000E+03	4.068073E-15	2.598463E-16	1.714244E+00
3.546000E+03	4.038245E-15	2.649548E-16	1.714244E+00
3.548000E+03	4.007560E-15	2.926740E-16	1.714244E+00
3.550000E+03	3.972075E-15	2.906683E-16	1.714244E+00
3.552000E+03	3.936076E-15	2.916797E-16	1.714244E+00
3.554000E+03	3.899048E-15	2.867426E-16	1.714244E+00
3.556000E+03	3.864078E-15	2.885426E-16	1.714244E+00
3.558000E+03	3.830307E-15	2.867083E-16	1.714244E+00
3.560000E+03	3.800308E-15	2.984508E-16	1.714244E+00
3.562000E+03	3.767737E-15	2.950566E-16	1.714244E+00
3.564000E+03	3.733967E-15	2.994451E-16	1.714244E+00
3.566000E+03	3.700025E-15	2.957423E-16	1.714244E+00
3.568000E+03	3.674140E-15	2.946794E-16	1.714244E+00
3.570000E+03	3.646883E-15	2.917309E-16	1.714244E+00
3.572000E+03	3.621684E-15	2.873768E-16	1.714244E+00
3.574000E+03	3.587742E-15	3.060791E-16	1.714244E+00
3.576000E+03	3.550200E-15	3.049134E-16	1.714244E+00
3.578000E+03	3.516943E-15	3.230672E-16	1.714244E+00
3.580000E+03	3.493630E-15	3.224843E-16	1.714244E+00
3.582000E+03	3.475116E-15	3.234443E-16	1.714244E+00
3.584000E+03	3.452316E-15	3.206501E-16	1.714244E+00
3.586000E+03	3.429174E-15	3.173416E-16	1.714244E+00
3.588000E+03	3.409460E-15	2.938908E-16	1.714244E+00
3.590000E+03	3.384261E-15	2.987078E-16	1.714244E+00
3.592000E+03	3.353404E-15	2.991878E-16	1.714244E+00
3.594000E+03	3.333519E-15	3.144445E-16	1.714244E+00
3.596000E+03	3.319977E-15	3.202386E-16	1.714244E+00
3.598000E+03	3.303006E-15	2.971306E-16	1.714244E+00
3.600000E+03	3.286720E-15	2.972678E-16	1.714244E+00
3.602000E+03	3.275578E-15	2.997363E-16	1.714244E+00
3.604000E+03	3.265807E-15	2.914736E-16	1.714244E+00
3.606000E+03	3.266321E-15	2.873937E-16	1.714244E+00
3.608000E+03	3.256721E-15	2.911994E-16	1.714244E+00
3.610000E+03	3.229807E-15	2.745884E-16	1.714244E+00
3.612000E+03	3.211294E-15	2.673543E-16	1.714244E+00
3.614000E+03	3.188666E-15	2.654857E-16	1.714244E+00
3.616000E+03	3.157981E-15	2.615258E-16	1.714244E+00
3.618000E+03	3.146838E-15	2.686228E-16	1.714244E+00
3.620000E+03	3.143752E-15	2.681256E-16	1.714244E+00
3.622000E+03	3.138781E-15	2.683142E-16	1.714244E+00
3.624000E+03	3.124724E-15	2.542746E-16	1.714244E+00
3.626000E+03	3.119239E-15	2.558688E-16	1.714244E+00
3.628000E+03	3.109125E-15	2.252354E-16	1.714244E+00
3.630000E+03	3.092325E-15	2.314409E-16	1.714244E+00
3.632000E+03	3.090439E-15	2.355379E-16	1.714244E+00
3.634000E+03	3.091125E-15	2.383664E-16	1.714244E+00
3.636000E+03	3.086154E-15	2.382636E-16	1.714244E+00
3.638000E+03	3.080668E-15	2.392235E-16	1.714244E+00
3.640000E+03	3.085982E-15	2.309438E-16	1.714244E+00
3.642000E+03	3.095068E-15	2.092929E-16	1.714244E+00
3.644000E+03	3.105696E-15	1.680776E-16	1.714244E+00
3.646000E+03	3.110667E-15	1.441846E-16	1.714244E+00
3.648000E+03	3.116324E-15	1.536643E-16	1.714244E+00
