#wls	flux	fluxerr	mangling_mask
3.200116E+03	9.052189E-16	1.156676E-16	1.327807E+00
3.201301E+03	9.030239E-16	1.156244E-16	1.327801E+00
3.202487E+03	9.008022E-16	1.155808E-16	1.327794E+00
3.203672E+03	8.985408E-16	1.155366E-16	1.327788E+00
3.204857E+03	8.962529E-16	1.154920E-16	1.327782E+00
3.206043E+03	8.939251E-16	1.154468E-16	1.327776E+00
3.207228E+03	8.915575E-16	1.154010E-16	1.327770E+00
3.208413E+03	8.891369E-16	1.153543E-16	1.327764E+00
3.209599E+03	8.866897E-16	1.153073E-16	1.327757E+00
3.210784E+03	8.841762E-16	1.152592E-16	1.327751E+00
3.211969E+03	8.812909E-16	1.152046E-16	1.327745E+00
3.213155E+03	8.767194E-16	1.151201E-16	1.327739E+00
3.214340E+03	8.720152E-16	1.150337E-16	1.327733E+00
3.215525E+03	8.680944E-16	1.149615E-16	1.327727E+00
3.216711E+03	8.650499E-16	1.149051E-16	1.327721E+00
3.217896E+03	8.627623E-16	1.148621E-16	1.327715E+00
3.219081E+03	8.598241E-16	1.148079E-16	1.327709E+00
3.220267E+03	8.566867E-16	1.147503E-16	1.327702E+00
3.221452E+03	8.544523E-16	1.147087E-16	1.327696E+00
3.222637E+03	8.522311E-16	1.146674E-16	1.327690E+00
3.223823E+03	8.502092E-16	1.146296E-16	1.327684E+00
3.225008E+03	8.489307E-16	1.146048E-16	1.327678E+00
3.226193E+03	8.455147E-16	1.153660E-16	1.327672E+00
3.227379E+03	8.416473E-16	1.129440E-16	1.327666E+00
3.228564E+03	8.403291E-16	1.133522E-16	1.327660E+00
3.229749E+03	8.368469E-16	1.135239E-16	1.327654E+00
3.230935E+03	8.327539E-16	1.141914E-16	1.327648E+00
3.232120E+03	8.305993E-16	1.097751E-16	1.327642E+00
3.233305E+03	8.285377E-16	1.097658E-16	1.327636E+00
3.234491E+03	8.258787E-16	1.086473E-16	1.327630E+00
3.235676E+03	8.238304E-16	1.083280E-16	1.327624E+00
3.236861E+03	8.221672E-16	1.068397E-16	1.327618E+00
3.238047E+03	8.206234E-16	1.075892E-16	1.327612E+00
3.239232E+03	8.186814E-16	1.086570E-16	1.327606E+00
3.240417E+03	8.181201E-16	1.079064E-16	1.327600E+00
3.241603E+03	8.166959E-16	1.031723E-16	1.327594E+00
3.242788E+03	8.138512E-16	9.646977E-17	1.327588E+00
3.243973E+03	8.116039E-16	9.593295E-17	1.327582E+00
3.245159E+03	8.104187E-16	9.787153E-17	1.327576E+00
3.246344E+03	8.101629E-16	9.773112E-17	1.327570E+00
3.247529E+03	8.092565E-16	1.029144E-16	1.327564E+00
3.248715E+03	8.090006E-16	1.063383E-16	1.327558E+00
3.249900E+03	8.081341E-16	1.063464E-16	1.327552E+00
3.251085E+03	8.074402E-16	1.062623E-16	1.327546E+00
3.252271E+03	8.059099E-16	1.064033E-16	1.327540E+00
3.253456E+03	8.050832E-16	1.020237E-16	1.327534E+00
3.254641E+03	8.051460E-16	1.046066E-16	1.327528E+00
3.255827E+03	8.062442E-16	1.032207E-16	1.327523E+00
3.257012E+03	8.047538E-16	1.003525E-16	1.327517E+00
3.258197E+03	8.032502E-16	9.940624E-17	1.327511E+00
3.259383E+03	8.020917E-16	9.971718E-17	1.327505E+00
3.260568E+03	8.005748E-16	9.770965E-17	1.327499E+00
3.261753E+03	8.005580E-16	9.478029E-17	1.327493E+00
3.262939E+03	8.013376E-16	9.349291E-17	1.327487E+00
3.264124E+03	8.003119E-16	9.159105E-17	1.327481E+00
3.265309E+03	8.003880E-16	9.096725E-17	1.327475E+00
3.266495E+03	8.003580E-16	9.185734E-17	1.327470E+00
3.267680E+03	7.998765E-16	9.199189E-17	1.327464E+00
3.268865E+03	8.006297E-16	9.064348E-17	1.327458E+00
3.270051E+03	8.019138E-16	8.918278E-17	1.327452E+00
3.271236E+03	8.026005E-16	8.887570E-17	1.327446E+00
3.272421E+03	8.019200E-16	9.136221E-17	1.327440E+00
3.273607E+03	8.015315E-16	9.124187E-17	1.327435E+00
3.274792E+03	8.020457E-16	8.672434E-17	1.327429E+00
3.275977E+03	8.038475E-16	8.519482E-17	1.327423E+00
3.277163E+03	8.052511E-16	8.430411E-17	1.327417E+00
3.278348E+03	8.054334E-16	8.388049E-17	1.327411E+00
3.279533E+03	8.065980E-16	8.376644E-17	1.327406E+00
3.280719E+03	8.062759E-16	8.291532E-17	1.327400E+00
3.281904E+03	8.070954E-16	8.398190E-17	1.327394E+00
3.283089E+03	8.068927E-16	8.482018E-17	1.327388E+00
3.284275E+03	8.078582E-16	8.602495E-17	1.327382E+00
3.285460E+03	8.089697E-16	8.740540E-17	1.327377E+00
3.286645E+03	8.097494E-16	8.862945E-17	1.327371E+00
3.287831E+03	8.103034E-16	8.763572E-17	1.327365E+00
3.289016E+03	8.109503E-16	8.660191E-17	1.327359E+00
3.290201E+03	8.118892E-16	8.843132E-17	1.327354E+00
3.291387E+03	8.126290E-16	8.904148E-17	1.327348E+00
3.292572E+03	8.131830E-16	8.790922E-17	1.327342E+00
3.293757E+03	8.139361E-16	8.816607E-17	1.327337E+00
3.294943E+03	8.151670E-16	8.655587E-17	1.327331E+00
3.296128E+03	8.151369E-16	8.633762E-17	1.327325E+00
3.297313E+03	8.149874E-16	8.096185E-17	1.327319E+00
3.298499E+03	8.143999E-16	7.692447E-17	1.327314E+00
3.299684E+03	8.133877E-16	7.596071E-17	1.327308E+00
3.300869E+03	8.130126E-16	7.925041E-17	1.327302E+00
3.302055E+03	8.140709E-16	7.923829E-17	1.327297E+00
3.303240E+03	8.117314E-16	8.086325E-17	1.327291E+00
3.304425E+03	8.113298E-16	7.887922E-17	1.327285E+00
3.305611E+03	8.102512E-16	7.887246E-17	1.327280E+00
3.306796E+03	8.125042E-16	8.332220E-17	1.327274E+00
3.307981E+03	8.139209E-16	8.296795E-17	1.327269E+00
3.309167E+03	8.126831E-16	8.218136E-17	1.327263E+00
3.310352E+03	8.132902E-16	8.237310E-17	1.327257E+00
3.311537E+03	8.159545E-16	8.257838E-17	1.327252E+00
3.312723E+03	8.175040E-16	8.261111E-17	1.327246E+00
3.313908E+03	8.192259E-16	8.260684E-17	1.327240E+00
3.315093E+03	8.215850E-16	8.291280E-17	1.327235E+00
3.316279E+03	8.254437E-16	8.233143E-17	1.327229E+00
3.317464E+03	8.300590E-16	8.200079E-17	1.327224E+00
3.318649E+03	8.317145E-16	8.379533E-17	1.327218E+00
3.319835E+03	8.343788E-16	8.570027E-17	1.327213E+00
3.321020E+03	8.352910E-16	8.583579E-17	1.327207E+00
3.322205E+03	8.385657E-16	8.348755E-17	1.327202E+00
3.323391E+03	8.402080E-16	8.352737E-17	1.327196E+00
3.324576E+03	8.436021E-16	8.396130E-17	1.327190E+00
3.325761E+03	8.466776E-16	8.397911E-17	1.327185E+00
3.326947E+03	8.496072E-16	8.394730E-17	1.327179E+00
3.328132E+03	8.551645E-16	8.467834E-17	1.327174E+00
3.329317E+03	8.595273E-16	8.449720E-17	1.327168E+00
3.330503E+03	8.645935E-16	8.468949E-17	1.327163E+00
3.331688E+03	8.707745E-16	8.821193E-17	1.327157E+00
3.332873E+03	8.737968E-16	8.812852E-17	1.327152E+00
3.334059E+03	8.783984E-16	8.824360E-17	1.327146E+00
3.335244E+03	8.810491E-16	8.767429E-17	1.327141E+00
3.336429E+03	8.828238E-16	8.801055E-17	1.327135E+00
3.337615E+03	8.890842E-16	8.725169E-17	1.327130E+00
3.338800E+03	8.932079E-16	8.732453E-17	1.327125E+00
3.339985E+03	8.969202E-16	8.676331E-17	1.327119E+00
3.341171E+03	9.017339E-16	8.619654E-17	1.327114E+00
3.342356E+03	9.069856E-16	8.641012E-17	1.327108E+00
3.343541E+03	9.107376E-16	8.676192E-17	1.327103E+00
3.344727E+03	9.142507E-16	8.694359E-17	1.327097E+00
3.345912E+03	9.188918E-16	8.790901E-17	1.327092E+00
3.347097E+03	9.254704E-16	8.777319E-17	1.327087E+00
3.348283E+03	9.315845E-16	8.873496E-17	1.327081E+00
3.349468E+03	9.346197E-16	8.877519E-17	1.327076E+00
3.350653E+03	9.398977E-16	8.472496E-17	1.327070E+00
3.351839E+03	9.433442E-16	8.641074E-17	1.327065E+00
3.353024E+03	9.469633E-16	8.649100E-17	1.327060E+00
3.354209E+03	9.507681E-16	8.382816E-17	1.327054E+00
3.355395E+03	9.533919E-16	8.396784E-17	1.327049E+00
3.356580E+03	9.582317E-16	8.191639E-17	1.327044E+00
3.357765E+03	9.651285E-16	8.215753E-17	1.327038E+00
3.358951E+03	9.704195E-16	8.306130E-17	1.327033E+00
3.360136E+03	9.756706E-16	8.287180E-17	1.327028E+00
3.361321E+03	9.802715E-16	8.330587E-17	1.327022E+00
3.362507E+03	9.870088E-16	8.354879E-17	1.327017E+00
3.363692E+03	9.944362E-16	8.370742E-17	1.327012E+00
3.364877E+03	9.989838E-16	8.383818E-17	1.327007E+00
3.366063E+03	1.004513E-15	8.318049E-17	1.327001E+00
3.367248E+03	1.009141E-15	8.378969E-17	1.326996E+00
3.368433E+03	1.014365E-15	8.211188E-17	1.326991E+00
3.369619E+03	1.019603E-15	8.192990E-17	1.326986E+00
3.370804E+03	1.023580E-15	8.536050E-17	1.326980E+00
