#wls	flux	flux_err
3450.0000	2.1949e-16	2.6227e-17
3454.5000	2.1423e-16	2.6227e-17
3459.0000	2.0903e-16	2.6227e-17
3463.5000	2.0417e-16	2.6227e-17
3468.0000	2.0009e-16	2.6227e-17
3472.5000	1.9694e-16	2.6227e-17
3477.0000	1.9478e-16	1.8589e-17
3481.5000	1.9413e-16	2.2297e-17
3486.0000	1.9388e-16	3.4237e-17
3490.5000	1.9418e-16	3.9961e-17
3495.0000	1.9596e-16	4.2947e-17
3499.5000	1.9722e-16	4.2425e-17
3504.0000	1.9867e-16	4.2132e-17
3508.5000	2.0109e-16	4.1200e-17
3513.0000	2.0272e-16	3.4969e-17
3517.5000	2.0400e-16	3.2657e-17
3522.0000	2.0552e-16	3.1871e-17
3526.5000	2.0699e-16	2.8694e-17
3531.0000	2.0824e-16	2.8710e-17
3535.5000	2.0988e-16	2.3912e-17
3540.0000	2.1055e-16	1.9419e-17
3544.5000	2.1013e-16	1.4133e-17
3549.0000	2.0791e-16	9.6069e-18
3553.5000	2.0393e-16	1.0895e-17
3558.0000	2.0130e-16	1.0889e-17
3562.5000	2.0014e-16	1.0972e-17
3567.0000	2.0014e-16	1.1038e-17
3571.5000	2.0259e-16	1.2035e-17
3576.0000	2.0631e-16	1.1995e-17
3580.5000	2.0889e-16	1.1015e-17
3585.0000	2.1234e-16	1.4704e-17
3589.5000	2.1827e-16	1.5848e-17
3594.0000	2.2338e-16	1.5709e-17
3598.5000	2.2851e-16	1.5084e-17
3603.0000	2.3494e-16	1.3119e-17
3607.5000	2.3895e-16	1.2761e-17
3612.0000	2.4043e-16	1.4106e-17
3616.5000	2.4057e-16	1.2480e-17
3621.0000	2.3990e-16	1.3058e-17
3625.5000	2.3896e-16	1.2720e-17
3630.0000	2.3905e-16	1.8799e-17
3634.5000	2.3787e-16	2.5557e-17
3639.0000	2.3652e-16	3.3327e-17
3643.5000	2.3440e-16	3.6686e-17
3648.0000	2.3084e-16	3.6253e-17
3652.5000	2.2716e-16	3.5668e-17
3657.0000	2.2380e-16	3.5199e-17
3661.5000	2.1996e-16	3.3304e-17
3666.0000	2.1580e-16	3.3479e-17
3670.5000	2.1103e-16	3.2547e-17
3675.0000	2.0674e-16	3.5102e-17
3679.5000	2.0232e-16	3.5600e-17
3684.0000	1.9864e-16	3.2764e-17
3688.5000	1.9687e-16	2.4396e-17
3693.0000	1.9776e-16	1.8366e-17
3697.5000	1.9963e-16	2.1713e-17
3702.0000	2.0409e-16	2.4127e-17
3706.5000	2.1046e-16	2.4452e-17
3711.0000	2.1798e-16	2.5700e-17
3715.5000	2.2685e-16	2.3282e-17
3720.0000	2.3460e-16	2.2539e-17
3724.5000	2.4171e-16	1.8173e-17
3729.0000	2.4782e-16	1.2954e-17
3733.5000	2.5264e-16	1.9034e-17
3738.0000	2.5432e-16	2.7738e-17
3742.5000	2.5472e-16	3.4076e-17
3747.0000	2.5462e-16	3.5190e-17
3751.5000	2.5292e-16	3.4894e-17
3756.0000	2.5165e-16	3.4409e-17
3760.5000	2.5113e-16	3.3434e-17
3765.0000	2.5216e-16	3.6673e-17
3769.5000	2.5267e-16	4.0001e-17
3774.0000	2.5329e-16	4.3847e-17
3778.5000	2.5341e-16	4.7097e-17
3783.0000	2.5283e-16	4.7732e-17
3787.5000	2.5166e-16	4.3717e-17
3792.0000	2.4860e-16	4.0552e-17
3796.5000	2.4472e-16	3.7728e-17
3801.0000	2.3911e-16	3.6326e-17
3805.5000	2.3400e-16	3.9315e-17
3810.0000	2.2895e-16	4.1112e-17
3814.5000	2.2498e-16	3.9539e-17
3819.0000	2.2285e-16	3.6532e-17
3823.5000	2.2197e-16	3.1690e-17
3828.0000	2.2116e-16	2.6547e-17
3832.5000	2.2042e-16	2.3766e-17
3837.0000	2.2161e-16	2.6688e-17
3841.5000	2.2392e-16	2.6378e-17
3846.0000	2.2886e-16	2.8994e-17
3850.5000	2.3595e-16	2.6242e-17
3855.0000	2.4388e-16	2.2470e-17
3859.5000	2.5041e-16	1.9703e-17
3864.0000	2.5567e-16	2.4107e-17
3868.5000	2.5863e-16	2.7733e-17
3873.0000	2.6068e-16	2.8255e-17
3877.5000	2.6111e-16	2.8025e-17
3882.0000	2.6147e-16	2.6576e-17
3886.5000	2.6143e-16	2.4815e-17
3891.0000	2.6163e-16	2.3316e-17
3895.5000	2.6226e-16	1.6180e-17
3900.0000	2.6420e-16	1.4514e-17
3904.5000	2.6723e-16	1.5655e-17
3909.0000	2.7051e-16	1.7583e-17
3913.5000	2.7264e-16	1.7866e-17
3918.0000	2.7230e-16	1.6044e-17
3922.5000	2.7160e-16	1.3766e-17
3927.0000	2.6906e-16	1.4640e-17
3931.5000	2.6525e-16	1.5645e-17
3936.0000	2.6161e-16	1.7090e-17
3940.5000	2.5769e-16	1.8430e-17
3945.0000	2.5438e-16	1.8191e-17
3949.5000	2.5035e-16	1.7662e-17
3954.0000	2.4950e-16	1.7571e-17
3958.5000	2.5047e-16	1.7078e-17
3963.0000	2.5377e-16	1.6036e-17
3967.5000	2.5728e-16	1.6085e-17
3972.0000	2.6343e-16	1.8784e-17
3976.5000	2.6847e-16	1.8904e-17
3981.0000	2.7346e-16	1.7679e-17
3985.5000	2.7941e-16	1.6269e-17
3990.0000	2.8522e-16	1.6232e-17
3994.5000	2.9067e-16	1.9116e-17
3999.0000	2.9553e-16	2.3059e-17
4003.5000	2.9997e-16	2.4734e-17
4008.0000	3.0248e-16	2.5230e-17
4012.5000	3.0448e-16	2.5990e-17
4017.0000	3.0560e-16	2.2964e-17
4021.5000	3.0631e-16	2.0007e-17
4026.0000	3.0636e-16	2.5203e-17
4030.5000	3.0606e-16	2.7868e-17
4035.0000	3.0562e-16	3.0502e-17
4039.5000	3.0561e-16	3.0114e-17
4044.0000	3.0710e-16	2.9167e-17
4048.5000	3.0808e-16	2.6363e-17
4053.0000	3.0868e-16	2.4360e-17
4057.5000	3.0937e-16	2.2744e-17
4062.0000	3.0916e-16	1.5371e-17
4066.5000	3.0748e-16	1.6393e-17
4071.0000	3.0586e-16	2.2422e-17
4075.5000	3.0340e-16	2.4796e-17
4080.0000	3.0036e-16	2.6234e-17
4084.5000	2.9880e-16	2.4064e-17
4089.0000	2.9717e-16	2.3875e-17
4093.5000	2.9650e-16	2.4015e-17
4098.0000	2.9784e-16	2.4233e-17
4102.5000	2.9865e-16	2.2805e-17
4107.0000	2.9801e-16	2.0571e-17
4111.5000	2.9728e-16	2.0980e-17
4116.0000	2.9630e-16	2.4128e-17
4120.5000	2.9469e-16	2.2813e-17
4125.0000	2.9333e-16	1.9498e-17
4129.5000	2.9230e-16	1.4027e-17
4134.0000	2.9134e-16	1.1962e-17
4138.5000	2.8897e-16	1.3558e-17
4143.0000	2.8741e-16	1.4282e-17
4147.5000	2.8592e-16	1.4926e-17
4152.0000	2.8593e-16	1.4594e-17
4156.5000	2.8605e-16	1.5393e-17
4161.0000	2.8702e-16	1.5404e-17
4165.5000	2.8692e-16	1.3047e-17
4170.0000	2.8842e-16	1.2665e-17
4174.5000	2.8918e-16	1.4749e-17
4179.0000	2.9088e-16	1.6118e-17
4183.5000	2.9326e-16	1.6172e-17
4188.0000	2.9596e-16	1.6101e-17
4192.5000	2.9714e-16	1.6410e-17
4197.0000	2.9730e-16	1.9010e-17
4201.5000	2.9689e-16	1.9678e-17
4206.0000	2.9657e-16	1.8484e-17
4210.5000	2.9583e-16	1.8467e-17
4215.0000	2.9553e-16	1.8373e-17
4219.5000	2.9592e-16	1.8441e-17
4224.0000	2.9557e-16	1.5409e-17
4228.5000	2.9348e-16	1.0880e-17
4233.0000	2.9237e-16	9.3753e-18
4237.5000	2.9161e-16	9.1253e-18
4242.0000	2.9092e-16	9.7929e-18
4246.5000	2.9034e-16	8.5631e-18
4251.0000	2.9191e-16	9.0596e-18
4255.5000	2.9400e-16	1.0111e-17
4260.0000	2.9587e-16	1.0621e-17
4264.5000	2.9861e-16	1.1366e-17
4269.0000	3.0262e-16	1.1903e-17
4273.5000	3.0673e-16	1.3681e-17
4278.0000	3.1122e-16	1.4786e-17
4282.5000	3.1602e-16	1.4715e-17
4287.0000	3.1939e-16	1.4590e-17
4291.5000	3.2224e-16	1.3477e-17
4296.0000	3.2519e-16	1.4569e-17
4300.5000	3.2587e-16	1.5772e-17
4305.0000	3.2674e-16	1.5263e-17
4309.5000	3.2816e-16	1.5873e-17
4314.0000	3.3018e-16	1.6193e-17
4318.5000	3.3135e-16	1.6115e-17
4323.0000	3.3328e-16	1.6299e-17
4327.5000	3.3406e-16	1.5435e-17
4332.0000	3.3380e-16	1.7485e-17
4336.5000	3.3308e-16	2.0390e-17
4341.0000	3.3243e-16	2.1038e-17
4345.5000	3.3134e-16	1.9668e-17
4350.0000	3.3100e-16	1.8963e-17
4354.5000	3.3071e-16	2.1960e-17
4359.0000	3.3075e-16	2.2906e-17
4363.5000	3.3037e-16	2.3766e-17
4368.0000	3.3108e-16	2.3632e-17
4372.5000	3.3083e-16	2.2481e-17
4377.0000	3.3065e-16	2.4150e-17
4381.5000	3.2900e-16	2.3980e-17
4386.0000	3.2750e-16	2.1958e-17
4390.5000	3.2594e-16	2.0645e-17
4395.0000	3.2618e-16	2.0647e-17
4399.5000	3.2791e-16	2.0339e-17
4404.0000	3.3105e-16	1.8358e-17
4408.5000	3.3396e-16	1.6411e-17
4413.0000	3.3656e-16	1.3808e-17
4417.5000	3.3781e-16	1.3462e-17
4422.0000	3.3856e-16	1.3422e-17
4426.5000	3.3800e-16	1.1556e-17
4431.0000	3.3785e-16	1.0277e-17
4435.5000	3.3709e-16	1.0918e-17
4440.0000	3.3562e-16	1.0953e-17
4444.5000	3.3413e-16	1.1010e-17
4449.0000	3.3476e-16	1.0560e-17
4453.5000	3.3633e-16	1.0630e-17
4458.0000	3.3864e-16	1.3005e-17
4462.5000	3.4404e-16	1.5670e-17
4467.0000	3.5045e-16	1.8977e-17
4471.5000	3.5553e-16	2.0698e-17
4476.0000	3.5896e-16	2.0515e-17
4480.5000	3.6070e-16	2.0184e-17
4485.0000	3.6127e-16	2.0842e-17
4489.5000	3.6149e-16	2.3385e-17
4494.0000	3.6301e-16	2.3992e-17
4498.5000	3.6472e-16	2.6244e-17
4503.0000	3.6744e-16	2.7049e-17
4507.5000	3.6878e-16	2.6240e-17
4512.0000	3.6835e-16	2.4112e-17
4516.5000	3.6532e-16	1.9395e-17
4521.0000	3.6192e-16	2.0219e-17
4525.5000	3.5809e-16	2.2181e-17
4530.0000	3.5480e-16	2.4600e-17
4534.5000	3.5229e-16	2.8671e-17
4539.0000	3.4982e-16	2.7122e-17
4543.5000	3.4778e-16	2.7101e-17
4548.0000	3.4636e-16	2.5498e-17
4552.5000	3.4397e-16	2.4237e-17
4557.0000	3.4194e-16	2.3301e-17
4561.5000	3.3914e-16	2.1841e-17
4566.0000	3.3542e-16	2.0794e-17
4570.5000	3.3058e-16	2.0380e-17
4575.0000	3.2524e-16	2.2202e-17
4579.5000	3.1863e-16	2.7052e-17
4584.0000	3.1409e-16	2.5669e-17
4588.5000	3.1152e-16	2.5451e-17
4593.0000	3.0990e-16	2.6044e-17
4597.5000	3.0919e-16	2.8241e-17
4602.0000	3.0886e-16	3.0566e-17
4606.5000	3.0826e-16	3.1610e-17
4611.0000	3.0693e-16	3.1078e-17
4615.5000	3.0656e-16	3.1551e-17
4620.0000	3.0751e-16	3.2297e-17
4624.5000	3.0783e-16	3.1218e-17
4629.0000	3.0853e-16	2.5873e-17
4633.5000	3.0904e-16	1.8395e-17
4638.0000	3.0894e-16	1.6907e-17
4642.5000	3.0888e-16	1.8782e-17
4647.0000	3.1164e-16	1.8919e-17
4651.5000	3.1442e-16	1.7483e-17
4656.0000	3.1740e-16	1.6624e-17
4660.5000	3.2205e-16	1.5983e-17
4665.0000	3.2572e-16	1.5101e-17
4669.5000	3.2669e-16	1.4012e-17
4674.0000	3.2673e-16	1.3972e-17
4678.5000	3.2612e-16	1.1815e-17
4683.0000	3.2537e-16	1.2179e-17
4687.5000	3.2504e-16	1.3936e-17
4692.0000	3.2548e-16	1.4147e-17
4696.5000	3.2513e-16	1.4098e-17
4701.0000	3.2418e-16	1.4260e-17
4705.5000	3.2115e-16	1.3431e-17
4710.0000	3.1691e-16	1.4740e-17
4714.5000	3.1327e-16	1.5514e-17
4719.0000	3.1097e-16	1.6329e-17
4723.5000	3.0953e-16	1.3389e-17
4728.0000	3.0889e-16	1.1629e-17
4732.5000	3.0892e-16	1.0857e-17
4737.0000	3.0873e-16	1.2294e-17
4741.5000	3.0997e-16	1.7428e-17
4746.0000	3.1139e-16	1.9144e-17
4750.5000	3.1327e-16	2.1648e-17
4755.0000	3.1563e-16	2.3685e-17
4759.5000	3.1738e-16	2.4392e-17
4764.0000	3.1802e-16	2.2251e-17
4768.5000	3.1902e-16	1.7444e-17
4773.0000	3.1953e-16	1.6097e-17
4777.5000	3.2053e-16	1.3971e-17
4782.0000	3.2334e-16	1.6042e-17
4786.5000	3.2652e-16	2.2090e-17
4791.0000	3.2948e-16	2.3350e-17
4795.5000	3.3340e-16	2.3856e-17
4800.0000	3.3706e-16	2.2885e-17
4804.5000	3.4110e-16	2.0283e-17
4809.0000	3.4584e-16	1.6331e-17
4813.5000	3.5081e-16	1.4453e-17
4818.0000	3.5530e-16	1.4139e-17
4822.5000	3.6020e-16	1.5336e-17
4827.0000	3.6423e-16	1.9336e-17
4831.5000	3.6741e-16	2.1897e-17
4836.0000	3.7161e-16	2.1335e-17
4840.5000	3.7575e-16	2.0227e-17
4845.0000	3.8059e-16	1.9399e-17
4849.5000	3.8531e-16	1.6233e-17
4854.0000	3.9019e-16	1.3640e-17
4858.5000	3.9445e-16	1.3987e-17
4863.0000	3.9775e-16	1.6277e-17
4867.5000	3.9869e-16	1.9385e-17
4872.0000	3.9873e-16	2.0008e-17
4876.5000	3.9720e-16	1.9359e-17
4881.0000	3.9396e-16	1.7910e-17
4885.5000	3.8998e-16	1.6254e-17
4890.0000	3.8573e-16	1.4433e-17
4894.5000	3.8087e-16	1.0109e-17
4899.0000	3.7607e-16	1.1781e-17
4903.5000	3.7113e-16	1.2040e-17
4908.0000	3.6620e-16	1.2306e-17
4912.5000	3.6229e-16	1.1411e-17
4917.0000	3.5934e-16	9.8745e-18
4921.5000	3.5644e-16	1.0629e-17
4926.0000	3.5535e-16	1.0366e-17
4930.5000	3.5639e-16	1.0486e-17
4935.0000	3.5805e-16	9.8085e-18
4939.5000	3.6019e-16	1.1343e-17
