#wls	flux	flux_err
4000.3300	1.8202e-16	2.9059e-17
4001.8400	1.8143e-16	2.9059e-17
4003.3600	1.7983e-16	2.9059e-17
4004.8800	1.7837e-16	2.9059e-17
4006.4000	1.7714e-16	2.9059e-17
4007.9200	1.7606e-16	2.9059e-17
4009.4400	1.7502e-16	2.9059e-17
4010.9600	1.7373e-16	2.9059e-17
4012.4800	1.7279e-16	2.9059e-17
4014.0000	1.7216e-16	2.9059e-17
4015.5200	1.7214e-16	2.9059e-17
4017.0300	1.7243e-16	2.9059e-17
4018.5500	1.7294e-16	2.9059e-17
4020.0700	1.7296e-16	2.9059e-17
4021.5900	1.7359e-16	2.9059e-17
4023.1100	1.7454e-16	2.9059e-17
4024.6300	1.7522e-16	2.9014e-17
4026.1500	1.7599e-16	2.9378e-17
4027.6700	1.7686e-16	2.8843e-17
4029.1900	1.7737e-16	2.9017e-17
4030.7100	1.7785e-16	2.8892e-17
4032.2300	1.7885e-16	2.8941e-17
4033.7400	1.8002e-16	2.9321e-17
4035.2600	1.8162e-16	2.8371e-17
4036.7800	1.8328e-16	2.3929e-17
4038.3000	1.8489e-16	2.3823e-17
4039.8200	1.8682e-16	2.3880e-17
4041.3400	1.8863e-16	2.3752e-17
4042.8600	1.9054e-16	2.4261e-17
4044.3800	1.9244e-16	2.3143e-17
4045.9000	1.9478e-16	2.2167e-17
4047.4200	1.9724e-16	2.2910e-17
4048.9300	1.9958e-16	2.4422e-17
4050.4500	2.0286e-16	2.5402e-17
4051.9700	2.0645e-16	2.9194e-17
4053.4900	2.1014e-16	2.9999e-17
4055.0100	2.1373e-16	2.9611e-17
4056.5300	2.1764e-16	2.9904e-17
4058.0500	2.2156e-16	3.0066e-17
4059.5700	2.2589e-16	3.0124e-17
4061.0900	2.3026e-16	2.9732e-17
4062.6100	2.3452e-16	2.8887e-17
4064.1200	2.3918e-16	2.8355e-17
4065.6400	2.4366e-16	2.6993e-17
4067.1600	2.4773e-16	2.6574e-17
4068.6800	2.5185e-16	2.6807e-17
4070.2000	2.5586e-16	2.6957e-17
4071.7200	2.5984e-16	2.7598e-17
4073.2400	2.6365e-16	2.6617e-17
4074.7600	2.6772e-16	2.6876e-17
4076.2800	2.7174e-16	2.7538e-17
4077.8000	2.7556e-16	2.7629e-17
4079.3200	2.7934e-16	2.7463e-17
4080.8300	2.8284e-16	2.6355e-17
4082.3500	2.8603e-16	2.6210e-17
4083.8700	2.8871e-16	2.6525e-17
4085.3900	2.9128e-16	2.7934e-17
4086.9100	2.9412e-16	2.8478e-17
4088.4300	2.9678e-16	2.9247e-17
4089.9500	2.9985e-16	2.9159e-17
4091.4700	3.0218e-16	2.9256e-17
4092.9900	3.0387e-16	2.9642e-17
4094.5100	3.0585e-16	2.8989e-17
4096.0200	3.0724e-16	2.8638e-17
4097.5400	3.0849e-16	2.9512e-17
4099.0600	3.0959e-16	2.7433e-17
4100.5800	3.0998e-16	2.7420e-17
4102.1000	3.1019e-16	2.7667e-17
4103.6200	3.1059e-16	2.6904e-17
4105.1400	3.1127e-16	2.6721e-17
4106.6600	3.1175e-16	2.6300e-17
4108.1800	3.1176e-16	2.6064e-17
4109.7000	3.1115e-16	2.5976e-17
4111.2200	3.0957e-16	2.5920e-17
4112.7300	3.0873e-16	2.6000e-17
4114.2500	3.0784e-16	2.6001e-17
4115.7700	3.0636e-16	2.6303e-17
4117.2900	3.0438e-16	2.6785e-17
4118.8100	3.0177e-16	2.7937e-17
4120.3300	2.9903e-16	2.7941e-17
4121.8500	2.9603e-16	2.7698e-17
4123.3700	2.9362e-16	2.8299e-17
4124.8900	2.9110e-16	2.8458e-17
4126.4100	2.8838e-16	2.8445e-17
4127.9200	2.8482e-16	2.8480e-17
4129.4400	2.8168e-16	2.8789e-17
4130.9600	2.7857e-16	2.8801e-17
4132.4800	2.7499e-16	2.8025e-17
4134.0000	2.7164e-16	2.7442e-17
4135.5200	2.6820e-16	2.7103e-17
4137.0400	2.6480e-16	2.7081e-17
4138.5600	2.6125e-16	2.7414e-17
4140.0800	2.5862e-16	2.7019e-17
4141.6000	2.5558e-16	2.7016e-17
4143.1200	2.5163e-16	2.6362e-17
4144.6300	2.4728e-16	2.4360e-17
4146.1500	2.4363e-16	2.3461e-17
4147.6700	2.4126e-16	2.2352e-17
4149.1900	2.3869e-16	2.1541e-17
4150.7100	2.3523e-16	2.2233e-17
4152.2300	2.3260e-16	2.2620e-17
4153.7500	2.2954e-16	2.3390e-17
4155.2700	2.2686e-16	2.3805e-17
4156.7900	2.2435e-16	2.3530e-17
4158.3100	2.2197e-16	2.3468e-17
4159.8200	2.1977e-16	2.3713e-17
4161.3400	2.1781e-16	2.3599e-17
4162.8600	2.1580e-16	2.3573e-17
4164.3800	2.1333e-16	2.4837e-17
