#wls	flux	flux_err
3374.7900	5.5504e-16	1.2077e-16
3379.2300	5.8823e-16	1.2077e-16
3388.1000	6.1315e-16	1.2077e-16
3392.5400	6.2929e-16	1.2077e-16
3401.4200	6.3560e-16	1.2077e-16
3405.8600	6.4237e-16	1.2077e-16
3410.2900	6.4589e-16	1.1444e-16
3414.7300	6.5029e-16	1.1910e-16
3419.1700	6.5351e-16	1.1899e-16
3423.6100	6.5982e-16	1.2096e-16
3428.0500	6.6065e-16	1.2243e-16
3432.4800	6.7348e-16	1.1117e-16
3436.9200	6.8846e-16	1.2057e-16
3441.3600	7.0910e-16	1.4442e-16
3445.8000	7.3352e-16	1.5055e-16
3450.2400	7.6632e-16	1.5706e-16
3454.6700	7.9579e-16	1.5946e-16
3459.1100	8.2829e-16	1.7817e-16
3463.5500	8.5575e-16	2.1140e-16
3467.9900	8.8007e-16	2.3769e-16
3472.4300	8.9730e-16	2.5622e-16
3476.8600	9.1306e-16	2.5607e-16
3481.3000	9.2811e-16	2.6052e-16
3485.7400	9.4718e-16	2.5081e-16
3490.1800	9.5637e-16	2.1067e-16
3494.6200	9.6862e-16	1.7456e-16
3499.0500	9.7914e-16	1.2348e-16
3503.4900	9.8340e-16	1.7276e-16
3507.9300	9.7788e-16	1.9287e-16
3512.3700	9.6683e-16	2.0458e-16
3516.8100	9.4544e-16	1.9464e-16
3521.2400	9.1775e-16	1.7362e-16
3525.6800	8.8634e-16	1.6299e-16
3530.1200	8.5861e-16	1.4588e-16
3534.5600	8.2677e-16	1.6417e-16
3539.0000	7.8848e-16	1.8521e-16
3543.4300	7.4509e-16	2.1237e-16
3547.8700	7.0206e-16	2.2089e-16
3552.3100	6.4917e-16	2.0507e-16
3556.7500	6.0322e-16	1.9606e-16
3561.1900	5.7261e-16	1.7744e-16
3565.6200	5.6328e-16	1.6479e-16
3570.0600	5.6846e-16	1.5189e-16
3574.5000	5.8748e-16	1.6364e-16
3578.9400	6.1614e-16	1.7207e-16
3583.3800	6.4524e-16	1.6393e-16
3587.8100	6.6809e-16	1.4336e-16
3592.2500	6.8888e-16	1.0222e-16
3596.6900	7.1675e-16	7.8882e-17
3601.1300	7.4268e-16	7.5982e-17
3605.5700	7.6852e-16	1.0723e-16
3610.0000	7.9081e-16	1.2366e-16
3614.4400	8.0988e-16	1.2132e-16
3618.8800	8.2525e-16	1.2229e-16
3623.3200	8.3734e-16	1.0779e-16
3627.7600	8.5712e-16	9.4835e-17
3632.1900	8.7790e-16	1.0035e-16
3636.6300	9.0206e-16	1.1066e-16
3641.0700	9.2628e-16	1.1929e-16
3645.5100	9.5494e-16	1.2150e-16
3649.9500	9.7352e-16	1.2695e-16
3654.3800	9.9110e-16	1.1424e-16
3658.8200	1.0004e-15	1.0320e-16
3663.2600	1.0029e-15	9.6450e-17
3667.7000	9.9727e-16	7.6389e-17
3672.1400	9.9349e-16	8.6428e-17
3676.5700	9.8311e-16	8.6856e-17
3681.0100	9.7044e-16	8.8072e-17
3685.4500	9.5606e-16	7.9907e-17
3689.8900	9.4082e-16	7.2718e-17
3694.3300	9.2462e-16	7.0348e-17
3698.7600	9.1082e-16	5.5600e-17
3703.2000	8.9772e-16	6.6614e-17
3707.6400	8.8830e-16	6.4107e-17
3712.0800	8.8540e-16	6.3727e-17
3716.5200	8.8215e-16	6.0616e-17
3720.9500	8.8715e-16	4.8935e-17
3725.3900	8.9748e-16	5.1539e-17
3729.8300	9.0544e-16	4.9156e-17
3734.2700	9.1462e-16	4.8116e-17
3738.7100	9.2675e-16	4.2949e-17
3743.1400	9.3480e-16	4.3477e-17
3747.5800	9.4042e-16	5.2873e-17
3752.0200	9.5109e-16	6.1403e-17
3756.4600	9.6305e-16	7.2597e-17
3760.9000	9.7647e-16	8.6295e-17
3765.3300	9.9437e-16	9.3857e-17
3769.7700	1.0057e-15	9.9248e-17
3774.2100	1.0131e-15	9.9223e-17
3778.6500	1.0164e-15	9.0380e-17
3783.0900	1.0156e-15	8.6236e-17
3787.5200	1.0101e-15	7.4466e-17
3791.9600	1.0166e-15	8.7636e-17
3796.4000	1.0180e-15	1.0350e-16
3800.8400	1.0244e-15	1.0970e-16
3805.2800	1.0303e-15	1.1269e-16
3809.7100	1.0407e-15	1.0582e-16
3814.1500	1.0504e-15	9.2945e-17
3818.5900	1.0653e-15	7.6653e-17
3823.0300	1.0817e-15	5.4732e-17
3827.4700	1.0988e-15	5.7857e-17
3831.9000	1.1081e-15	6.3705e-17
3836.3400	1.1139e-15	7.4159e-17
3840.7800	1.1219e-15	1.1475e-16
3845.2200	1.1227e-15	1.3593e-16
3849.6600	1.1253e-15	1.3298e-16
3854.0900	1.1257e-15	1.2702e-16
3858.5300	1.1252e-15	1.1569e-16
3862.9700	1.1270e-15	1.2886e-16
3867.4100	1.1337e-15	1.3540e-16
3871.8400	1.1394e-15	1.4030e-16
3876.2800	1.1501e-15	1.6159e-16
3880.7200	1.1617e-15	1.7723e-16
3885.1600	1.1736e-15	1.8580e-16
3889.6000	1.1837e-15	1.6936e-16
3894.0300	1.1916e-15	1.3672e-16
3898.4700	1.1970e-15	1.3119e-16
3902.9100	1.2003e-15	1.1980e-16
3907.3500	1.2018e-15	1.1419e-16
3911.7900	1.1963e-15	1.2127e-16
3916.2200	1.1976e-15	1.4177e-16
3920.6600	1.2011e-15	1.5061e-16
3925.1000	1.2103e-15	1.5006e-16
3929.5400	1.2184e-15	1.3198e-16
3933.9800	1.2318e-15	1.0840e-16
3938.4100	1.2428e-15	9.4514e-17
3942.8500	1.2563e-15	1.1194e-16
3947.2900	1.2723e-15	1.3850e-16
3951.7300	1.2919e-15	1.5005e-16
3956.1700	1.3141e-15	1.5598e-16
3960.6000	1.3391e-15	1.5513e-16
3965.0400	1.3556e-15	1.4077e-16
3969.4800	1.3641e-15	1.2778e-16
3973.9200	1.3744e-15	1.0935e-16
3978.3600	1.3780e-15	1.0870e-16
3982.7900	1.3772e-15	1.1758e-16
3987.2300	1.3778e-15	1.1791e-16
3991.6700	1.3743e-15	1.1041e-16
3996.1100	1.3673e-15	9.3285e-17
4000.5500	1.3642e-15	8.4797e-17
4004.9800	1.3626e-15	6.6324e-17
4009.4200	1.3674e-15	6.0481e-17
4013.8600	1.3732e-15	5.4866e-17
4018.3000	1.3753e-15	5.5515e-17
4022.7400	1.3722e-15	7.2764e-17
4027.1700	1.3684e-15	7.3474e-17
4031.6100	1.3648e-15	7.4263e-17
4036.0500	1.3722e-15	7.5815e-17
4040.4900	1.3763e-15	7.6058e-17
4044.9300	1.3829e-15	7.9310e-17
4049.3600	1.3840e-15	6.7487e-17
4053.8000	1.3870e-15	6.4050e-17
4058.2400	1.3904e-15	5.3774e-17
4062.6800	1.4043e-15	5.2576e-17
4067.1200	1.4226e-15	5.3387e-17
4071.5500	1.4452e-15	4.7740e-17
4075.9900	1.4723e-15	4.7423e-17
4080.4300	1.5001e-15	4.1007e-17
4084.8700	1.5278e-15	6.2028e-17
4089.3100	1.5583e-15	7.4685e-17
4093.7400	1.5919e-15	6.8127e-17
4098.1800	1.6248e-15	6.1977e-17
4102.6200	1.6583e-15	6.7254e-17
4107.0600	1.6918e-15	9.2361e-17
4111.5000	1.7302e-15	9.2817e-17
4115.9300	1.7647e-15	9.3289e-17
4120.3700	1.7912e-15	9.3365e-17
4124.8100	1.8038e-15	9.3296e-17
4129.2500	1.8067e-15	9.3258e-17
4133.6900	1.7974e-15	8.2658e-17
4138.1200	1.7870e-15	7.2786e-17
4142.5600	1.7721e-15	7.4055e-17
4147.0000	1.7625e-15	7.5771e-17
4151.4400	1.7543e-15	7.7341e-17
4155.8800	1.7502e-15	4.6045e-17
4160.3100	1.7439e-15	5.8204e-17
4164.7500	1.7407e-15	8.1140e-17
4169.1900	1.7412e-15	9.7073e-17
4173.6300	1.7437e-15	1.0792e-16
4178.0700	1.7423e-15	1.1153e-16
4182.5000	1.7336e-15	1.1151e-16
4186.9400	1.7252e-15	1.1813e-16
4191.3800	1.7139e-15	1.4484e-16
4195.8200	1.6991e-15	1.7035e-16
