#wls	flux	flux_err
3646.7200	1.8686e-16	6.5624e-17
3651.1500	1.8925e-16	5.3313e-17
3655.5700	1.9710e-16	4.8101e-17
3659.9900	2.0599e-16	4.3589e-17
3664.4200	2.1525e-16	4.7453e-17
3668.8400	2.2662e-16	4.5566e-17
3673.2600	2.3697e-16	4.0755e-17
3677.6800	2.4472e-16	3.6929e-17
3682.1100	2.5093e-16	2.5365e-17
3686.5300	2.5686e-16	3.7377e-17
3690.9500	2.6138e-16	4.1915e-17
3695.3800	2.6757e-16	4.2962e-17
3699.8000	2.7189e-16	4.3072e-17
3704.2200	2.7610e-16	4.3672e-17
3708.6400	2.7851e-16	4.6558e-17
3713.0700	2.7852e-16	4.6735e-17
3717.4900	2.7791e-16	4.7581e-17
3721.9100	2.7677e-16	4.4811e-17
3726.3400	2.7631e-16	4.5442e-17
3730.7600	2.7796e-16	4.5085e-17
3735.1800	2.8367e-16	3.8631e-17
3739.6000	2.8832e-16	3.4776e-17
3744.0300	2.9252e-16	2.9066e-17
3748.4500	2.9321e-16	3.2438e-17
3752.8700	2.9285e-16	3.0151e-17
3757.3000	2.8894e-16	2.8120e-17
3761.7200	2.8608e-16	2.4954e-17
3766.1400	2.8455e-16	3.1034e-17
3770.5600	2.8618e-16	3.2155e-17
3774.9900	2.8650e-16	3.2101e-17
3779.4100	2.8633e-16	3.4931e-17
3783.8300	2.8467e-16	3.9117e-17
3788.2600	2.8354e-16	4.5069e-17
3792.6800	2.8224e-16	4.5646e-17
3797.1000	2.8431e-16	4.4324e-17
3801.5200	2.8472e-16	5.1855e-17
3805.9500	2.8722e-16	5.5319e-17
3810.3700	2.8709e-16	5.5391e-17
3814.7900	2.8532e-16	5.2181e-17
3819.2200	2.8282e-16	5.0746e-17
3823.6400	2.8170e-16	4.9985e-17
3828.0600	2.7812e-16	4.8665e-17
3832.4800	2.7797e-16	4.6280e-17
3836.9100	2.7903e-16	3.7990e-17
3841.3300	2.8004e-16	3.4585e-17
3845.7500	2.8206e-16	3.4448e-17
3850.1800	2.8490e-16	2.8830e-17
3854.6000	2.8547e-16	2.6005e-17
3859.0200	2.8654e-16	2.6267e-17
3863.4400	2.8729e-16	2.6044e-17
3867.8700	2.8657e-16	2.5608e-17
3872.2900	2.8329e-16	2.4485e-17
3876.7100	2.8141e-16	2.6796e-17
3881.1400	2.7999e-16	2.6241e-17
3885.5600	2.7803e-16	2.4651e-17
3889.9800	2.7926e-16	2.3727e-17
3894.4000	2.8156e-16	2.4072e-17
3898.8300	2.8431e-16	2.3831e-17
3903.2500	2.8288e-16	2.1207e-17
3907.6700	2.8010e-16	1.8984e-17
3912.0900	2.7592e-16	1.9008e-17
3916.5200	2.7026e-16	1.6971e-17
3920.9400	2.6519e-16	1.5456e-17
3925.3600	2.6386e-16	1.5797e-17
3929.7900	2.6272e-16	1.6709e-17
3934.2100	2.5957e-16	1.6532e-17
3938.6300	2.5889e-16	1.4955e-17
3943.0500	2.5734e-16	1.5632e-17
3947.4800	2.5715e-16	1.9756e-17
3951.9000	2.5897e-16	2.2081e-17
3956.3200	2.6754e-16	2.1742e-17
3960.7500	2.7574e-16	2.1808e-17
3965.1700	2.8161e-16	2.2002e-17
3969.5900	2.8391e-16	2.3559e-17
3974.0100	2.8286e-16	2.5425e-17
3978.4400	2.7437e-16	2.4536e-17
3982.8600	2.6534e-16	2.4141e-17
3987.2800	2.5914e-16	2.8908e-17
3991.7100	2.5281e-16	2.9084e-17
3996.1300	2.4698e-16	2.4811e-17
4000.5500	2.4490e-16	1.8234e-17
4004.9700	2.4149e-16	1.6739e-17
4009.4000	2.3548e-16	3.3204e-17
4013.8200	2.3116e-16	4.2245e-17
4018.2400	2.2434e-16	5.4506e-17
4022.6700	2.1445e-16	6.0146e-17
4027.0900	2.0470e-16	6.3896e-17
4031.5100	1.9627e-16	6.8534e-17
4035.9300	1.8573e-16	7.8528e-17
4040.3600	1.7599e-16	9.0313e-17
4044.7800	1.6520e-16	1.0014e-16
4049.2000	1.5424e-16	1.0725e-16
4053.6300	1.4190e-16	1.0737e-16
4058.0500	1.3106e-16	1.0638e-16
4062.4700	1.2169e-16	1.0671e-16
