#wls	flux	flux_err
4020.0000	1.2931e-15	4.5229e-16
4029.2000	1.3201e-15	4.5229e-16
4038.4000	1.3951e-15	4.5229e-16
4047.6000	1.5073e-15	4.6761e-16
4056.8000	1.5856e-15	3.5682e-16
4066.0000	1.6482e-15	3.5966e-16
4075.2000	1.7064e-15	3.7829e-16
4084.4000	1.7570e-15	3.0697e-16
4093.6000	1.7909e-15	2.6432e-16
4102.8000	1.7964e-15	2.4867e-16
4112.0000	1.8060e-15	3.1621e-16
4121.2000	1.8080e-15	3.2780e-16
4130.4000	1.8309e-15	3.3237e-16
4139.6000	1.7457e-15	3.3117e-16
4148.8000	1.7172e-15	2.5788e-16
4158.0000	1.6376e-15	1.8436e-16
4167.2000	1.6347e-15	1.3480e-16
4176.4000	1.6778e-15	8.1067e-17
4185.6000	1.6621e-15	6.1786e-17
4194.8000	1.6964e-15	9.5730e-17
4204.0000	1.6969e-15	8.0424e-17
4213.2000	1.6626e-15	9.3186e-17
4222.4000	1.6713e-15	1.2579e-16
4231.6000	1.5843e-15	1.3240e-16
4240.8000	1.5681e-15	1.7132e-16
4250.0000	1.5858e-15	1.9076e-16
4259.2000	1.5782e-15	1.6633e-16
4268.4000	1.5885e-15	1.6206e-16
4277.6000	1.6080e-15	1.1436e-16
4286.8000	1.6650e-15	1.1331e-16
4296.0000	1.7543e-15	7.5757e-17
4305.2000	1.8487e-15	1.1177e-16
4314.4000	1.9489e-15	1.5195e-16
4323.6000	2.0728e-15	1.6062e-16
4332.8000	2.1664e-15	1.4807e-16
4342.0000	2.2246e-15	1.5087e-16
4351.2000	2.2678e-15	1.4139e-16
4360.4000	2.2525e-15	1.1824e-16
4369.6000	2.2557e-15	1.1305e-16
4378.8000	2.2543e-15	1.1180e-16
4388.0000	2.2110e-15	1.1190e-16
4397.2000	2.1382e-15	1.2789e-16
4406.4000	2.0470e-15	1.5459e-16
4415.6000	1.9463e-15	1.5918e-16
4424.8000	1.8903e-15	1.6855e-16
4434.0000	1.7859e-15	1.7996e-16
4443.2000	1.7200e-15	1.8410e-16
4452.4000	1.6942e-15	1.7399e-16
4461.6000	1.6931e-15	1.8499e-16
4470.8000	1.7043e-15	1.9421e-16
4480.0000	1.7074e-15	1.9018e-16
4489.2000	1.7567e-15	1.3083e-16
4498.4000	1.8475e-15	1.4017e-16
4507.6000	1.9339e-15	1.3680e-16
4516.8000	2.0192e-15	1.1086e-16
4526.0000	2.1595e-15	1.1993e-16
4535.2000	2.2689e-15	1.2330e-16
4544.4000	2.3708e-15	1.2894e-16
4553.6000	2.4385e-15	1.2494e-16
4562.8000	2.5070e-15	1.3367e-16
4572.0000	2.5922e-15	1.2513e-16
4581.2000	2.6754e-15	1.2747e-16
4590.4000	2.7284e-15	1.0566e-16
4599.6000	2.7543e-15	8.0198e-17
4608.8000	2.7680e-15	7.7149e-17
4618.0000	2.7800e-15	5.7872e-17
4627.2000	2.7945e-15	6.3894e-17
4636.4000	2.7659e-15	6.3909e-17
4645.6000	2.7477e-15	5.1288e-17
4654.8000	2.7341e-15	5.5369e-17
4664.0000	2.7205e-15	5.5547e-17
4673.2000	2.6763e-15	2.3026e-17
4682.4000	2.6219e-15	1.9770e-17
4691.6000	2.5585e-15	1.2501e-17
4700.8000	2.4808e-15	5.2861e-17
4710.0000	2.3784e-15	6.2463e-17
4719.2000	2.2677e-15	6.6198e-17
4728.4000	2.1608e-15	6.1361e-17
4737.6000	2.0551e-15	7.8732e-17
4746.8000	1.9650e-15	6.4531e-17
4756.0000	1.8943e-15	6.9250e-17
4765.2000	1.8686e-15	7.4479e-17
4774.4000	1.8841e-15	7.5620e-17
4783.6000	1.9201e-15	7.4406e-17
4792.8000	1.9955e-15	8.2401e-17
4802.0000	2.0898e-15	3.0328e-17
4811.2000	2.2111e-15	2.8936e-17
4820.4000	2.3661e-15	2.8729e-17
