#wls	flux	flux_err
4000.4400	9.7740e-17	3.2043e-17
4001.9500	9.7628e-17	3.2043e-17
4003.4700	9.6619e-17	3.2043e-17
4004.9900	9.4993e-17	3.2043e-17
4006.5100	9.3782e-17	3.2043e-17
4008.0300	9.2239e-17	3.2043e-17
4009.5500	9.0709e-17	3.2043e-17
4011.0700	8.9834e-17	3.2043e-17
4012.5900	8.9195e-17	3.2043e-17
4014.1100	8.8268e-17	3.2043e-17
4015.6300	8.6907e-17	3.2043e-17
4017.1400	8.6433e-17	3.2043e-17
4018.6600	8.6164e-17	3.2043e-17
4020.1800	8.5716e-17	3.2043e-17
4021.7000	8.5243e-17	3.2043e-17
4023.2200	8.4982e-17	3.2043e-17
4024.7400	8.5897e-17	3.2358e-17
4026.2600	8.6258e-17	3.4582e-17
4027.7800	8.6423e-17	3.4955e-17
4029.3000	8.6810e-17	3.8076e-17
4030.8200	8.6621e-17	4.1107e-17
4032.3400	8.7344e-17	4.0941e-17
4033.8500	8.8010e-17	4.1785e-17
4035.3700	8.9545e-17	4.2717e-17
4036.8900	9.1314e-17	4.3680e-17
4038.4100	9.2007e-17	4.3409e-17
4039.9300	9.3099e-17	4.3548e-17
4041.4500	9.3631e-17	4.3934e-17
4042.9700	9.5761e-17	4.3149e-17
4044.4900	9.7728e-17	4.3598e-17
4046.0100	9.8180e-17	4.3504e-17
4047.5300	9.9392e-17	4.3637e-17
4049.0400	1.0067e-16	4.1318e-17
4050.5600	1.0235e-16	4.4253e-17
4052.0800	1.0433e-16	4.5623e-17
4053.6000	1.0678e-16	4.5559e-17
4055.1200	1.0935e-16	4.4055e-17
4056.6400	1.1146e-16	4.3704e-17
4058.1600	1.1378e-16	4.2410e-17
4059.6800	1.1636e-16	4.2590e-17
4061.2000	1.1900e-16	4.2946e-17
4062.7200	1.2213e-16	4.7983e-17
4064.2400	1.2518e-16	4.7616e-17
4065.7500	1.2804e-16	4.7560e-17
4067.2700	1.3172e-16	4.7964e-17
4068.7900	1.3468e-16	4.7962e-17
4070.3100	1.3727e-16	4.8757e-17
4071.8300	1.4020e-16	4.9137e-17
4073.3500	1.4307e-16	4.7808e-17
4074.8700	1.4567e-16	4.9828e-17
4076.3900	1.4932e-16	4.7168e-17
4077.9100	1.5239e-16	4.3766e-17
4079.4300	1.5537e-16	4.3700e-17
4080.9400	1.5766e-16	4.3658e-17
4082.4600	1.6010e-16	4.2773e-17
4083.9800	1.6262e-16	3.9970e-17
4085.5000	1.6506e-16	3.9819e-17
4087.0200	1.6711e-16	4.0035e-17
4088.5400	1.6862e-16	4.0619e-17
4090.0600	1.7091e-16	3.9298e-17
4091.5800	1.7291e-16	3.9081e-17
4093.1000	1.7509e-16	3.8510e-17
4094.6200	1.7651e-16	3.7569e-17
4096.1300	1.7800e-16	3.8323e-17
4097.6500	1.7977e-16	3.6994e-17
4099.1700	1.8060e-16	3.5857e-17
4100.6900	1.8118e-16	3.5548e-17
4102.2100	1.8141e-16	3.5574e-17
4103.7300	1.8182e-16	3.6551e-17
4105.2500	1.8242e-16	3.6421e-17
4106.7700	1.8366e-16	3.5559e-17
4108.2900	1.8403e-16	3.5999e-17
4109.8100	1.8543e-16	3.2647e-17
4111.3300	1.8489e-16	3.2744e-17
4112.8400	1.8517e-16	3.2746e-17
4114.3600	1.8569e-16	3.3447e-17
4115.8800	1.8537e-16	3.4453e-17
4117.4000	1.8477e-16	3.4594e-17
4118.9200	1.8515e-16	3.5750e-17
4120.4400	1.8405e-16	3.6164e-17
4121.9600	1.8283e-16	3.3273e-17
4123.4800	1.8157e-16	3.2823e-17
4125.0000	1.7936e-16	3.2905e-17
4126.5200	1.7695e-16	3.2826e-17
4128.0300	1.7481e-16	3.2836e-17
4129.5500	1.7258e-16	3.2836e-17
4131.0700	1.6905e-16	3.2966e-17
4132.5900	1.6627e-16	3.2732e-17
4134.1100	1.6361e-16	3.2785e-17
4135.6300	1.6073e-16	3.1888e-17
4137.1500	1.5859e-16	3.1988e-17
4138.6700	1.5523e-16	3.1961e-17
4140.1900	1.5205e-16	3.3563e-17
4141.7100	1.4966e-16	3.3254e-17
4143.2300	1.4713e-16	3.2979e-17
4144.7400	1.4394e-16	3.1749e-17
4146.2600	1.4207e-16	3.1669e-17
4147.7800	1.4005e-16	3.1740e-17
4149.3000	1.3814e-16	3.3852e-17
4150.8200	1.3644e-16	3.3100e-17
4152.3400	1.3409e-16	3.3713e-17
4153.8600	1.3059e-16	3.3609e-17
4155.3800	1.2832e-16	3.2777e-17
4156.9000	1.2678e-16	3.0809e-17
4158.4200	1.2469e-16	3.0907e-17
4159.9300	1.2181e-16	3.0891e-17
4161.4500	1.2059e-16	3.0630e-17
4162.9700	1.1911e-16	2.8890e-17
4164.4900	1.1669e-16	2.7321e-17
4166.0100	1.1563e-16	2.5418e-17
4167.5300	1.1440e-16	2.4911e-17
4169.0500	1.1282e-16	2.3644e-17
4170.5700	1.1107e-16	2.3270e-17
4172.0900	1.0931e-16	2.3119e-17
4173.6100	1.0784e-16	2.5053e-17
4175.1200	1.0753e-16	2.6351e-17
4176.6400	1.0658e-16	2.6542e-17
4178.1600	1.0705e-16	2.6253e-17
4179.6800	1.0762e-16	2.6326e-17
4181.2000	1.0668e-16	2.6480e-17
4182.7200	1.0520e-16	2.6433e-17
4184.2400	1.0477e-16	2.8742e-17
4185.7600	1.0513e-16	2.8865e-17
4187.2800	1.0488e-16	2.7162e-17
4188.8000	1.0453e-16	2.7286e-17
4190.3200	1.0369e-16	2.7172e-17
4191.8300	1.0397e-16	2.7165e-17
4193.3500	1.0433e-16	2.7593e-17
4194.8700	1.0360e-16	2.8021e-17
4196.3900	1.0381e-16	2.5485e-17
4197.9100	1.0410e-16	2.5508e-17
4199.4300	1.0381e-16	2.4603e-17
4200.9500	1.0444e-16	2.5280e-17
4202.4700	1.0508e-16	2.6774e-17
4203.9900	1.0547e-16	2.6502e-17
4205.5100	1.0565e-16	2.6313e-17
4207.0200	1.0587e-16	2.6369e-17
4208.5400	1.0699e-16	2.5742e-17
4210.0600	1.0785e-16	2.6091e-17
4211.5800	1.0848e-16	2.6424e-17
4213.1000	1.0897e-16	2.5568e-17
4214.6200	1.1023e-16	2.5988e-17
4216.1400	1.1136e-16	2.7609e-17
4217.6600	1.1126e-16	2.7040e-17
4219.1800	1.1148e-16	2.8629e-17
4220.7000	1.1174e-16	3.1122e-17
4222.2200	1.1198e-16	3.0387e-17
4223.7300	1.1297e-16	2.9698e-17
4225.2500	1.1377e-16	3.0721e-17
4226.7700	1.1391e-16	3.0731e-17
4228.2900	1.1284e-16	3.0247e-17
4229.8100	1.1116e-16	3.0240e-17
4231.3300	1.1118e-16	2.7674e-17
4232.8500	1.1042e-16	2.7473e-17
4234.3700	1.1113e-16	2.7795e-17
4235.8900	1.0924e-16	2.8005e-17
4237.4100	1.0715e-16	2.7919e-17
4238.9200	1.0676e-16	2.7948e-17
4240.4400	1.0653e-16	2.9742e-17
4241.9600	1.0651e-16	3.1739e-17
4243.4800	1.0656e-16	3.1807e-17
4245.0000	1.0647e-16	3.1206e-17
4246.5200	1.0627e-16	3.1498e-17
