#wls	flux	flux_err
3505.0400	3.9199e-16	1.9902e-17
3509.4700	3.8239e-16	1.9902e-17
3513.8900	3.7106e-16	1.9902e-17
3518.3100	3.6168e-16	1.9902e-17
3522.7400	3.5280e-16	1.9902e-17
3527.1600	3.4309e-16	1.9902e-17
3531.5800	3.3313e-16	2.2147e-17
3536.0100	3.2315e-16	2.5373e-17
3540.4300	3.1345e-16	2.6330e-17
3544.8500	3.0453e-16	2.8110e-17
3549.2800	2.9840e-16	2.8782e-17
3553.7000	2.9404e-16	2.9101e-17
3558.1200	2.9127e-16	2.6066e-17
3562.5500	2.8939e-16	2.0220e-17
3566.9700	2.8826e-16	2.8003e-17
3571.3900	2.9032e-16	2.8617e-17
3575.8200	2.9303e-16	2.9990e-17
3580.2400	2.9807e-16	2.9442e-17
3584.6600	3.0529e-16	2.7304e-17
3589.0900	3.1336e-16	2.8400e-17
3593.5100	3.2033e-16	2.5902e-17
3597.9300	3.2735e-16	2.5382e-17
3602.3600	3.3261e-16	2.3873e-17
3606.7800	3.3730e-16	2.2645e-17
3611.2000	3.4263e-16	2.2536e-17
3615.6300	3.4970e-16	2.0200e-17
3620.0500	3.5605e-16	2.2687e-17
3624.4700	3.6473e-16	2.1384e-17
3628.9000	3.7081e-16	2.1479e-17
3633.3200	3.7494e-16	2.2264e-17
3637.7400	3.7461e-16	1.8023e-17
3642.1700	3.7374e-16	2.0747e-17
3646.5900	3.7065e-16	1.8294e-17
3651.0100	3.6689e-16	1.8994e-17
3655.4400	3.6446e-16	1.8125e-17
3659.8600	3.6495e-16	1.8716e-17
3664.2800	3.6668e-16	2.1928e-17
3668.7100	3.6997e-16	2.0087e-17
3673.1300	3.7366e-16	2.0995e-17
3677.5500	3.7828e-16	2.1169e-17
3681.9800	3.8146e-16	2.0596e-17
3686.4000	3.8405e-16	2.2920e-17
3690.8200	3.8297e-16	2.2641e-17
3695.2500	3.8310e-16	2.2604e-17
3699.6700	3.8154e-16	2.7681e-17
3704.0900	3.8167e-16	2.7852e-17
3708.5200	3.8136e-16	3.4252e-17
3712.9400	3.8329e-16	3.4277e-17
3717.3600	3.8395e-16	3.4313e-17
3721.7900	3.8381e-16	3.5381e-17
3726.2100	3.8320e-16	3.8431e-17
3730.6300	3.8177e-16	4.4805e-17
3735.0600	3.8085e-16	4.5239e-17
3739.4800	3.7978e-16	4.4897e-17
3743.9000	3.7891e-16	4.4875e-17
3748.3300	3.7610e-16	4.1538e-17
3752.7500	3.7245e-16	4.3843e-17
3757.1700	3.6732e-16	3.8327e-17
3761.6000	3.6196e-16	3.7835e-17
3766.0200	3.5893e-16	3.7639e-17
3770.4400	3.5644e-16	3.7864e-17
3774.8700	3.5698e-16	3.5695e-17
3779.2900	3.5955e-16	2.6368e-17
3783.7100	3.6088e-16	2.1342e-17
3788.1400	3.6076e-16	2.1448e-17
3792.5600	3.6108e-16	2.4670e-17
3796.9800	3.6140e-16	2.5708e-17
3801.4100	3.6228e-16	2.0525e-17
3805.8300	3.6474e-16	1.7708e-17
3810.2500	3.7076e-16	1.6007e-17
3814.6800	3.7726e-16	2.0290e-17
3819.1000	3.8431e-16	2.3373e-17
3823.5200	3.8849e-16	2.4778e-17
3827.9500	3.9304e-16	2.6281e-17
3832.3700	3.9379e-16	2.6148e-17
3836.7900	3.9487e-16	2.6545e-17
3841.2200	3.9685e-16	2.6972e-17
3845.6400	4.0002e-16	2.7717e-17
3850.0600	4.0451e-16	2.7557e-17
3854.4900	4.1099e-16	2.7017e-17
3858.9100	4.1601e-16	2.7186e-17
3863.3300	4.1925e-16	2.5981e-17
3867.7600	4.2145e-16	2.3709e-17
3872.1800	4.2329e-16	2.2653e-17
3876.6000	4.2370e-16	2.1008e-17
3881.0300	4.2564e-16	2.0968e-17
3885.4500	4.2683e-16	2.0713e-17
3889.8700	4.2872e-16	1.7835e-17
3894.3000	4.2914e-16	1.4660e-17
3898.7200	4.3049e-16	1.2931e-17
3903.1400	4.3134e-16	1.2273e-17
3907.5700	4.3422e-16	1.5782e-17
3911.9900	4.3902e-16	1.9432e-17
3916.4100	4.4502e-16	1.9776e-17
3920.8400	4.5106e-16	1.8062e-17
3925.2600	4.5693e-16	2.1580e-17
3929.6800	4.6146e-16	2.9103e-17
3934.1100	4.6416e-16	3.3481e-17
3938.5300	4.6538e-16	3.4296e-17
3942.9500	4.6655e-16	3.4297e-17
3947.3800	4.6659e-16	3.4552e-17
3951.8000	4.6632e-16	3.4979e-17
3956.2200	4.6581e-16	3.2485e-17
3960.6500	4.6599e-16	2.7503e-17
3965.0700	4.6684e-16	2.4477e-17
3969.4900	4.6849e-16	2.5603e-17
3973.9200	4.6951e-16	2.9938e-17
3978.3400	4.6971e-16	3.0813e-17
3982.7600	4.7054e-16	2.6320e-17
3987.1900	4.7068e-16	2.2983e-17
3991.6100	4.7082e-16	2.3650e-17
3996.0300	4.7059e-16	2.7740e-17
4000.4600	4.7152e-16	3.3006e-17
4004.8800	4.7291e-16	3.3858e-17
4009.3000	4.7343e-16	3.4045e-17
4013.7300	4.7442e-16	3.3986e-17
4018.1500	4.7533e-16	3.4006e-17
4022.5700	4.7669e-16	3.1605e-17
4027.0000	4.7846e-16	2.4787e-17
4031.4200	4.8213e-16	1.9098e-17
4035.8400	4.8751e-16	1.8376e-17
4040.2700	4.9366e-16	1.9380e-17
4044.6900	4.9984e-16	1.7926e-17
4049.1100	5.0525e-16	1.3778e-17
4053.5400	5.0872e-16	1.1917e-17
4057.9600	5.1073e-16	1.0966e-17
4062.3800	5.1359e-16	1.1072e-17
4066.8100	5.1730e-16	1.0229e-17
4071.2300	5.2064e-16	1.1861e-17
4075.6500	5.2355e-16	1.2926e-17
4080.0800	5.2484e-16	1.3551e-17
4084.5000	5.2449e-16	1.3787e-17
4088.9200	5.2304e-16	1.3521e-17
4093.3500	5.2150e-16	1.3473e-17
4097.7700	5.2116e-16	9.5679e-18
4102.1900	5.2243e-16	5.6892e-18
4106.6200	5.2415e-16	6.1049e-18
4111.0400	5.2585e-16	6.2987e-18
4115.4600	5.2679e-16	6.8959e-18
4119.8900	5.2627e-16	6.5389e-18
4124.3100	5.2522e-16	5.8070e-18
4128.7300	5.2531e-16	5.7663e-18
4133.1600	5.2436e-16	9.7286e-18
4137.5800	5.2501e-16	9.6206e-18
4142.0000	5.2543e-16	1.0073e-17
4146.4300	5.2601e-16	1.0826e-17
4150.8500	5.2572e-16	1.1549e-17
4155.2700	5.2590e-16	1.4453e-17
4159.7000	5.2582e-16	1.5696e-17
4164.1200	5.2466e-16	1.6208e-17
4168.5400	5.2205e-16	1.6268e-17
4172.9700	5.1944e-16	1.6128e-17
4177.3900	5.1731e-16	1.5370e-17
4181.8100	5.1320e-16	9.6237e-18
4186.2400	5.0983e-16	5.0395e-18
4190.6600	5.0679e-16	5.7349e-18
4195.0800	5.0414e-16	1.1514e-17
4199.5100	5.0008e-16	1.3860e-17
4203.9300	4.9687e-16	1.2836e-17
4208.3500	4.9466e-16	1.7301e-17
4212.7800	4.9333e-16	1.8077e-17
4217.2000	4.9195e-16	1.7434e-17
4221.6200	4.9152e-16	1.6792e-17
4226.0500	4.9183e-16	1.5449e-17
4230.4700	4.9234e-16	1.6052e-17
4234.8900	4.9284e-16	1.9573e-17
4239.3200	4.9427e-16	2.2727e-17
4243.7400	4.9641e-16	2.4081e-17
4248.1600	4.9866e-16	2.3803e-17
4252.5900	5.0144e-16	2.4701e-17
4257.0100	5.0561e-16	2.0935e-17
4261.4300	5.1053e-16	1.8275e-17
4265.8600	5.1420e-16	1.7219e-17
4270.2800	5.1710e-16	1.5251e-17
4274.7000	5.1969e-16	1.4615e-17
4279.1300	5.2108e-16	1.6790e-17
4283.5500	5.2018e-16	1.6055e-17
4287.9700	5.1966e-16	1.4338e-17
4292.4000	5.1933e-16	1.3521e-17
4296.8200	5.1808e-16	1.3508e-17
4301.2400	5.1688e-16	1.1639e-17
4305.6700	5.1633e-16	1.1638e-17
