MJD	ZTF_g	ZTF_g_err	ZTF_r	ZTF_r_err	ps_g	ps_g_err	ps_i	ps_i_err	ps_r	ps_r_err	ps_z	ps_z_err
58938.2000000049	1.7969157036850785e-15	2.967021081948747e-17	8.520561988613463e-16	5.767547817453173e-17	1.4982391742028914e-15	1.2731976864175476e-17	4.1335707709058066e-16	3.530217173067734e-18	7.663164519564081e-16	6.57004796174577e-18	2.5926163434397834e-16	3.413613369129034e-18
58938.250000004904	1.7984674687760873e-15	2.9086841296642175e-17	8.524694543982302e-16	5.701501057690632e-17	1.498295264277242e-15	1.3160652483215613e-17	4.1384790077402016e-16	3.691447099419769e-18	7.676356640837735e-16	6.8744979384543095e-18	2.5937623798602383e-16	3.4610390458070717e-18
58938.30000000491	1.800014666433275e-15	2.850819855117497e-17	8.528805477481902e-16	5.635922975135374e-17	1.4983478844896993e-15	1.3604163597471514e-17	4.143402778197057e-16	3.855798316187549e-18	7.68956246893469e-16	7.18479630835847e-18	2.5949105710048342e-16	3.5108841954298966e-18
58938.35000000491	1.8015569879043995e-15	2.7934370223992137e-17	8.532894580068057e-16	5.570839582944101e-17	1.4983970197035465e-15	1.406070885433993e-17	4.1483417768519576e-16	4.0226666710855935e-18	7.702781522270463e-16	7.499823519562924e-18	2.5960608987847303e-16	3.5630393284164524e-18
58938.40000000491	1.803094124409827e-15	2.7365451445299842e-17	8.536961641596287e-16	5.5062778855932557e-17	1.4984426547597613e-15	1.452867469629189e-17	4.153295698333908e-16	4.191538787066486e-18	7.71601331927211e-16	7.818629775546052e-18	2.5972133451121026e-16	3.617396406775391e-18
58938.450000004916	1.8046257671411455e-15	2.6801545408616352e-17	8.541006450817964e-16	5.442265910337201e-17	1.4984847744771118e-15	1.500662008311507e-17	4.158264237324056e-16	4.361977464384398e-18	7.729257378375334e-16	8.140407341228143e-18	2.598367891900046e-16	3.673849407832234e-18
58938.50000000492	1.8061516072599497e-15	2.6242763988861216e-17	8.545028795375619e-16	5.378832738010998e-17	1.4985233636519094e-15	1.5493260509220575e-17	4.163247088553483e-16	4.533609300201579e-18	7.742513218021639e-16	8.464467164898315e-18	2.599524521062572e-16	3.7322947912350295e-18
58938.55000000492	1.8076713358965256e-15	2.5689228408379854e-17	8.549028461799217e-16	5.3160085328651096e-17	1.4985584070579897e-15	1.5987452207939086e-17	4.1682439468015707e-16	4.706114302837365e-18	7.755780356655308e-16	8.790219343334355e-18	2.6006832145144955e-16	3.79263187562354e-18
58938.600000004924	1.8091846441486257e-15	2.514106995320456e-17	8.55300523550178e-16	5.2538245710761735e-17	1.4985898894467324e-15	1.648817710197189e-17	4.1732545068940275e-16	4.879217237344791e-18	7.7690583127204225e-16	9.11715689762167e-18	2.6018439541714587e-16	3.854763132420496e-18
58938.65000000493	1.8106912230802013e-15	2.459843074364966e-17	8.55695890077507e-16	5.1923132675252634e-17	1.4986177955469235e-15	1.699452881948921e-17	4.1782784637010735e-16	5.052680440547558e-18	7.78234660465808e-16	9.44484234258104e-18	2.6030067219498145e-16	3.918594405050117e-18
58938.70000000493	1.8121907637201594e-15	2.4061464561753974e-17	8.560889240785468e-16	5.131508200391048e-17	1.4986421100646586e-15	1.7505699928508594e-17	4.1833155121357696e-16	5.226297865865498e-18	7.795644750903318e-16	9.77289658280095e-18	2.604171499766597e-16	3.984035062114123e-18
58938.75000000493	1.8136829570609245e-15	2.3530337738666682e-17	8.564796037569673e-16	5.0714441330406685e-17	1.4986628176833434e-15	1.8020970431320863e-17	4.18836534715192e-16	5.399890148133757e-18	7.808952269882388e-16	1.0100989730843988e-17	2.6053382695395015e-16	4.050998093006311e-18
58938.800000004936	1.8151674940574184e-15	2.3005230104528664e-17	8.568679072030417e-16	5.012157032650548e-17	1.4986799030635979e-15	1.8539697490769203e-17	4.193427663742362e-16	5.573300510022094e-18	7.822268680009483e-16	1.0428833505896141e-17	2.6065070131867643e-16	4.1194001541316995e-18
58938.85000000494	1.8166440656256096e-15	2.2486336002664262e-17	8.572538123932136e-16	4.953684084925559e-17	1.4986933508432137e-15	1.906130631800215e-17	4.1985021569372297e-16	5.746391360713782e-18	7.835593499684222e-16	1.0756174928814389e-17	2.6076777126271984e-16	4.189161573419089e-18
58938.90000000494	1.8181123626413227e-15	2.1973865369283665e-17	8.576372971896623e-16	4.8960637042192475e-17	1.4987031456370146e-15	1.9585282129970753e-17	4.2035885218018287e-16	5.919041463540216e-18	7.848926247288381e-16	1.1082791079773288e-17	2.6088503497800556e-16	4.260206320150332e-18
58938.950000004945	1.819572075938949e-15	2.1468044878593867e-17	8.58018339339887e-16	4.839335538300609e-17	1.4987092720368692e-15	2.011116307498549e-17	4.2086864534351887e-16	6.0911435711086564e-18	7.862266441183137e-16	1.1408484727263439e-17	2.6100249065650266e-16	4.332461946535188e-18
58939.00000000495	1.8210228963101272e-15	2.0969119151755646e-17	8.583969164762445e-16	4.7835404669423523e-17	1.4987117146115715e-15	2.0638534024507106e-17	4.2137956469678493e-16	6.2626024451025614e-18	7.875613599706074e-16	1.1733080672449247e-17	2.6112013649021837e-16	4.405859506660229e-18
58939.05000000495	1.822464514502587e-15	2.047735202573966e-17	8.587730061155291e-16	4.7287205934511996e-17	1.4987104579068741e-15	2.1167021132510247e-17	4.2189157975602825e-16	6.433333193035724e-18	7.888967241168257e-16	1.2056422682189696e-17	2.6123797067119205e-16	4.480333457833577e-18
58939.10000000495	1.8238966212187464e-15	1.9993027876373025e-17	8.59146585658527e-16	4.674919228196795e-17	1.4987054864452106e-15	2.169628707158632e-17	4.2240466004008816e-16	6.603259866798632e-18	7.902326883851404e-16	1.237837090723532e-17	2.613559913914881e-16	4.5558215486280674e-18
58939.15000000496	1.825318907114539e-15	1.951645298479729e-17	8.595176323895805e-16	4.6221808631507025e-17	1.4986967847258666e-15	2.2226026862119818e-17	4.2291877507042906e-16	6.772314277942893e-18	7.915692046004709e-16	1.269879970179071e-17	2.6147419684319685e-16	4.63226469731889e-18
58939.20000000496	1.8267310627981107e-15	1.9047956933923313e-17	8.598861234761284e-16	4.570551136400723e-17	1.4986843372247869e-15	2.2755964220297475e-17	4.234338943709412e-16	6.940434992916955e-18	7.929062245842215e-16	1.3017595775710206e-17	2.615925852184222e-16	4.7096068638346325e-18
58939.25000000496	1.8281327788285434e-15	1.858789401476547e-17	8.602520359682879e-16	4.520076785576365e-17	1.4986681283945025e-15	2.3285848358385377e-17	4.239499874677629e-16	7.107566478131592e-18	7.9424370015396355e-16	1.3334656623436311e-17	2.617111547092818e-16	4.787794917851795e-18
58939.300000004965	1.8295237457145687e-15	1.8136644616409828e-17	8.606153467983801e-16	4.470805589109614e-17	1.498648142664108e-15	2.381545117919423e-17	4.2446702388910444e-16	7.273658370167329e-18	7.955815831231574e-16	1.3649889183827746e-17	2.618299035078982e-16	4.8667785051626885e-18
58939.35000000497	1.830903653913334e-15	1.769461656527737e-17	8.609760327804944e-16	4.422786294257596e-17	1.4986243644391444e-15	2.4344564813559205e-17	4.24984973165049e-16	7.438664850821213e-18	7.969198253008475e-16	1.39632086932038e-17	2.61948829806396e-16	4.946509914091222e-18
