# INSTRUMENT_ID: 1
# OBS_GROUP_ID: 55
# UNIT_ID: None
# DATA_QUALITY_ID: 7
# RA: 185.728862588447
# DEC: 15.8235943372331
# OBS_DATE: 2020-01-12 14:04:00+00:00
# REDSHIFT: None
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# TRANSIENT_ID: 30211
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

5911.160 1.66590e+00 1.05372e-01
5912.440 1.58503e+00 1.04566e-01
5913.720 1.59361e+00 1.04365e-01
5915.000 1.61980e+00 1.03592e-01
5916.280 1.49876e+00 1.02554e-01
5917.560 1.53969e+00 1.02162e-01
5918.840 1.53244e+00 1.01974e-01
5920.120 1.57131e+00 1.01819e-01
5921.400 1.59921e+00 1.02194e-01
5922.680 1.56864e+00 1.02573e-01
5923.960 1.58455e+00 1.03055e-01
5925.240 1.62619e+00 1.03354e-01
5926.520 1.60343e+00 1.03227e-01
5927.800 1.60608e+00 1.03605e-01
5929.080 1.58457e+00 1.03799e-01
5930.360 1.61146e+00 1.03717e-01
5931.640 1.58457e+00 1.04187e-01
5932.921 1.56410e+00 1.03968e-01
5934.201 1.55559e+00 1.03660e-01
5935.481 1.56510e+00 1.03807e-01
5936.761 1.60869e+00 1.03160e-01
5938.041 1.59390e+00 1.02961e-01
5939.321 1.56118e+00 1.02599e-01
5940.601 1.47641e+00 1.01958e-01
5941.881 1.45943e+00 1.01603e-01
5943.161 1.50264e+00 1.01735e-01
5944.441 1.52395e+00 1.01419e-01
5945.721 1.52676e+00 1.01221e-01
5947.001 1.53972e+00 1.01077e-01
5948.281 1.53308e+00 1.00811e-01
5949.561 1.51567e+00 1.00863e-01
5950.841 1.50070e+00 1.00811e-01
5952.121 1.45594e+00 1.00575e-01
5953.401 1.49620e+00 1.00493e-01
5954.681 1.47881e+00 1.00174e-01
5955.961 1.54133e+00 1.00671e-01
5957.242 1.48249e+00 1.00304e-01
5958.522 1.39850e+00 9.92939e-02
5959.802 1.41469e+00 9.94128e-02
5961.082 1.42879e+00 9.93395e-02
5962.362 1.39546e+00 9.90434e-02
5963.642 1.46373e+00 9.91332e-02
5964.922 1.46743e+00 9.89560e-02
5966.202 1.45847e+00 9.86873e-02
5967.482 1.44563e+00 9.84441e-02
5968.762 1.45070e+00 9.83602e-02
5970.042 1.44521e+00 9.80854e-02
5971.322 1.44642e+00 9.81700e-02
5972.602 1.45002e+00 9.80921e-02
5973.882 1.44642e+00 9.77718e-02
5975.162 1.44642e+00 9.77193e-02
5976.442 1.43672e+00 9.75116e-02
5977.722 1.42940e+00 9.68408e-02
5979.002 1.44849e+00 9.68774e-02
5980.282 1.43358e+00 9.67075e-02
5981.563 1.45970e+00 9.61567e-02
5982.843 1.38886e+00 9.59464e-02
5984.123 1.41691e+00 9.58757e-02
5985.403 1.48544e+00 9.57235e-02
5986.683 1.42176e+00 9.54967e-02
5987.963 1.41976e+00 9.56684e-02
5989.243 1.41391e+00 9.55895e-02
5990.523 1.39569e+00 9.53909e-02
5991.803 1.39517e+00 9.55232e-02
5993.083 1.37043e+00 9.55568e-02
5994.363 1.44019e+00 9.55459e-02
5995.643 1.41897e+00 9.53441e-02
5996.923 1.46349e+00 9.53596e-02
5998.203 1.43482e+00 9.52757e-02
5999.483 1.36376e+00 9.45973e-02
6000.763 1.40843e+00 9.46622e-02
6002.043 1.43072e+00 9.45349e-02
6003.323 1.41423e+00 9.43745e-02
6004.603 1.39432e+00 9.43275e-02
6005.884 1.43818e+00 9.41439e-02
6007.164 1.40249e+00 9.38576e-02
6008.444 1.36402e+00 9.32424e-02
6009.724 1.40395e+00 9.30707e-02
6011.004 1.41697e+00 9.30256e-02
6012.284 1.46058e+00 9.28420e-02
6013.564 1.40844e+00 9.23968e-02
6014.844 1.35176e+00 9.24271e-02
6016.124 1.39468e+00 9.23871e-02
6017.404 1.42854e+00 9.24081e-02
6018.684 1.43700e+00 9.22745e-02
6019.964 1.41848e+00 9.21887e-02
6021.244 1.36398e+00 9.20232e-02
6022.524 1.36557e+00 9.17424e-02
6023.804 1.40275e+00 9.19712e-02
6025.084 1.41737e+00 9.20374e-02
6026.364 1.38199e+00 9.18118e-02
6027.644 1.39715e+00 9.20313e-02
6028.924 1.38199e+00 9.19658e-02
6030.205 1.36015e+00 9.17753e-02
6031.485 1.32868e+00 9.15475e-02
6032.765 1.38435e+00 9.14867e-02
6034.045 1.36316e+00 9.14166e-02
6035.325 1.36721e+00 9.10716e-02
6036.605 1.34508e+00 9.11177e-02
6037.885 1.33147e+00 9.07304e-02
6039.165 1.36884e+00 9.05173e-02
6040.445 1.34513e+00 9.07103e-02
6041.725 1.30552e+00 9.05364e-02
6043.005 1.30279e+00 9.00606e-02
6044.285 1.37322e+00 9.02839e-02
6045.565 1.40529e+00 9.03315e-02
6046.845 1.33011e+00 8.98845e-02
6048.125 1.38419e+00 9.01282e-02
6049.405 1.39404e+00 9.02276e-02
6050.685 1.37673e+00 9.00158e-02
6051.965 1.35524e+00 8.99571e-02
6053.245 1.35111e+00 8.97557e-02
6054.526 1.37152e+00 8.97574e-02
6055.806 1.37043e+00 8.95241e-02
6057.086 1.34502e+00 8.97105e-02
6058.366 1.30420e+00 9.00067e-02
6059.646 1.35317e+00 8.97571e-02
6060.926 1.39408e+00 8.98176e-02
6062.206 1.38594e+00 9.00175e-02
6063.486 1.30452e+00 8.96998e-02
6064.766 1.31439e+00 8.93898e-02
6066.046 1.35219e+00 8.92371e-02
6067.326 1.30946e+00 8.93738e-02
6068.606 1.30914e+00 8.95912e-02
6069.886 1.31911e+00 8.96078e-02
6071.166 1.34848e+00 8.99070e-02
6072.446 1.46369e+00 9.00748e-02
6073.726 1.39856e+00 9.00073e-02
6075.006 1.39374e+00 8.97605e-02
6076.286 1.39994e+00 8.92359e-02
