# INSTRUMENT_ID: 17
# OBS_GROUP_ID: 55
# UNIT_ID: None
# DATA_QUALITY_ID: None
# RA: 185.732141667
# DEC: 15.8211333333
# OBS_DATE: 2020-03-08 08:59:20+00:00
# REDSHIFT: None
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# TRANSIENT_ID: 30211
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

3296.000 4.73368e+04 -9.90000e+01
3298.288 3.67451e+04 -9.90000e+01
3300.576 3.47847e+04 -9.90000e+01
3302.865 7.16212e+03 -9.90000e+01
3305.153 1.18969e+04 -9.90000e+01
3307.441 2.75821e+04 -9.90000e+01
3309.729 2.94367e+04 -9.90000e+01
3312.018 1.30696e+04 -9.90000e+01
3314.306 3.07642e+04 -9.90000e+01
3316.594 2.76208e+04 -9.90000e+01
3318.882 4.17616e+04 -9.90000e+01
3321.171 4.41853e+04 -9.90000e+01
3323.459 1.08579e+04 -9.90000e+01
3325.747 7.24866e+03 -9.90000e+01
3328.035 3.34724e+04 -9.90000e+01
3330.323 2.46286e+04 -9.90000e+01
3332.612 7.49977e+03 -9.90000e+01
3334.900 4.41307e+04 -9.90000e+01
3337.188 9.50083e+03 -9.90000e+01
3339.476 2.18072e+04 -9.90000e+01
3341.765 2.14622e+04 -9.90000e+01
3344.053 3.26592e+04 -9.90000e+01
3346.341 2.39523e+04 -9.90000e+01
3348.629 -1.28019e+03 -9.90000e+01
3350.918 1.16831e+04 -9.90000e+01
3353.206 2.56788e+04 -9.90000e+01
3355.494 2.20001e+04 -9.90000e+01
3357.782 3.50514e+04 -9.90000e+01
3360.070 3.59488e+04 -9.90000e+01
3362.359 4.93481e+03 -9.90000e+01
3364.647 3.16368e+04 -9.90000e+01
3366.935 2.13548e+04 -9.90000e+01
3369.223 1.93686e+04 -9.90000e+01
3371.512 1.90534e+04 -9.90000e+01
3373.800 2.50195e+04 -9.90000e+01
3376.088 2.84599e+04 -9.90000e+01
3378.376 4.54433e+04 -9.90000e+01
3380.665 5.70344e+04 -9.90000e+01
3382.953 2.23091e+04 -9.90000e+01
3385.241 1.20184e+04 -9.90000e+01
3387.529 1.16222e+04 -9.90000e+01
3389.817 3.10541e+04 -9.90000e+01
3392.106 3.35376e+04 -9.90000e+01
3394.394 5.03418e+04 -9.90000e+01
3396.682 3.67473e+04 -9.90000e+01
3398.970 3.71983e+04 -9.90000e+01
3401.259 2.36881e+04 -9.90000e+01
3403.547 2.20480e+04 -9.90000e+01
3405.835 1.94983e+04 -9.90000e+01
3408.123 1.94118e+04 -9.90000e+01
3410.412 3.07625e+04 -9.90000e+01
3412.700 5.21451e+04 -9.90000e+01
3414.988 4.32126e+04 -9.90000e+01
3417.276 4.85220e+04 -9.90000e+01
3419.564 4.71312e+04 -9.90000e+01
3421.853 4.18987e+04 -9.90000e+01
3424.141 4.36375e+04 -9.90000e+01
3426.429 4.86996e+04 -9.90000e+01
3428.717 3.68084e+04 -9.90000e+01
3431.006 4.33331e+04 -9.90000e+01
3433.294 3.84226e+04 -9.90000e+01
3435.582 3.66577e+04 -9.90000e+01
3437.870 4.06313e+04 -9.90000e+01
3440.159 3.99613e+04 -9.90000e+01
3442.447 5.62211e+04 -9.90000e+01
3444.735 3.99044e+04 -9.90000e+01
3447.023 4.45928e+04 -9.90000e+01
3449.312 2.67249e+04 -9.90000e+01
