#wls	flux	fluxerr	mangling_mask
3.996034E+03	1.040039E-16	5.557991E-17	1.914794E-15
4.001090E+03	1.048195E-16	5.222858E-17	1.914931E-15
4.003619E+03	1.140324E-16	5.081199E-17	1.914998E-15
4.008675E+03	1.172386E-16	5.166683E-17	1.915131E-15
4.011204E+03	1.202533E-16	5.048943E-17	1.915196E-15
4.013732E+03	1.282995E-16	6.190900E-17	1.915261E-15
4.016261E+03	1.299031E-16	7.107967E-17	1.915325E-15
4.018789E+03	1.323705E-16	7.008877E-17	1.915388E-15
4.021317E+03	1.375159E-16	6.958478E-17	1.915450E-15
4.023846E+03	1.397844E-16	7.734279E-17	1.915511E-15
4.026374E+03	1.452502E-16	8.177673E-17	1.915572E-15
4.028902E+03	1.494844E-16	8.027034E-17	1.915632E-15
4.031431E+03	1.512323E-16	8.722576E-17	1.915691E-15
4.033959E+03	1.588961E-16	8.453847E-17	1.915750E-15
4.036488E+03	1.652940E-16	8.477050E-17	1.915807E-15
4.039016E+03	1.663258E-16	8.925128E-17	1.915864E-15
4.041544E+03	1.731686E-16	9.063900E-17	1.915921E-15
4.044073E+03	1.753041E-16	9.263238E-17	1.915976E-15
4.046601E+03	1.814653E-16	9.381561E-17	1.916031E-15
4.049129E+03	1.814379E-16	9.412935E-17	1.916084E-15
4.051658E+03	1.874500E-16	9.081123E-17	1.916137E-15
4.054186E+03	1.903869E-16	9.040754E-17	1.916190E-15
4.056715E+03	1.971812E-16	9.033726E-17	1.916241E-15
4.059243E+03	1.960367E-16	8.903320E-17	1.916292E-15
4.061771E+03	1.963867E-16	8.573447E-17	1.916342E-15
4.064300E+03	1.980207E-16	7.915403E-17	1.916391E-15
4.066828E+03	1.994055E-16	7.871334E-17	1.916439E-15
4.069356E+03	2.012311E-16	7.961909E-17	1.916486E-15
4.071885E+03	2.040724E-16	7.247862E-17	1.916533E-15
4.074413E+03	2.032532E-16	6.396095E-17	1.916579E-15
4.076942E+03	2.046188E-16	5.806460E-17	1.916624E-15
4.079470E+03	2.028985E-16	5.407617E-17	1.916668E-15
4.081998E+03	2.011780E-16	6.297397E-17	1.916711E-15
4.084527E+03	2.018534E-16	6.571918E-17	1.916754E-15
4.087055E+03	1.995768E-16	5.985714E-17	1.916796E-15
4.089584E+03	1.941755E-16	7.003357E-17	1.916837E-15
4.092112E+03	1.923969E-16	6.731504E-17	1.916877E-15
4.094640E+03	1.899625E-16	7.140918E-17	1.916916E-15
4.097169E+03	1.886800E-16	7.101306E-17	1.916954E-15
4.099697E+03	1.854574E-16	7.220110E-17	1.916991E-15
4.102225E+03	1.832104E-16	7.384545E-17	1.917028E-15
4.104754E+03	1.818258E-16	7.493722E-17	1.917064E-15
4.107282E+03	1.794174E-16	7.497487E-17	1.917099E-15
4.109811E+03	1.788877E-16	7.355496E-17	1.917133E-15
4.112339E+03	1.759805E-16	7.333587E-17	1.917166E-15
4.114867E+03	1.744152E-16	7.692047E-17	1.917198E-15
4.117396E+03	1.742014E-16	7.730420E-17	1.917230E-15
4.119924E+03	1.734929E-16	7.615829E-17	1.917260E-15
4.122452E+03	1.719119E-16	7.635230E-17	1.917290E-15
4.124981E+03	1.756935E-16	8.550283E-17	1.917319E-15
4.127509E+03	1.812353E-16	8.694137E-17	1.917346E-15
4.130038E+03	1.824879E-16	8.334026E-17	1.917373E-15
4.132566E+03	1.847875E-16	8.794945E-17	1.917399E-15
4.135094E+03	1.924327E-16	9.325755E-17	1.917425E-15
