#wls	flux	fluxerr	mangling_mask
3.776700E+03	8.702376E-16	NAN	1.313427E+00
3.802300E+03	6.352408E-16	NAN	1.314246E+00
3.827900E+03	4.548053E-16	NAN	1.315036E+00
3.853400E+03	5.081069E-16	NAN	1.315794E+00
3.879000E+03	7.057613E-16	NAN	1.316522E+00
3.904600E+03	7.280393E-16	NAN	1.317218E+00
3.930100E+03	7.908173E-16	NAN	1.317875E+00
3.955700E+03	7.977442E-16	NAN	1.318498E+00
3.981300E+03	7.057092E-16	NAN	1.319083E+00
4.006800E+03	7.107099E-16	NAN	1.319624E+00
4.032400E+03	7.406032E-16	NAN	1.320125E+00
4.058000E+03	7.641539E-16	NAN	1.320581E+00
4.083600E+03	6.095044E-16	NAN	1.320989E+00
4.109100E+03	3.464176E-16	NAN	1.321347E+00
4.134700E+03	1.463865E-16	NAN	1.321655E+00
4.160300E+03	1.121190E-16	NAN	1.321909E+00
4.185800E+03	1.877521E-16	NAN	1.322105E+00
4.211400E+03	2.962618E-16	NAN	1.322243E+00
4.237000E+03	3.540776E-16	NAN	1.322320E+00
4.262600E+03	4.297315E-16	NAN	1.322332E+00
4.288100E+03	3.939064E-16	NAN	1.322277E+00
4.313700E+03	3.398460E-16	NAN	1.322152E+00
4.339300E+03	2.913059E-16	NAN	1.321954E+00
4.364800E+03	2.970347E-16	NAN	1.321681E+00
4.390400E+03	3.073541E-16	NAN	1.321328E+00
4.416000E+03	3.341725E-16	NAN	1.320892E+00
4.441600E+03	3.307263E-16	NAN	1.320370E+00
4.467100E+03	3.123214E-16	NAN	1.319761E+00
4.492700E+03	2.508054E-16	NAN	1.319057E+00
4.518300E+03	2.660107E-16	NAN	1.318255E+00
4.543800E+03	2.980389E-16	NAN	1.317357E+00
4.569400E+03	3.405400E-16	NAN	1.316351E+00
4.595000E+03	3.158934E-16	NAN	1.315236E+00
4.620500E+03	2.933534E-16	NAN	1.314013E+00
4.646100E+03	2.817380E-16	NAN	1.312668E+00
4.671700E+03	3.004750E-16	NAN	1.311202E+00
4.697300E+03	2.936536E-16	NAN	1.309609E+00
4.722800E+03	3.039148E-16	NAN	1.307892E+00
4.748400E+03	3.168304E-16	NAN	1.306032E+00
4.774000E+03	3.381485E-16	NAN	1.304032E+00
4.799500E+03	3.098377E-16	NAN	1.301894E+00
4.825100E+03	2.675348E-16	NAN	1.299596E+00
4.850700E+03	2.697801E-16	NAN	1.297145E+00
4.876300E+03	2.934604E-16	NAN	1.294545E+00
4.901800E+03	3.066251E-16	NAN	1.291815E+00
4.927400E+03	2.924085E-16	NAN	1.288938E+00
4.953000E+03	2.779027E-16	NAN	1.285932E+00
4.978500E+03	2.587179E-16	NAN	1.282814E+00
5.004100E+03	2.819267E-16	NAN	1.279566E+00
5.029700E+03	2.764387E-16	NAN	1.276205E+00
5.055300E+03	2.734857E-16	NAN	1.272737E+00
5.080800E+03	2.903886E-16	NAN	1.269181E+00
5.106400E+03	2.998764E-16	NAN	1.265515E+00
5.132000E+03	2.916804E-16	NAN	1.261757E+00
5.157500E+03	2.868327E-16	NAN	1.257928E+00
5.183100E+03	2.734979E-16	NAN	1.254002E+00
