#wls	flux	fluxerr	mangling_mask
3.998283E+03	1.779194E-16	7.194904E-17	2.078450E-20
4.000570E+03	1.880559E-16	7.141226E-17	2.078540E-20
4.002858E+03	1.951667E-16	7.210268E-17	2.078630E-20
4.005146E+03	2.017439E-16	7.367976E-17	2.078720E-20
4.007433E+03	2.090242E-16	7.296037E-17	2.078809E-20
4.009721E+03	2.138146E-16	7.314665E-17	2.078898E-20
4.012008E+03	2.152582E-16	7.145949E-17	2.078986E-20
4.014296E+03	2.222530E-16	7.628280E-17	2.079074E-20
4.016583E+03	2.250692E-16	7.620206E-17	2.079161E-20
4.018871E+03	2.221677E-16	7.648297E-17	2.079249E-20
4.021159E+03	2.197234E-16	7.265229E-17	2.079335E-20
4.023446E+03	2.232467E-16	7.374083E-17	2.079421E-20
4.025734E+03	2.182235E-16	7.156266E-17	2.079507E-20
4.028021E+03	2.198961E-16	7.487617E-17	2.079593E-20
4.030309E+03	2.165776E-16	7.328687E-17	2.079678E-20
4.032596E+03	2.147562E-16	7.216196E-17	2.079762E-20
4.034884E+03	2.174479E-16	7.461129E-17	2.079846E-20
4.037172E+03	2.165415E-16	7.338101E-17	2.079930E-20
4.039459E+03	2.174029E-16	7.508992E-17	2.080013E-20
4.041747E+03	2.175780E-16	7.316803E-17	2.080096E-20
4.044034E+03	2.223086E-16	7.894857E-17	2.080178E-20
4.046322E+03	2.255002E-16	8.267775E-17	2.080260E-20
4.048609E+03	2.246768E-16	8.111447E-17	2.080341E-20
4.050897E+03	2.185067E-16	8.020877E-17	2.080422E-20
4.053185E+03	2.195554E-16	8.109963E-17	2.080503E-20
4.055472E+03	2.243908E-16	8.104759E-17	2.080582E-20
4.057760E+03	2.236296E-16	7.997714E-17	2.080662E-20
4.060047E+03	2.246784E-16	8.448081E-17	2.080741E-20
4.062335E+03	2.215865E-16	9.136636E-17	2.080820E-20
4.064622E+03	2.194931E-16	9.004650E-17	2.080898E-20
4.066910E+03	2.182943E-16	8.762393E-17	2.080976E-20
4.069197E+03	2.171787E-16	9.776832E-17	2.081053E-20
4.071485E+03	2.177902E-16	9.969516E-17	2.081130E-20
4.073773E+03	2.185682E-16	9.950697E-17	2.081206E-20
4.076060E+03	2.160162E-16	1.006191E-16	2.081282E-20
4.078348E+03	2.176683E-16	1.095263E-16	2.081357E-20
4.080635E+03	2.153657E-16	1.095018E-16	2.081432E-20
4.082923E+03	2.146241E-16	1.072067E-16	2.081506E-20
4.085210E+03	2.157558E-16	1.113379E-16	2.081580E-20
4.087498E+03	2.198850E-16	1.121926E-16	2.081653E-20
4.089786E+03	2.218496E-16	1.211928E-16	2.081726E-20
4.092073E+03	2.232313E-16	1.216918E-16	2.081799E-20
4.094361E+03	2.218649E-16	1.237282E-16	2.081870E-20
4.096648E+03	2.263487E-16	1.253580E-16	2.081942E-20
4.098936E+03	2.302498E-16	1.284302E-16	2.082013E-20
4.101223E+03	2.341927E-16	1.279958E-16	2.082083E-20
4.103511E+03	2.376361E-16	1.289508E-16	2.082153E-20
4.105799E+03	2.378939E-16	1.309193E-16	2.082222E-20
4.108086E+03	2.364858E-16	1.285079E-16	2.082291E-20
4.110374E+03	2.354524E-16	1.194779E-16	2.082359E-20
4.112661E+03	2.362097E-16	1.213851E-16	2.082427E-20
4.114949E+03	2.357176E-16	1.233066E-16	2.082495E-20
4.117236E+03	2.379118E-16	1.144906E-16	2.082561E-20
4.119524E+03	2.410850E-16	1.113579E-16	2.082628E-20
4.121812E+03	2.411759E-16	1.114025E-16	2.082693E-20
4.124099E+03	2.436203E-16	1.108827E-16	2.082759E-20
4.126387E+03	2.431280E-16	1.111629E-16	2.082823E-20
4.128674E+03	2.424273E-16	1.110583E-16	2.082888E-20
4.130962E+03	2.433720E-16	1.161410E-16	2.082951E-20
4.133249E+03	2.424212E-16	1.140911E-16	2.083014E-20
4.135537E+03	2.426784E-16	1.141603E-16	2.083077E-20
4.137824E+03	2.368945E-16	1.021563E-16	2.083139E-20
4.140112E+03	2.366099E-16	9.732975E-17	2.083200E-20
4.142400E+03	2.350335E-16	9.161208E-17	2.083261E-20
4.144687E+03	2.399361E-16	9.043547E-17	2.083322E-20
4.146975E+03	2.405472E-16	9.589767E-17	2.083381E-20
4.149262E+03	2.360122E-16	9.640436E-17	2.083441E-20
4.151550E+03	2.333936E-16	9.868188E-17	2.083499E-20
4.153837E+03	2.316291E-16	9.617160E-17	2.083558E-20
4.156125E+03	2.320731E-16	1.004646E-16	2.083615E-20
4.158413E+03	2.305792E-16	1.058648E-16	2.083672E-20
4.160700E+03	2.307104E-16	1.045347E-16	2.083729E-20
4.162988E+03	2.309458E-16	1.116202E-16	2.083785E-20
4.165275E+03	2.287431E-16	1.098270E-16	2.083840E-20
4.167563E+03	2.230809E-16	1.086906E-16	2.083895E-20
4.169850E+03	2.179185E-16	1.108032E-16	2.083949E-20
4.172138E+03	2.151733E-16	1.106142E-16	2.084003E-20
4.174426E+03	2.157414E-16	1.064109E-16	2.084056E-20
4.176713E+03	2.157260E-16	1.098553E-16	2.084108E-20
4.179001E+03	2.121258E-16	1.065433E-16	2.084160E-20
4.181288E+03	2.082002E-16	1.070366E-16	2.084211E-20
4.183576E+03	2.107606E-16	1.059802E-16	2.084262E-20
4.185863E+03	2.193321E-16	1.058095E-16	2.084312E-20
4.188151E+03	2.230267E-16	1.008704E-16	2.084361E-20
4.190438E+03	2.228443E-16	1.008722E-16	2.084410E-20
4.192726E+03	2.285609E-16	1.000256E-16	2.084459E-20
4.195014E+03	2.322348E-16	9.015248E-17	2.084506E-20
4.197301E+03	2.338869E-16	8.851869E-17	2.084553E-20
4.199589E+03	2.360809E-16	8.519844E-17	2.084600E-20
4.201876E+03	2.380249E-16	8.514598E-17	2.084646E-20
4.204164E+03	2.396352E-16	7.952500E-17	2.084691E-20
4.206451E+03	2.451024E-16	6.902669E-17	2.084736E-20
4.208739E+03	2.493397E-16	6.911898E-17	2.084780E-20
4.211027E+03	2.511586E-16	5.611799E-17	2.084823E-20
4.213314E+03	2.468273E-16	6.563886E-17	2.084866E-20
4.215602E+03	2.392015E-16	6.464297E-17	2.084908E-20
4.217889E+03	2.376634E-16	5.962841E-17	2.084950E-20
4.220177E+03	2.387106E-16	8.600076E-17	2.084990E-20
4.222464E+03	2.337111E-16	8.641731E-17	2.085031E-20
4.224752E+03	2.305254E-16	8.499823E-17	2.085070E-20
4.227040E+03	2.257339E-16	8.750763E-17	2.085109E-20
4.229327E+03	2.231108E-16	8.875569E-17	2.085148E-20
4.231615E+03	2.208837E-16	8.896144E-17	2.085185E-20
4.233902E+03	2.180726E-16	8.993707E-17	2.085222E-20
4.236190E+03	2.190356E-16	9.153292E-17	2.085259E-20
4.238477E+03	2.194772E-16	9.139633E-17	2.085294E-20
4.240765E+03	2.201065E-16	9.779056E-17	2.085330E-20
4.243053E+03	2.150636E-16	9.869978E-17	2.085364E-20
4.245340E+03	2.120432E-16	9.977500E-17	2.085398E-20
4.247628E+03	2.096066E-16	1.018880E-16	2.085431E-20
4.249915E+03	2.101521E-16	1.028161E-16	2.085463E-20
4.252203E+03	2.070896E-16	1.027414E-16	2.085495E-20
4.254490E+03	1.998580E-16	1.053733E-16	2.085526E-20
4.256778E+03	1.981174E-16	1.091914E-16	2.085556E-20
4.259065E+03	1.953527E-16	1.091374E-16	2.085586E-20
4.261353E+03	1.905522E-16	1.086251E-16	2.085615E-20
4.263641E+03	1.852990E-16	1.116078E-16	2.085644E-20
4.265928E+03	1.828633E-16	1.116186E-16	2.085671E-20
4.268216E+03	1.820606E-16	8.950006E-17	2.085698E-20
4.270503E+03	1.732653E-16	8.758564E-17	2.085724E-20
4.272791E+03	1.695068E-16	9.063737E-17	2.085750E-20
4.275078E+03	1.694150E-16	8.826025E-17	2.085775E-20
4.277366E+03	1.652412E-16	8.992808E-17	2.085799E-20
4.279654E+03	1.682424E-16	9.071950E-17	2.085823E-20
4.281941E+03	1.733963E-16	9.066818E-17	2.085845E-20
4.284229E+03	1.747394E-16	1.016882E-16	2.085867E-20
4.286516E+03	1.708176E-16	1.074934E-16	2.085889E-20
4.288804E+03	1.707630E-16	1.052879E-16	2.085909E-20
4.291091E+03	1.769702E-16	1.047384E-16	2.085929E-20
4.293379E+03	1.810603E-16	1.058635E-16	2.085948E-20
4.295667E+03	1.849627E-16	1.044476E-16	2.085967E-20
4.297954E+03	1.861345E-16	1.035977E-16	2.085985E-20
4.300242E+03	1.825356E-16	1.044598E-16	2.086002E-20
4.302529E+03	1.818090E-16	1.013865E-16	2.086018E-20
4.304817E+03	1.783267E-16	9.871497E-17	2.086033E-20
4.307104E+03	1.783175E-16	1.002364E-16	2.086048E-20
4.309392E+03	1.781685E-16	9.545571E-17	2.086062E-20
4.311680E+03	1.813300E-16	9.283136E-17	2.086076E-20
4.316255E+03	1.839648E-16	9.320613E-17	2.086100E-20
4.318542E+03	1.848461E-16	9.338186E-17	2.086111E-20
4.320830E+03	1.860591E-16	9.019018E-17	2.086121E-20
4.323117E+03	1.907036E-16	8.469948E-17	2.086131E-20
4.325405E+03	1.916369E-16	8.378666E-17	2.086139E-20
4.327692E+03	1.922114E-16	8.288748E-17	2.086147E-20
4.329980E+03	1.935305E-16	7.853434E-17	2.086155E-20
4.332268E+03	1.982333E-16	7.813244E-17	2.086161E-20
4.334555E+03	1.992081E-16	6.523280E-17	2.086167E-20
4.336843E+03	1.993441E-16	5.776258E-17	2.086172E-20
4.339130E+03	2.027325E-16	6.317486E-17	2.086176E-20
4.341418E+03	2.061771E-16	6.320955E-17	2.086179E-20
4.343705E+03	2.072621E-16	6.022292E-17	2.086181E-20
4.345993E+03	2.037679E-16	5.882639E-17	2.086183E-20
4.348281E+03	2.009725E-16	6.453597E-17	2.086184E-20
4.350568E+03	1.975909E-16	6.358302E-17	2.086184E-20
4.352856E+03	1.954629E-16	6.360575E-17	2.086184E-20
4.355143E+03	1.933453E-16	6.368040E-17	2.086182E-20
4.357431E+03	1.894648E-16	6.203129E-17	2.086180E-20
4.359718E+03	1.870174E-16	6.296552E-17	2.086177E-20
4.362006E+03	1.860115E-16	6.075537E-17	2.086173E-20
4.364294E+03	1.811107E-16	5.979379E-17	2.086168E-20
4.366581E+03	1.779914E-16	5.899489E-17	2.086162E-20
4.368869E+03	1.735077E-16	7.951672E-17	2.086156E-20
4.371156E+03	1.728458E-16	8.218267E-17	2.086149E-20
4.373444E+03	1.704794E-16	8.691938E-17	2.086141E-20
4.375731E+03	1.666340E-16	8.677505E-17	2.086132E-20
