MJD	ZTF_g	ZTF_g_err	ZTF_r	ZTF_r_err	ps_g	ps_g_err	ps_i	ps_i_err	ps_r	ps_r_err	ps_z	ps_z_err
58828.03500000236	9.424264204153488e-17	1.252822496186985e-17	5.5212081551654324e-17	3.568374027526788e-18	nan	nan	nan	nan	nan	nan	nan	nan
58828.085000002364	9.419443339151669e-17	1.2498058174640776e-17	5.5239455425474365e-17	3.566475353488224e-18	nan	nan	nan	nan	nan	nan	nan	nan
58828.13500000237	9.414607735706843e-17	1.246795991686877e-17	5.526679391090721e-17	3.564583267391538e-18	nan	nan	nan	nan	nan	nan	nan	nan
58828.18500000237	9.409757372468705e-17	1.2437930529504711e-17	5.52940970947191e-17	3.562698143926355e-18	nan	nan	nan	nan	nan	nan	nan	nan
58828.23500000237	9.404892228061541e-17	1.2407970353517935e-17	5.5321365063572105e-17	3.560820357173034e-18	nan	nan	nan	nan	nan	nan	nan	nan
58828.285000002375	9.400012281084037e-17	1.2378079729869121e-17	5.534859790402522e-17	3.558950280540503e-18	nan	nan	nan	nan	nan	nan	nan	nan
58828.33500000238	9.395117510109584e-17	1.2348258999481533e-17	5.537579570253622e-17	3.557088286705217e-18	nan	nan	nan	nan	nan	nan	nan	nan
58828.38500000238	9.390207893685765e-17	1.2318508503212987e-17	5.540295854546204e-17	3.55523474754859e-18	nan	nan	nan	nan	nan	nan	nan	nan
58828.435000002384	9.385283410334807e-17	1.2288828581826189e-17	5.543008651905413e-17	3.553390034092429e-18	nan	nan	nan	nan	nan	nan	nan	nan
58828.48500000239	9.380344038553198e-17	1.2259219575959636e-17	5.545717970946371e-17	3.551554516435537e-18	nan	nan	nan	nan	nan	nan	nan	nan
58828.53500000239	9.375389756811852e-17	1.2229681826096299e-17	5.548423820274001e-17	3.5497285636880554e-18	nan	nan	nan	nan	nan	nan	nan	nan
58828.58500000239	9.370420544321277e-17	1.2200215613738084e-17	5.551126208352706e-17	3.5479125417583646e-18	nan	nan	nan	nan	nan	nan	nan	nan
58828.635000002396	9.365436384405413e-17	1.2170820902162627e-17	5.553825133558525e-17	3.546106649345685e-18	nan	nan	nan	nan	nan	nan	nan	nan
58828.6850000024	9.360437261755503e-17	1.2141497547418404e-17	5.556520577173908e-17	3.5443108024690434e-18	nan	nan	nan	nan	nan	nan	nan	nan
58828.7350000024	9.355423161038059e-17	1.2112245405289405e-17	5.559212518816275e-17	3.542524888760287e-18	nan	nan	nan	nan	nan	nan	nan	nan
58828.785000002405	9.350394066893924e-17	1.2083064331394387e-17	5.561900938092846e-17	3.5407487947747e-18	nan	nan	nan	nan	nan	nan	nan	nan
58828.83500000241	9.34534996393804e-17	1.2053954181206434e-17	5.564585814600469e-17	3.538982406031284e-18	nan	nan	nan	nan	nan	nan	nan	nan
58828.88500000241	9.34029083675983e-17	1.2024914810072152e-17	5.567267127925841e-17	3.537225607051169e-18	nan	nan	nan	nan	nan	nan	nan	nan
58828.93500000241	9.335216669922595e-17	1.1995946073230496e-17	5.56994485764507e-17	3.535478281396614e-18	nan	nan	nan	nan	nan	nan	nan	nan
58828.985000002416	9.330127447964117e-17	1.1967047825832489e-17	5.572618983324043e-17	3.533740311709833e-18	nan	nan	nan	nan	nan	nan	nan	nan
58829.03500000242	9.325023155396109e-17	1.1938219922960115e-17	5.57528948451824e-17	3.532011579749421e-18	nan	nan	nan	nan	nan	nan	nan	nan
58829.08500000242	9.319903776704532e-17	1.1909462219645734e-17	5.57795634077261e-17	3.53029196642897e-18	nan	nan	nan	nan	nan	nan	nan	nan
58829.135000002425	9.314769296349525e-17	1.1880774570891406e-17	5.580619531621475e-17	3.528581351853328e-18	nan	nan	nan	nan	nan	nan	nan	nan
58829.18500000243	9.30961969876521e-17	1.1852156831688087e-17	5.58327903658876e-17	3.526879615354792e-18	nan	nan	nan	nan	nan	nan	nan	nan
58829.23500000243	9.304454968359849e-17	1.1823608857035708e-17	5.58593483518773e-17	3.525186635529453e-18	nan	nan	nan	nan	nan	nan	nan	nan
58829.285000002434	9.299275089515817e-17	1.179513050196141e-17	5.588586906921165e-17	3.523502290272364e-18	nan	nan	nan	nan	nan	nan	nan	nan
58829.33500000244	9.2940800465894e-17	1.1766721621540422e-17	5.591235231281028e-17	3.521826456812051e-18	nan	nan	nan	nan	nan	nan	nan	nan
58829.38500000244	9.28886982391098e-17	1.1738382070914012e-17	5.593879787748663e-17	3.520159011745648e-18	nan	nan	nan	nan	nan	nan	nan	nan
58829.43500000244	9.283644405785093e-17	1.1710111705310278e-17	5.59652055579475e-17	3.518499831072254e-18	nan	nan	nan	nan	nan	nan	nan	nan
58829.485000002445	9.278403776490002e-17	1.1681910380062803e-17	5.599157514878957e-17	3.516848790226927e-18	nan	nan	nan	nan	nan	nan	nan	nan
58829.53500000245	9.273147920278138e-17	1.1653777950630655e-17	5.601790644450506e-17	3.515205764112576e-18	nan	nan	nan	nan	nan	nan	nan	nan
58829.58500000245	9.267876821375781e-17	1.1625714272617392e-17	5.604419923947439e-17	3.513570627133291e-18	nan	nan	nan	nan	nan	nan	nan	nan
58829.635000002454	9.262590463983143e-17	1.1597719201791627e-17	5.607045332797117e-17	3.511943253226181e-18	nan	nan	nan	nan	nan	nan	nan	nan
58829.68500000246	9.25728883227436e-17	1.1569792594105021e-17	5.609666850415868e-17	3.510323515891729e-18	nan	nan	nan	nan	nan	nan	nan	nan
58829.73500000246	9.251971910397541e-17	1.154193430571363e-17	5.612284456209139e-17	3.508711288226276e-18	nan	nan	nan	nan	nan	nan	nan	nan
58829.78500000246	9.246639682474457e-17	1.1514144192995838e-17	5.614898129571382e-17	3.5071064429508284e-18	nan	nan	nan	nan	nan	nan	nan	nan
58829.835000002466	9.241292132601038e-17	1.1486422112572903e-17	5.617507849886025e-17	3.5055088524416754e-18	nan	nan	nan	nan	nan	nan	nan	nan
58829.88500000247	9.23592924484664e-17	1.1458767921328721e-17	5.620113596525263e-17	3.503918388759411e-18	nan	nan	nan	nan	nan	nan	nan	nan
58829.93500000247	9.230551003254847e-17	1.143118147642846e-17	5.622715348850358e-17	3.502334923677729e-18	nan	nan	nan	nan	nan	nan	nan	nan
58829.985000002474	9.225157391842722e-17	1.140366263533875e-17	5.625313086211352e-17	3.500758328711762e-18	nan	nan	nan	nan	nan	nan	nan	nan
58830.03500000248	9.21974839460127e-17	1.1376211255847216e-17	5.627906787947276e-17	3.49918847514562e-18	nan	nan	nan	nan	nan	nan	nan	nan
58830.08500000248	9.214323995495154e-17	1.1348827196082357e-17	5.630496433385675e-17	3.497625234059179e-18	nan	nan	nan	nan	nan	nan	nan	nan
58830.13500000248	9.208884178462851e-17	1.1321510314532099e-17	5.633082001842898e-17	3.496068476355192e-18	nan	nan	nan	nan	nan	nan	nan	nan
58830.185000002486	9.203428927416417e-17	1.1294260470064135e-17	5.635663472624206e-17	3.494518072785408e-18	nan	nan	nan	nan	nan	nan	nan	nan
58830.23500000249	9.197958226241802e-17	1.1267077521945659e-17	5.638240825023185e-17	3.4929738939751185e-18	nan	nan	nan	nan	nan	nan	nan	nan
58830.28500000249	9.192472058798377e-17	1.1239961329861951e-17	5.640814038322376e-17	3.491435810449379e-18	nan	nan	nan	nan	nan	nan	nan	nan
58830.335000002495	9.186970408919411e-17	1.1212911753936556e-17	5.643383091792643e-17	3.489903692656323e-18	nan	nan	nan	nan	nan	nan	nan	nan
58830.3850000025	9.18145326041164e-17	1.118592865475076e-17	5.64594796469367e-17	3.488377410991369e-18	nan	nan	nan	nan	nan	nan	nan	nan
58830.4350000025	9.17592059705546e-17	1.1159011893362992e-17	5.648508636273418e-17	3.486856835821115e-18	nan	nan	nan	nan	nan	nan	nan	nan
58830.4850000025	9.170372402604799e-17	1.1132161331327248e-17	5.651065085768346e-17	3.485341837504699e-18	nan	nan	nan	nan	nan	nan	nan	nan
58830.53500000251	9.164808660787346e-17	1.1105376830714473e-17	5.65361729240353e-17	3.483832286417143e-18	nan	nan	nan	nan	nan	nan	nan	nan
58830.58500000251	9.159229355304037e-17	1.1078658254129992e-17	5.656165235392338e-17	3.4823280529702454e-18	nan	nan	nan	nan	nan	nan	nan	nan
58830.63500000251	9.153634469829615e-17	1.1052005464733687e-17	5.658708893936359e-17	3.480829007633945e-18	nan	nan	nan	nan	nan	nan	nan	nan
58830.685000002515	9.148023988012236e-17	1.1025418326259492e-17	5.661248247225748e-17	3.479335020956208e-18	nan	nan	nan	nan	nan	nan	nan	nan
58830.73500000252	9.14239789347346e-17	1.0998896703034211e-17	5.663783274438867e-17	3.477845963584015e-18	nan	nan	nan	nan	nan	nan	nan	nan
58830.78500000252	9.13675616980842e-17	1.0972440459996423e-17	5.666313954742291e-17	3.476361706281057e-18	nan	nan	nan	nan	nan	nan	nan	nan
58830.835000002524	9.131098800585709e-17	1.0946049462716483e-17	5.66884026729064e-17	3.474882119947818e-18	nan	nan	nan	nan	nan	nan	nan	nan
58830.88500000253	9.125425769347227e-17	1.0919723577415061e-17	5.671362191227077e-17	3.473407075638964e-18	nan	nan	nan	nan	nan	nan	nan	nan
58830.93500000253	9.119737059608445e-17	1.0893462670982002e-17	5.673879705682655e-17	3.4719364445812995e-18	nan	nan	nan	nan	nan	nan	nan	nan
58830.98500000253	9.114032654858043e-17	1.0867266610996037e-17	5.676392789776502e-17	3.4704700981899985e-18	nan	nan	nan	nan	nan	nan	nan	nan
58831.035000002536	9.108312538558249e-17	1.0841135265742915e-17	5.678901422615918e-17	3.469007908086124e-18	nan	nan	nan	nan	nan	nan	nan	nan
58831.08500000254	9.102576694144498e-17	1.081506850423487e-17	5.681405583296157e-17	3.4675497461113593e-18	nan	nan	nan	nan	nan	nan	nan	nan
58831.13500000254	9.096825105025672e-17	1.0789066196228653e-17	5.683905250900444e-17	3.466095484343826e-18	nan	nan	nan	nan	nan	nan	nan	nan
58831.185000002544	9.091057754583791e-17	1.0763128212245915e-17	5.686400404500031e-17	3.464644995112303e-18	nan	nan	nan	nan	nan	nan	nan	nan
58831.23500000255	9.085274626174344e-17	1.0737254423589148e-17	5.688891023153988e-17	3.4631981510107237e-18	nan	nan	nan	nan	nan	nan	nan	nan
58831.28500000255	9.079475703125971e-17	1.0711444702363284e-17	5.691377085909283e-17	3.4617548249111846e-18	nan	nan	nan	nan	nan	nan	nan	nan
58831.33500000255	9.073660968740562e-17	1.0685698921492095e-17	5.693858571800662e-17	3.4603148899767795e-18	nan	nan	nan	nan	nan	nan	nan	nan
58831.385000002556	9.067830406293323e-17	1.0660016954737528e-17	5.69633545985078e-17	3.458878219674367e-18	nan	nan	nan	nan	nan	nan	nan	nan
58831.43500000256	9.061983999032528e-17	1.0634398676717894e-17	5.698807729069905e-17	3.4574446877856723e-18	nan	nan	nan	nan	nan	nan	nan	nan
58831.48500000256	9.056121730179705e-17	1.0608843962925963e-17	5.701275357913666e-17	3.456014165057617e-18	nan	nan	nan	nan	nan	nan	nan	nan
58831.535000002565	9.050243582929558e-17	1.0583352689747237e-17	5.703738312348631e-17	3.4545864452868064e-18	nan	nan	nan	nan	nan	nan	nan	nan
58831.58500000257	9.0443495404499e-17	1.0557924734478539e-17	5.706196545851781e-17	3.453161245347569e-18	nan	nan	nan	nan	nan	nan	nan	nan
58831.63500000257	9.038439585881684e-17	1.0532559975344809e-17	5.708650011345566e-17	3.451738279166563e-18	nan	nan	nan	nan	nan	nan	nan	nan
58831.68500000257	9.032513702338943e-17	1.0507258291518124e-17	5.711098661739766e-17	3.4503172611294435e-18	nan	nan	nan	nan	nan	nan	nan	nan
58831.735000002576	9.026571872908819e-17	1.0482019563134751e-17	5.713542449931505e-17	3.448897906127346e-18	nan	nan	nan	nan	nan	nan	nan	nan
58831.78500000258	9.02061408065142e-17	1.0456843671313679e-17	5.715981328805204e-17	3.447479929602474e-18	nan	nan	nan	nan	nan	nan	nan	nan
58831.83500000258	9.014640308600097e-17	1.043173049817287e-17	5.718415251232414e-17	3.4460630475919084e-18	nan	nan	nan	nan	nan	nan	nan	nan
58831.885000002585	9.008650539760901e-17	1.0406679926847878e-17	5.72084417007194e-17	3.444646976773345e-18	nan	nan	nan	nan	nan	nan	nan	nan
58831.93500000259	9.00264475711319e-17	1.038169184150845e-17	5.723268038169416e-17	3.4432314345077515e-18	nan	nan	nan	nan	nan	nan	nan	nan
58831.98500000259	8.996622943609083e-17	1.0356766127376272e-17	5.725686808357546e-17	3.441816138882634e-18	nan	nan	nan	nan	nan	nan	nan	nan
58832.035000002594	8.990585082173737e-17	1.033190267074152e-17	5.728100433456067e-17	3.4404008087547025e-18	nan	nan	nan	nan	nan	nan	nan	nan
58832.0850000026	8.984531155705303e-17	1.0307101358979983e-17	5.730508866271117e-17	3.4389851637916735e-18	nan	nan	nan	nan	nan	nan	nan	nan
58832.1350000026	8.978461147074739e-17	1.0282362080570027e-17	5.732912059595781e-17	3.4375689245129573e-18	nan	nan	nan	nan	nan	nan	nan	nan
58832.1850000026	8.972375039125849e-17	1.0257684725108939e-17	5.735309966209777e-17	3.4361518123316113e-18	nan	nan	nan	nan	nan	nan	nan	nan
58832.235000002605	8.966272814675444e-17	1.0233069183330018e-17	5.737702538879283e-17	3.434733549593002e-18	nan	nan	nan	nan	nan	nan	nan	nan
58832.28500000261	8.960154456513122e-17	1.0208515347118265e-17	5.740089730356793e-17	3.4333138596150322e-18	nan	nan	nan	nan	nan	nan	nan	nan
58832.33500000261	8.954019947401235e-17	1.0184023109526793e-17	5.742471493381379e-17	3.4318924667271162e-18	nan	nan	nan	nan	nan	nan	nan	nan
58832.385000002614	8.94786927007507e-17	1.0159592364793317e-17	5.744847780678347e-17	3.4304690963078965e-18	nan	nan	nan	nan	nan	nan	nan	nan
58832.43500000262	8.941702407242635e-17	1.0135223008355437e-17	5.747218544959043e-17	3.429043474823735e-18	nan	nan	nan	nan	nan	nan	nan	nan
58832.48500000262	8.935519341584646e-17	1.0110914936866831e-17	5.74958373892106e-17	3.427615329864907e-18	nan	nan	nan	nan	nan	nan	nan	nan
58832.53500000262	8.929320055754669e-17	1.0086668048212483e-17	5.7519433152481e-17	3.426184390183103e-18	nan	nan	nan	nan	nan	nan	nan	nan
58832.585000002626	8.923104532378863e-17	1.006248224152467e-17	5.754297226609504e-17	3.4247503857266943e-18	nan	nan	nan	nan	nan	nan	nan	nan
58832.63500000263	8.916872754056168e-17	1.0038357417197427e-17	5.756645425660795e-17	3.423313047676232e-18	nan	nan	nan	nan	nan	nan	nan	nan
58832.68500000263	8.91062470335823e-17	1.0014293476901886e-17	5.758987865043118e-17	3.421872108479297e-18	nan	nan	nan	nan	nan	nan	nan	nan
58832.735000002634	8.904360362829229e-17	9.990290323601296e-18	5.761324497383317e-17	3.4204273018851733e-18	nan	nan	nan	nan	nan	nan	nan	nan
58832.78500000264	8.898079714986127e-17	9.966347861565581e-18	5.763655275293827e-17	3.418978362977692e-18	nan	nan	nan	nan	nan	nan	nan	nan
58832.83500000264	8.891782742318343e-17	9.942465996385676e-18	5.765980151372768e-17	3.4175250282086393e-18	nan	nan	nan	nan	nan	nan	nan	nan
58832.88500000264	8.885469427288013e-17	9.918644634987813e-18	5.768299078203378e-17	3.4160670354307433e-18	nan	nan	nan	nan	nan	nan	nan	nan
58832.935000002646	8.879139752329789e-17	9.894883685647851e-18	5.770612008354525e-17	3.414604123928752e-18	nan	nan	nan	nan	nan	nan	nan	nan
58832.98500000265	8.872793699850873e-17	9.871183058004689e-18	5.772918894380273e-17	3.413136034451803e-18	nan	nan	nan	nan	nan	nan	nan	nan
58833.03500000265	8.866431252230981e-17	9.847542663074022e-18	5.775219688819827e-17	3.4116625092433127e-18	nan	nan	nan	nan	nan	nan	nan	nan
58833.085000002655	8.86005239182235e-17	9.823962413262103e-18	5.777514344197602e-17	3.410183292072043e-18	nan	nan	nan	nan	nan	nan	nan	nan
58833.13500000266	8.853657100949691e-17	9.800442222378594e-18	5.779802813022891e-17	3.4086981282613306e-18	nan	nan	nan	nan	nan	nan	nan	nan
58833.18500000266	8.84724536191016e-17	9.776982005649504e-18	5.782085047790006e-17	3.4072067647188923e-18	nan	nan	nan	nan	nan	nan	nan	nan
58833.23500000266	8.84081715697339e-17	9.753581679729549e-18	5.784361000978193e-17	3.4057089499644072e-18	nan	nan	nan	nan	nan	nan	nan	nan
58833.28500000267	8.834372468381393e-17	9.730241162715508e-18	5.786630625051216e-17	3.4042044341587542e-18	nan	nan	nan	nan	nan	nan	nan	nan
58833.33500000267	8.827911278348599e-17	9.706960374158003e-18	5.78889387245765e-17	3.402692969131259e-18	nan	nan	nan	nan	nan	nan	nan	nan
58833.38500000267	8.82143356906183e-17	9.68373923507325e-18	5.79115069563092e-17	3.401174308406377e-18	nan	nan	nan	nan	nan	nan	nan	nan
58833.435000002675	8.814939322680188e-17	9.66057766795488e-18	5.793401046988483e-17	3.399648207230484e-18	nan	nan	nan	nan	nan	nan	nan	nan
58833.48500000268	8.80842852133513e-17	9.63747559678525e-18	5.795644878932708e-17	3.39811442259827e-18	nan	nan	nan	nan	nan	nan	nan	nan
58833.53500000268	8.801901147130505e-17	9.61443294704739e-18	5.797882143849959e-17	3.3965727132776577e-18	nan	nan	nan	nan	nan	nan	nan	nan
58833.585000002684	8.79535718214234e-17	9.59144964573494e-18	5.800112794110971e-17	3.3950228398351503e-18	nan	nan	nan	nan	nan	nan	nan	nan
58833.63500000269	8.78879660841894e-17	9.568525621363183e-18	5.802336782070666e-17	3.3934645646599602e-18	nan	nan	nan	nan	nan	nan	nan	nan
58833.68500000269	8.782219407980879e-17	9.545660803979231e-18	5.804554060068143e-17	3.3918976519883724e-18	nan	nan	nan	nan	nan	nan	nan	nan
58833.73500000269	8.775625562821077e-17	9.522855125172668e-18	5.806764580426413e-17	3.3903218679274667e-18	nan	nan	nan	nan	nan	nan	nan	nan
58833.785000002696	8.769015054904315e-17	9.500108518084554e-18	5.808968295452472e-17	3.3887369804771243e-18	nan	nan	nan	nan	nan	nan	nan	nan
58833.8350000027	8.762387866167848e-17	9.477420917416487e-18	5.811165157437071e-17	3.387142759553083e-18	nan	nan	nan	nan	nan	nan	nan	nan
58833.8850000027	8.755743978521058e-17	9.45479225944166e-18	5.813355118654724e-17	3.3855389770096597e-18	nan	nan	nan	nan	nan	nan	nan	nan
58833.935000002704	8.749083373845261e-17	9.432222482011127e-18	5.815538131363656e-17	3.3839254066601504e-18	nan	nan	nan	nan	nan	nan	nan	nan
58833.98500000271	8.74240603399412e-17	9.409711524564648e-18	5.81771414780579e-17	3.382301824298345e-18	nan	nan	nan	nan	nan	nan	nan	nan
58834.03500000271	8.73571194079319e-17	9.387259328136893e-18	5.81988312020639e-17	3.3806680077193035e-18	nan	nan	nan	nan	nan	nan	nan	nan
58834.08500000271	8.729001076040202e-17	9.364865835366747e-18	5.822045000774127e-17	3.3790237367391063e-18	nan	nan	nan	nan	nan	nan	nan	nan
58834.135000002716	8.72227342150489e-17	9.34253099050365e-18	5.824199741701066e-17	3.3773687932147014e-18	nan	nan	nan	nan	nan	nan	nan	nan
58834.18500000272	8.715528958929031e-17	9.320254739415522e-18	5.826347295162637e-17	3.3757029610632337e-18	nan	nan	nan	nan	nan	nan	nan	nan
58834.23500000272	8.708767670026397e-17	9.298037029595375e-18	5.828487613317322e-17	3.3740260262805416e-18	nan	nan	nan	nan	nan	nan	nan	nan
58834.285000002725	8.701989536482656e-17	9.275877810167657e-18	5.830620648306554e-17	3.372337776959242e-18	nan	nan	nan	nan	nan	nan	nan	nan
58834.33500000273	8.695194539955583e-17	9.253777031893862e-18	5.832746352255048e-17	3.3706380033075385e-18	nan	nan	nan	nan	nan	nan	nan	nan
58834.38500000273	8.688382662074725e-17	9.231734647178976e-18	5.834864677270176e-17	3.3689264976654366e-18	nan	nan	nan	nan	nan	nan	nan	nan
58834.43500000273	8.681553884441564e-17	9.209750610076411e-18	5.836975575442233e-17	3.3672030545224918e-18	nan	nan	nan	nan	nan	nan	nan	nan
58834.485000002736	8.67470818862964e-17	9.187824876292902e-18	5.839078998844266e-17	3.3654674705339494e-18	nan	nan	nan	nan	nan	nan	nan	nan
58834.53500000274	8.667845556184055e-17	9.16595740319281e-18	5.841174899532098e-17	3.36371954453729e-18	nan	nan	nan	nan	nan	nan	nan	nan
58834.58500000274	8.660965968621992e-17	9.144148149802763e-18	5.843263229543895e-17	3.361959077567127e-18	nan	nan	nan	nan	nan	nan	nan	nan
58834.635000002745	8.65406940743242e-17	9.122397076814496e-18	5.845343940900385e-17	3.3601858728715945e-18	nan	nan	nan	nan	nan	nan	nan	nan
58834.68500000275	8.647155854075951e-17	9.100704146589605e-18	5.847416985604734e-17	3.3583997359264517e-18	nan	nan	nan	nan	nan	nan	nan	nan
58834.73500000275	8.640225289985117e-17	9.079069323160137e-18	5.849482315642506e-17	3.356600474449638e-18	nan	nan	nan	nan	nan	nan	nan	nan
58834.785000002754	8.633277696564173e-17	9.057492572233332e-18	5.851539882981363e-17	3.354787898414988e-18	nan	nan	nan	nan	nan	nan	nan	nan
58834.83500000276	8.626313055189102e-17	9.035973861192302e-18	5.85358963957113e-17	3.352961820067056e-18	nan	nan	nan	nan	nan	nan	nan	nan
58834.88500000276	8.619331347207413e-17	9.014513159097653e-18	5.855631537343894e-17	3.3511220539332066e-18	nan	nan	nan	nan	nan	nan	nan	nan
58834.93500000276	8.612332553938585e-17	8.99311043668903e-18	5.857665528213407e-17	3.3492684168368107e-18	nan	nan	nan	nan	nan	nan	nan	nan
58834.985000002765	8.605316656673604e-17	8.971765666385232e-18	5.859691564075442e-17	3.347400727909698e-18	nan	nan	nan	nan	nan	nan	nan	nan
58835.03500000277	8.598283636675071e-17	8.950478822284313e-18	5.861709596807729e-17	3.3455188086046948e-18	nan	nan	nan	nan	nan	nan	nan	nan
58835.08500000277	8.591233475177217e-17	8.929249880164022e-18	5.8637195782696e-17	3.3436224827065888e-18	nan	nan	nan	nan	nan	nan	nan	nan
58835.135000002774	8.584166153385933e-17	8.908078817480036e-18	5.865721460301975e-17	3.3417115763439734e-18	nan	nan	nan	nan	nan	nan	nan	nan
58835.18500000278	8.577081652478514e-17	8.886965613365396e-18	5.867715194727374e-17	3.339785918000148e-18	nan	nan	nan	nan	nan	nan	nan	nan
58835.23500000278	8.569979953603959e-17	8.865910248627949e-18	5.869700733349875e-17	3.337845338523641e-18	nan	nan	nan	nan	nan	nan	nan	nan
58835.28500000278	8.56286103788278e-17	8.844912705748565e-18	5.871678027954754e-17	3.3358896711383204e-18	nan	nan	nan	nan	nan	nan	nan	nan
58835.335000002786	8.555724886406827e-17	8.823972968877836e-18	5.87364703030876e-17	3.3339187514533935e-18	nan	nan	nan	nan	nan	nan	nan	nan
58835.38500000279	8.548571480239607e-17	8.8030910238337e-18	5.875607692159861e-17	3.331932417473094e-18	nan	nan	nan	nan	nan	nan	nan	nan
58835.43500000279	8.541400800415914e-17	8.782266858095963e-18	5.877559965236889e-17	3.32993050960557e-18	nan	nan	nan	nan	nan	nan	nan	nan
58835.485000002795	8.534212827942145e-17	8.761500460802595e-18	5.879503801250137e-17	3.3279128706717894e-18	nan	nan	nan	nan	nan	nan	nan	nan
58835.5350000028	8.527007543795973e-17	8.740791822745962e-18	5.881439151890492e-17	3.3258793459140013e-18	nan	nan	nan	nan	nan	nan	nan	nan
58835.5850000028	8.51978492892642e-17	8.720140936364343e-18	5.883365968829921e-17	3.3238297830041566e-18	nan	nan	nan	nan	nan	nan	nan	nan
58835.6350000028	8.512544964254032e-17	8.69954779573879e-18	5.885284203721001e-17	3.32176403205084e-18	nan	nan	nan	nan	nan	nan	nan	nan
58835.685000002806	8.505287630670555e-17	8.679012396584496e-18	5.887193808197315e-17	3.319681945608309e-18	nan	nan	nan	nan	nan	nan	nan	nan
58835.73500000281	8.498012909039012e-17	8.658534736244272e-18	5.889094733872745e-17	3.31758337868147e-18	nan	nan	nan	nan	nan	nan	nan	nan
58835.78500000281	8.490720780193872e-17	8.638114813680113e-18	5.890986932341913e-17	3.3154681887350833e-18	nan	nan	nan	nan	nan	nan	nan	nan
58835.835000002815	8.483411224940765e-17	8.617752629465402e-18	5.892870355179695e-17	3.3133362356978158e-18	nan	nan	nan	nan	nan	nan	nan	nan
58835.88500000282	8.476084224056445e-17	8.597448185774722e-18	5.894744953941607e-17	3.3111873819704192e-18	nan	nan	nan	nan	nan	nan	nan	nan
58835.93500000282	8.46873975828917e-17	8.577201486375566e-18	5.896610680163153e-17	3.3090214924301953e-18	nan	nan	nan	nan	nan	nan	nan	nan
58835.985000002824	8.461377808358127e-17	8.557012536616363e-18	5.898467485360224e-17	3.3068384344374116e-18	nan	nan	nan	nan	nan	nan	nan	nan
58836.03500000283	8.453998354953843e-17	8.536881343416269e-18	5.900315321028658e-17	3.3046380778399412e-18	nan	nan	nan	nan	nan	nan	nan	nan
58836.08500000283	8.446601378737893e-17	8.516807915253446e-18	5.902154138644511e-17	3.3024202949782908e-18	nan	nan	nan	nan	nan	nan	nan	nan
58836.13500000283	8.439186860342984e-17	8.496792262152695e-18	5.903983889663651e-17	3.3001849606902645e-18	nan	nan	nan	nan	nan	nan	nan	nan
58836.185000002835	8.43175478037295e-17	8.47683439567215e-18	5.905804525521753e-17	3.297931952315227e-18	nan	nan	nan	nan	nan	nan	nan	nan
58836.23500000284	8.424305119402745e-17	8.456934328889787e-18	5.9076159976344e-17	3.2956611496978618e-18	nan	nan	nan	nan	nan	nan	nan	nan
58836.28500000284	8.41683785797828e-17	8.4370920763891e-18	5.909418257396609e-17	3.29337243519231e-18	nan	nan	nan	nan	nan	nan	nan	nan
58836.335000002844	8.40935297661657e-17	8.417307654243516e-18	5.911211256183318e-17	3.291065693664892e-18	nan	nan	nan	nan	nan	nan	nan	nan
58836.38500000285	8.401850455805508e-17	8.397581080001086e-18	5.91299494534867e-17	3.288740812498064e-18	nan	nan	nan	nan	nan	nan	nan	nan
58836.43500000285	8.394330276004213e-17	8.377912372668086e-18	5.914769276226407e-17	3.28639768159192e-18	nan	nan	nan	nan	nan	nan	nan	nan
58836.48500000285	8.386792417642453e-17	8.358301552690465e-18	5.91653420012967e-17	3.2840361933680893e-18	nan	nan	nan	nan	nan	nan	nan	nan
58836.535000002856	8.379236861121234e-17	8.338748641938264e-18	5.91828966835052e-17	3.2816562427708084e-18	nan	nan	nan	nan	nan	nan	nan	nan
58836.58500000286	8.371663586812239e-17	8.319253663684266e-18	5.92003563216058e-17	3.2792577272695382e-18	nan	nan	nan	nan	nan	nan	nan	nan
58836.63500000286	8.36407257505809e-17	8.299816642585886e-18	5.921772042810285e-17	3.276840546860178e-18	nan	nan	nan	nan	nan	nan	nan	nan
58836.685000002864	8.35646380617237e-17	8.280437604664765e-18	5.923498851529183e-17	3.274404604066507e-18	nan	nan	nan	nan	nan	nan	nan	nan
58836.73500000287	8.348837260439375e-17	8.261116577285304e-18	5.92521600952561e-17	3.2719498039413537e-18	nan	nan	nan	nan	nan	nan	nan	nan
58836.78500000287	8.3411929181143e-17	8.241853589132873e-18	5.926923467986956e-17	3.269476054067058e-18	nan	nan	nan	nan	nan	nan	nan	nan
58836.83500000287	8.333530759423044e-17	8.222648670192087e-18	5.928621178079056e-17	3.2669832645564363e-18	nan	nan	nan	nan	nan	nan	nan	nan
58836.885000002876	8.32585076456246e-17	8.203501851721396e-18	5.93030909094662e-17	3.2644713480521935e-18	nan	nan	nan	nan	nan	nan	nan	nan
58836.93500000288	8.318152913699868e-17	8.184413166230567e-18	5.931987157712794e-17	3.2619402197279064e-18	nan	nan	nan	nan	nan	nan	nan	nan
58836.98500000288	8.310437186973518e-17	8.165382647455088e-18	5.933655329479168e-17	3.259389797286413e-18	nan	nan	nan	nan	nan	nan	nan	nan
