#wls	flux	flux_err
3626.8389	8.3654e-16	4.5769e-17
3629.1252	8.3651e-16	4.5769e-17
3631.4115	8.3717e-16	4.5769e-17
3633.6978	8.3776e-16	4.5769e-17
3635.9840	8.3919e-16	4.5769e-17
3638.2703	8.4161e-16	4.5769e-17
3640.5566	8.4468e-16	4.5769e-17
3642.8429	8.4817e-16	4.5769e-17
3645.1291	8.5212e-16	4.5769e-17
3647.4154	8.5684e-16	4.5769e-17
3649.7017	8.6178e-16	4.5769e-17
3651.9880	8.6654e-16	4.4476e-17
3654.2743	8.7149e-16	4.4993e-17
3656.5605	8.7736e-16	4.3884e-17
3658.8468	8.8342e-16	4.0739e-17
3661.1331	8.8967e-16	3.8388e-17
3663.4194	8.9674e-16	3.2141e-17
3665.7056	9.0498e-16	2.3465e-17
3667.9919	9.1392e-16	1.6902e-17
3670.2782	9.2353e-16	1.5458e-17
3672.5645	9.3462e-16	1.5142e-17
3674.8507	9.4652e-16	1.4827e-17
3677.1370	9.5873e-16	1.4703e-17
3679.4233	9.7121e-16	1.4966e-17
3681.7096	9.8422e-16	1.5715e-17
3683.9959	9.9686e-16	1.5669e-17
3686.2821	1.0098e-15	1.5864e-17
3688.5684	1.0225e-15	1.5248e-17
3690.8547	1.0349e-15	1.5206e-17
3693.1410	1.0474e-15	1.4080e-17
3695.4272	1.0604e-15	1.2703e-17
3697.7135	1.0728e-15	1.2334e-17
3699.9998	1.0849e-15	1.3020e-17
3702.2861	1.0965e-15	1.2256e-17
3704.5724	1.1069e-15	1.1303e-17
3706.8586	1.1160e-15	1.1123e-17
3709.1449	1.1244e-15	1.2238e-17
3711.4312	1.1321e-15	1.2153e-17
3713.7175	1.1398e-15	1.2493e-17
3716.0037	1.1473e-15	1.5147e-17
3718.2900	1.1537e-15	1.8969e-17
3720.5763	1.1588e-15	2.2279e-17
3722.8626	1.1632e-15	2.5265e-17
3725.1488	1.1657e-15	2.9398e-17
3727.4351	1.1664e-15	3.0817e-17
3729.7214	1.1657e-15	2.9995e-17
3732.0077	1.1647e-15	2.9729e-17
3734.2940	1.1637e-15	2.8683e-17
3736.5802	1.1624e-15	2.8539e-17
3738.8665	1.1610e-15	3.1654e-17
3741.1528	1.1602e-15	3.5485e-17
3743.4391	1.1600e-15	3.7571e-17
3745.7253	1.1595e-15	4.0949e-17
3748.0116	1.1582e-15	4.5000e-17
3750.2979	1.1564e-15	4.6096e-17
3752.5842	1.1539e-15	4.6405e-17
3754.8704	1.1514e-15	4.7015e-17
3757.1567	1.1490e-15	4.7574e-17
3759.4430	1.1480e-15	4.7728e-17
3761.7293	1.1478e-15	4.8653e-17
3764.0156	1.1480e-15	4.8366e-17
3766.3018	1.1486e-15	4.7555e-17
3768.5881	1.1496e-15	4.6730e-17
3770.8744	1.1506e-15	4.4377e-17
3773.1607	1.1523e-15	3.8030e-17
3775.4469	1.1546e-15	3.0496e-17
3777.7332	1.1580e-15	2.5871e-17
3780.0195	1.1621e-15	2.4351e-17
3782.3058	1.1666e-15	2.0298e-17
3784.5920	1.1721e-15	1.8826e-17
3786.8783	1.1792e-15	1.9039e-17
3789.1646	1.1865e-15	1.8766e-17
3791.4509	1.1938e-15	1.9932e-17
3793.7372	1.2018e-15	2.5563e-17
3796.0234	1.2097e-15	3.0927e-17
3798.3097	1.2166e-15	3.6895e-17
3800.5960	1.2231e-15	4.6693e-17
3802.8823	1.2301e-15	5.3026e-17
3805.1685	1.2370e-15	5.6408e-17
3807.4548	1.2435e-15	5.9592e-17
3809.7411	1.2498e-15	6.1251e-17
3812.0274	1.2563e-15	6.1181e-17
3814.3136	1.2625e-15	5.9471e-17
3816.5999	1.2686e-15	5.6311e-17
3818.8862	1.2749e-15	5.3170e-17
3821.1725	1.2816e-15	5.1817e-17
3823.4588	1.2880e-15	5.0242e-17
3825.7450	1.2940e-15	4.9228e-17
3828.0313	1.2998e-15	4.9830e-17
3830.3176	1.3060e-15	5.0833e-17
3832.6039	1.3121e-15	5.1867e-17
3834.8901	1.3181e-15	5.3181e-17
3837.1764	1.3246e-15	5.3583e-17
3839.4627	1.3310e-15	5.6579e-17
3841.7490	1.3369e-15	5.9689e-17
3844.0353	1.3431e-15	6.1893e-17
3846.3215	1.3495e-15	6.3834e-17
3848.6078	1.3560e-15	6.3228e-17
3850.8941	1.3622e-15	6.2023e-17
3853.1804	1.3678e-15	6.1918e-17
3855.4666	1.3731e-15	5.9631e-17
3857.7529	1.3783e-15	5.4837e-17
3860.0392	1.3825e-15	5.1155e-17
3862.3255	1.3865e-15	4.8207e-17
3864.6117	1.3912e-15	4.5460e-17
3866.8980	1.3961e-15	4.4794e-17
3869.1843	1.4008e-15	4.3709e-17
3871.4706	1.4063e-15	4.7452e-17
3873.7569	1.4123e-15	5.3863e-17
3876.0431	1.4175e-15	5.7455e-17
3878.3294	1.4227e-15	6.0844e-17
3880.6157	1.4282e-15	6.4826e-17
3882.9020	1.4334e-15	6.6401e-17
3885.1882	1.4382e-15	6.7144e-17
3887.4745	1.4434e-15	6.7789e-17
3889.7608	1.4484e-15	6.7744e-17
3892.0471	1.4539e-15	6.6899e-17
3894.3333	1.4600e-15	6.5403e-17
3896.6196	1.4662e-15	6.2404e-17
3898.9059	1.4720e-15	5.8257e-17
3901.1922	1.4777e-15	5.1333e-17
3903.4785	1.4828e-15	4.3145e-17
3905.7647	1.4873e-15	3.6174e-17
3908.0510	1.4915e-15	2.9529e-17
3910.3373	1.4959e-15	2.5683e-17
3912.6236	1.4997e-15	2.8028e-17
3914.9098	1.5031e-15	3.2367e-17
3917.1961	1.5051e-15	3.7218e-17
3919.4824	1.5057e-15	4.1204e-17
3921.7687	1.5048e-15	4.0707e-17
3924.0549	1.5029e-15	4.0580e-17
3926.3412	1.4990e-15	3.9342e-17
3928.6275	1.4938e-15	3.7014e-17
3930.9138	1.4878e-15	3.6988e-17
3933.2001	1.4804e-15	3.7617e-17
3935.4863	1.4720e-15	3.7581e-17
3937.7726	1.4634e-15	3.7596e-17
3940.0589	1.4543e-15	3.7416e-17
3942.3452	1.4444e-15	3.6988e-17
3944.6314	1.4339e-15	3.6236e-17
3946.9177	1.4224e-15	3.5590e-17
3949.2040	1.4096e-15	3.4703e-17
3951.4903	1.3960e-15	3.4031e-17
3953.7765	1.3817e-15	3.4231e-17
3956.0628	1.3671e-15	3.4284e-17
3958.3491	1.3541e-15	3.4202e-17
3960.6354	1.3416e-15	3.4389e-17
3962.9217	1.3301e-15	3.4465e-17
3965.2079	1.3199e-15	3.4546e-17
3967.4942	1.3106e-15	3.4573e-17
3969.7805	1.3013e-15	3.6415e-17
3972.0668	1.2935e-15	3.8946e-17
3974.3530	1.2868e-15	4.0662e-17
3976.6393	1.2814e-15	3.9802e-17
3978.9256	1.2783e-15	3.6995e-17
3981.2119	1.2772e-15	3.3830e-17
3983.4982	1.2778e-15	3.0642e-17
3985.7844	1.2806e-15	2.7641e-17
3988.0707	1.2857e-15	2.7454e-17
3990.3570	1.2919e-15	2.6300e-17
3992.6433	1.2993e-15	2.5770e-17
3994.9295	1.3083e-15	2.5717e-17
3997.2158	1.3177e-15	2.5688e-17
3999.5021	1.3277e-15	2.5402e-17
4001.7884	1.3387e-15	2.6248e-17
4004.0746	1.3503e-15	2.7303e-17
4006.3609	1.3620e-15	2.8066e-17
4008.6472	1.3745e-15	2.9197e-17
4010.9335	1.3876e-15	2.9794e-17
4013.2198	1.4009e-15	2.9847e-17
4015.5060	1.4145e-15	3.0100e-17
4017.7923	1.4281e-15	3.0334e-17
4020.0786	1.4415e-15	3.0852e-17
4022.3649	1.4544e-15	3.3547e-17
4024.6511	1.4669e-15	3.6847e-17
4026.9374	1.4788e-15	3.8007e-17
4029.2237	1.4904e-15	3.7305e-17
4031.5100	1.5019e-15	3.6618e-17
4033.7962	1.5130e-15	3.7941e-17
4036.0825	1.5239e-15	3.8232e-17
4038.3688	1.5348e-15	3.8696e-17
4040.6551	1.5459e-15	3.8210e-17
4042.9414	1.5571e-15	3.7171e-17
4045.2276	1.5687e-15	3.6745e-17
4047.5139	1.5796e-15	3.6717e-17
4049.8002	1.5895e-15	3.7118e-17
4052.0865	1.5985e-15	3.9997e-17
4054.3727	1.6062e-15	4.5981e-17
4056.6590	1.6126e-15	5.1800e-17
4058.9453	1.6186e-15	5.7419e-17
4061.2316	1.6238e-15	6.3123e-17
4063.5178	1.6284e-15	6.6939e-17
4065.8041	1.6323e-15	6.7824e-17
4068.0904	1.6354e-15	6.6079e-17
4070.3767	1.6378e-15	6.1653e-17
4072.6630	1.6397e-15	5.5020e-17
4074.9492	1.6402e-15	4.9061e-17
4077.2355	1.6402e-15	4.5087e-17
4079.5218	1.6400e-15	4.4134e-17
4081.8081	1.6393e-15	4.4741e-17
4084.0943	1.6381e-15	4.5238e-17
4086.3806	1.6372e-15	4.6686e-17
4088.6669	1.6363e-15	4.7535e-17
4090.9532	1.6354e-15	4.7970e-17
4093.2394	1.6343e-15	4.8820e-17
4095.5257	1.6332e-15	5.1255e-17
4097.8120	1.6316e-15	5.4031e-17
4100.0983	1.6292e-15	5.6363e-17
4102.3846	1.6262e-15	5.6579e-17
4104.6708	1.6224e-15	5.5406e-17
4106.9571	1.6178e-15	5.2740e-17
4109.2434	1.6125e-15	4.7041e-17
4111.5297	1.6068e-15	3.9678e-17
4113.8159	1.5999e-15	3.3558e-17
4116.1022	1.5927e-15	2.8975e-17
4118.3885	1.5848e-15	2.4445e-17
4120.6748	1.5767e-15	2.1593e-17
4122.9611	1.5677e-15	1.9455e-17
4125.2473	1.5585e-15	1.8918e-17
4127.5336	1.5487e-15	1.8816e-17
4129.8199	1.5387e-15	1.9192e-17
4132.1062	1.5284e-15	1.9821e-17
4134.3924	1.5177e-15	2.1695e-17
4136.6787	1.5072e-15	2.2665e-17
4138.9650	1.4963e-15	2.2943e-17
4141.2513	1.4844e-15	2.2058e-17
4143.5375	1.4721e-15	2.2190e-17
4145.8238	1.4591e-15	2.1073e-17
4148.1101	1.4453e-15	1.9978e-17
4150.3964	1.4310e-15	1.9377e-17
4152.6827	1.4171e-15	2.1025e-17
4154.9689	1.4036e-15	2.1709e-17
4157.2552	1.3911e-15	2.4491e-17
4159.5415	1.3796e-15	2.6493e-17
4161.8278	1.3680e-15	2.8296e-17
4164.1140	1.3568e-15	2.8282e-17
4166.4003	1.3454e-15	2.7724e-17
4168.6866	1.3337e-15	2.6912e-17
4170.9729	1.3220e-15	2.5070e-17
4173.2591	1.3118e-15	2.3709e-17
4175.5454	1.3022e-15	2.3741e-17
4177.8317	1.2942e-15	2.3533e-17
4180.1180	1.2879e-15	2.3386e-17
4182.4043	1.2834e-15	2.3918e-17
4184.6905	1.2802e-15	2.3837e-17
4186.9768	1.2793e-15	2.4031e-17
4189.2631	1.2800e-15	2.4721e-17
4191.5494	1.2820e-15	2.5733e-17
4193.8356	1.2848e-15	2.6541e-17
4196.1219	1.2894e-15	2.7170e-17
4198.4082	1.2949e-15	2.7785e-17
4200.6945	1.3014e-15	2.7315e-17
4202.9807	1.3091e-15	2.6241e-17
4205.2670	1.3181e-15	2.3203e-17
4207.5533	1.3276e-15	2.0454e-17
4209.8396	1.3379e-15	1.6068e-17
4212.1259	1.3487e-15	1.2812e-17
4214.4121	1.3597e-15	1.1716e-17
4216.6984	1.3711e-15	1.0778e-17
4218.9847	1.3826e-15	8.9475e-18
4221.2710	1.3938e-15	8.7501e-18
4223.5572	1.4045e-15	9.1385e-18
4225.8435	1.4148e-15	9.5250e-18
4228.1298	1.4245e-15	9.8010e-18
4230.4161	1.4337e-15	9.8226e-18
4232.7024	1.4426e-15	1.0097e-17
4234.9886	1.4512e-15	1.2870e-17
4237.2749	1.4596e-15	1.4611e-17
4239.5612	1.4673e-15	1.6681e-17
4241.8475	1.4740e-15	1.8134e-17
4244.1337	1.4795e-15	1.8529e-17
4246.4200	1.4834e-15	1.8565e-17
4248.7063	1.4856e-15	1.8490e-17
4250.9926	1.4863e-15	1.8427e-17
4253.2788	1.4859e-15	1.8196e-17
4255.5651	1.4839e-15	1.8192e-17
4257.8514	1.4804e-15	1.8441e-17
4260.1377	1.4760e-15	1.8581e-17
4262.4240	1.4705e-15	2.0036e-17
4264.7102	1.4640e-15	2.0568e-17
4266.9965	1.4570e-15	2.1429e-17
4269.2828	1.4502e-15	2.2896e-17
4271.5691	1.4430e-15	2.5860e-17
4273.8553	1.4356e-15	2.7211e-17
4276.1416	1.4281e-15	2.9661e-17
4278.4279	1.4209e-15	3.2676e-17
4280.7142	1.4139e-15	3.3577e-17
4283.0004	1.4074e-15	3.2906e-17
4285.2867	1.4011e-15	3.2926e-17
4287.5730	1.3954e-15	3.1692e-17
4289.8593	1.3900e-15	2.9759e-17
4292.1456	1.3850e-15	2.8715e-17
4294.4318	1.3805e-15	2.7055e-17
4296.7181	1.3771e-15	2.5180e-17
4299.0044	1.3741e-15	2.2362e-17
4301.2907	1.3722e-15	2.0151e-17
4303.5769	1.3711e-15	1.7395e-17
4305.8632	1.3707e-15	1.5771e-17
4308.1495	1.3710e-15	1.3272e-17
4310.4358	1.3726e-15	1.2698e-17
4312.7220	1.3747e-15	1.2295e-17
4315.0083	1.3770e-15	1.6456e-17
4317.2946	1.3804e-15	2.2589e-17
4319.5809	1.3845e-15	3.0110e-17
4321.8672	1.3895e-15	3.6593e-17
4324.1534	1.3950e-15	4.1241e-17
4326.4397	1.4015e-15	4.4159e-17
4328.7260	1.4090e-15	4.6672e-17
4331.0123	1.4173e-15	4.8276e-17
4333.2985	1.4257e-15	4.7776e-17
4335.5848	1.4347e-15	4.6559e-17
4337.8711	1.4440e-15	4.5399e-17
4340.1574	1.4528e-15	4.3672e-17
4342.4436	1.4619e-15	4.3233e-17
4344.7299	1.4711e-15	4.3094e-17
4347.0162	1.4796e-15	4.2176e-17
4349.3025	1.4880e-15	4.0912e-17
4351.5888	1.4962e-15	3.9093e-17
4353.8750	1.5033e-15	3.6565e-17
4356.1613	1.5085e-15	3.2844e-17
4358.4476	1.5129e-15	3.0835e-17
4360.7339	1.5158e-15	3.0009e-17
4363.0201	1.5177e-15	3.0170e-17
4365.3064	1.5188e-15	3.0470e-17
4367.5927	1.5196e-15	2.9671e-17
4369.8790	1.5194e-15	2.7893e-17
4372.1653	1.5183e-15	2.5662e-17
4374.4515	1.5160e-15	2.2566e-17
4376.7378	1.5123e-15	1.8951e-17
4379.0241	1.5074e-15	1.5292e-17
4381.3104	1.5017e-15	1.3576e-17
4383.5966	1.4951e-15	1.3466e-17
4385.8829	1.4874e-15	1.3605e-17
4388.1692	1.4791e-15	1.2965e-17
4390.4555	1.4697e-15	1.1256e-17
4392.7417	1.4600e-15	1.2843e-17
4395.0280	1.4499e-15	1.5035e-17
4397.3143	1.4401e-15	1.7789e-17
4399.6006	1.4301e-15	2.0219e-17
4401.8869	1.4205e-15	2.3382e-17
4404.1731	1.4113e-15	2.5033e-17
4406.4594	1.4018e-15	2.5010e-17
4408.7457	1.3920e-15	2.4631e-17
4411.0320	1.3825e-15	2.4272e-17
4413.3182	1.3729e-15	2.3805e-17
4415.6045	1.3633e-15	2.3485e-17
4417.8908	1.3542e-15	2.3233e-17
4420.1771	1.3456e-15	2.4158e-17
4422.4633	1.3376e-15	2.6070e-17
4424.7496	1.3308e-15	2.6991e-17
4427.0359	1.3247e-15	2.8582e-17
4429.3222	1.3193e-15	3.1877e-17
4431.6085	1.3148e-15	3.3605e-17
4433.8947	1.3109e-15	3.3716e-17
4436.1810	1.3076e-15	3.3726e-17
4438.4673	1.3045e-15	3.3716e-17
4440.7536	1.3021e-15	3.3537e-17
4443.0398	1.3000e-15	3.3250e-17
4445.3261	1.2980e-15	3.3140e-17
4447.6124	1.2960e-15	3.2591e-17
4449.8987	1.2942e-15	3.0069e-17
4452.1849	1.2926e-15	2.7549e-17
4454.4712	1.2910e-15	2.5191e-17
4456.7575	1.2895e-15	2.2987e-17
4459.0438	1.2885e-15	2.0468e-17
4461.3301	1.2882e-15	1.9116e-17
4463.6163	1.2885e-15	1.8551e-17
4465.9026	1.2895e-15	1.8759e-17
4468.1889	1.2909e-15	2.1053e-17
4470.4752	1.2924e-15	2.2387e-17
4472.7614	1.2936e-15	2.4313e-17
4475.0477	1.2942e-15	2.4786e-17
4477.3340	1.2942e-15	2.2663e-17
4479.6203	1.2938e-15	2.0980e-17
4481.9065	1.2932e-15	2.1068e-17
4484.1928	1.2917e-15	2.1628e-17
4486.4791	1.2897e-15	2.2261e-17
4488.7654	1.2874e-15	2.2186e-17
4491.0517	1.2845e-15	2.2126e-17
4493.3379	1.2811e-15	2.1669e-17
4495.6242	1.2778e-15	2.1141e-17
4497.9105	1.2744e-15	2.0055e-17
4500.1968	1.2703e-15	1.9201e-17
4502.4830	1.2656e-15	2.0109e-17
4504.7693	1.2598e-15	2.1787e-17
4507.0556	1.2527e-15	2.2893e-17
4509.3419	1.2445e-15	2.3724e-17
4511.6282	1.2359e-15	2.3795e-17
4513.9144	1.2265e-15	2.3580e-17
4516.2007	1.2167e-15	2.2688e-17
4518.4870	1.2077e-15	2.1467e-17
4520.7733	1.1989e-15	1.9356e-17
4523.0595	1.1900e-15	1.7009e-17
4525.3458	1.1812e-15	1.5842e-17
4527.6321	1.1725e-15	1.5736e-17
4529.9184	1.1633e-15	1.6636e-17
4532.2046	1.1541e-15	1.7204e-17
4534.4909	1.1448e-15	1.7946e-17
4536.7772	1.1361e-15	1.8856e-17
4539.0635	1.1276e-15	1.9596e-17
4541.3498	1.1193e-15	2.0161e-17
4543.6360	1.1113e-15	2.0217e-17
4545.9223	1.1029e-15	2.0292e-17
4548.2086	1.0945e-15	2.0132e-17
4550.4949	1.0868e-15	1.8801e-17
4552.7811	1.0791e-15	1.6771e-17
4555.0674	1.0711e-15	1.4256e-17
4557.3537	1.0634e-15	1.2252e-17
4559.6400	1.0563e-15	1.2573e-17
4561.9262	1.0492e-15	1.2478e-17
4564.2125	1.0425e-15	1.2440e-17
4566.4988	1.0362e-15	1.2491e-17
4568.7851	1.0303e-15	1.2631e-17
4571.0714	1.0241e-15	1.2956e-17
4573.3576	1.0182e-15	1.3036e-17
4575.6439	1.0127e-15	1.4367e-17
4577.9302	1.0079e-15	1.6586e-17
4580.2165	1.0040e-15	1.8774e-17
4582.5027	1.0017e-15	2.0512e-17
4584.7890	1.0002e-15	1.9486e-17
4587.0753	9.9934e-16	1.8856e-17
4589.3616	1.0001e-15	1.8827e-17
4591.6478	1.0016e-15	2.0122e-17
4593.9341	1.0039e-15	2.2458e-17
4596.2204	1.0067e-15	2.2860e-17
4598.5067	1.0107e-15	2.2808e-17
4600.7930	1.0147e-15	2.2694e-17
4603.0792	1.0196e-15	2.2694e-17
4605.3655	1.0252e-15	2.2601e-17
4607.6518	1.0307e-15	2.2951e-17
4609.9381	1.0358e-15	2.3955e-17
4612.2243	1.0414e-15	2.5301e-17
4614.5106	1.0478e-15	2.5926e-17
4616.7969	1.0546e-15	2.5987e-17
4619.0832	1.0623e-15	2.5685e-17
4621.3694	1.0711e-15	2.5667e-17
