#wls	flux	flux_err
3627.4729	1.4640e-15	3.3686e-17
3629.7597	1.4653e-15	3.3686e-17
3632.0465	1.4672e-15	3.3686e-17
3634.3334	1.4699e-15	3.3686e-17
3636.6202	1.4741e-15	3.3686e-17
3638.9070	1.4786e-15	3.3686e-17
3641.1938	1.4833e-15	3.3686e-17
3643.4807	1.4885e-15	3.3686e-17
3645.7675	1.4937e-15	3.3686e-17
3648.0543	1.4979e-15	3.3686e-17
3650.3411	1.5029e-15	3.3686e-17
3652.6280	1.5083e-15	3.3449e-17
3654.9148	1.5139e-15	3.2291e-17
3657.2016	1.5201e-15	3.2831e-17
3659.4884	1.5268e-15	3.6282e-17
3661.7753	1.5334e-15	3.8961e-17
3664.0621	1.5399e-15	3.9451e-17
3666.3489	1.5466e-15	3.5869e-17
3668.6358	1.5533e-15	3.3571e-17
3670.9226	1.5603e-15	3.4239e-17
3673.2094	1.5682e-15	3.5094e-17
3675.4962	1.5776e-15	3.5459e-17
3677.7831	1.5879e-15	3.5392e-17
3680.0699	1.5994e-15	3.6787e-17
3682.3567	1.6118e-15	3.7034e-17
3684.6435	1.6254e-15	3.6980e-17
3686.9304	1.6393e-15	3.5338e-17
3689.2172	1.6539e-15	3.4981e-17
3691.5040	1.6690e-15	3.5280e-17
3693.7908	1.6845e-15	3.5635e-17
3696.0777	1.6996e-15	3.7081e-17
3698.3645	1.7144e-15	3.9861e-17
3700.6513	1.7286e-15	4.3675e-17
3702.9382	1.7434e-15	4.6227e-17
3705.2250	1.7577e-15	4.6801e-17
3707.5118	1.7711e-15	4.4689e-17
3709.7986	1.7844e-15	4.1060e-17
3712.0855	1.7980e-15	3.9408e-17
3714.3723	1.8106e-15	4.1129e-17
3716.6591	1.8229e-15	4.3681e-17
3718.9459	1.8354e-15	4.6519e-17
3721.2328	1.8471e-15	4.9839e-17
3723.5196	1.8578e-15	5.0406e-17
3725.8064	1.8682e-15	5.1726e-17
3728.0932	1.8781e-15	5.2685e-17
3730.3801	1.8863e-15	5.4456e-17
3732.6669	1.8943e-15	5.7378e-17
3734.9537	1.9022e-15	6.1181e-17
3737.2406	1.9085e-15	6.2814e-17
3739.5274	1.9134e-15	6.2979e-17
3741.8142	1.9180e-15	6.2545e-17
3744.1010	1.9212e-15	6.1621e-17
3746.3879	1.9231e-15	6.0951e-17
3748.6747	1.9241e-15	6.0471e-17
3750.9615	1.9240e-15	5.9519e-17
3753.2483	1.9229e-15	6.0143e-17
3755.5352	1.9217e-15	6.0328e-17
3757.8220	1.9204e-15	6.1275e-17
3760.1088	1.9196e-15	6.2325e-17
3762.3956	1.9191e-15	6.3188e-17
3764.6825	1.9175e-15	6.3098e-17
3766.9693	1.9153e-15	6.1485e-17
3769.2561	1.9124e-15	5.9027e-17
3771.5430	1.9090e-15	5.8661e-17
3773.8298	1.9049e-15	5.7252e-17
3776.1166	1.9017e-15	5.5550e-17
3778.4034	1.8979e-15	5.2986e-17
3780.6903	1.8936e-15	4.8470e-17
3782.9771	1.8881e-15	4.1001e-17
3785.2639	1.8821e-15	3.4684e-17
3787.5507	1.8750e-15	3.0203e-17
3789.8376	1.8682e-15	2.7324e-17
3792.1244	1.8619e-15	2.7179e-17
3794.4112	1.8561e-15	2.7925e-17
3796.6980	1.8502e-15	2.6797e-17
3798.9849	1.8444e-15	2.5896e-17
3801.2717	1.8374e-15	2.5664e-17
3803.5585	1.8297e-15	2.7648e-17
3805.8454	1.8214e-15	2.9377e-17
3808.1322	1.8124e-15	3.6464e-17
3810.4190	1.8035e-15	4.6148e-17
3812.7058	1.7945e-15	5.2614e-17
3814.9927	1.7852e-15	5.5546e-17
3817.2795	1.7758e-15	5.7175e-17
3819.5663	1.7673e-15	5.7143e-17
3821.8531	1.7599e-15	5.7339e-17
3824.1400	1.7537e-15	5.7923e-17
3826.4268	1.7478e-15	5.9712e-17
3828.7136	1.7428e-15	6.1465e-17
3831.0004	1.7385e-15	6.2452e-17
3833.2873	1.7349e-15	6.2133e-17
3835.5741	1.7313e-15	6.2513e-17
3837.8609	1.7291e-15	6.1911e-17
3840.1478	1.7274e-15	6.2411e-17
3842.4346	1.7266e-15	6.4002e-17
3844.7214	1.7265e-15	6.6582e-17
3847.0082	1.7286e-15	6.8797e-17
3849.2951	1.7302e-15	7.1050e-17
3851.5819	1.7323e-15	7.1127e-17
3853.8687	1.7345e-15	7.0753e-17
3856.1555	1.7363e-15	6.6916e-17
3858.4424	1.7370e-15	5.7615e-17
3860.7292	1.7387e-15	4.6671e-17
3863.0160	1.7416e-15	3.6828e-17
3865.3028	1.7452e-15	2.5828e-17
3867.5897	1.7506e-15	1.8562e-17
3869.8765	1.7585e-15	1.7651e-17
3872.1633	1.7675e-15	1.8303e-17
3874.4502	1.7766e-15	2.2924e-17
3876.7370	1.7865e-15	2.9244e-17
3879.0238	1.7972e-15	3.7331e-17
3881.3106	1.8070e-15	4.3204e-17
3883.5975	1.8161e-15	4.6725e-17
3885.8843	1.8258e-15	5.0186e-17
3888.1711	1.8350e-15	5.2765e-17
3890.4579	1.8428e-15	5.4031e-17
3892.7448	1.8509e-15	5.2706e-17
3895.0316	1.8597e-15	5.1158e-17
3897.3184	1.8681e-15	4.7879e-17
3899.6052	1.8773e-15	4.6046e-17
3901.8921	1.8858e-15	4.2832e-17
3904.1789	1.8940e-15	4.0286e-17
3906.4657	1.9019e-15	3.9452e-17
3908.7525	1.9096e-15	4.1366e-17
3911.0394	1.9151e-15	4.2276e-17
3913.3262	1.9206e-15	4.1574e-17
3915.6130	1.9248e-15	4.1346e-17
3917.8999	1.9266e-15	3.9737e-17
3920.1867	1.9265e-15	3.8247e-17
3922.4735	1.9262e-15	3.8742e-17
3924.7603	1.9237e-15	3.8669e-17
3927.0472	1.9196e-15	3.7374e-17
3929.3340	1.9146e-15	3.6064e-17
3931.6208	1.9078e-15	3.5351e-17
3933.9076	1.8980e-15	3.6707e-17
3936.1945	1.8868e-15	3.6626e-17
3938.4813	1.8740e-15	3.6410e-17
3940.7681	1.8599e-15	3.7199e-17
3943.0549	1.8447e-15	3.6580e-17
3945.3418	1.8296e-15	3.5323e-17
3947.6286	1.8149e-15	3.3443e-17
3949.9154	1.8007e-15	3.3109e-17
3952.2023	1.7868e-15	3.3035e-17
3954.4891	1.7741e-15	3.4170e-17
3956.7759	1.7615e-15	3.3362e-17
3959.0627	1.7493e-15	3.4065e-17
3961.3496	1.7380e-15	3.5248e-17
3963.6364	1.7279e-15	3.8677e-17
3965.9232	1.7184e-15	4.8468e-17
3968.2100	1.7109e-15	5.3904e-17
3970.4969	1.7047e-15	5.3819e-17
3972.7837	1.7001e-15	5.4850e-17
3975.0705	1.6969e-15	5.3135e-17
3977.3573	1.6964e-15	5.0120e-17
3979.6442	1.6981e-15	4.8579e-17
3981.9310	1.7022e-15	4.8931e-17
3984.2178	1.7078e-15	5.0735e-17
3986.5047	1.7163e-15	5.2141e-17
3988.7915	1.7270e-15	5.5460e-17
3991.0783	1.7394e-15	5.8775e-17
3993.3651	1.7531e-15	6.0154e-17
