#wls	flux	flux_err
3626.5573	2.2492e-15	8.3269e-17
3628.8446	2.2442e-15	8.3269e-17
3631.1318	2.2384e-15	8.3269e-17
3633.4190	2.2340e-15	8.3269e-17
3635.7062	2.2308e-15	8.3269e-17
3637.9934	2.2283e-15	8.3269e-17
3640.2807	2.2270e-15	8.3269e-17
3642.5679	2.2286e-15	8.3269e-17
3644.8551	2.2306e-15	8.3269e-17
3647.1423	2.2329e-15	8.3269e-17
3649.4296	2.2358e-15	8.3269e-17
3651.7168	2.2390e-15	8.2751e-17
3654.0040	2.2423e-15	8.2461e-17
3656.2912	2.2459e-15	8.5576e-17
3658.5784	2.2484e-15	8.4389e-17
3660.8657	2.2506e-15	8.1007e-17
3663.1529	2.2533e-15	7.7407e-17
3665.4401	2.2548e-15	6.7963e-17
3667.7273	2.2552e-15	6.4779e-17
3670.0146	2.2579e-15	6.5003e-17
3672.3018	2.2610e-15	6.7423e-17
3674.5890	2.2657e-15	7.6912e-17
3676.8762	2.2729e-15	8.1707e-17
3679.1634	2.2817e-15	8.3521e-17
3681.4507	2.2911e-15	8.3813e-17
3683.7379	2.3029e-15	8.2020e-17
3686.0251	2.3155e-15	8.0469e-17
3688.3123	2.3284e-15	7.8799e-17
3690.5996	2.3411e-15	7.2963e-17
3692.8868	2.3536e-15	6.4638e-17
3695.1740	2.3654e-15	6.0355e-17
3697.4612	2.3778e-15	5.4357e-17
3699.7484	2.3901e-15	5.0372e-17
3702.0357	2.4029e-15	5.1186e-17
3704.3229	2.4167e-15	5.5262e-17
3706.6101	2.4307e-15	6.7206e-17
3708.8973	2.4424e-15	7.5536e-17
3711.1846	2.4556e-15	8.1919e-17
3713.4718	2.4700e-15	8.7933e-17
3715.7590	2.4838e-15	9.1895e-17
3718.0462	2.4988e-15	9.1804e-17
3720.3334	2.5142e-15	9.1043e-17
3722.6207	2.5270e-15	8.4379e-17
3724.9079	2.5392e-15	7.9757e-17
3727.1951	2.5504e-15	8.2324e-17
3729.4823	2.5628e-15	8.6075e-17
3731.7696	2.5753e-15	9.2948e-17
3734.0568	2.5864e-15	9.7438e-17
3736.3440	2.5947e-15	1.0017e-16
3738.6312	2.6008e-15	1.0314e-16
3740.9184	2.6033e-15	1.0329e-16
3743.2057	2.6045e-15	1.0501e-16
3745.4929	2.6060e-15	1.0564e-16
3747.7801	2.6075e-15	1.0797e-16
3750.0673	2.6088e-15	1.1040e-16
3752.3546	2.6105e-15	1.1025e-16
3754.6418	2.6098e-15	1.0559e-16
3756.9290	2.6082e-15	1.0144e-16
3759.2162	2.6074e-15	9.6934e-17
3761.5035	2.6068e-15	9.1062e-17
3763.7907	2.6046e-15	8.5517e-17
3766.0779	2.6036e-15	8.5472e-17
3768.3651	2.6028e-15	8.5464e-17
3770.6523	2.6011e-15	8.5910e-17
3772.9396	2.5993e-15	8.5399e-17
3775.2268	2.5970e-15	8.3745e-17
3777.5140	2.5927e-15	8.0393e-17
3779.8012	2.5849e-15	7.2039e-17
3782.0885	2.5745e-15	6.6945e-17
3784.3757	2.5634e-15	6.5947e-17
3786.6629	2.5539e-15	5.9922e-17
3788.9501	2.5440e-15	5.9046e-17
3791.2373	2.5338e-15	5.7050e-17
3793.5246	2.5229e-15	5.8057e-17
3795.8118	2.5091e-15	5.9727e-17
3798.0990	2.4895e-15	5.4222e-17
3800.3862	2.4665e-15	5.2597e-17
3802.6735	2.4434e-15	5.1765e-17
3804.9607	2.4193e-15	4.9675e-17
3807.2479	2.3943e-15	5.1517e-17
3809.5351	2.3708e-15	6.0087e-17
3811.8223	2.3467e-15	6.4059e-17
3814.1096	2.3210e-15	6.5593e-17
3816.3968	2.2946e-15	6.5894e-17
3818.6840	2.2670e-15	6.5965e-17
3820.9712	2.2383e-15	6.6715e-17
3823.2585	2.2115e-15	6.7199e-17
3825.5457	2.1857e-15	6.9068e-17
3827.8329	2.1619e-15	7.2337e-17
3830.1201	2.1424e-15	7.6579e-17
3832.4073	2.1242e-15	8.1778e-17
3834.6946	2.1083e-15	8.7378e-17
3836.9818	2.0964e-15	8.9291e-17
3839.2690	2.0878e-15	9.2786e-17
3841.5562	2.0807e-15	9.4395e-17
3843.8435	2.0778e-15	9.1838e-17
3846.1307	2.0760e-15	9.1780e-17
3848.4179	2.0745e-15	9.1151e-17
3850.7051	2.0748e-15	9.0101e-17
3852.9923	2.0746e-15	9.0254e-17
3855.2796	2.0733e-15	8.6633e-17
3857.5668	2.0740e-15	7.4676e-17
3859.8540	2.0764e-15	6.2520e-17
3862.1412	2.0786e-15	5.0337e-17
3864.4285	2.0844e-15	4.7556e-17
3866.7157	2.0944e-15	6.0567e-17
3869.0029	2.1061e-15	8.0596e-17
3871.2901	2.1206e-15	9.7937e-17
3873.5773	2.1372e-15	1.0604e-16
3875.8646	2.1550e-15	1.0877e-16
3878.1518	2.1744e-15	1.1066e-16
3880.4390	2.1942e-15	1.0938e-16
3882.7262	2.2104e-15	1.0888e-16
3885.0135	2.2249e-15	1.1353e-16
3887.3007	2.2376e-15	1.1791e-16
3889.5879	2.2476e-15	1.2045e-16
3891.8751	2.2563e-15	1.1996e-16
3894.1623	2.2664e-15	1.1656e-16
3896.4496	2.2754e-15	1.1354e-16
3898.7368	2.2836e-15	1.1084e-16
3901.0240	2.2930e-15	1.0807e-16
3903.3112	2.3023e-15	1.0623e-16
3905.5985	2.3111e-15	9.8858e-17
