#wls	flux	flux_err
3628.2834	2.3064e-15	6.0784e-17
3630.5709	2.3011e-15	6.0784e-17
3632.8583	2.2959e-15	6.0784e-17
3635.1458	2.2914e-15	6.0784e-17
3637.4332	2.2878e-15	6.0784e-17
3639.7207	2.2850e-15	6.0784e-17
3642.0081	2.2822e-15	6.0784e-17
3644.2956	2.2787e-15	6.0784e-17
3646.5830	2.2748e-15	6.0784e-17
3648.8705	2.2723e-15	6.0784e-17
3651.1580	2.2698e-15	6.0784e-17
3653.4454	2.2680e-15	6.1032e-17
3655.7329	2.2677e-15	5.7590e-17
3658.0203	2.2680e-15	5.4073e-17
3660.3078	2.2673e-15	5.8372e-17
3662.5952	2.2661e-15	6.4382e-17
3664.8827	2.2649e-15	6.6777e-17
3667.1701	2.2638e-15	6.9039e-17
3669.4576	2.2635e-15	6.8590e-17
3671.7450	2.2650e-15	6.8635e-17
3674.0325	2.2684e-15	6.7707e-17
3676.3199	2.2738e-15	6.7482e-17
3678.6074	2.2820e-15	6.7157e-17
3680.8949	2.2918e-15	6.6292e-17
3683.1823	2.3032e-15	6.2292e-17
3685.4698	2.3155e-15	6.0396e-17
3687.7572	2.3287e-15	5.7496e-17
3690.0447	2.3420e-15	5.4480e-17
3692.3321	2.3556e-15	5.2826e-17
3694.6196	2.3696e-15	5.3629e-17
3696.9070	2.3839e-15	5.4122e-17
3699.1945	2.3988e-15	5.4231e-17
3701.4819	2.4139e-15	5.5141e-17
3703.7694	2.4307e-15	5.7147e-17
3706.0568	2.4482e-15	5.5584e-17
3708.3443	2.4664e-15	5.0445e-17
3710.6318	2.4841e-15	4.2481e-17
3712.9192	2.5017e-15	3.8384e-17
3715.2067	2.5179e-15	3.5491e-17
3717.4941	2.5334e-15	3.8612e-17
3719.7816	2.5479e-15	3.9749e-17
3722.0690	2.5621e-15	4.0796e-17
3724.3565	2.5755e-15	4.6106e-17
3726.6439	2.5878e-15	5.0113e-17
3728.9314	2.5984e-15	5.4816e-17
3731.2188	2.6076e-15	6.5054e-17
3733.5063	2.6144e-15	7.6020e-17
3735.7937	2.6193e-15	7.9414e-17
3738.0812	2.6228e-15	7.9871e-17
3740.3686	2.6245e-15	7.9167e-17
3742.6561	2.6238e-15	7.8843e-17
3744.9436	2.6217e-15	8.2402e-17
3747.2310	2.6177e-15	8.7290e-17
3749.5185	2.6134e-15	9.0132e-17
3751.8059	2.6082e-15	9.2000e-17
3754.0934	2.6034e-15	9.1647e-17
