#wls	flux	flux_err
3627.0884	2.6915e-17	4.7356e-18
3628.2725	2.6826e-17	4.7356e-18
3629.4566	2.6774e-17	4.7356e-18
3630.6407	2.6688e-17	4.7356e-18
3631.8248	2.6611e-17	4.7356e-18
3633.0089	2.6521e-17	4.7356e-18
3634.1930	2.6413e-17	4.7356e-18
3635.3770	2.6311e-17	4.7356e-18
3636.5611	2.6221e-17	4.7356e-18
3637.7452	2.6138e-17	4.7356e-18
3638.9293	2.6078e-17	4.7356e-18
3640.1134	2.6034e-17	4.7356e-18
3641.2975	2.5958e-17	4.7356e-18
3642.4816	2.5950e-17	4.7356e-18
3643.6657	2.5977e-17	4.7356e-18
3644.8498	2.6053e-17	4.7356e-18
3646.0339	2.6145e-17	4.7356e-18
3647.2180	2.6271e-17	4.7356e-18
3648.4020	2.6365e-17	4.7356e-18
3649.5861	2.6441e-17	4.7356e-18
3650.7702	2.6499e-17	4.7356e-18
3651.9543	2.6574e-17	4.7356e-18
3653.1384	2.6642e-17	4.7399e-18
3654.3225	2.6704e-17	4.4052e-18
3655.5066	2.6765e-17	3.9977e-18
3656.6907	2.6825e-17	3.4154e-18
3657.8748	2.6866e-17	3.1118e-18
3659.0589	2.6915e-17	2.6515e-18
3660.2429	2.6985e-17	2.6799e-18
3661.4270	2.7049e-17	2.6825e-18
3662.6111	2.7094e-17	2.6672e-18
3663.7952	2.7160e-17	2.7779e-18
3664.9793	2.7253e-17	2.8449e-18
3666.1634	2.7340e-17	3.0612e-18
3667.3475	2.7465e-17	3.1796e-18
3668.5316	2.7601e-17	3.2686e-18
3669.7157	2.7754e-17	3.3180e-18
3670.8998	2.7886e-17	3.3151e-18
3672.0838	2.8014e-17	3.3584e-18
3673.2679	2.8142e-17	3.4029e-18
3674.4520	2.8286e-17	3.6324e-18
3675.6361	2.8391e-17	4.1018e-18
3676.8202	2.8511e-17	4.3368e-18
3678.0043	2.8647e-17	4.5093e-18
3679.1884	2.8770e-17	4.6517e-18
3680.3725	2.8899e-17	4.6687e-18
3681.5566	2.9079e-17	4.6214e-18
3682.7407	2.9260e-17	4.5971e-18
3683.9248	2.9443e-17	4.5926e-18
3685.1088	2.9661e-17	4.5626e-18
3686.2929	2.9893e-17	4.5963e-18
3687.4770	3.0144e-17	4.5909e-18
3688.6611	3.0384e-17	4.6634e-18
3689.8452	3.0669e-17	4.6670e-18
3691.0293	3.0950e-17	4.6483e-18
3692.2134	3.1230e-17	4.6780e-18
3693.3975	3.1518e-17	4.6839e-18
3694.5816	3.1871e-17	4.7583e-18
3695.7657	3.2244e-17	4.7551e-18
3696.9497	3.2624e-17	4.7351e-18
3698.1338	3.3027e-17	4.6907e-18
3699.3179	3.3422e-17	4.6865e-18
3700.5020	3.3786e-17	4.6634e-18
3701.6861	3.4166e-17	4.6621e-18
3702.8702	3.4588e-17	4.6658e-18
3704.0543	3.4997e-17	4.6815e-18
3705.2384	3.5403e-17	4.6764e-18
3706.4225	3.5855e-17	4.6824e-18
3707.6066	3.6273e-17	4.6781e-18
3708.7906	3.6616e-17	4.7009e-18
3709.9747	3.6960e-17	4.7481e-18
3711.1588	3.7319e-17	4.8517e-18
3712.3429	3.7621e-17	4.9452e-18
3713.5270	3.7939e-17	4.9603e-18
3714.7111	3.8290e-17	4.9705e-18
3715.8952	3.8648e-17	4.8596e-18
3717.0793	3.9006e-17	4.9696e-18
3718.2634	3.9400e-17	4.9024e-18
3719.4475	3.9764e-17	4.8464e-18
3720.6316	4.0149e-17	4.8571e-18
3721.8156	4.0525e-17	4.8852e-18
3722.9997	4.0874e-17	5.0218e-18
3724.1838	4.1203e-17	4.9837e-18
3725.3679	4.1533e-17	4.7326e-18
3726.5520	4.1830e-17	4.5876e-18
3727.7361	4.2113e-17	4.4885e-18
3728.9202	4.2272e-17	4.3160e-18
3730.1043	4.2424e-17	4.2724e-18
3731.2884	4.2538e-17	4.3483e-18
3732.4725	4.2660e-17	4.4092e-18
3733.6565	4.2763e-17	4.4307e-18
3734.8406	4.2900e-17	4.4432e-18
3736.0247	4.3038e-17	4.4619e-18
3737.2088	4.3142e-17	4.4891e-18
3738.3929	4.3215e-17	4.4071e-18
3739.5770	4.3275e-17	4.3942e-18
3740.7611	4.3342e-17	4.4218e-18
3741.9452	4.3392e-17	4.4034e-18
3743.1293	4.3483e-17	4.4517e-18
3744.3134	4.3528e-17	4.4584e-18
3745.4974	4.3579e-17	4.5610e-18
3746.6815	4.3576e-17	4.5982e-18
3747.8656	4.3517e-17	4.6220e-18
3749.0497	4.3430e-17	4.6289e-18
3750.2338	4.3361e-17	4.6485e-18
3751.4179	4.3274e-17	4.6481e-18
3752.6020	4.3226e-17	4.6487e-18
3753.7861	4.3210e-17	4.6342e-18
3754.9702	4.3201e-17	4.6929e-18
3756.1543	4.3190e-17	4.7655e-18
3757.3384	4.3140e-17	4.7739e-18
3758.5224	4.3063e-17	4.7833e-18
3759.7065	4.2975e-17	4.7678e-18
3760.8906	4.2910e-17	4.6805e-18
3762.0747	4.2834e-17	4.5919e-18
3763.2588	4.2801e-17	4.4722e-18
3764.4429	4.2728e-17	4.4696e-18
3765.6270	4.2715e-17	4.4024e-18
3766.8111	4.2675e-17	4.1741e-18
3767.9952	4.2664e-17	4.2596e-18
3769.1793	4.2611e-17	4.4561e-18
3770.3633	4.2583e-17	4.5063e-18
3771.5474	4.2544e-17	4.5099e-18
3772.7315	4.2505e-17	4.3900e-18
3773.9156	4.2436e-17	4.3053e-18
3775.0997	4.2399e-17	4.2466e-18
3776.2838	4.2333e-17	4.2571e-18
3777.4679	4.2241e-17	4.1882e-18
3778.6520	4.2165e-17	4.1071e-18
3779.8361	4.2087e-17	4.0329e-18
3781.0202	4.1996e-17	3.9556e-18
3782.2042	4.1915e-17	3.9871e-18
3783.3883	4.1836e-17	4.0028e-18
3784.5724	4.1723e-17	3.9942e-18
3785.7565	4.1645e-17	3.9408e-18
3786.9406	4.1601e-17	3.8951e-18
3788.1247	4.1597e-17	4.0177e-18
3789.3088	4.1596e-17	4.0843e-18
3790.4929	4.1684e-17	4.0291e-18
3791.6770	4.1797e-17	3.9935e-18
3792.8611	4.1924e-17	3.8505e-18
3794.0451	4.2099e-17	3.6819e-18
3795.2292	4.2238e-17	3.3931e-18
3796.4133	4.2300e-17	3.2674e-18
3797.5974	4.2355e-17	3.2008e-18
3798.7815	4.2376e-17	3.1337e-18
3799.9656	4.2343e-17	3.0115e-18
3801.1497	4.2312e-17	3.0682e-18
3802.3338	4.2313e-17	3.0779e-18
3803.5179	4.2314e-17	3.0831e-18
3804.7020	4.2346e-17	3.1049e-18
3805.8861	4.2444e-17	3.1955e-18
3807.0701	4.2551e-17	3.3983e-18
3808.2542	4.2672e-17	3.5807e-18
3809.4383	4.2772e-17	3.8940e-18
3810.6224	4.2906e-17	4.1909e-18
3811.8065	4.3003e-17	4.3969e-18
3812.9906	4.3191e-17	4.4250e-18
3814.1747	4.3375e-17	4.3314e-18
3815.3588	4.3563e-17	4.2957e-18
3816.5429	4.3726e-17	4.2154e-18
3817.7270	4.3931e-17	4.0585e-18
3818.9110	4.4083e-17	3.8655e-18
3820.0951	4.4219e-17	3.8725e-18
3821.2792	4.4377e-17	3.8775e-18
3822.4633	4.4510e-17	3.8481e-18
3823.6474	4.4631e-17	3.8575e-18
3824.8315	4.4746e-17	3.8805e-18
3826.0156	4.4895e-17	3.8734e-18
3827.1997	4.5061e-17	3.9056e-18
3828.3838	4.5237e-17	3.9858e-18
3829.5679	4.5349e-17	4.0623e-18
3830.7519	4.5471e-17	4.1128e-18
3831.9360	4.5599e-17	4.0740e-18
3833.1201	4.5771e-17	4.1504e-18
3834.3042	4.6018e-17	4.1621e-18
3835.4883	4.6302e-17	4.1373e-18
3836.6724	4.6627e-17	4.1443e-18
3837.8565	4.6952e-17	3.9818e-18
3839.0406	4.7249e-17	3.8266e-18
3840.2247	4.7494e-17	3.7629e-18
3841.4088	4.7777e-17	3.7120e-18
3842.5929	4.8023e-17	3.6945e-18
3843.7769	4.8290e-17	3.7183e-18
3844.9610	4.8510e-17	3.7093e-18
3846.1451	4.8731e-17	3.7151e-18
3847.3292	4.8910e-17	3.7100e-18
3848.5133	4.9088e-17	3.7101e-18
3849.6974	4.9227e-17	3.7117e-18
3850.8815	4.9363e-17	3.7104e-18
3852.0656	4.9464e-17	3.7087e-18
3853.2497	4.9556e-17	3.7057e-18
3854.4338	4.9645e-17	3.7156e-18
3855.6178	4.9739e-17	3.6879e-18
3856.8019	4.9832e-17	3.6102e-18
3857.9860	4.9934e-17	3.5189e-18
3859.1701	5.0046e-17	3.2473e-18
3860.3542	5.0133e-17	2.9271e-18
3861.5383	5.0225e-17	2.6209e-18
3862.7224	5.0357e-17	2.5379e-18
3863.9065	5.0493e-17	2.5544e-18
3865.0906	5.0577e-17	2.6171e-18
3866.2747	5.0657e-17	2.6087e-18
3867.4587	5.0685e-17	2.6071e-18
3868.6428	5.0662e-17	2.5442e-18
3869.8269	5.0593e-17	2.4686e-18
3871.0110	5.0501e-17	2.4373e-18
3872.1951	5.0403e-17	2.4310e-18
3873.3792	5.0310e-17	2.4510e-18
3874.5633	5.0200e-17	2.4436e-18
3875.7474	5.0097e-17	2.4183e-18
3876.9315	5.0021e-17	2.4760e-18
3878.1156	4.9945e-17	2.4285e-18
3879.2997	4.9856e-17	2.3554e-18
3880.4837	4.9762e-17	2.3062e-18
3881.6678	4.9639e-17	2.2736e-18
3882.8519	4.9508e-17	2.1183e-18
3884.0360	4.9379e-17	2.0465e-18
3885.2201	4.9240e-17	2.1102e-18
3886.4042	4.9088e-17	2.1421e-18
3887.5883	4.8947e-17	2.2157e-18
3888.7724	4.8835e-17	2.2480e-18
3889.9565	4.8688e-17	2.2605e-18
3891.1406	4.8577e-17	2.2809e-18
3892.3246	4.8504e-17	2.2305e-18
3893.5087	4.8460e-17	2.3825e-18
3894.6928	4.8409e-17	2.5413e-18
3895.8769	4.8362e-17	2.5567e-18
3897.0610	4.8313e-17	2.5464e-18
3898.2451	4.8238e-17	2.5431e-18
3899.4292	4.8144e-17	2.5614e-18
3900.6133	4.8060e-17	2.5672e-18
3901.7974	4.7957e-17	2.5665e-18
3902.9815	4.7803e-17	2.5772e-18
3904.1655	4.7640e-17	2.5819e-18
3905.3496	4.7473e-17	2.5804e-18
3906.5337	4.7234e-17	2.6522e-18
3907.7178	4.6979e-17	2.6908e-18
