#wls	flux	flux_err
3626.9487	2.6288e-15	7.6859e-17
3629.2359	2.6140e-15	7.6859e-17
3631.5230	2.5997e-15	7.6859e-17
3633.8101	2.5862e-15	7.6859e-17
3636.0973	2.5738e-15	7.6859e-17
3638.3844	2.5619e-15	7.6859e-17
3640.6716	2.5503e-15	7.6859e-17
3642.9587	2.5398e-15	7.6859e-17
3645.2459	2.5305e-15	7.6859e-17
3647.5330	2.5231e-15	7.6859e-17
3649.8201	2.5181e-15	7.6859e-17
3652.1073	2.5151e-15	6.4964e-17
3654.3944	2.5128e-15	6.1569e-17
3656.6816	2.5100e-15	6.2831e-17
3658.9687	2.5063e-15	6.5594e-17
3661.2559	2.5015e-15	6.9287e-17
3663.5430	2.4964e-15	7.6064e-17
3665.8301	2.4920e-15	8.1389e-17
3668.1173	2.4899e-15	8.3875e-17
3670.4044	2.4895e-15	8.5777e-17
3672.6916	2.4907e-15	8.5445e-17
3674.9787	2.4934e-15	8.5248e-17
3677.2659	2.4969e-15	8.5223e-17
3679.5530	2.5007e-15	8.7521e-17
3681.8401	2.5066e-15	8.8907e-17
3684.1273	2.5136e-15	8.7428e-17
3686.4144	2.5213e-15	8.3445e-17
3688.7016	2.5303e-15	7.8696e-17
3690.9887	2.5398e-15	6.9628e-17
3693.2759	2.5488e-15	5.6613e-17
3695.5630	2.5585e-15	4.7947e-17
3697.8501	2.5683e-15	3.9504e-17
3700.1373	2.5779e-15	3.6788e-17
3702.4244	2.5884e-15	4.3941e-17
3704.7116	2.5985e-15	5.1476e-17
3706.9987	2.6075e-15	5.8010e-17
3709.2859	2.6162e-15	6.1593e-17
3711.5730	2.6245e-15	6.1954e-17
3713.8601	2.6312e-15	6.2889e-17
3716.1473	2.6373e-15	6.6718e-17
3718.4344	2.6433e-15	6.9457e-17
3720.7216	2.6476e-15	7.1558e-17
3723.0087	2.6496e-15	7.1771e-17
3725.2959	2.6497e-15	7.2376e-17
3727.5830	2.6472e-15	7.8231e-17
3729.8701	2.6443e-15	8.9042e-17
3732.1573	2.6387e-15	9.6949e-17
3734.4444	2.6310e-15	1.0090e-16
3736.7316	2.6208e-15	1.0116e-16
3739.0187	2.6091e-15	1.0059e-16
3741.3059	2.5951e-15	1.0074e-16
3743.5930	2.5814e-15	1.0080e-16
3745.8801	2.5671e-15	1.0077e-16
3748.1673	2.5520e-15	1.0074e-16
3750.4544	2.5357e-15	9.9647e-17
3752.7416	2.5197e-15	9.8235e-17
3755.0287	2.5029e-15	9.7558e-17
3757.3159	2.4872e-15	9.5846e-17
3759.6030	2.4729e-15	9.4563e-17
3761.8901	2.4596e-15	9.3042e-17
3764.1773	2.4467e-15	8.9322e-17
3766.4644	2.4347e-15	8.5292e-17
3768.7516	2.4233e-15	8.3194e-17
3771.0387	2.4119e-15	8.3042e-17
3773.3259	2.4012e-15	8.3951e-17
3775.6130	2.3912e-15	8.0139e-17
