#wls	flux	flux_err
3626.4259	4.7994e-17	8.7377e-18
3627.6109	4.7949e-17	8.7377e-18
3628.7959	4.8024e-17	8.7377e-18
3629.9809	4.8245e-17	8.7377e-18
3632.3510	4.8398e-17	8.7377e-18
3633.5360	4.8392e-17	8.7377e-18
3634.7211	4.8444e-17	8.7377e-18
3635.9061	4.8555e-17	8.7377e-18
3637.0911	4.8555e-17	8.7377e-18
3638.2762	4.8605e-17	8.7377e-18
3639.4612	4.8812e-17	8.7377e-18
3640.6462	4.9110e-17	8.7377e-18
3641.8312	4.9429e-17	8.7377e-18
3643.0163	4.9884e-17	8.7377e-18
3644.2013	5.0400e-17	8.7377e-18
3645.3863	5.0988e-17	8.7377e-18
3646.5714	5.1546e-17	8.7377e-18
3647.7564	5.2001e-17	8.7377e-18
3648.9414	5.2471e-17	8.7377e-18
3650.1265	5.2872e-17	8.7377e-18
3651.3115	5.3223e-17	8.7377e-18
3652.4965	5.3532e-17	8.7377e-18
3653.6816	5.3885e-17	8.7215e-18
3654.8666	5.4083e-17	8.6031e-18
3656.0516	5.4304e-17	8.5773e-18
3658.4217	5.4584e-17	8.5610e-18
3659.6067	5.4833e-17	8.5820e-18
3660.7917	5.5091e-17	8.9007e-18
3661.9768	5.5484e-17	9.3460e-18
3663.1618	5.5782e-17	9.6424e-18
3664.3468	5.5947e-17	9.8040e-18
3665.5319	5.6099e-17	9.9345e-18
3666.7169	5.6316e-17	9.7554e-18
3667.9019	5.6514e-17	9.6548e-18
3669.0869	5.6776e-17	9.5826e-18
3670.2720	5.7013e-17	9.5688e-18
3671.4570	5.7301e-17	9.3817e-18
3672.6420	5.7568e-17	9.1428e-18
3673.8271	5.7789e-17	8.9497e-18
3675.0121	5.7973e-17	8.6668e-18
3676.1971	5.8210e-17	8.7693e-18
3677.3822	5.8428e-17	8.7573e-18
3678.5672	5.8635e-17	8.5581e-18
3679.7522	5.8893e-17	8.7209e-18
3680.9372	5.9205e-17	8.6929e-18
3682.1223	5.9492e-17	8.7096e-18
3683.3073	5.9720e-17	8.7945e-18
