#wls	flux	fluxerr	mangling_mask
4.020000E+03	1.334448E-15	1.360203E-16	5.198472E-01
4.029200E+03	1.290787E-15	1.309085E-16	5.199753E-01
4.038400E+03	1.242988E-15	1.255027E-16	5.201005E-01
4.047600E+03	1.193339E-15	1.176330E-16	5.202229E-01
4.056800E+03	1.147042E-15	1.133109E-16	5.203422E-01
4.066000E+03	1.110242E-15	1.085982E-16	5.204586E-01
4.075200E+03	1.086017E-15	1.058208E-16	5.205719E-01
4.084400E+03	1.074219E-15	1.047811E-16	5.206821E-01
4.093600E+03	1.078346E-15	1.037969E-16	5.207890E-01
4.102800E+03	1.096740E-15	1.029671E-16	5.208928E-01
4.112000E+03	1.121698E-15	1.001844E-16	5.209932E-01
4.121200E+03	1.148118E-15	1.016362E-16	5.210902E-01
4.130400E+03	1.168963E-15	1.024129E-16	5.211838E-01
4.139600E+03	1.184960E-15	1.033465E-16	5.212739E-01
4.148800E+03	1.195532E-15	1.037624E-16	5.213605E-01
4.158000E+03	1.212095E-15	1.042569E-16	5.214434E-01
4.167200E+03	1.221302E-15	1.039876E-16	5.215226E-01
4.176400E+03	1.224921E-15	1.019415E-16	5.215980E-01
4.185600E+03	1.229575E-15	1.026508E-16	5.216697E-01
4.194800E+03	1.235526E-15	1.044245E-16	5.217374E-01
4.204000E+03	1.234738E-15	1.053177E-16	5.218011E-01
4.213200E+03	1.229295E-15	1.012563E-16	5.218608E-01
4.222400E+03	1.223685E-15	9.631936E-17	5.219165E-01
4.231600E+03	1.216498E-15	9.975526E-17	5.219679E-01
4.240800E+03	1.209874E-15	9.915402E-17	5.220150E-01
4.250000E+03	1.205693E-15	9.647102E-17	5.220579E-01
4.259200E+03	1.203328E-15	9.135973E-17	5.220963E-01
4.268400E+03	1.204972E-15	8.974275E-17	5.221303E-01
4.277600E+03	1.204936E-15	9.190699E-17	5.221597E-01
4.286800E+03	1.203113E-15	9.230506E-17	5.221844E-01
4.296000E+03	1.207650E-15	8.818099E-17	5.222045E-01
4.305200E+03	1.220166E-15	8.606813E-17	5.222197E-01
4.314400E+03	1.231262E-15	8.640041E-17	5.222301E-01
4.323600E+03	1.244696E-15	9.082101E-17	5.222356E-01
4.332800E+03	1.260260E-15	8.927021E-17	5.222359E-01
4.342000E+03	1.271059E-15	8.565680E-17	5.222312E-01
4.351200E+03	1.279077E-15	8.800868E-17	5.222213E-01
4.360400E+03	1.290319E-15	9.123567E-17	5.222060E-01
4.369600E+03	1.301025E-15	8.737412E-17	5.221854E-01
4.378800E+03	1.314171E-15	8.394682E-17	5.221593E-01
4.388000E+03	1.326779E-15	8.102664E-17	5.221277E-01
4.397200E+03	1.336447E-15	8.162948E-17	5.220904E-01
4.406400E+03	1.341348E-15	7.966433E-17	5.220474E-01
4.415600E+03	1.339500E-15	7.888309E-17	5.219985E-01
4.424800E+03	1.329652E-15	7.746163E-17	5.219437E-01
4.434000E+03	1.316867E-15	7.490013E-17	5.218829E-01
4.443200E+03	1.305740E-15	7.223804E-17	5.218160E-01
4.452400E+03	1.301435E-15	7.030636E-17	5.217428E-01
4.461600E+03	1.304576E-15	6.868993E-17	5.216634E-01
4.470800E+03	1.317192E-15	6.661089E-17	5.215775E-01
4.480000E+03	1.330569E-15	6.539364E-17	5.214851E-01
4.489200E+03	1.344342E-15	6.622291E-17	5.213861E-01
4.498400E+03	1.358717E-15	6.882227E-17	5.212804E-01
4.507600E+03	1.371505E-15	6.637814E-17	5.211679E-01
4.516800E+03	1.378017E-15	6.490362E-17	5.210484E-01
4.526000E+03	1.384350E-15	6.275136E-17	5.209220E-01
4.535200E+03	1.392171E-15	6.368756E-17	5.207883E-01
4.544400E+03	1.396064E-15	6.110848E-17	5.206474E-01
4.553600E+03	1.401704E-15	5.746037E-17	5.204992E-01
4.562800E+03	1.407789E-15	5.567835E-17	5.203434E-01
4.572000E+03	1.414682E-15	5.510095E-17	5.201801E-01
4.581200E+03	1.420717E-15	5.734823E-17	5.200091E-01
4.590400E+03	1.428597E-15	5.507488E-17	5.198302E-01
4.599600E+03	1.436658E-15	5.167717E-17	5.196435E-01
4.608800E+03	1.450249E-15	4.949621E-17	5.194486E-01
4.618000E+03	1.464117E-15	5.072952E-17	5.192456E-01
4.627200E+03	1.474680E-15	5.288014E-17	5.190343E-01
4.636400E+03	1.481164E-15	4.819136E-17	5.188145E-01
4.645600E+03	1.485490E-15	4.515390E-17	5.185862E-01
4.654800E+03	1.485381E-15	4.892429E-17	5.183492E-01
4.664000E+03	1.486231E-15	4.831835E-17	5.181034E-01
4.673200E+03	1.490990E-15	4.077778E-17	5.178487E-01
4.682400E+03	1.496856E-15	4.184807E-17	5.175849E-01
4.691600E+03	1.504291E-15	4.302339E-17	5.173119E-01
4.700800E+03	1.511174E-15	3.790902E-17	5.170296E-01
4.710000E+03	1.512853E-15	3.568398E-17	5.167378E-01
4.719200E+03	1.509182E-15	3.577052E-17	5.164364E-01
4.728400E+03	1.502750E-15	3.469305E-17	5.161253E-01
4.737600E+03	1.490055E-15	2.980271E-17	5.158043E-01
4.746800E+03	1.473016E-15	2.798755E-17	5.154732E-01
4.756000E+03	1.458133E-15	2.751997E-17	5.151320E-01
4.765200E+03	1.441128E-15	2.564273E-17	5.147804E-01
4.774400E+03	1.422315E-15	1.913881E-17	5.144184E-01
4.783600E+03	1.403859E-15	1.944675E-17	5.140458E-01
4.792800E+03	1.387094E-15	1.797672E-17	5.136624E-01
4.802000E+03	1.371504E-15	1.881855E-17	5.132681E-01
4.811200E+03	1.362420E-15	1.946031E-17	5.128627E-01
4.820400E+03	1.357828E-15	1.919800E-17	5.124461E-01
4.829600E+03	1.357770E-15	1.866818E-17	5.120181E-01
4.838800E+03	1.360390E-15	2.079263E-17	5.115788E-01
4.848000E+03	1.363179E-15	1.848547E-17	5.111284E-01
4.857200E+03	1.363685E-15	2.150745E-17	5.106670E-01
4.866400E+03	1.365231E-15	2.214080E-17	5.101949E-01
4.875600E+03	1.364092E-15	2.233086E-17	5.097122E-01
4.884800E+03	1.359208E-15	2.216948E-17	5.092191E-01
4.894000E+03	1.352929E-15	2.276443E-17	5.087157E-01
4.903200E+03	1.345465E-15	2.166859E-17	5.082022E-01
4.912400E+03	1.336668E-15	2.456872E-17	5.076788E-01
4.921600E+03	1.328570E-15	2.553015E-17	5.071457E-01
4.930800E+03	1.323754E-15	2.673175E-17	5.066030E-01
4.940000E+03	1.316491E-15	2.707404E-17	5.060508E-01
4.949200E+03	1.310481E-15	3.037399E-17	5.054894E-01
4.958400E+03	1.305670E-15	3.278760E-17	5.049189E-01
4.967600E+03	1.299380E-15	3.366831E-17	5.043395E-01
4.976800E+03	1.291316E-15	3.415482E-17	5.037513E-01
4.986000E+03	1.288377E-15	3.489092E-17	5.031545E-01
4.995200E+03	1.285822E-15	3.630928E-17	5.025491E-01
5.004400E+03	1.282646E-15	3.594606E-17	5.019355E-01
5.013600E+03	1.281207E-15	3.696522E-17	5.013137E-01
5.022800E+03	1.281050E-15	3.820162E-17	5.006839E-01
5.032000E+03	1.280668E-15	4.016393E-17	5.000462E-01
5.041200E+03	1.282961E-15	4.146408E-17	4.994007E-01
5.050400E+03	1.286021E-15	4.235050E-17	4.987477E-01
5.059600E+03	1.291740E-15	4.482473E-17	4.980873E-01
5.068800E+03	1.300255E-15	4.629954E-17	4.974196E-01
5.078000E+03	1.308426E-15	4.765838E-17	4.967447E-01
5.087200E+03	1.315162E-15	4.917861E-17	4.960628E-01
5.096400E+03	1.321906E-15	5.035692E-17	4.953740E-01
5.105600E+03	1.326481E-15	5.194216E-17	4.946786E-01
5.114800E+03	1.331464E-15	5.344579E-17	4.939765E-01
5.124000E+03	1.335819E-15	5.490066E-17	4.932679E-01
5.133200E+03	1.340385E-15	5.616606E-17	4.925531E-01
5.142400E+03	1.342997E-15	5.729298E-17	4.918320E-01
5.151600E+03	1.343319E-15	5.846320E-17	4.911049E-01
5.160800E+03	1.340922E-15	5.960501E-17	4.903719E-01
5.170000E+03	1.336992E-15	6.062511E-17	4.896331E-01
5.179200E+03	1.330999E-15	6.163471E-17	4.888886E-01
5.188400E+03	1.326663E-15	6.276863E-17	4.881386E-01
5.197600E+03	1.324025E-15	6.390147E-17	4.873832E-01
5.206800E+03	1.320937E-15	6.508460E-17	4.866226E-01
5.216000E+03	1.319781E-15	6.607104E-17	4.858567E-01
5.225200E+03	1.320258E-15	6.744703E-17	4.850859E-01
5.234400E+03	1.319890E-15	6.860482E-17	4.843101E-01
5.243600E+03	1.321148E-15	6.965197E-17	4.835296E-01
5.252800E+03	1.322623E-15	7.019650E-17	4.827444E-01
5.262000E+03	1.324363E-15	7.136954E-17	4.819547E-01
5.271200E+03	1.326078E-15	7.303586E-17	4.811605E-01
5.280400E+03	1.328730E-15	7.406832E-17	4.803621E-01
5.289600E+03	1.329195E-15	7.494940E-17	4.795595E-01
5.298800E+03	1.330071E-15	7.592075E-17	4.787529E-01
5.308000E+03	1.330161E-15	7.694652E-17	4.779423E-01
5.317200E+03	1.330901E-15	7.746071E-17	4.771279E-01
5.326400E+03	1.332382E-15	7.846429E-17	4.763098E-01
5.335600E+03	1.334695E-15	7.950263E-17	4.754882E-01
5.344800E+03	1.335654E-15	8.041316E-17	4.746630E-01
5.354000E+03	1.334508E-15	8.117903E-17	4.738346E-01
5.363200E+03	1.333632E-15	8.212342E-17	4.730028E-01
5.372400E+03	1.331797E-15	8.289135E-17	4.721680E-01
5.381600E+03	1.330706E-15	8.383712E-17	4.713302E-01
5.390800E+03	1.330309E-15	8.469417E-17	4.704894E-01
5.400000E+03	1.333184E-15	8.569332E-17	4.696459E-01
5.409200E+03	1.335048E-15	8.603101E-17	4.687997E-01
5.418400E+03	1.337310E-15	8.737633E-17	4.679509E-01
5.427600E+03	1.339782E-15	8.830350E-17	4.670997E-01
5.436800E+03	1.340877E-15	8.889466E-17	4.662462E-01
5.446000E+03	1.341674E-15	8.925785E-17	4.653904E-01
5.455200E+03	1.341477E-15	9.010458E-17	4.645326E-01
5.464400E+03	1.339968E-15	9.059473E-17	4.636727E-01
5.473600E+03	1.337523E-15	9.097594E-17	4.628109E-01
5.482800E+03	1.334612E-15	9.135711E-17	4.619473E-01
5.492000E+03	1.329346E-15	9.142497E-17	4.610820E-01
5.501200E+03	1.323993E-15	9.156199E-17	4.602152E-01
5.510400E+03	1.320439E-15	9.187061E-17	4.593469E-01
5.519600E+03	1.316976E-15	9.204044E-17	4.584773E-01
5.528800E+03	1.316259E-15	9.243966E-17	4.576064E-01
5.538000E+03	1.315121E-15	9.279529E-17	4.567343E-01
5.547200E+03	1.314658E-15	9.315171E-17	4.558612E-01
5.556400E+03	1.313002E-15	9.342241E-17	4.549872E-01
5.565600E+03	1.311431E-15	9.369027E-17	4.541124E-01
5.574800E+03	1.307860E-15	9.380900E-17	4.532368E-01
5.584000E+03	1.305422E-15	9.403908E-17	4.523607E-01
5.593200E+03	1.303028E-15	9.418471E-17	4.514840E-01
5.602400E+03	1.303200E-15	9.458486E-17	4.506069E-01
5.611600E+03	1.303271E-15	9.483150E-17	4.497296E-01
5.620800E+03	1.304588E-15	9.518938E-17	4.488520E-01
5.630000E+03	1.307682E-15	9.574101E-17	4.479744E-01
5.639200E+03	1.308697E-15	9.601105E-17	4.470968E-01
5.648400E+03	1.308851E-15	9.639050E-17	4.462194E-01
5.657600E+03	1.308237E-15	9.649814E-17	4.453422E-01
5.666800E+03	1.306061E-15	9.604501E-17	4.444653E-01
5.676000E+03	1.302687E-15	9.619424E-17	4.435889E-01
5.685200E+03	1.299982E-15	9.615667E-17	4.427130E-01
5.694400E+03	1.297015E-15	9.584050E-17	4.418378E-01
5.703600E+03	1.293522E-15	9.551332E-17	4.409634E-01
5.712800E+03	1.292852E-15	9.549005E-17	4.400898E-01
5.722000E+03	1.292221E-15	9.545932E-17	4.392172E-01
5.731200E+03	1.293383E-15	9.556178E-17	4.383458E-01
5.740400E+03	1.293746E-15	9.551524E-17	4.374755E-01
5.749600E+03	1.295892E-15	9.529294E-17	4.366065E-01
5.758800E+03	1.295800E-15	9.520423E-17	4.357389E-01
5.768000E+03	1.295443E-15	9.502475E-17	4.348729E-01
5.777200E+03	1.293345E-15	9.470989E-17	4.340085E-01
5.786400E+03	1.290298E-15	9.455906E-17	4.331458E-01
5.795600E+03	1.286350E-15	9.399831E-17	4.322849E-01
5.804800E+03	1.285693E-15	9.370859E-17	4.314260E-01
5.814000E+03	1.285550E-15	9.336556E-17	4.305692E-01
5.823200E+03	1.286222E-15	9.304118E-17	4.297145E-01
5.832400E+03	1.288516E-15	9.291154E-17	4.288622E-01
5.841600E+03	1.293838E-15	9.291067E-17	4.280122E-01
5.850800E+03	1.298623E-15	9.283608E-17	4.271647E-01
5.860000E+03	1.300275E-15	9.259998E-17	4.263198E-01
5.869200E+03	1.296856E-15	9.192107E-17	4.254777E-01
5.878400E+03	1.287121E-15	9.080279E-17	4.246384E-01
5.887600E+03	1.268355E-15	8.934579E-17	4.238020E-01
5.896800E+03	1.243147E-15	8.729487E-17	4.229687E-01
5.906000E+03	1.214704E-15	8.489891E-17	4.221386E-01
5.915200E+03	1.187004E-15	8.506213E-17	4.213118E-01
5.924400E+03	1.161936E-15	8.341515E-17	4.204884E-01
5.933600E+03	1.142799E-15	8.087692E-17	4.196685E-01
5.942800E+03	1.129938E-15	7.747188E-17	4.188522E-01
5.952000E+03	1.125112E-15	7.636059E-17	4.180397E-01
5.961200E+03	1.129027E-15	7.766322E-17	4.172311E-01
5.970400E+03	1.140384E-15	7.771728E-17	4.164264E-01
5.979600E+03	1.155731E-15	7.733906E-17	4.156259E-01
5.988800E+03	1.172848E-15	7.687908E-17	4.148295E-01
5.998000E+03	1.190441E-15	7.729795E-17	4.140376E-01
6.007200E+03	1.206112E-15	7.692225E-17	4.132500E-01
6.016400E+03	1.215871E-15	7.659155E-17	4.124671E-01
6.025600E+03	1.219628E-15	7.602238E-17	4.116889E-01
6.034800E+03	1.218323E-15	7.542327E-17	4.109155E-01
6.044000E+03	1.216414E-15	7.445324E-17	4.101471E-01
6.053200E+03	1.211735E-15	7.341227E-17	4.093838E-01
6.062400E+03	1.206099E-15	7.204959E-17	4.086257E-01
6.071600E+03	1.201349E-15	7.086890E-17	4.078729E-01
6.080800E+03	1.197315E-15	6.957778E-17	4.071255E-01
6.090000E+03	1.191598E-15	6.819896E-17	4.063838E-01
6.099200E+03	1.187818E-15	6.718576E-17	4.056477E-01
6.108400E+03	1.186449E-15	6.624082E-17	4.049176E-01
6.117600E+03	1.185984E-15	6.533183E-17	4.041934E-01
6.126800E+03	1.186903E-15	6.394541E-17	4.034753E-01
6.136000E+03	1.187347E-15	6.293340E-17	4.027634E-01
6.145200E+03	1.186553E-15	6.200896E-17	4.020580E-01
6.154400E+03	1.185053E-15	6.095709E-17	4.013590E-01
6.163600E+03	1.183169E-15	5.956725E-17	4.006667E-01
6.172800E+03	1.178905E-15	5.810919E-17	3.999812E-01
6.182000E+03	1.172712E-15	5.695358E-17	3.993026E-01
6.191200E+03	1.166634E-15	5.567759E-17	3.986311E-01
6.200400E+03	1.160750E-15	5.428843E-17	3.979668E-01
6.209600E+03	1.154423E-15	5.245384E-17	3.973098E-01
6.218800E+03	1.147975E-15	5.095833E-17	3.966604E-01
6.228000E+03	1.142157E-15	4.960697E-17	3.960185E-01
6.237200E+03	1.135742E-15	4.872700E-17	3.953845E-01
6.246400E+03	1.130075E-15	4.772152E-17	3.947584E-01
6.255600E+03	1.123931E-15	4.628680E-17	3.941404E-01
6.264800E+03	1.118099E-15	4.465339E-17	3.935306E-01
6.274000E+03	1.110771E-15	4.327446E-17	3.929292E-01
6.283200E+03	1.100974E-15	4.213237E-17	3.923363E-01
6.292400E+03	1.088248E-15	3.999118E-17	3.917521E-01
6.301600E+03	1.076479E-15	3.840089E-17	3.911768E-01
6.310800E+03	1.066171E-15	3.717620E-17	3.906104E-01
6.320000E+03	1.058487E-15	3.602599E-17	3.900532E-01
6.329200E+03	1.054430E-15	3.488997E-17	3.895054E-01
6.338400E+03	1.053906E-15	3.454059E-17	3.889670E-01
6.347600E+03	1.057018E-15	3.382835E-17	3.884383E-01
6.356800E+03	1.062821E-15	3.394739E-17	3.879193E-01
6.366000E+03	1.070454E-15	3.443054E-17	3.874104E-01
