#wls	flux	fluxerr	mangling_mask
3.446700E+03	6.140277E-16	2.311078E-16	4.469557E+00
3.451120E+03	6.817442E-16	2.340557E-16	4.470161E+00
3.455540E+03	7.610134E-16	2.378264E-16	4.470764E+00
3.459970E+03	8.322556E-16	2.414884E-16	4.471367E+00
3.464390E+03	8.852261E-16	1.945623E-16	4.471968E+00
3.468810E+03	9.224225E-16	1.718654E-16	4.472568E+00
3.473240E+03	9.568555E-16	1.787076E-16	4.473169E+00
3.477660E+03	9.752363E-16	1.808172E-16	4.473766E+00
3.482080E+03	9.938902E-16	1.776339E-16	4.474363E+00
3.486510E+03	1.033402E-15	1.638392E-16	4.474960E+00
3.490930E+03	1.076147E-15	1.799203E-16	4.475554E+00
3.495350E+03	1.105205E-15	1.844171E-16	4.476147E+00
3.499780E+03	1.124378E-15	1.879283E-16	4.476740E+00
3.504200E+03	1.137690E-15	1.884470E-16	4.477330E+00
3.508620E+03	1.137481E-15	1.879843E-16	4.477920E+00
3.513050E+03	1.143677E-15	1.905035E-16	4.478509E+00
3.517470E+03	1.157130E-15	1.907857E-16	4.479096E+00
3.521890E+03	1.183263E-15	1.935388E-16	4.479681E+00
3.526320E+03	1.214063E-15	1.859774E-16	4.480267E+00
3.530740E+03	1.260463E-15	2.249459E-16	4.480850E+00
3.535160E+03	1.310460E-15	2.816465E-16	4.481431E+00
3.539590E+03	1.371899E-15	2.980239E-16	4.482012E+00
3.544010E+03	1.393458E-15	2.898937E-16	4.482591E+00
3.548430E+03	1.418250E-15	2.646271E-16	4.483168E+00
3.552860E+03	1.431974E-15	2.915933E-16	4.483745E+00
3.557280E+03	1.435610E-15	3.340121E-16	4.484320E+00
3.561700E+03	1.430636E-15	3.338862E-16	4.484893E+00
3.566130E+03	1.430729E-15	3.409299E-16	4.485465E+00
3.570550E+03	1.430552E-15	3.425030E-16	4.486035E+00
3.574970E+03	1.410319E-15	3.341705E-16	4.486603E+00
3.579400E+03	1.384427E-15	3.242606E-16	4.487171E+00
3.583820E+03	1.356777E-15	3.126362E-16	4.487737E+00
3.588240E+03	1.322657E-15	3.047263E-16	4.488300E+00
3.592670E+03	1.279281E-15	3.070285E-16	4.488864E+00
3.597090E+03	1.243570E-15	2.986612E-16	4.489424E+00
3.601510E+03	1.207491E-15	2.880783E-16	4.489983E+00
3.605940E+03	1.173333E-15	2.626438E-16	4.490541E+00
