#wls	flux	fluxerr	mangling_mask
3.646720E+03	7.893332E-16	2.801384E-16	4.224196E+00
3.651150E+03	7.994225E-16	2.288844E-16	4.224161E+00
3.655570E+03	8.325753E-16	2.075911E-16	4.224126E+00
3.659990E+03	8.701204E-16	1.894068E-16	4.224090E+00
3.664420E+03	9.092275E-16	2.057390E-16	4.224054E+00
3.668840E+03	9.572466E-16	1.985568E-16	4.224016E+00
3.673260E+03	1.000956E-15	1.795326E-16	4.223978E+00
3.677680E+03	1.033682E-15	1.646086E-16	4.223939E+00
3.682110E+03	1.059903E-15	1.199159E-16	4.223899E+00
3.686530E+03	1.084940E-15	1.672083E-16	4.223859E+00
3.690950E+03	1.104021E-15	1.856865E-16	4.223818E+00
3.695380E+03	1.130156E-15	1.902848E-16	4.223776E+00
3.699800E+03	1.148391E-15	1.909890E-16	4.223733E+00
3.704220E+03	1.166161E-15	1.936581E-16	4.223689E+00
3.708640E+03	1.176327E-15	2.054322E-16	4.223645E+00
3.713070E+03	1.176357E-15	2.061301E-16	4.223599E+00
3.717490E+03	1.173768E-15	2.094994E-16	4.223553E+00
3.721910E+03	1.168940E-15	1.982133E-16	4.223507E+00
3.726340E+03	1.166984E-15	2.007122E-16	4.223459E+00
3.730760E+03	1.173939E-15	1.993556E-16	4.223410E+00
3.735180E+03	1.198041E-15	1.739029E-16	4.223361E+00
3.739600E+03	1.217665E-15	1.590809E-16	4.223311E+00
3.744030E+03	1.235388E-15	1.375009E-16	4.223260E+00
3.748450E+03	1.238287E-15	1.503851E-16	4.223208E+00
3.752870E+03	1.236751E-15	1.415816E-16	4.223156E+00
3.757300E+03	1.220223E-15	1.335114E-16	4.223102E+00
3.761720E+03	1.208129E-15	1.214403E-16	4.223048E+00
3.766140E+03	1.201653E-15	1.441257E-16	4.222993E+00
3.770560E+03	1.208520E-15	1.485569E-16	4.222937E+00
3.774990E+03	1.209855E-15	1.483499E-16	4.222880E+00
3.779410E+03	1.209121E-15	1.593063E-16	4.222822E+00
3.783830E+03	1.202094E-15	1.756592E-16	4.222763E+00
3.788260E+03	1.197305E-15	1.993861E-16	4.222704E+00
3.792680E+03	1.191799E-15	2.016129E-16	4.222644E+00
3.797100E+03	1.200522E-15	1.963934E-16	4.222582E+00
3.801520E+03	1.202236E-15	2.269073E-16	4.222520E+00
3.805950E+03	1.212774E-15	2.411635E-16	4.222457E+00
3.810370E+03	1.212207E-15	2.414329E-16	4.222393E+00
3.814790E+03	1.204715E-15	2.282121E-16	4.222329E+00
3.819220E+03	1.194140E-15	2.222102E-16	4.222263E+00
3.823640E+03	1.189393E-15	2.190320E-16	4.222196E+00
3.828060E+03	1.174259E-15	2.134449E-16	4.222129E+00
3.832480E+03	1.173606E-15	2.037412E-16	4.222061E+00
3.836910E+03	1.178062E-15	1.705144E-16	4.221991E+00
3.841330E+03	1.182307E-15	1.571207E-16	4.221921E+00
3.845750E+03	1.190815E-15	1.567144E-16	4.221850E+00
3.850180E+03	1.202785E-15	1.352197E-16	4.221778E+00
3.854600E+03	1.205170E-15	1.246181E-16	4.221705E+00
3.859020E+03	1.209666E-15	1.256672E-16	4.221631E+00
3.863440E+03	1.212811E-15	1.248799E-16	4.221556E+00
3.867870E+03	1.209750E-15	1.231602E-16	4.221480E+00
3.872290E+03	1.195881E-15	1.186560E-16	4.221404E+00
3.876710E+03	1.187923E-15	1.270386E-16	4.221326E+00
3.881140E+03	1.181907E-15	1.247928E-16	4.221247E+00
3.885560E+03	1.173611E-15	1.186511E-16	4.221168E+00
3.889980E+03	1.178781E-15	1.153394E-16	4.221087E+00
3.894400E+03	1.188466E-15	1.168066E-16	4.221006E+00
3.898830E+03	1.200051E-15	1.161711E-16	4.220923E+00
3.903250E+03	1.193991E-15	1.065316E-16	4.220840E+00
3.907670E+03	1.182234E-15	9.841171E-17	4.220755E+00
3.912090E+03	1.164567E-15	9.796661E-17	4.220670E+00
3.916520E+03	1.140655E-15	9.031545E-17	4.220583E+00
3.920940E+03	1.119233E-15	8.463413E-17	4.220496E+00
3.925360E+03	1.113597E-15	8.554168E-17	4.220407E+00
3.929790E+03	1.108762E-15	8.839893E-17	4.220318E+00
3.934210E+03	1.095444E-15	8.738261E-17	4.220227E+00
