#wls	flux	flux_err
3297.0000	2.6516e+04	7.2680e+03
3299.2880	2.6978e+04	7.2680e+03
3301.5760	2.7419e+04	7.2680e+03
3303.8650	2.8075e+04	7.2680e+03
3306.1530	2.8562e+04	7.2680e+03
3308.4410	2.9009e+04	7.2680e+03
3310.7290	2.9382e+04	7.2680e+03
3313.0180	2.9859e+04	7.2680e+03
3315.3060	3.0437e+04	7.2680e+03
3317.5940	3.0901e+04	7.2680e+03
3319.8820	3.1275e+04	7.2680e+03
3322.1710	3.1669e+04	7.3200e+03
3324.4590	3.2062e+04	7.1744e+03
3326.7470	3.2511e+04	7.1533e+03
3329.0350	3.3025e+04	6.9133e+03
3331.3230	3.3724e+04	7.2512e+03
3333.6120	3.4134e+04	7.2626e+03
3335.9000	3.4263e+04	6.9836e+03
3338.1880	3.4580e+04	7.3354e+03
3340.4760	3.5052e+04	7.2066e+03
3342.7650	3.5363e+04	7.2273e+03
3345.0530	3.5618e+04	7.2249e+03
3347.3410	3.6070e+04	7.2079e+03
3349.6290	3.6348e+04	7.2232e+03
3351.9180	3.6632e+04	7.4190e+03
3354.2060	3.6959e+04	7.1828e+03
3356.4940	3.7117e+04	7.9133e+03
3358.7820	3.7311e+04	7.4743e+03
3361.0700	3.7507e+04	6.8392e+03
3363.3590	3.7819e+04	7.7686e+03
3365.6470	3.7827e+04	7.7933e+03
3367.9350	3.7835e+04	7.8981e+03
3370.2230	3.7841e+04	7.8020e+03
3372.5120	3.7845e+04	7.7788e+03
3374.8000	3.7847e+04	7.7714e+03
3377.0880	3.7849e+04	7.7308e+03
3379.3760	3.7853e+04	7.7717e+03
3381.6650	3.7861e+04	7.7361e+03
3383.9530	3.7876e+04	7.5400e+03
3386.2410	3.7904e+04	7.2748e+03
3388.5290	3.7949e+04	7.2096e+03
3390.8170	3.8017e+04	7.2781e+03
3393.1060	3.8248e+04	6.9397e+03
3395.3940	3.8401e+04	7.0043e+03
3397.6820	3.8691e+04	7.0063e+03
3399.9700	3.8397e+04	6.4805e+03
3402.2590	3.8265e+04	6.4665e+03
3404.5470	3.8458e+04	5.2984e+03
3406.8350	3.8320e+04	5.4334e+03
3409.1230	3.8251e+04	5.4151e+03
3411.4120	3.8151e+04	5.2027e+03
3413.7000	3.7845e+04	5.3067e+03
3415.9880	3.7824e+04	5.2303e+03
3418.2760	3.7845e+04	5.2815e+03
3420.5640	3.7569e+04	5.4025e+03
3422.8530	3.7330e+04	5.4793e+03
3425.1410	3.7356e+04	5.4849e+03
3427.4290	3.7131e+04	5.0585e+03
3429.7170	3.6696e+04	5.1013e+03
3432.0060	3.6236e+04	5.1189e+03
3434.2940	3.6387e+04	5.0672e+03
3436.5820	3.6089e+04	5.0847e+03
3438.8700	3.6293e+04	5.3961e+03
3441.1590	3.6281e+04	5.3978e+03
3443.4470	3.6176e+04	5.3659e+03
3445.7350	3.6092e+04	5.3350e+03
3448.0230	3.5728e+04	5.2716e+03
3450.3120	3.5429e+04	5.2629e+03
3452.6000	3.5065e+04	5.2620e+03
3454.8880	3.5003e+04	4.3005e+03
3457.1760	3.4861e+04	4.2165e+03
3459.4640	3.4609e+04	3.4748e+03
3461.7530	3.4610e+04	3.3661e+03
3464.0410	3.4544e+04	3.2702e+03
3466.3290	3.4472e+04	3.2123e+03
3468.6170	3.4592e+04	3.2959e+03
3470.9060	3.4580e+04	3.2391e+03
3473.1940	3.4656e+04	3.7274e+03
3475.4820	3.4344e+04	3.8447e+03
3477.7700	3.4202e+04	3.7980e+03
3480.0590	3.4526e+04	3.7957e+03
3482.3470	3.4793e+04	3.9295e+03
3484.6350	3.4811e+04	3.9284e+03
3486.9230	3.4524e+04	4.2572e+03
3489.2110	3.4492e+04	4.4287e+03
3491.5000	3.4113e+04	4.4913e+03
3493.7880	3.3860e+04	4.5685e+03
3496.0760	3.3874e+04	4.5351e+03
3498.3640	3.3898e+04	5.0519e+03
3500.6530	3.3913e+04	5.0357e+03
3502.9410	3.3706e+04	5.0809e+03
3505.2290	3.3685e+04	5.2472e+03
3507.5170	3.3518e+04	6.2499e+03
3509.8060	3.3549e+04	6.5148e+03
3512.0940	3.3446e+04	6.5263e+03
3514.3820	3.3532e+04	7.4731e+03
3516.6700	3.3445e+04	7.6153e+03
3518.9580	3.2933e+04	7.8394e+03
3521.2470	3.2519e+04	7.6566e+03
3523.5350	3.2290e+04	7.5926e+03
3525.8230	3.1931e+04	7.6020e+03
3528.1110	3.1762e+04	7.9005e+03
3530.4000	3.1465e+04	7.9188e+03
3532.6880	3.1197e+04	7.9441e+03
3534.9760	3.0844e+04	7.5109e+03
3537.2640	3.0441e+04	7.4205e+03
3539.5530	2.9820e+04	7.3786e+03
3541.8410	2.9262e+04	7.2962e+03
3544.1290	2.9024e+04	7.2960e+03
3546.4170	2.8429e+04	6.9676e+03
3548.7050	2.8153e+04	6.9697e+03
3550.9940	2.7765e+04	6.9211e+03
3553.2820	2.7385e+04	6.7935e+03
3555.5700	2.7301e+04	5.7673e+03
3557.8580	2.7058e+04	5.2945e+03
3560.1470	2.6884e+04	5.2061e+03
3562.4350	2.6500e+04	4.0705e+03
3564.7230	2.6458e+04	3.6400e+03
3567.0110	2.6474e+04	4.0398e+03
3569.3000	2.6307e+04	4.6488e+03
3571.5880	2.6436e+04	4.7661e+03
3573.8760	2.6495e+04	4.7762e+03
3576.1640	2.6492e+04	4.4397e+03
3578.4520	2.6523e+04	4.3942e+03
3580.7410	2.6538e+04	4.3412e+03
3583.0290	2.6768e+04	4.2254e+03
3585.3170	2.7095e+04	4.2289e+03
3587.6050	2.7390e+04	4.2127e+03
3589.8940	2.7725e+04	6.1131e+03
3592.1820	2.7946e+04	6.9102e+03
3594.4700	2.8235e+04	7.1523e+03
3596.7580	2.8346e+04	7.2779e+03
3599.0470	2.8827e+04	7.2650e+03
3601.3350	2.8936e+04	7.3639e+03
3603.6230	2.9243e+04	7.5125e+03
3605.9110	2.9929e+04	8.6123e+03
3608.1990	3.0212e+04	9.4158e+03
3610.4880	3.0402e+04	9.4139e+03
3612.7760	3.0723e+04	9.4055e+03
3615.0640	3.1037e+04	9.0446e+03
3617.3520	3.1176e+04	8.8208e+03
3619.6410	3.1434e+04	8.6740e+03
3621.9290	3.2300e+04	8.8341e+03
3624.2170	3.2784e+04	8.7152e+03
3626.5050	3.3018e+04	8.7982e+03
3628.7940	3.3322e+04	8.8599e+03
3631.0820	3.4066e+04	8.7436e+03
3633.3700	3.4697e+04	8.8145e+03
3635.6580	3.5181e+04	8.8141e+03
3637.9460	3.5407e+04	7.8354e+03
3640.2350	3.5644e+04	7.1894e+03
3642.5230	3.5794e+04	7.0400e+03
3644.8110	3.5936e+04	6.9481e+03
3647.0990	3.5873e+04	7.0996e+03
3649.3880	3.5676e+04	6.8949e+03
3651.6760	3.5791e+04	6.8233e+03
3653.9640	3.6039e+04	5.5826e+03
3656.2520	3.6046e+04	4.1641e+03
3658.5410	3.6102e+04	4.1729e+03
3660.8290	3.5933e+04	4.2615e+03
3663.1170	3.5834e+04	4.2679e+03
3665.4050	3.5773e+04	3.9696e+03
3667.6930	3.5745e+04	3.9935e+03
3669.9820	3.5694e+04	3.6775e+03
3672.2700	3.5579e+04	3.6842e+03
3674.5580	3.5408e+04	3.4893e+03
3676.8460	3.5538e+04	4.0809e+03
3679.1350	3.5425e+04	4.0559e+03
3681.4230	3.5242e+04	4.4376e+03
3683.7110	3.5119e+04	4.5410e+03
3685.9990	3.4852e+04	4.6142e+03
