#wls	flux	flux_err
3500.0000	2.6813e-15	1.7582e-16
3502.0000	2.6704e-15	1.7582e-16
3504.0000	2.6649e-15	1.7582e-16
3506.0000	2.6605e-15	1.7582e-16
3508.0000	2.6547e-15	1.7582e-16
3510.0000	2.6465e-15	1.7582e-16
3512.0000	2.6380e-15	1.7582e-16
3514.0000	2.6313e-15	1.7582e-16
3516.0000	2.6238e-15	1.7582e-16
3518.0000	2.6152e-15	1.7582e-16
3520.0000	2.6025e-15	1.7582e-16
3522.0000	2.5862e-15	1.7582e-16
3524.0000	2.5670e-15	1.7582e-16
3526.0000	2.5463e-15	1.7590e-16
3528.0000	2.5276e-15	1.7571e-16
3530.0000	2.5094e-15	1.4898e-16
3532.0000	2.4885e-15	1.4878e-16
3534.0000	2.4683e-15	1.4043e-16
3536.0000	2.4495e-15	1.4149e-16
3538.0000	2.4317e-15	1.4433e-16
3540.0000	2.4133e-15	1.4086e-16
3542.0000	2.3918e-15	1.5212e-16
3544.0000	2.3731e-15	1.5158e-16
3546.0000	2.3557e-15	1.5456e-16
3548.0000	2.3378e-15	1.7073e-16
3550.0000	2.3171e-15	1.6956e-16
3552.0000	2.2961e-15	1.7015e-16
3554.0000	2.2745e-15	1.6727e-16
3556.0000	2.2541e-15	1.6832e-16
3558.0000	2.2344e-15	1.6725e-16
3560.0000	2.2169e-15	1.7410e-16
3562.0000	2.1979e-15	1.7212e-16
3564.0000	2.1782e-15	1.7468e-16
3566.0000	2.1584e-15	1.7252e-16
3568.0000	2.1433e-15	1.7190e-16
3570.0000	2.1274e-15	1.7018e-16
3572.0000	2.1127e-15	1.6764e-16
3574.0000	2.0929e-15	1.7855e-16
3576.0000	2.0710e-15	1.7787e-16
3578.0000	2.0516e-15	1.8846e-16
3580.0000	2.0380e-15	1.8812e-16
3582.0000	2.0272e-15	1.8868e-16
3584.0000	2.0139e-15	1.8705e-16
3586.0000	2.0004e-15	1.8512e-16
3588.0000	1.9889e-15	1.7144e-16
3590.0000	1.9742e-15	1.7425e-16
3592.0000	1.9562e-15	1.7453e-16
3594.0000	1.9446e-15	1.8343e-16
3596.0000	1.9367e-15	1.8681e-16
3598.0000	1.9268e-15	1.7333e-16
3600.0000	1.9173e-15	1.7341e-16
3602.0000	1.9108e-15	1.7485e-16
3604.0000	1.9051e-15	1.7003e-16
3606.0000	1.9054e-15	1.6765e-16
3608.0000	1.8998e-15	1.6987e-16
3610.0000	1.8841e-15	1.6018e-16
3612.0000	1.8733e-15	1.5596e-16
3614.0000	1.8601e-15	1.5487e-16
3616.0000	1.8422e-15	1.5256e-16
3618.0000	1.8357e-15	1.5670e-16
3620.0000	1.8339e-15	1.5641e-16
3622.0000	1.8310e-15	1.5652e-16
3624.0000	1.8228e-15	1.4833e-16
3626.0000	1.8196e-15	1.4926e-16
3628.0000	1.8137e-15	1.3139e-16
3630.0000	1.8039e-15	1.3501e-16
3632.0000	1.8028e-15	1.3740e-16
3634.0000	1.8032e-15	1.3905e-16
3636.0000	1.8003e-15	1.3899e-16
3638.0000	1.7971e-15	1.3955e-16
3640.0000	1.8002e-15	1.3472e-16
3642.0000	1.8055e-15	1.2209e-16
3644.0000	1.8117e-15	9.8047e-17
3646.0000	1.8146e-15	8.4109e-17
3648.0000	1.8179e-15	8.9639e-17
3650.0000	1.8242e-15	9.0988e-17
3652.0000	1.8294e-15	1.0330e-16
3654.0000	1.8343e-15	1.1097e-16
3656.0000	1.8380e-15	1.1123e-16
3658.0000	1.8435e-15	1.1998e-16
3660.0000	1.8533e-15	1.2140e-16
3662.0000	1.8569e-15	1.2272e-16
3664.0000	1.8557e-15	1.2807e-16
3666.0000	1.8645e-15	1.2776e-16
3668.0000	1.8756e-15	1.3522e-16
3670.0000	1.8883e-15	1.3525e-16
3672.0000	1.8949e-15	1.4020e-16
3674.0000	1.8975e-15	1.3990e-16
3676.0000	1.9051e-15	1.4148e-16
3678.0000	1.9123e-15	1.5144e-16
3680.0000	1.9208e-15	1.5453e-16
3682.0000	1.9303e-15	1.5409e-16
3684.0000	1.9386e-15	1.5863e-16
3686.0000	1.9529e-15	1.5878e-16
3688.0000	1.9704e-15	1.5947e-16
3690.0000	1.9833e-15	1.5706e-16
3692.0000	2.0009e-15	1.6056e-16
3694.0000	2.0196e-15	1.6208e-16
3696.0000	2.0413e-15	1.6179e-16
3698.0000	2.0596e-15	1.6169e-16
3700.0000	2.0739e-15	1.6090e-16
3702.0000	2.0939e-15	1.4807e-16
3704.0000	2.1202e-15	1.4103e-16
3706.0000	2.1415e-15	1.4934e-16
3708.0000	2.1609e-15	1.4728e-16
3710.0000	2.1765e-15	1.4975e-16
3712.0000	2.1950e-15	1.5291e-16
3714.0000	2.2175e-15	1.5125e-16
3716.0000	2.2352e-15	1.5153e-16
3718.0000	2.2495e-15	1.4267e-16
3720.0000	2.2632e-15	1.4290e-16
3722.0000	2.2789e-15	1.3728e-16
3724.0000	2.2964e-15	1.3596e-16
3726.0000	2.3179e-15	1.3721e-16
3728.0000	2.3409e-15	1.2812e-16
3730.0000	2.3610e-15	1.1794e-16
3732.0000	2.3811e-15	1.1335e-16
3734.0000	2.4022e-15	1.0040e-16
3736.0000	2.4221e-15	1.0445e-16
3738.0000	2.4423e-15	1.0534e-16
3740.0000	2.4594e-15	1.0580e-16
3742.0000	2.4778e-15	1.0054e-16
3744.0000	2.4995e-15	9.9439e-17
3746.0000	2.5160e-15	1.0149e-16
3748.0000	2.5295e-15	9.6617e-17
3750.0000	2.5400e-15	1.0394e-16
3752.0000	2.5515e-15	1.1201e-16
3754.0000	2.5635e-15	1.0884e-16
3756.0000	2.5784e-15	1.0141e-16
3758.0000	2.5934e-15	1.0013e-16
3760.0000	2.6086e-15	9.9802e-17
3762.0000	2.6210e-15	9.9890e-17
3764.0000	2.6334e-15	9.4774e-17
3766.0000	2.6461e-15	9.3488e-17
3768.0000	2.6570e-15	9.0129e-17
3770.0000	2.6626e-15	8.9254e-17
3772.0000	2.6665e-15	9.4124e-17
3774.0000	2.6655e-15	9.3959e-17
3776.0000	2.6695e-15	9.3255e-17
3778.0000	2.6768e-15	9.5953e-17
3780.0000	2.6844e-15	9.6844e-17
3782.0000	2.6879e-15	9.6470e-17
3784.0000	2.6861e-15	9.6129e-17
3786.0000	2.6838e-15	1.0678e-16
3788.0000	2.6814e-15	1.1606e-16
3790.0000	2.6771e-15	1.1621e-16
3792.0000	2.6765e-15	1.1866e-16
3794.0000	2.6805e-15	1.2634e-16
3796.0000	2.6806e-15	1.2965e-16
3798.0000	2.6791e-15	1.2995e-16
3800.0000	2.6771e-15	1.2553e-16
3802.0000	2.6724e-15	1.1730e-16
3804.0000	2.6626e-15	1.1671e-16
3806.0000	2.6532e-15	1.1603e-16
3808.0000	2.6457e-15	1.1641e-16
3810.0000	2.6336e-15	1.1392e-16
3812.0000	2.6258e-15	1.1056e-16
3814.0000	2.6195e-15	1.1059e-16
3816.0000	2.6121e-15	1.1095e-16
3818.0000	2.6094e-15	1.1181e-16
3820.0000	2.6042e-15	1.1316e-16
3822.0000	2.5981e-15	1.0460e-16
3824.0000	2.5888e-15	1.0431e-16
3826.0000	2.5814e-15	1.0279e-16
3828.0000	2.5732e-15	9.6667e-17
3830.0000	2.5665e-15	9.3404e-17
3832.0000	2.5620e-15	8.9135e-17
3834.0000	2.5558e-15	8.6300e-17
3836.0000	2.5505e-15	8.5775e-17
3838.0000	2.5489e-15	8.7048e-17
3840.0000	2.5487e-15	9.4058e-17
3842.0000	2.5461e-15	1.0087e-16
3844.0000	2.5466e-15	9.5532e-17
3846.0000	2.5479e-15	9.3425e-17
3848.0000	2.5487e-15	9.2550e-17
3850.0000	2.5491e-15	8.9826e-17
3852.0000	2.5477e-15	9.0014e-17
3854.0000	2.5470e-15	9.0018e-17
3856.0000	2.5503e-15	8.9784e-17
3858.0000	2.5539e-15	9.1179e-17
3860.0000	2.5557e-15	9.0714e-17
3862.0000	2.5583e-15	9.0337e-17
3864.0000	2.5637e-15	9.2714e-17
3866.0000	2.5668e-15	9.2659e-17
3868.0000	2.5672e-15	9.2557e-17
3870.0000	2.5708e-15	9.2053e-17
3872.0000	2.5742e-15	9.2888e-17
3874.0000	2.5756e-15	9.4807e-17
3876.0000	2.5766e-15	9.1620e-17
3878.0000	2.5778e-15	8.5819e-17
3880.0000	2.5785e-15	8.3270e-17
3882.0000	2.5813e-15	8.5263e-17
