#wls	flux	flux_err
3310.5120	6.5629e+04	2.1889e+04
3312.2540	6.5601e+04	2.1745e+04
3313.9970	6.5508e+04	2.0591e+04
3315.7390	6.5493e+04	1.9650e+04
3317.4810	6.5489e+04	1.9704e+04
3319.2240	6.5473e+04	1.8857e+04
3320.9660	6.5533e+04	1.8688e+04
3322.7080	6.5798e+04	1.8360e+04
3324.4510	6.5830e+04	1.8341e+04
3326.1930	6.5751e+04	1.8594e+04
3327.9350	6.5549e+04	1.8607e+04
3329.6780	6.5639e+04	1.8853e+04
3331.4200	6.5657e+04	1.7175e+04
3333.1630	6.5594e+04	1.6996e+04
3334.9050	6.5631e+04	1.7129e+04
3336.6470	6.5584e+04	1.7278e+04
3338.3900	6.5595e+04	1.6377e+04
3340.1320	6.5651e+04	1.6151e+04
3341.8740	6.5567e+04	1.5950e+04
3343.6170	6.5564e+04	1.3969e+04
3345.3590	6.5580e+04	1.3521e+04
3347.1010	6.5731e+04	1.3463e+04
3348.8440	6.5982e+04	1.3453e+04
3350.5860	6.6247e+04	1.2664e+04
3352.3290	6.6261e+04	1.2815e+04
3354.0710	6.6523e+04	1.2040e+04
3355.8130	6.6983e+04	1.1872e+04
3357.5560	6.7472e+04	1.1749e+04
3359.2980	6.7863e+04	1.1878e+04
3361.0400	6.8058e+04	1.2122e+04
3362.7830	6.8386e+04	1.1979e+04
3364.5250	6.8830e+04	1.1854e+04
3366.2670	6.9220e+04	1.1721e+04
3368.0100	6.9697e+04	1.1696e+04
3369.7520	7.0135e+04	1.1914e+04
3371.4950	7.0514e+04	1.1916e+04
3373.2370	7.1292e+04	1.1552e+04
3374.9790	7.2076e+04	1.1678e+04
3376.7220	7.2239e+04	1.1631e+04
3378.4640	7.2664e+04	1.1615e+04
3380.2060	7.2999e+04	1.1681e+04
3381.9490	7.3528e+04	1.1647e+04
3383.6910	7.3874e+04	1.1293e+04
3385.4330	7.3770e+04	1.1937e+04
3387.1760	7.3561e+04	1.1887e+04
3388.9180	7.3645e+04	1.1985e+04
3390.6610	7.3790e+04	1.2548e+04
3392.4030	7.4470e+04	1.3163e+04
3394.1450	7.4858e+04	1.3074e+04
3395.8880	7.5600e+04	1.3067e+04
3397.6300	7.6397e+04	1.3049e+04
3399.3720	7.6768e+04	1.2727e+04
3401.1150	7.6685e+04	1.2722e+04
3402.8570	7.6929e+04	1.2724e+04
3404.5990	7.7481e+04	1.2465e+04
