#wls	flux	flux_err
4143.6870	2.6203e+05	4.8525e+04
4145.9750	2.6283e+05	4.6141e+04
4148.2620	2.6494e+05	4.2698e+04
4150.5500	2.6780e+05	4.6201e+04
4152.8370	2.6596e+05	4.7360e+04
4155.1250	2.6540e+05	4.7432e+04
4157.4130	2.6558e+05	4.3382e+04
4159.7000	2.6414e+05	4.3650e+04
4161.9880	2.6547e+05	4.5190e+04
4164.2750	2.6655e+05	4.7715e+04
4166.5630	2.6957e+05	4.8509e+04
4168.8500	2.6995e+05	5.0697e+04
4171.1380	2.6881e+05	5.1398e+04
4173.4260	2.6600e+05	5.1644e+04
4175.7130	2.6613e+05	5.0247e+04
4178.0010	2.6617e+05	5.0642e+04
4180.2880	2.6917e+05	5.0952e+04
4182.5760	2.7181e+05	4.8411e+04
4184.8630	2.7492e+05	4.8570e+04
4187.1510	2.7598e+05	4.7708e+04
4189.4380	2.7558e+05	4.7898e+04
4191.7260	2.7717e+05	4.8047e+04
4194.0140	2.7554e+05	4.7449e+04
4196.3010	2.7662e+05	4.4987e+04
4198.5890	2.7873e+05	3.9960e+04
4200.8760	2.7985e+05	3.8900e+04
4203.1640	2.7950e+05	3.8015e+04
4205.4510	2.8187e+05	3.8011e+04
4207.7390	2.8300e+05	3.7206e+04
4210.0270	2.8390e+05	3.5897e+04
4212.3140	2.8452e+05	3.4539e+04
4214.6020	2.8684e+05	3.4843e+04
4216.8890	2.8832e+05	3.1966e+04
4219.1770	2.8686e+05	3.0652e+04
4221.4640	2.8859e+05	3.1107e+04
4223.7520	2.9225e+05	3.1832e+04
4226.0400	2.9563e+05	3.1631e+04
4228.3270	2.9897e+05	3.0013e+04
4230.6150	2.9865e+05	2.9961e+04
4232.9020	2.9638e+05	2.9749e+04
4235.1900	2.9775e+05	2.8360e+04
4237.4770	2.9828e+05	2.4901e+04
4239.7650	2.9744e+05	2.5567e+04
4242.0530	2.9821e+05	2.5569e+04
4244.3400	2.9771e+05	2.6736e+04
4246.6280	2.9896e+05	2.8111e+04
4248.9150	3.0099e+05	3.7627e+04
4251.2030	3.0097e+05	3.8759e+04
4253.4900	3.0432e+05	3.8880e+04
4255.7780	3.0459e+05	3.8949e+04
4258.0650	3.0667e+05	3.9846e+04
4260.3530	3.0710e+05	3.9552e+04
4262.6410	3.0929e+05	3.9317e+04
4264.9280	3.1164e+05	4.0991e+04
4267.2160	3.1123e+05	4.2603e+04
4269.5030	3.1138e+05	4.6697e+04
4271.7910	3.1225e+05	4.5674e+04
4274.0780	3.1088e+05	4.5455e+04
4276.3660	3.0881e+05	4.5852e+04
4278.6540	3.0921e+05	4.5902e+04
4280.9410	3.0849e+05	4.7882e+04
4283.2290	3.0514e+05	4.7977e+04
4285.5160	3.0626e+05	4.9434e+04
4287.8040	3.0564e+05	4.8213e+04
4290.0910	3.0694e+05	4.8480e+04
4292.3790	3.0712e+05	5.4445e+04
4294.6670	3.0337e+05	5.6563e+04
4296.9540	3.0123e+05	5.1585e+04
4299.2420	2.9930e+05	5.0328e+04
4301.5290	2.9720e+05	5.5777e+04
4303.8170	2.9598e+05	5.8745e+04
4306.1040	2.9330e+05	5.8454e+04
4308.3920	2.9062e+05	5.9360e+04
4310.6800	2.8925e+05	5.9141e+04
4312.9670	2.8741e+05	5.8057e+04
4315.2550	2.8864e+05	5.9926e+04
4317.5420	2.8844e+05	5.6308e+04
4319.8300	2.8777e+05	6.1773e+04
4322.1170	2.8750e+05	6.1809e+04
4324.4050	2.8527e+05	6.1394e+04
4326.6920	2.8385e+05	6.1342e+04
4328.9800	2.8451e+05	6.2421e+04
4331.2680	2.8640e+05	6.2264e+04
4333.5550	2.8780e+05	6.1057e+04
4335.8430	2.8611e+05	6.1137e+04
4338.1300	2.8602e+05	6.0938e+04
4340.4180	2.8660e+05	5.4677e+04
4342.7050	2.8690e+05	5.6284e+04
4344.9930	2.8667e+05	5.6300e+04
4347.2810	2.8788e+05	5.7335e+04
4349.5680	2.8933e+05	5.0439e+04
4351.8560	2.9018e+05	4.4942e+04
4354.1430	2.9203e+05	5.0209e+04
4356.4310	2.9417e+05	5.0429e+04
4358.7180	2.9516e+05	4.9514e+04
4361.0060	2.9558e+05	5.4022e+04
4363.2940	2.9466e+05	5.1983e+04
4365.5810	2.9078e+05	5.8262e+04
4367.8690	2.8836e+05	5.3284e+04
4370.1560	2.8851e+05	5.3536e+04
4372.4440	2.9170e+05	5.3633e+04
4374.7310	2.9387e+05	5.3828e+04
4377.0190	2.9501e+05	5.2308e+04
4379.3070	2.9579e+05	5.2252e+04
4381.5940	2.9449e+05	5.2503e+04
4383.8820	2.9556e+05	5.2312e+04
4386.1690	2.9877e+05	5.2842e+04
4388.4570	3.0015e+05	5.8684e+04
4390.7440	3.0012e+05	5.4793e+04
4393.0320	3.0358e+05	5.3679e+04
4395.3190	3.0509e+05	5.3308e+04
4397.6070	3.0419e+05	5.3720e+04
4399.8950	3.0608e+05	5.4756e+04
4402.1820	3.0992e+05	5.2613e+04
4404.4700	3.1006e+05	5.2300e+04
4406.7570	3.1274e+05	5.2271e+04
4409.0450	3.1523e+05	5.0900e+04
4411.3320	3.1814e+05	5.1733e+04
4413.6200	3.1875e+05	4.5990e+04
4415.9080	3.1973e+05	4.4062e+04
4418.1950	3.2284e+05	4.4244e+04
4420.4830	3.2508e+05	4.4388e+04
4422.7700	3.2860e+05	4.5298e+04
4425.0580	3.2830e+05	4.6110e+04
4427.3450	3.2682e+05	4.6077e+04
4429.6330	3.2562e+05	4.8373e+04
4431.9210	3.2459e+05	5.1889e+04
4434.2080	3.2264e+05	5.3654e+04
4436.4960	3.2210e+05	4.9277e+04
4438.7830	3.2568e+05	4.9436e+04
4441.0710	3.2799e+05	5.7389e+04
4443.3580	3.3255e+05	5.8320e+04
4445.6460	3.3465e+05	5.8108e+04
4447.9340	3.3716e+05	5.6336e+04
4450.2210	3.3978e+05	5.5203e+04
4452.5090	3.4006e+05	5.5613e+04
4454.7960	3.4132e+05	5.4543e+04
4457.0840	3.4183e+05	5.5487e+04
4459.3710	3.4404e+05	5.4831e+04
4461.6590	3.4602e+05	5.4373e+04
4463.9460	3.4807e+05	5.5517e+04
4466.2340	3.5160e+05	5.4592e+04
4468.5220	3.5460e+05	5.2790e+04
4470.8090	3.5767e+05	5.2626e+04
4473.0970	3.6299e+05	5.6446e+04
4475.3840	3.7086e+05	5.7982e+04
4477.6720	3.7536e+05	5.7170e+04
4479.9590	3.7832e+05	5.4975e+04
4482.2470	3.8359e+05	5.2295e+04
4484.5350	3.8676e+05	5.1362e+04
4486.8220	3.9189e+05	4.9922e+04
4489.1100	3.9234e+05	4.3924e+04
4491.3970	3.9306e+05	4.9305e+04
4493.6850	3.9544e+05	4.9716e+04
4495.9720	3.9773e+05	4.9286e+04
4498.2600	3.9961e+05	5.3929e+04
4500.5480	4.0021e+05	5.6502e+04
4502.8350	4.0082e+05	5.7336e+04
4505.1230	4.0162e+05	5.4692e+04
4507.4100	4.0211e+05	5.7894e+04
4509.6980	4.0252e+05	5.7562e+04
4511.9850	4.0521e+05	5.8724e+04
4514.2730	4.0657e+05	5.9849e+04
4516.5610	4.0758e+05	6.0398e+04
4518.8480	4.0943e+05	6.1277e+04
4521.1360	4.1264e+05	5.6385e+04
4523.4230	4.1397e+05	5.4149e+04
4525.7110	4.1717e+05	5.3902e+04
4527.9980	4.1872e+05	5.1661e+04
4530.2860	4.1794e+05	5.0973e+04
4532.5730	4.1703e+05	5.2438e+04
4534.8610	4.1836e+05	5.2607e+04
4537.1490	4.1999e+05	5.1241e+04
4539.4360	4.1985e+05	4.7519e+04
4541.7240	4.2099e+05	5.1652e+04
4544.0110	4.2557e+05	5.7834e+04
4546.2990	4.2441e+05	5.3942e+04
4548.5860	4.2289e+05	4.9411e+04
4550.8740	4.2519e+05	5.1240e+04
4553.1620	4.2765e+05	5.5336e+04
4555.4490	4.2535e+05	5.3293e+04
