#wls	flux	flux_err
3953.9852	1.1936e-15	4.3385e-16
3956.2724	1.1940e-15	3.7159e-16
3958.5596	1.2198e-15	3.7440e-16
3960.8468	1.2383e-15	3.6914e-16
3963.1340	1.2075e-15	3.6930e-16
3965.4212	1.2110e-15	3.5699e-16
3967.7084	1.2154e-15	3.5510e-16
3969.9956	1.2110e-15	3.2580e-16
3972.2829	1.2029e-15	3.2141e-16
3974.5701	1.2219e-15	3.2181e-16
3976.8573	1.2114e-15	3.4666e-16
3979.1445	1.2231e-15	3.6141e-16
3981.4317	1.2135e-15	3.6022e-16
3983.7189	1.2088e-15	3.6698e-16
3986.0061	1.2278e-15	3.8304e-16
3988.2933	1.2284e-15	3.6019e-16
3990.5806	1.2181e-15	3.6487e-16
3992.8678	1.2227e-15	3.5965e-16
3995.1550	1.2243e-15	3.5924e-16
3997.4422	1.2272e-15	3.0664e-16
3999.7294	1.2294e-15	3.0914e-16
4002.0166	1.2427e-15	3.5087e-16
4004.3038	1.2369e-15	3.5093e-16
4006.5910	1.2571e-15	3.4583e-16
4008.8783	1.2819e-15	3.5721e-16
4011.1655	1.2615e-15	3.5691e-16
4013.4527	1.2665e-15	3.6301e-16
4015.7399	1.2551e-15	3.6521e-16
4018.0271	1.2334e-15	3.6485e-16
4020.3143	1.2418e-15	3.6894e-16
4022.6015	1.2509e-15	3.6641e-16
4024.8887	1.2442e-15	3.5063e-16
4027.1760	1.2444e-15	3.3936e-16
4029.4632	1.2420e-15	4.0762e-16
4031.7504	1.2661e-15	4.0917e-16
4034.0376	1.2752e-15	3.8624e-16
4036.3248	1.2898e-15	4.2532e-16
4038.6120	1.2930e-15	4.4654e-16
4040.8992	1.2883e-15	4.4680e-16
4043.1864	1.2871e-15	4.5143e-16
4045.4737	1.2704e-15	4.5606e-16
4047.7609	1.2623e-15	4.5672e-16
4050.0481	1.2609e-15	4.3809e-16
4052.3353	1.2553e-15	4.6110e-16
4054.6225	1.2417e-15	4.6863e-16
4056.9097	1.2381e-15	4.8875e-16
4059.1969	1.2352e-15	4.8785e-16
4061.4841	1.2071e-15	4.9221e-16
4063.7714	1.1704e-15	4.9062e-16
4066.0586	1.1435e-15	4.8189e-16
4068.3458	1.1332e-15	4.7946e-16
4070.6330	1.1199e-15	4.7935e-16
4072.9202	1.1219e-15	4.8342e-16
4075.2074	1.1156e-15	4.8626e-16
4077.4946	1.1138e-15	4.3054e-16
4079.7819	1.1161e-15	4.1295e-16
4082.0691	1.0984e-15	4.1242e-16
4084.3563	1.0949e-15	3.9003e-16
4086.6435	1.0907e-15	3.5878e-16
4088.9307	1.0735e-15	3.5977e-16
4091.2179	1.0473e-15	3.6004e-16
4093.5051	1.0507e-15	3.5029e-16
4095.7923	1.0495e-15	3.3693e-16
4098.0796	1.0565e-15	3.3403e-16
4100.3668	1.0466e-15	3.0018e-16
4102.6540	1.0225e-15	2.8361e-16
4104.9412	1.0126e-15	2.2560e-16
4107.2284	1.0143e-15	2.2544e-16
4109.5156	9.8623e-16	2.0406e-16
4111.8028	9.6631e-16	2.0432e-16
4114.0900	9.5464e-16	2.0360e-16
4116.3773	9.5086e-16	1.9497e-16
4118.6645	9.3680e-16	1.9650e-16
4120.9517	9.2771e-16	1.8930e-16
4123.2389	9.2426e-16	1.9114e-16
4125.5261	9.2465e-16	2.0945e-16
4127.8133	9.2101e-16	2.0781e-16
4130.1005	9.1653e-16	1.8866e-16
4132.3877	9.1387e-16	1.6955e-16
4134.6750	9.1048e-16	1.5958e-16
4136.9622	9.1593e-16	1.5940e-16
4139.2494	9.3075e-16	1.7676e-16
4141.5366	9.2005e-16	2.1516e-16
4143.8238	9.3299e-16	2.1594e-16
4146.1110	9.3111e-16	2.1691e-16
4148.3982	9.2282e-16	2.3514e-16
4150.6854	9.3562e-16	2.4165e-16
4152.9727	9.6470e-16	2.4407e-16
4155.2599	9.7986e-16	2.8080e-16
4157.5471	9.8034e-16	2.8083e-16
4159.8343	9.5674e-16	2.8286e-16
4162.1215	9.7517e-16	2.8607e-16
4164.4087	9.9639e-16	2.8597e-16
4166.6959	1.0161e-15	3.2811e-16
4168.9831	1.0302e-15	3.3054e-16
4171.2704	1.0593e-15	3.2565e-16
4173.5576	1.0625e-15	3.2764e-16
4175.8448	1.0625e-15	3.4644e-16
4178.1320	1.0724e-15	3.4572e-16
4180.4192	1.1101e-15	3.4075e-16
4182.7064	1.1273e-15	3.4073e-16
4184.9936	1.1334e-15	3.4082e-16
4187.2808	1.1375e-15	3.4167e-16
4189.5681	1.1389e-15	3.1785e-16
4191.8553	1.1379e-15	3.1642e-16
4194.1425	1.1361e-15	3.2981e-16
4196.4297	1.1254e-15	3.1484e-16
4198.7169	1.1240e-15	3.2892e-16
4201.0041	1.1284e-15	3.3964e-16
4203.2913	1.1286e-15	3.1927e-16
4205.5785	1.1261e-15	3.2404e-16
4207.8658	1.1048e-15	3.3462e-16
4210.1530	1.0970e-15	3.3677e-16
4212.4402	1.0816e-15	3.3750e-16
4214.7274	1.0760e-15	3.0467e-16
4217.0146	1.0595e-15	3.0480e-16
4219.3018	1.0468e-15	3.1108e-16
