#wls	flux	flux_err
3688.1300	5.1464e-16	1.7601e-16
3690.6800	5.1223e-16	1.6983e-16
3693.2300	5.0893e-16	1.5758e-16
3695.7800	5.0791e-16	1.5599e-16
3698.3300	5.1084e-16	1.5748e-16
3700.8800	5.1191e-16	1.6021e-16
3703.4300	5.1551e-16	1.5568e-16
3705.9800	5.1308e-16	1.5516e-16
3708.5300	5.1264e-16	1.5543e-16
3711.0800	5.0844e-16	1.4953e-16
3713.6300	4.9581e-16	1.4761e-16
3716.1800	4.8671e-16	1.4693e-16
3718.7300	4.7969e-16	1.2789e-16
3721.2700	4.7851e-16	1.1604e-16
3723.8200	4.8208e-16	1.0843e-16
3726.3700	4.8576e-16	1.0416e-16
3728.9200	4.8691e-16	1.0299e-16
3731.4700	4.8583e-16	1.3431e-16
3734.0200	4.8352e-16	1.3796e-16
3736.5700	4.8565e-16	1.4199e-16
3739.1200	4.9158e-16	1.3597e-16
3741.6700	4.9313e-16	1.3519e-16
3744.2200	4.9140e-16	1.3570e-16
3746.7700	4.9424e-16	1.3839e-16
3749.3200	4.9303e-16	1.4818e-16
3751.8700	4.9450e-16	1.4817e-16
3754.4200	4.9532e-16	1.5080e-16
3756.9700	4.9228e-16	1.5069e-16
3759.5200	4.9827e-16	1.4890e-16
3762.0700	5.0585e-16	1.4859e-16
3764.6200	5.1747e-16	1.5273e-16
3767.1700	5.1521e-16	1.5146e-16
3769.7200	5.1301e-16	1.4031e-16
3772.2700	5.2124e-16	1.4103e-16
3774.8200	5.2319e-16	1.4212e-16
3777.3700	5.2850e-16	1.4228e-16
3779.9200	5.2939e-16	1.1264e-16
3782.4700	5.2863e-16	1.0881e-16
3785.0200	5.2586e-16	1.0201e-16
3787.5700	5.3084e-16	1.0203e-16
3790.1200	5.3524e-16	1.0321e-16
3792.6700	5.4094e-16	1.0245e-16
3795.2200	5.3245e-16	1.0727e-16
3797.7700	5.4021e-16	8.6456e-17
3800.3200	5.4898e-16	8.7641e-17
3802.8700	5.4862e-16	8.7023e-17
3805.4200	5.5406e-16	8.5905e-17
3807.9700	5.5983e-16	9.0195e-17
3810.5200	5.6542e-16	9.1997e-17
3813.0700	5.7811e-16	7.8291e-17
3815.6200	5.8030e-16	8.1783e-17
3818.1700	5.8948e-16	8.2573e-17
3820.7200	5.9699e-16	8.5275e-17
3823.2700	6.0908e-16	8.5113e-17
3825.8200	6.1726e-16	8.4357e-17
3828.3700	6.2451e-16	9.2185e-17
3830.9200	6.3151e-16	9.0408e-17
3833.4700	6.3714e-16	9.0006e-17
3836.0200	6.4490e-16	9.1423e-17
3838.5700	6.4973e-16	9.1490e-17
3841.1200	6.6133e-16	9.4282e-17
3843.6700	6.7315e-16	8.5392e-17
3846.2200	6.7544e-16	8.5215e-17
3848.7600	6.8389e-16	8.7880e-17
3851.3100	6.8956e-16	8.0162e-17
3853.8600	6.9228e-16	8.1343e-17
3856.4100	7.1531e-16	8.0938e-17
3858.9600	7.2371e-16	8.2048e-17
3861.5100	7.3073e-16	8.2090e-17
3864.0600	7.3885e-16	7.9879e-17
3866.6100	7.5043e-16	8.0147e-17
3869.1600	7.6030e-16	8.0769e-17
3871.7100	7.7346e-16	8.1407e-17
3874.2600	7.7472e-16	8.1226e-17
3876.8100	7.8062e-16	6.7865e-17
3879.3600	7.9045e-16	6.6040e-17
3881.9100	8.0162e-16	6.7037e-17
3884.4600	8.0733e-16	6.9458e-17
3887.0100	8.0957e-16	8.3080e-17
3889.5600	8.1775e-16	8.4501e-17
3892.1100	8.2930e-16	8.7832e-17
3894.6600	8.4050e-16	8.9921e-17
3897.2100	8.5560e-16	8.8947e-17
3899.7600	8.6278e-16	9.5743e-17
3902.3100	8.7077e-16	9.9129e-17
3904.8600	8.7597e-16	9.4741e-17
3907.4100	8.8378e-16	9.5763e-17
3909.9600	8.9025e-16	9.6452e-17
3912.5100	8.9076e-16	9.6206e-17
3915.0600	8.9860e-16	9.4689e-17
