#wls	flux	flux_err
3211.9400	6.0845e+04	2.0413e+04
3211.9400	6.1678e+04	2.0413e+04
3213.6820	6.2570e+04	2.0413e+04
3213.6820	6.3441e+04	2.0413e+04
3215.4240	6.4240e+04	2.0413e+04
3215.4240	6.5027e+04	2.0413e+04
3217.1670	6.5839e+04	2.0413e+04
3217.1670	6.6635e+04	2.0413e+04
3218.9090	6.7276e+04	2.0413e+04
3218.9090	6.7917e+04	2.0413e+04
3220.6510	6.8454e+04	2.0413e+04
3220.6510	6.9005e+04	2.0413e+04
3222.3940	6.9841e+04	2.0413e+04
3222.3940	7.0654e+04	2.0413e+04
3224.1360	7.1430e+04	2.0413e+04
3224.1360	7.2185e+04	2.0413e+04
3225.8780	7.2677e+04	2.0413e+04
3225.8780	7.3180e+04	2.0313e+04
3227.6210	7.3795e+04	2.0141e+04
3227.6210	7.4407e+04	2.0113e+04
3229.3630	7.5076e+04	2.0185e+04
3229.3630	7.5733e+04	2.0133e+04
3231.1060	7.6574e+04	1.9973e+04
3231.1060	7.7377e+04	1.9977e+04
3232.8480	7.8084e+04	2.0064e+04
3232.8480	7.8762e+04	2.0147e+04
3234.5900	7.9174e+04	2.0287e+04
3234.5900	7.9589e+04	2.0430e+04
3236.3330	8.0104e+04	2.0429e+04
3236.3330	8.0609e+04	2.0419e+04
3238.0750	8.1170e+04	2.0441e+04
3238.0750	8.1713e+04	2.0251e+04
3239.8170	8.2166e+04	2.0008e+04
3239.8170	8.2609e+04	1.9547e+04
3241.5600	8.2912e+04	1.9163e+04
3241.5600	8.3221e+04	1.9124e+04
3243.3020	8.3780e+04	1.9275e+04
3243.3020	8.4313e+04	1.9285e+04
3245.0440	8.4717e+04	1.8931e+04
3245.0440	8.5108e+04	1.8630e+04
3246.7870	8.5677e+04	1.8351e+04
3246.7870	8.6211e+04	1.7918e+04
3248.5290	8.6609e+04	1.7455e+04
3248.5290	8.6987e+04	1.7133e+04
3250.2720	8.7353e+04	1.7838e+04
3250.2720	8.7698e+04	1.8744e+04
3252.0140	8.7929e+04	1.8780e+04
3252.0140	8.8152e+04	1.8880e+04
3253.7560	8.8444e+04	1.8879e+04
3253.7560	8.8717e+04	1.8747e+04
3255.4990	8.8826e+04	1.9091e+04
3255.4990	8.8935e+04	1.9521e+04
3257.2410	8.9138e+04	1.9492e+04
3257.2410	8.9329e+04	1.9485e+04
3258.9830	8.9589e+04	1.9531e+04
3258.9830	8.9829e+04	1.9580e+04
3260.7260	9.0084e+04	1.9572e+04
3260.7260	9.0316e+04	1.9248e+04
3262.4680	9.0301e+04	1.9703e+04
3262.4680	9.0290e+04	1.9641e+04
3264.2100	9.0474e+04	1.8841e+04
3264.2100	9.0639e+04	1.8015e+04
3265.9530	9.0808e+04	1.7215e+04
3265.9530	9.0957e+04	1.6765e+04
3267.6950	9.1276e+04	1.6247e+04
3267.6950	9.1554e+04	1.6225e+04
3269.4380	9.1699e+04	1.6254e+04
3269.4380	9.1818e+04	1.5827e+04
3271.1800	9.2037e+04	1.5398e+04
3271.1800	9.2218e+04	1.5339e+04
3272.9220	9.2225e+04	1.5228e+04
3272.9220	9.2215e+04	1.5141e+04
3274.6650	9.2148e+04	1.4988e+04
3274.6650	9.2071e+04	1.4993e+04
3276.4070	9.2033e+04	1.4989e+04
3276.4070	9.1981e+04	1.4955e+04
3278.1490	9.1838e+04	1.5005e+04
3278.1490	9.1694e+04	1.5064e+04
3279.8920	9.1640e+04	1.5081e+04
3279.8920	9.1576e+04	1.4984e+04
3281.6340	9.1444e+04	1.4971e+04
3281.6340	9.1313e+04	1.5082e+04
3283.3760	9.1114e+04	1.5502e+04
3283.3760	9.0925e+04	1.5842e+04
3285.1190	9.0743e+04	1.5769e+04
3285.1190	9.0573e+04	1.5701e+04
3286.8610	9.0489e+04	1.5737e+04
3286.8610	9.0410e+04	1.5696e+04
3288.6040	9.0406e+04	1.5842e+04
3288.6040	9.0402e+04	1.6031e+04
3290.3460	9.0404e+04	1.6071e+04
3290.3460	9.0410e+04	1.6143e+04
3292.0880	9.0646e+04	1.6275e+04
3292.0880	9.0860e+04	1.6221e+04
3293.8310	9.0939e+04	1.5994e+04
3293.8310	9.1019e+04	1.5925e+04
3295.5730	9.0936e+04	1.6003e+04
3295.5730	9.0879e+04	1.6151e+04
3297.3150	9.0818e+04	1.6354e+04
3297.3150	9.0789e+04	1.6544e+04
3299.0580	9.1006e+04	1.6689e+04
3299.0580	9.1231e+04	1.5929e+04
3300.8000	9.1290e+04	1.5143e+04
3300.8000	9.1384e+04	1.5257e+04
3302.5420	9.1558e+04	1.5193e+04
3302.5420	9.1655e+04	1.5214e+04
3304.2850	9.2188e+04	1.5216e+04
3304.2850	9.2777e+04	1.4704e+04
3306.0270	9.3133e+04	1.4543e+04
3306.0270	9.3279e+04	1.4889e+04
3307.7690	9.3294e+04	1.5031e+04
3307.7690	9.3394e+04	1.5085e+04
3309.5120	9.3591e+04	1.5173e+04
3309.5120	9.3707e+04	1.5346e+04
3311.2540	9.3845e+04	1.5357e+04
3311.2540	9.3960e+04	1.4355e+04
3312.9970	9.3852e+04	1.3226e+04
3312.9970	9.4004e+04	1.3136e+04
3314.7390	9.4385e+04	1.3083e+04
3314.7390	9.4864e+04	1.3069e+04
3316.4810	9.5557e+04	1.3419e+04
3316.4810	9.6149e+04	1.3790e+04
