#wls	flux	flux_err
3292.4106	1.3243e-15	1.4140e-16
3294.6980	1.3206e-15	1.4140e-16
3296.9854	1.3066e-15	1.4140e-16
3299.2728	1.3035e-15	1.4140e-16
3301.5602	1.3025e-15	1.4140e-16
3303.8476	1.3003e-15	1.4140e-16
3306.1350	1.2962e-15	1.4140e-16
3308.4224	1.3026e-15	1.4140e-16
3310.7098	1.3029e-15	1.4140e-16
3312.9972	1.2992e-15	1.4140e-16
3315.2846	1.3008e-15	1.4140e-16
3317.5719	1.3021e-15	1.4463e-16
3319.8593	1.3043e-15	1.4375e-16
3322.1467	1.3015e-15	1.3397e-16
3324.4341	1.3054e-15	1.3163e-16
3326.7215	1.3108e-15	1.1859e-16
3329.0089	1.3190e-15	1.1900e-16
3331.2963	1.3315e-15	1.1789e-16
3333.5837	1.3417e-15	1.2371e-16
3335.8711	1.3527e-15	1.2359e-16
3338.1585	1.3647e-15	1.2158e-16
3340.4459	1.3823e-15	1.2057e-16
3342.7332	1.4021e-15	1.1735e-16
3345.0206	1.4134e-15	1.1000e-16
3347.3080	1.4276e-15	1.1088e-16
3349.5954	1.4469e-15	1.1448e-16
3351.8828	1.4566e-15	1.0794e-16
3354.1702	1.4756e-15	1.0966e-16
3356.4576	1.4962e-15	1.0483e-16
3358.7450	1.5150e-15	1.1835e-16
3361.0324	1.5326e-15	1.2655e-16
3363.3198	1.5481e-15	1.2732e-16
3365.6072	1.5650e-15	1.2510e-16
3367.8945	1.5804e-15	1.2633e-16
3370.1819	1.5959e-15	1.3016e-16
3372.4693	1.6074e-15	1.5634e-16
3374.7567	1.6176e-15	1.5476e-16
3377.0441	1.6264e-15	1.5656e-16
3379.3315	1.6366e-15	1.4733e-16
3381.6189	1.6443e-15	1.4311e-16
3383.9063	1.6473e-15	1.6952e-16
3386.1937	1.6478e-15	1.7302e-16
3388.4811	1.6455e-15	1.7387e-16
3390.7685	1.6431e-15	1.7543e-16
3393.0558	1.6397e-15	1.7577e-16
3395.3432	1.6394e-15	1.7510e-16
3397.6306	1.6443e-15	1.8621e-16
3399.9180	1.6498e-15	1.8800e-16
3402.2054	1.6522e-15	1.8962e-16
3404.4928	1.6569e-15	1.9048e-16
3406.7802	1.6540e-15	1.7600e-16
3409.0676	1.6534e-15	1.7144e-16
3411.3550	1.6453e-15	1.7297e-16
3413.6424	1.6417e-15	1.7338e-16
3415.9298	1.6386e-15	1.7263e-16
3418.2171	1.6405e-15	1.7616e-16
3420.5045	1.6455e-15	1.6075e-16
3422.7919	1.6433e-15	1.6263e-16
3425.0793	1.6405e-15	1.6238e-16
3427.3667	1.6426e-15	1.8016e-16
3429.6541	1.6385e-15	1.7973e-16
3431.9415	1.6392e-15	1.5464e-16
3434.2289	1.6432e-15	1.5082e-16
3436.5163	1.6415e-15	1.5281e-16
3438.8037	1.6380e-15	1.4928e-16
3441.0911	1.6305e-15	1.5149e-16
3443.3784	1.6313e-15	1.5330e-16
3445.6658	1.6288e-15	1.4712e-16
3447.9532	1.6237e-15	1.4594e-16
3450.2406	1.6164e-15	1.4283e-16
3452.5280	1.6164e-15	1.4102e-16
3454.8154	1.6073e-15	1.4559e-16
3457.1028	1.5982e-15	1.4651e-16
3459.3902	1.5928e-15	1.4196e-16
3461.6776	1.5873e-15	1.3693e-16
3463.9650	1.5882e-15	1.4154e-16
3466.2524	1.5871e-15	1.3649e-16
3468.5397	1.5836e-15	1.2918e-16
3470.8271	1.5735e-15	1.2977e-16
3473.1145	1.5736e-15	1.3082e-16
3475.4019	1.5709e-15	9.6208e-17
3477.6893	1.5687e-15	1.2654e-16
3479.9767	1.5707e-15	1.2505e-16
3482.2641	1.5791e-15	1.2442e-16
3484.5515	1.5802e-15	1.2394e-16
3486.8389	1.5751e-15	1.3389e-16
3489.1263	1.5744e-15	1.3845e-16
3491.4137	1.5793e-15	1.4016e-16
3493.7010	1.5812e-15	1.3230e-16
3495.9884	1.5925e-15	1.3636e-16
3498.2758	1.6000e-15	1.3490e-16
3500.5632	1.6072e-15	1.3396e-16
3502.8506	1.6107e-15	1.2675e-16
3505.1380	1.6170e-15	1.1981e-16
3507.4254	1.6131e-15	1.2342e-16
3509.7128	1.6128e-15	1.2789e-16
3512.0002	1.6184e-15	1.3075e-16
3514.2876	1.6196e-15	1.3211e-16
3516.5750	1.6145e-15	1.3213e-16
3518.8623	1.6125e-15	1.3958e-16
3521.1497	1.6204e-15	1.3944e-16
3523.4371	1.6221e-15	1.4089e-16
3525.7245	1.6275e-15	1.1942e-16
3528.0119	1.6270e-15	1.2339e-16
3530.2993	1.6235e-15	1.2344e-16
3532.5867	1.6331e-15	1.2494e-16
3534.8741	1.6398e-15	1.1278e-16
3537.1615	1.6453e-15	1.0348e-16
3539.4489	1.6440e-15	9.6809e-17
3541.7363	1.6419e-15	9.7550e-17
3544.0236	1.6516e-15	9.5250e-17
3546.3110	1.6539e-15	1.0904e-16
3548.5984	1.6503e-15	1.0856e-16
3550.8858	1.6600e-15	1.0882e-16
3553.1732	1.6654e-15	1.1369e-16
3555.4606	1.6657e-15	1.1740e-16
3557.7480	1.6656e-15	1.1753e-16
3560.0354	1.6641e-15	1.2780e-16
3562.3228	1.6683e-15	1.4977e-16
3564.6102	1.6720e-15	1.5460e-16
3566.8976	1.6755e-15	1.4577e-16
3569.1849	1.6739e-15	1.4342e-16
3571.4723	1.6750e-15	1.4464e-16
3573.7597	1.6766e-15	1.4426e-16
3576.0471	1.6807e-15	1.4375e-16
3578.3345	1.6783e-15	1.4379e-16
3580.6219	1.6772e-15	1.4341e-16
3582.9093	1.6807e-15	1.4335e-16
3585.1967	1.6842e-15	1.4236e-16
3587.4841	1.6899e-15	1.3749e-16
3589.7715	1.6928e-15	1.3845e-16
3592.0589	1.6962e-15	1.4114e-16
3594.3462	1.7061e-15	1.3577e-16
3596.6336	1.7158e-15	1.3719e-16
3598.9210	1.7168e-15	1.3742e-16
3601.2084	1.7283e-15	1.3707e-16
3603.4958	1.7316e-15	1.3547e-16
3605.7832	1.7402e-15	1.3847e-16
3608.0706	1.7504e-15	1.4651e-16
3610.3580	1.7631e-15	1.2902e-16
3612.6454	1.7794e-15	1.2241e-16
3614.9328	1.7963e-15	1.2250e-16
3617.2202	1.8087e-15	1.2351e-16
3619.5076	1.8131e-15	1.3454e-16
3621.7949	1.8202e-15	1.3452e-16
3624.0823	1.8274e-15	1.3104e-16
3626.3697	1.8366e-15	1.3056e-16
3628.6571	1.8448e-15	1.3213e-16
3630.9445	1.8507e-15	1.3197e-16
3633.2319	1.8561e-15	1.3259e-16
3635.5193	1.8599e-15	1.3634e-16
3637.8067	1.8651e-15	1.3358e-16
3640.0941	1.8721e-15	1.2836e-16
3642.3815	1.8686e-15	1.2865e-16
3644.6689	1.8591e-15	1.2857e-16
