#wls	flux	flux_err
3997.8380	1.4015e+04	6.2924e+03
3997.8380	1.3737e+04	7.0098e+03
4000.1260	1.3615e+04	7.6714e+03
4000.1260	1.4093e+04	8.6075e+03
4002.4140	1.4540e+04	9.4620e+03
4002.4140	1.4921e+04	9.7220e+03
4004.7020	1.5219e+04	9.9946e+03
4004.7020	1.5044e+04	1.0913e+04
4006.9900	1.4811e+04	1.1727e+04
4006.9900	1.5036e+04	1.1959e+04
4011.5660	1.5193e+04	1.2159e+04
4011.5660	1.5165e+04	1.2293e+04
4013.8540	1.5320e+04	1.2389e+04
4013.8540	1.5786e+04	1.2912e+04
4016.1420	1.6250e+04	1.3337e+04
4016.1420	1.6043e+04	1.3256e+04
4018.4300	1.5869e+04	1.3153e+04
4018.4300	1.5690e+04	1.3041e+04
4020.7180	1.5568e+04	1.3042e+04
4020.7180	1.5781e+04	1.3077e+04
4023.0060	1.5997e+04	1.3101e+04
4023.0060	1.6874e+04	1.3201e+04
4025.2940	1.7645e+04	1.3209e+04
4025.2940	1.8591e+04	1.3476e+04
4027.5820	1.9369e+04	1.3754e+04
4027.5820	2.0229e+04	1.3727e+04
4029.8700	2.0921e+04	1.3709e+04
4029.8700	2.0937e+04	1.3686e+04
4032.1580	2.1106e+04	1.3674e+04
4032.1580	2.1249e+04	1.3635e+04
4034.4460	2.1382e+04	1.3616e+04
4034.4460	2.1353e+04	1.3953e+04
4036.7340	2.1345e+04	1.4254e+04
4036.7340	2.0915e+04	1.4371e+04
4039.0220	2.0580e+04	1.4467e+04
4039.0220	2.1199e+04	1.4481e+04
4041.3100	2.1766e+04	1.4162e+04
4041.3100	2.2179e+04	1.4635e+04
4043.5980	2.2543e+04	1.5178e+04
4043.5980	2.3430e+04	1.5063e+04
4045.8860	2.4149e+04	1.5126e+04
4045.8860	2.3888e+04	1.5330e+04
4048.1740	2.3641e+04	1.5376e+04
4048.1740	2.2946e+04	1.5160e+04
4050.4620	2.2337e+04	1.4974e+04
4050.4620	2.2244e+04	1.4808e+04
4052.7500	2.2151e+04	1.4485e+04
4052.7500	2.1957e+04	1.4789e+04
4055.0380	2.1774e+04	1.5267e+04
4055.0380	2.1539e+04	1.5670e+04
4057.3260	2.1478e+04	1.5584e+04
4057.3260	2.2015e+04	1.5075e+04
4059.6140	2.2648e+04	1.4950e+04
4059.6140	2.3443e+04	1.4908e+04
4061.9020	2.4203e+04	1.5045e+04
4061.9020	2.5152e+04	1.5006e+04
4064.1900	2.6018e+04	1.4366e+04
4064.1900	2.6473e+04	1.3757e+04
4066.4780	2.6940e+04	1.3771e+04
4066.4780	2.7055e+04	1.4033e+04
4068.7660	2.7216e+04	1.4216e+04
4068.7660	2.7485e+04	1.4198e+04
4071.0540	2.7816e+04	1.4251e+04
4071.0540	2.8110e+04	1.7288e+04
4073.3420	2.8393e+04	1.9707e+04
4073.3420	2.9426e+04	2.0206e+04
4075.6300	3.0298e+04	2.0485e+04
4075.6300	3.0657e+04	2.0960e+04
4077.9180	3.1039e+04	2.1571e+04
4077.9180	3.0786e+04	2.1755e+04
4080.2060	3.0684e+04	2.1908e+04
4080.2060	3.0716e+04	2.1964e+04
4082.4940	3.0866e+04	2.2048e+04
4082.4940	3.1123e+04	2.2664e+04
4084.7820	3.1487e+04	2.2948e+04
4084.7820	3.1938e+04	2.2643e+04
4087.0700	3.2509e+04	2.2469e+04
4087.0700	3.3571e+04	2.2309e+04
4089.3580	3.4659e+04	2.2336e+04
4089.3580	3.5842e+04	2.2592e+04
4091.6460	3.7021e+04	2.2518e+04
4091.6460	3.8747e+04	2.3310e+04
4093.9340	4.0382e+04	2.4369e+04
4093.9340	4.2012e+04	2.5762e+04
4096.2220	4.3397e+04	2.7062e+04
4096.2220	4.3619e+04	2.7394e+04
4098.5100	4.3940e+04	2.7763e+04
4098.5100	4.4598e+04	2.8217e+04
4100.7980	4.5348e+04	2.8495e+04
4100.7980	4.6018e+04	2.9640e+04
4103.0860	4.6717e+04	3.0577e+04
4103.0860	4.7608e+04	3.2255e+04
4105.3740	4.8498e+04	3.3661e+04
4105.3740	4.9379e+04	3.3451e+04
4107.6620	5.0259e+04	3.3404e+04
4107.6620	5.1759e+04	3.3335e+04
4109.9500	5.3155e+04	3.3186e+04
4109.9500	5.4032e+04	3.3023e+04
4112.2380	5.4866e+04	3.2997e+04
4112.2380	5.5130e+04	3.3980e+04
4114.5260	5.5455e+04	3.4970e+04
4114.5260	5.6144e+04	3.5336e+04
4116.8140	5.7035e+04	3.5649e+04
4116.8140	5.8081e+04	3.5770e+04
