#wls	flux	flux_err
5911.1600	1.6236e+00	4.1330e-02
5912.4400	1.6211e+00	4.1330e-02
5913.7200	1.6177e+00	4.1330e-02
5915.0000	1.6137e+00	4.1330e-02
5916.2800	1.6101e+00	4.1330e-02
5917.5600	1.6069e+00	4.1330e-02
5918.8400	1.6036e+00	4.1330e-02
5920.1200	1.6000e+00	4.1330e-02
5921.4000	1.5957e+00	4.1330e-02
5922.6800	1.5915e+00	4.1330e-02
5923.9600	1.5876e+00	4.1330e-02
5925.2400	1.5839e+00	4.1330e-02
5926.5200	1.5797e+00	4.1330e-02
5927.8000	1.5757e+00	4.1330e-02
5929.0800	1.5714e+00	4.1330e-02
5930.3600	1.5670e+00	4.1330e-02
5931.6400	1.5622e+00	4.1330e-02
5932.9210	1.5581e+00	4.1330e-02
5934.2010	1.5538e+00	4.1330e-02
5935.4810	1.5496e+00	4.1330e-02
5936.7610	1.5451e+00	4.1076e-02
5938.0410	1.5406e+00	4.2268e-02
5939.3210	1.5366e+00	4.2190e-02
5940.6010	1.5323e+00	4.2174e-02
5941.8810	1.5277e+00	3.8564e-02
5943.1610	1.5232e+00	3.7193e-02
5944.4410	1.5196e+00	3.5477e-02
5945.7210	1.5163e+00	3.5203e-02
5947.0010	1.5122e+00	3.5196e-02
5948.2810	1.5088e+00	3.5016e-02
5949.5610	1.5054e+00	3.5014e-02
5950.8410	1.5019e+00	3.4316e-02
5952.1210	1.4981e+00	3.4072e-02
5953.4010	1.4943e+00	3.3675e-02
5954.6810	1.4909e+00	3.3649e-02
5955.9610	1.4874e+00	3.2729e-02
5957.2420	1.4837e+00	3.2814e-02
5958.5220	1.4797e+00	3.3324e-02
5959.8020	1.4764e+00	3.3320e-02
5961.0820	1.4736e+00	3.4702e-02
5962.3620	1.4706e+00	3.2841e-02
5963.6420	1.4669e+00	3.1344e-02
5964.9220	1.4634e+00	3.0884e-02
5966.2020	1.4604e+00	3.0030e-02
5967.4820	1.4571e+00	2.8467e-02
