#wls	flux	flux_err
3450.0000	5.4388e-16	1.1917e-16
3452.0000	5.4136e-16	1.1917e-16
3454.0000	5.3806e-16	1.1917e-16
3456.0000	5.3532e-16	1.1917e-16
3458.0000	5.3351e-16	1.1917e-16
3460.0000	5.3121e-16	1.1917e-16
3462.0000	5.2859e-16	1.1917e-16
3464.0000	5.2644e-16	1.1917e-16
3466.0000	5.2420e-16	1.1917e-16
3468.0000	5.2292e-16	1.1917e-16
3470.0000	5.2027e-16	1.1917e-16
3472.0000	5.1818e-16	1.1917e-16
3474.0000	5.1747e-16	1.1917e-16
3476.0000	5.1527e-16	1.1979e-16
3478.0000	5.1374e-16	1.1750e-16
3480.0000	5.1317e-16	1.0006e-16
3482.0000	5.1202e-16	9.4166e-17
3484.0000	5.0997e-16	9.4170e-17
3486.0000	5.0652e-16	9.8246e-17
3488.0000	5.0433e-16	1.0061e-16
3490.0000	5.0186e-16	1.0388e-16
3492.0000	5.0077e-16	1.0684e-16
3494.0000	5.0184e-16	1.0254e-16
3496.0000	5.0095e-16	9.9242e-17
3498.0000	5.0056e-16	9.7872e-17
3500.0000	5.0075e-16	9.7758e-17
3502.0000	5.0049e-16	9.8297e-17
3504.0000	5.0064e-16	1.0069e-16
3506.0000	5.0185e-16	9.8978e-17
3508.0000	5.0446e-16	9.9068e-17
3510.0000	5.0712e-16	9.7315e-17
3512.0000	5.0776e-16	9.7655e-17
3514.0000	5.0702e-16	9.7463e-17
3516.0000	5.0800e-16	9.7529e-17
3518.0000	5.0906e-16	9.0014e-17
3520.0000	5.0921e-16	8.2643e-17
3522.0000	5.0907e-16	8.5645e-17
3524.0000	5.0997e-16	8.4075e-17
3526.0000	5.1130e-16	8.3037e-17
3528.0000	5.1313e-16	8.3134e-17
3530.0000	5.1475e-16	8.2814e-17
3532.0000	5.1527e-16	8.1338e-17
3534.0000	5.1455e-16	8.1550e-17
3536.0000	5.1437e-16	7.8320e-17
3538.0000	5.1505e-16	7.5906e-17
3540.0000	5.1527e-16	7.1755e-17
3542.0000	5.1520e-16	6.3639e-17
3544.0000	5.1594e-16	6.3830e-17
3546.0000	5.1508e-16	6.3943e-17
3548.0000	5.1247e-16	6.2916e-17
3550.0000	5.1135e-16	6.3863e-17
3552.0000	5.1003e-16	6.2957e-17
3554.0000	5.1274e-16	5.6566e-17
3556.0000	5.1845e-16	5.0915e-17
3558.0000	5.2321e-16	5.1674e-17
3560.0000	5.2605e-16	5.0972e-17
3562.0000	5.2843e-16	5.3872e-17
3564.0000	5.3040e-16	5.4693e-17
3566.0000	5.3090e-16	5.6885e-17
3568.0000	5.2999e-16	5.2079e-17
3570.0000	5.2678e-16	5.1158e-17
3572.0000	5.2868e-16	4.8607e-17
3574.0000	5.3245e-16	4.6241e-17
3576.0000	5.3393e-16	4.5973e-17
3578.0000	5.3662e-16	4.6509e-17
3580.0000	5.3700e-16	4.6640e-17
3582.0000	5.3537e-16	4.6687e-17
3584.0000	5.3546e-16	5.0763e-17
3586.0000	5.3728e-16	5.7098e-17
3588.0000	5.3762e-16	5.7124e-17
3590.0000	5.3860e-16	5.8498e-17
3592.0000	5.3883e-16	5.8554e-17
3594.0000	5.3595e-16	5.8021e-17
3596.0000	5.3249e-16	5.8174e-17
3598.0000	5.3074e-16	5.9568e-17
3600.0000	5.3192e-16	5.7864e-17
3602.0000	5.3296e-16	5.7877e-17
3604.0000	5.3319e-16	5.8388e-17
3606.0000	5.3326e-16	5.6921e-17
3608.0000	5.3214e-16	5.5424e-17
3610.0000	5.3106e-16	5.6843e-17
3612.0000	5.3339e-16	5.4981e-17
3614.0000	5.3651e-16	5.4124e-17
3616.0000	5.3916e-16	5.0630e-17
3618.0000	5.4333e-16	4.9827e-17
3620.0000	5.4398e-16	4.8601e-17
3622.0000	5.4443e-16	4.8314e-17
3624.0000	5.4760e-16	5.3579e-17
3626.0000	5.4889e-16	5.3900e-17
3628.0000	5.4841e-16	5.3419e-17
3630.0000	5.4688e-16	5.3875e-17
3632.0000	5.4547e-16	5.3858e-17
3634.0000	5.4611e-16	4.9779e-17
3636.0000	5.4695e-16	4.6405e-17
3638.0000	5.4750e-16	4.9498e-17
3640.0000	5.4571e-16	4.8805e-17
3642.0000	5.4598e-16	4.8830e-17
3644.0000	5.4700e-16	4.8926e-17
3646.0000	5.4832e-16	4.8832e-17
3648.0000	5.4596e-16	4.7938e-17
3650.0000	5.4463e-16	4.9522e-17
3652.0000	5.4393e-16	4.9916e-17
3654.0000	5.4235e-16	4.9306e-17
3656.0000	5.4183e-16	4.8825e-17
3658.0000	5.4117e-16	4.9707e-17
3660.0000	5.3819e-16	4.7686e-17
3662.0000	5.3605e-16	4.6314e-17
3664.0000	5.3449e-16	4.6288e-17
3666.0000	5.3141e-16	4.7037e-17
3668.0000	5.2910e-16	4.6635e-17
3670.0000	5.2538e-16	4.6333e-17
3672.0000	5.2315e-16	4.5725e-17
3674.0000	5.2123e-16	3.8933e-17
3676.0000	5.1680e-16	4.0238e-17
3678.0000	5.1269e-16	4.1307e-17
3680.0000	5.0774e-16	4.1237e-17
3682.0000	5.0188e-16	4.0995e-17
3684.0000	4.9498e-16	4.0976e-17
3686.0000	4.8792e-16	3.7205e-17
3688.0000	4.8415e-16	3.3213e-17
3690.0000	4.7933e-16	3.6066e-17
3692.0000	4.7502e-16	3.5946e-17
3694.0000	4.7078e-16	3.6078e-17
3696.0000	4.6547e-16	3.7048e-17
3698.0000	4.6277e-16	4.0167e-17
3700.0000	4.5988e-16	3.7758e-17
3702.0000	4.5659e-16	3.7554e-17
3704.0000	4.5423e-16	4.0304e-17
3706.0000	4.5147e-16	3.9880e-17
3708.0000	4.4817e-16	3.8540e-17
3710.0000	4.4315e-16	4.1047e-17
3712.0000	4.3705e-16	4.1827e-17
3714.0000	4.3265e-16	4.2221e-17
3716.0000	4.2985e-16	4.1831e-17
3718.0000	4.2590e-16	4.1716e-17
3720.0000	4.2265e-16	4.1992e-17
3722.0000	4.2075e-16	4.1895e-17
3724.0000	4.1997e-16	4.1651e-17
3726.0000	4.1908e-16	4.1200e-17
3728.0000	4.1841e-16	4.1237e-17
3730.0000	4.1647e-16	4.0946e-17
3732.0000	4.1372e-16	4.1075e-17
3734.0000	4.1223e-16	4.1817e-17
3736.0000	4.1294e-16	4.1810e-17
3738.0000	4.1295e-16	4.1577e-17
3740.0000	4.1297e-16	3.8668e-17
3742.0000	4.1491e-16	3.8889e-17
3744.0000	4.1603e-16	3.8222e-17
3746.0000	4.1500e-16	3.7166e-17
3748.0000	4.1578e-16	3.3159e-17
3750.0000	4.1968e-16	3.5965e-17
3752.0000	4.2216e-16	3.6588e-17
3754.0000	4.2480e-16	3.2064e-17
3756.0000	4.2720e-16	3.0425e-17
3758.0000	4.3257e-16	3.0851e-17
3760.0000	4.3824e-16	2.8381e-17
3762.0000	4.4190e-16	3.1128e-17
3764.0000	4.4654e-16	3.0910e-17
3766.0000	4.5215e-16	3.1039e-17
3768.0000	4.5746e-16	3.4704e-17
3770.0000	4.6277e-16	3.5277e-17
3772.0000	4.6944e-16	3.5271e-17
3774.0000	4.7638e-16	3.5071e-17
3776.0000	4.8101e-16	3.5128e-17
3778.0000	4.8736e-16	3.4778e-17
3780.0000	4.9334e-16	3.5312e-17
3782.0000	4.9936e-16	3.5188e-17
3784.0000	5.0485e-16	3.4446e-17
3786.0000	5.1048e-16	3.3899e-17
3788.0000	5.1640e-16	3.4143e-17
3790.0000	5.2236e-16	3.4019e-17
3792.0000	5.2976e-16	3.4213e-17
3794.0000	5.3663e-16	3.5243e-17
3796.0000	5.4380e-16	3.5269e-17
3798.0000	5.5142e-16	3.5048e-17
3800.0000	5.5964e-16	3.1669e-17
3802.0000	5.6790e-16	3.0646e-17
3804.0000	5.7669e-16	3.3075e-17
3806.0000	5.8570e-16	3.3700e-17
3808.0000	5.9403e-16	3.2675e-17
3810.0000	6.0279e-16	3.2701e-17
3812.0000	6.1400e-16	3.1251e-17
3814.0000	6.2510e-16	3.1344e-17
3816.0000	6.3433e-16	3.0923e-17
3818.0000	6.4414e-16	3.1523e-17
3820.0000	6.5425e-16	2.8728e-17
3822.0000	6.6586e-16	3.0990e-17
3824.0000	6.7920e-16	3.2665e-17
3826.0000	6.9194e-16	3.2793e-17
3828.0000	7.0538e-16	3.5743e-17
3830.0000	7.1964e-16	4.0632e-17
3832.0000	7.3158e-16	4.4200e-17
3834.0000	7.4383e-16	4.4142e-17
3836.0000	7.5531e-16	4.4300e-17
3838.0000	7.6697e-16	4.4347e-17
3840.0000	7.8092e-16	4.5193e-17
3842.0000	7.9564e-16	4.6360e-17
3844.0000	8.0831e-16	4.6183e-17
3846.0000	8.2133e-16	4.6843e-17
3848.0000	8.3407e-16	4.8095e-17
3850.0000	8.4808e-16	4.8840e-17
3852.0000	8.5994e-16	4.8841e-17
3854.0000	8.7080e-16	4.7633e-17
3856.0000	8.8353e-16	4.7764e-17
3858.0000	8.9684e-16	4.9040e-17
3860.0000	9.0875e-16	4.9897e-17
3862.0000	9.2128e-16	5.0293e-17
3864.0000	9.3342e-16	5.0120e-17
3866.0000	9.4525e-16	5.0145e-17
3868.0000	9.5793e-16	4.7266e-17
3870.0000	9.6952e-16	4.7064e-17
