#wls	flux	flux_err
3200.1160	6.8174e-16	8.0606e-17
3201.3014	6.8009e-16	8.0606e-17
3202.4867	6.7842e-16	8.0606e-17
3203.6720	6.7672e-16	8.0606e-17
3204.8574	6.7500e-16	8.0606e-17
3206.0427	6.7325e-16	8.0606e-17
3207.2280	6.7147e-16	8.0606e-17
3208.4134	6.6965e-16	8.0606e-17
3209.5987	6.6781e-16	8.0606e-17
3210.7840	6.6592e-16	8.0606e-17
3211.9694	6.6375e-16	8.0606e-17
3213.1547	6.6031e-16	8.0606e-17
3214.3400	6.5677e-16	8.0606e-17
3215.5254	6.5382e-16	8.0606e-17
3216.7107	6.5153e-16	8.0606e-17
3217.8960	6.4981e-16	8.0606e-17
3219.0814	6.4760e-16	8.0606e-17
3220.2667	6.4524e-16	8.0606e-17
3221.4520	6.4356e-16	8.0606e-17
3222.6374	6.4189e-16	8.0606e-17
3223.8227	6.4037e-16	8.0606e-17
3225.0080	6.3941e-16	8.0606e-17
3226.1934	6.3684e-16	8.1269e-17
3227.3787	6.3393e-16	7.9372e-17
3228.5640	6.3294e-16	7.9722e-17
3229.7494	6.3032e-16	7.9911e-17
3230.9347	6.2724e-16	8.0507e-17
3232.1200	6.2562e-16	7.6976e-17
3233.3054	6.2407e-16	7.7000e-17
3234.4907	6.2207e-16	7.6135e-17
3235.6760	6.2053e-16	7.5908e-17
3236.8614	6.1928e-16	7.4728e-17
3238.0467	6.1812e-16	7.5360e-17
3239.2320	6.1666e-16	7.6254e-17
3240.4174	6.1624e-16	7.5657e-17
3241.6027	6.1517e-16	7.1836e-17
3242.7880	6.1303e-16	6.6390e-17
3243.9734	6.1134e-16	6.5986e-17
3245.1587	6.1045e-16	6.7603e-17
3246.3440	6.1026e-16	6.7494e-17
3247.5294	6.0958e-16	7.1748e-17
3248.7147	6.0939e-16	7.4533e-17
3249.9000	6.0874e-16	7.4554e-17
3251.0854	6.0822e-16	7.4498e-17
3252.2707	6.0707e-16	7.4636e-17
3253.4560	6.0645e-16	7.1096e-17
3254.6414	6.0650e-16	7.3196e-17
3255.8267	6.0733e-16	7.2057e-17
3257.0120	6.0621e-16	6.9745e-17
3258.1974	6.0508e-16	6.8997e-17
3259.3827	6.0421e-16	6.9271e-17
3260.5680	6.0307e-16	6.7654e-17
3261.7534	6.0306e-16	6.5249e-17
3262.9387	6.0365e-16	6.4176e-17
3264.1240	6.0288e-16	6.2620e-17
3265.3094	6.0294e-16	6.2103e-17
3266.4947	6.0292e-16	6.2845e-17
3267.6801	6.0256e-16	6.2967e-17
3268.8654	6.0313e-16	6.1837e-17
3270.0507	6.0410e-16	6.0600e-17
3271.2361	6.0462e-16	6.0334e-17
3272.4214	6.0411e-16	6.2420e-17
3273.6067	6.0382e-16	6.2329e-17
3274.7921	6.0421e-16	5.8548e-17
3275.9774	6.0557e-16	5.7229e-17
3277.1627	6.0663e-16	5.6452e-17
3278.3481	6.0677e-16	5.6092e-17
3279.5334	6.0765e-16	5.5976e-17
3280.7187	6.0741e-16	5.5261e-17
3281.9041	6.0803e-16	5.6155e-17
3283.0894	6.0788e-16	5.6872e-17
3284.2747	6.0861e-16	5.7875e-17
3285.4601	6.0945e-16	5.9020e-17
3286.6454	6.1004e-16	6.0036e-17
3287.8307	6.1046e-16	5.9195e-17
3289.0161	6.1095e-16	5.8316e-17
3290.2014	6.1166e-16	5.9840e-17
3291.3867	6.1222e-16	6.0341e-17
3292.5721	6.1264e-16	5.9384e-17
3293.7574	6.1321e-16	5.9589e-17
3294.9427	6.1414e-16	5.8214e-17
3296.1281	6.1412e-16	5.8033e-17
3297.3134	6.1401e-16	5.3460e-17
3298.4987	6.1357e-16	4.9977e-17
3299.6841	6.1281e-16	4.9158e-17
3300.8694	6.1253e-16	5.2033e-17
3302.0547	6.1333e-16	5.2004e-17
3303.2401	6.1157e-16	5.3454e-17
3304.4254	6.1127e-16	5.1755e-17
3305.6107	6.1046e-16	5.1774e-17
3306.7961	6.1216e-16	5.5550e-17
3307.9814	6.1323e-16	5.5224e-17
3309.1667	6.1230e-16	5.4579e-17
3310.3521	6.1276e-16	5.4734e-17
3311.5374	6.1477e-16	5.4861e-17
3312.7227	6.1594e-16	5.4862e-17
3313.9081	6.1724e-16	5.4828e-17
3315.0934	6.1902e-16	5.5047e-17
3316.2787	6.2193e-16	5.4477e-17
3317.4641	6.2541e-16	5.4105e-17
3318.6494	6.2666e-16	5.5615e-17
3319.8347	6.2867e-16	5.7192e-17
3321.0201	6.2936e-16	5.7293e-17
3322.2054	6.3183e-16	5.5227e-17
3323.3907	6.3307e-16	5.5232e-17
3324.5761	6.3563e-16	5.5541e-17
3325.7614	6.3795e-16	5.5499e-17
3326.9467	6.4016e-16	5.5417e-17
3328.1321	6.4435e-16	5.5939e-17
3329.3174	6.4764e-16	5.5700e-17
3330.5027	6.5146e-16	5.5768e-17
3331.6881	6.5612e-16	5.8672e-17
3332.8734	6.5840e-16	5.8546e-17
3334.0588	6.6187e-16	5.8559e-17
3335.2441	6.6387e-16	5.8023e-17
3336.4294	6.6521e-16	5.8280e-17
3337.6148	6.6993e-16	5.7508e-17
3338.8001	6.7304e-16	5.7492e-17
3339.9854	6.7584e-16	5.6936e-17
3341.1708	6.7947e-16	5.6350e-17
3342.3561	6.8343e-16	5.6431e-17
3343.5414	6.8626e-16	5.6663e-17
3344.7268	6.8891e-16	5.6752e-17
3345.9121	6.9241e-16	5.7499e-17
3347.0974	6.9737e-16	5.7249e-17
3348.2828	7.0198e-16	5.7963e-17
3349.4681	7.0427e-16	5.7939e-17
3350.6534	7.0825e-16	5.4274e-17
3351.8388	7.1085e-16	5.5692e-17
3353.0241	7.1358e-16	5.5688e-17
3354.2094	7.1645e-16	5.3243e-17
3355.3948	7.1843e-16	5.3312e-17
