#wls	flux	flux_err
3296.0000	1.5544e+05	1.4155e+04
3298.2880	1.5498e+05	1.4155e+04
3300.5760	1.5436e+05	1.4155e+04
3302.8650	1.5379e+05	1.4155e+04
3305.1530	1.5326e+05	1.4155e+04
3307.4410	1.5209e+05	1.4155e+04
3309.7290	1.5163e+05	1.4155e+04
3312.0180	1.5119e+05	1.4155e+04
3314.3060	1.5054e+05	1.4155e+04
3316.5940	1.5020e+05	1.4155e+04
3318.8820	1.5013e+05	1.4155e+04
3321.1710	1.4984e+05	1.4014e+04
3323.4590	1.5003e+05	1.3319e+04
3325.7470	1.5007e+05	1.2686e+04
3328.0350	1.5006e+05	1.1228e+04
3330.3230	1.5032e+05	1.1146e+04
3332.6120	1.5060e+05	1.0119e+04
3334.9000	1.5105e+05	9.2266e+03
3337.1880	1.5161e+05	9.4679e+03
3339.4760	1.5222e+05	9.5813e+03
3341.7650	1.5289e+05	9.1392e+03
3344.0530	1.5382e+05	8.1764e+03
3346.3410	1.5486e+05	8.1140e+03
3348.6290	1.5581e+05	8.5091e+03
3350.9180	1.5682e+05	8.7596e+03
3353.2060	1.5808e+05	8.7586e+03
3355.4940	1.5983e+05	8.3346e+03
3357.7820	1.6156e+05	8.9578e+03
3360.0700	1.6311e+05	8.9695e+03
3362.3590	1.6450e+05	8.7426e+03
3364.6470	1.6557e+05	8.3718e+03
3366.9350	1.6724e+05	9.1461e+03
3369.2230	1.6869e+05	9.0476e+03
3371.5120	1.7056e+05	8.5066e+03
3373.8000	1.7214e+05	9.1561e+03
3376.0880	1.7344e+05	9.1925e+03
3378.3760	1.7453e+05	9.6099e+03
3380.6650	1.7561e+05	9.5186e+03
3382.9530	1.7688e+05	1.0460e+04
3385.2410	1.7793e+05	1.0320e+04
3387.5290	1.7866e+05	1.0210e+04
3389.8170	1.7918e+05	1.0454e+04
3392.1060	1.7973e+05	1.0431e+04
3394.3940	1.8020e+05	1.0485e+04
3396.6820	1.8029e+05	1.0313e+04
3398.9700	1.7987e+05	1.0317e+04
3401.2590	1.8041e+05	1.0305e+04
3403.5470	1.8167e+05	1.0388e+04
3405.8350	1.8194e+05	9.8119e+03
3408.1230	1.8295e+05	9.8472e+03
3410.4120	1.8391e+05	9.8568e+03
3412.7000	1.8409e+05	9.8226e+03
3414.9880	1.8434e+05	9.1792e+03
3417.2760	1.8498e+05	9.1407e+03
3419.5640	1.8552e+05	8.8480e+03
3421.8530	1.8584e+05	8.3473e+03
3424.1410	1.8607e+05	8.3279e+03
3426.4290	1.8619e+05	8.1885e+03
3428.7170	1.8649e+05	7.3654e+03
3431.0060	1.8623e+05	7.2456e+03
3433.2940	1.8639e+05	8.0163e+03
3435.5820	1.8618e+05	8.2732e+03
3437.8700	1.8614e+05	8.0556e+03
3440.1590	1.8560e+05	8.8520e+03
3442.4470	1.8503e+05	8.9005e+03
3444.7350	1.8425e+05	8.8066e+03
3447.0230	1.8319e+05	9.7797e+03
3449.3120	1.8260e+05	1.0307e+04
3451.6000	1.8224e+05	1.0269e+04
3453.8880	1.8156e+05	1.0295e+04
3456.1760	1.8102e+05	1.0266e+04
3458.4640	1.8000e+05	1.0485e+04
3460.7530	1.7950e+05	1.0503e+04
3463.0410	1.7909e+05	1.0443e+04
3465.3290	1.7875e+05	1.0519e+04
3467.6170	1.7822e+05	1.0605e+04
3469.9060	1.7775e+05	1.0621e+04
3472.1940	1.7764e+05	1.0803e+04
3474.4820	1.7699e+05	1.1196e+04
3476.7700	1.7672e+05	1.1581e+04
3479.0590	1.7648e+05	1.1349e+04
3481.3470	1.7619e+05	1.1223e+04
3483.6350	1.7638e+05	1.0984e+04
3485.9230	1.7688e+05	1.1039e+04
3488.2110	1.7727e+05	1.0735e+04
3490.5000	1.7803e+05	1.0578e+04
3492.7880	1.7872e+05	1.0604e+04
3495.0760	1.7937e+05	9.2817e+03
3497.3640	1.7966e+05	8.4906e+03
3499.6530	1.8025e+05	8.1902e+03
3501.9410	1.8053e+05	8.1868e+03
3504.2290	1.8065e+05	8.6660e+03
3506.5170	1.8139e+05	7.9853e+03
3508.8060	1.8183e+05	8.2322e+03
3511.0940	1.8224e+05	8.3006e+03
3513.3820	1.8295e+05	1.0200e+04
3515.6700	1.8350e+05	1.0771e+04
3517.9580	1.8411e+05	1.0846e+04
3520.2470	1.8519e+05	1.0688e+04
3522.5350	1.8578e+05	9.9029e+03
3524.8230	1.8636e+05	9.3772e+03
3527.1110	1.8699e+05	9.6562e+03
3529.4000	1.8749e+05	9.1910e+03
3531.6880	1.8766e+05	9.1897e+03
3533.9760	1.8825e+05	9.3023e+03
3536.2640	1.8854e+05	8.6345e+03
3538.5530	1.8885e+05	8.3294e+03
3540.8410	1.8942e+05	8.3299e+03
3543.1290	1.8983e+05	8.1975e+03
3545.4170	1.9045e+05	7.6585e+03
3547.7050	1.9095e+05	7.7891e+03
3549.9940	1.9166e+05	8.8976e+03
3552.2820	1.9193e+05	9.4385e+03
3554.5700	1.9209e+05	1.1079e+04
3556.8580	1.9212e+05	1.1381e+04
3559.1470	1.9198e+05	1.1566e+04
3561.4350	1.9186e+05	1.0332e+04
3563.7230	1.9293e+05	1.0024e+04
3566.0110	1.9331e+05	1.0005e+04
3568.3000	1.9383e+05	9.8556e+03
3570.5880	1.9392e+05	9.8144e+03
3572.8760	1.9428e+05	9.5291e+03
3575.1640	1.9442e+05	9.1197e+03
3577.4520	1.9462e+05	8.4967e+03
3579.7410	1.9541e+05	8.4425e+03
3582.0290	1.9575e+05	8.6291e+03
3584.3170	1.9597e+05	8.5608e+03
3586.6050	1.9619e+05	8.4276e+03
3588.8940	1.9686e+05	8.1628e+03
3591.1820	1.9730e+05	8.3457e+03
3593.4700	1.9750e+05	8.3680e+03
3595.7580	1.9802e+05	8.9170e+03
3598.0470	1.9888e+05	9.0075e+03
3600.3350	2.0003e+05	9.0397e+03
3602.6230	2.0049e+05	7.6209e+03
3604.9110	2.0169e+05	7.2655e+03
3607.1990	2.0263e+05	7.5063e+03
3609.4880	2.0342e+05	7.7184e+03
3611.7760	2.0443e+05	7.5110e+03
3614.0640	2.0572e+05	7.5030e+03
3616.3520	2.0654e+05	7.5320e+03
3618.6410	2.0767e+05	7.5128e+03
3620.9290	2.0892e+05	8.5161e+03
3623.2170	2.0998e+05	8.3838e+03
3625.5050	2.1125e+05	8.6094e+03
3627.7940	2.1196e+05	8.9844e+03
3630.0820	2.1260e+05	8.5865e+03
3632.3700	2.1322e+05	8.5165e+03
3634.6580	2.1386e+05	8.7162e+03
3636.9460	2.1399e+05	9.7141e+03
3639.2350	2.1406e+05	9.3078e+03
3641.5230	2.1382e+05	9.2766e+03
3643.8110	2.1313e+05	9.1714e+03
3646.0990	2.1253e+05	8.9687e+03
3648.3880	2.1145e+05	9.3837e+03
3650.6760	2.0994e+05	9.3995e+03
3652.9640	2.0834e+05	9.6402e+03
3655.2520	2.0691e+05	9.7168e+03
3657.5410	2.0523e+05	9.8456e+03
3659.8290	2.0314e+05	9.8319e+03
3662.1170	2.0101e+05	9.8217e+03
3664.4050	1.9857e+05	9.8932e+03
3666.6930	1.9646e+05	9.8994e+03
3668.9820	1.9429e+05	9.6172e+03
3671.2700	1.9194e+05	1.0094e+04
3673.5580	1.9011e+05	1.0217e+04
3675.8460	1.8771e+05	9.9626e+03
3678.1350	1.8565e+05	1.0270e+04
3680.4230	1.8354e+05	1.0238e+04
3682.7110	1.8140e+05	1.0064e+04
3684.9990	1.7882e+05	9.0387e+03
3687.2880	1.7632e+05	9.1401e+03
3689.5760	1.7380e+05	9.1548e+03
3691.8640	1.7176e+05	9.3032e+03
3694.1520	1.7032e+05	9.3245e+03
3696.4400	1.6867e+05	8.4453e+03
3698.7290	1.6694e+05	8.4751e+03
3701.0170	1.6458e+05	8.6575e+03
3703.3050	1.6220e+05	7.5855e+03
3705.5930	1.6070e+05	6.7700e+03
3707.8820	1.5908e+05	6.6724e+03
3710.1700	1.5750e+05	6.9521e+03
3712.4580	1.5660e+05	7.9298e+03
