#wls	flux	flux_err
3998.2830	2.8888e+03	1.7893e+03
4000.5700	2.9743e+03	1.5220e+03
4002.8580	2.9834e+03	1.4790e+03
4005.1460	2.9895e+03	1.5275e+03
4007.4330	3.0967e+03	1.5772e+03
4009.7210	3.1169e+03	1.5844e+03
4012.0080	3.0839e+03	1.4853e+03
4014.2960	3.1959e+03	1.4550e+03
4016.5830	3.3130e+03	1.4185e+03
4018.8710	3.3696e+03	1.4443e+03
4021.1590	3.4623e+03	1.3919e+03
4023.4460	3.5474e+03	1.3690e+03
4025.7340	3.5283e+03	1.7176e+03
4028.0210	3.6547e+03	2.0350e+03
4030.3090	3.7516e+03	2.0507e+03
4032.5960	3.7455e+03	2.0200e+03
4034.8840	3.7254e+03	2.0504e+03
4037.1720	3.7808e+03	2.0707e+03
4039.4590	3.8295e+03	2.1161e+03
4041.7470	3.8274e+03	2.1648e+03
4044.0340	3.8803e+03	2.1654e+03
4046.3220	3.9067e+03	2.1160e+03
4048.6090	3.9658e+03	2.1743e+03
4050.8970	3.9459e+03	2.1667e+03
4053.1850	3.9851e+03	2.1605e+03
4055.4720	4.0259e+03	2.1222e+03
4057.7600	4.0268e+03	2.1802e+03
4060.0470	4.0896e+03	2.2009e+03
4062.3350	4.0071e+03	2.3015e+03
4064.6220	3.9642e+03	2.4466e+03
4066.9100	3.9559e+03	2.3916e+03
4069.1970	3.8832e+03	2.3982e+03
4071.4850	3.8689e+03	2.3149e+03
4073.7730	3.7629e+03	2.1829e+03
4076.0600	3.6016e+03	1.9358e+03
4078.3480	3.5666e+03	1.9261e+03
4080.6350	3.5158e+03	1.8987e+03
4082.9230	3.4180e+03	1.8439e+03
4085.2100	3.3752e+03	1.9046e+03
4087.4980	3.2506e+03	1.8901e+03
4089.7860	3.1983e+03	1.7834e+03
4094.3610	3.1640e+03	1.8161e+03
4096.6480	3.0581e+03	1.8470e+03
4098.9360	3.0247e+03	1.8333e+03
4101.2230	2.9164e+03	1.8717e+03
4103.5110	2.8814e+03	1.8657e+03
4105.7990	2.8370e+03	2.0258e+03
4108.0860	2.7253e+03	1.9676e+03
4110.3740	2.6869e+03	1.9597e+03
4112.6610	2.6332e+03	1.8220e+03
4114.9490	2.5358e+03	1.5272e+03
4117.2360	2.4863e+03	1.5848e+03
4119.5240	2.3678e+03	1.5900e+03
4121.8120	2.2791e+03	1.5993e+03
4124.0990	2.2367e+03	1.6148e+03
4126.3870	2.1264e+03	1.6438e+03
4128.6740	2.0667e+03	1.6239e+03
4130.9620	1.9523e+03	1.6810e+03
4133.2490	1.9474e+03	1.7268e+03
4135.5370	1.9009e+03	1.6267e+03
4137.8240	1.8916e+03	1.5326e+03
4140.1120	1.8867e+03	1.5405e+03
4142.4000	1.8683e+03	1.4931e+03
4144.6870	1.8974e+03	1.3761e+03
4146.9750	1.8863e+03	1.3770e+03
4149.2620	1.9471e+03	1.3726e+03
4151.5500	1.8841e+03	1.3598e+03
4153.8370	1.7777e+03	1.1297e+03
4156.1250	1.6803e+03	1.1411e+03
4158.4130	1.6620e+03	1.1440e+03
4160.7000	1.6677e+03	1.1172e+03
4162.9880	1.6827e+03	1.0997e+03
4165.2750	1.6458e+03	1.0581e+03
4167.5630	1.5781e+03	1.0610e+03
4169.8500	1.6052e+03	1.0270e+03
4172.1380	1.5904e+03	1.0059e+03
4174.4260	1.6103e+03	9.5950e+02
4176.7130	1.5472e+03	9.3765e+02
4179.0010	1.5100e+03	9.1153e+02
4181.2880	1.4870e+03	8.7458e+02
4183.5760	1.4750e+03	9.0965e+02
4185.8630	1.3836e+03	9.2299e+02
4190.4380	1.2338e+03	9.2664e+02
4192.7260	1.0427e+03	8.8046e+02
4195.0140	9.3788e+02	8.8023e+02
4197.3010	8.3956e+02	8.4516e+02
4199.5890	6.8063e+02	8.3170e+02
4201.8760	6.0054e+02	8.1913e+02
4204.1640	5.2414e+02	8.0725e+02
4206.4510	5.6978e+02	8.1004e+02
4208.7390	5.1094e+02	8.0811e+02
4211.0270	4.2921e+02	8.1094e+02
4213.3140	4.8733e+02	8.1201e+02
4217.8890	5.0522e+02	8.0845e+02
4220.1770	5.4350e+02	7.9881e+02
4222.4640	6.7803e+02	8.0508e+02
4224.7520	8.7504e+02	8.0135e+02
4227.0400	9.0004e+02	8.5786e+02
4229.3270	1.0112e+03	8.8385e+02
4231.6150	1.1642e+03	8.0945e+02
4236.1900	1.1266e+03	7.4186e+02
4238.4770	1.1508e+03	7.3817e+02
4240.7650	1.2290e+03	7.1153e+02
4243.0530	1.3335e+03	6.9867e+02
4245.3400	1.4456e+03	6.8372e+02
