#wls	flux	flux_err
3295.0000	4.1000e+04	6.8783e+03
3297.2880	4.0997e+04	6.8783e+03
3299.5760	4.1273e+04	6.8783e+03
3301.8650	4.1146e+04	6.8783e+03
3304.1530	4.0954e+04	6.8783e+03
3306.4410	4.0835e+04	6.8783e+03
3308.7290	4.0849e+04	6.8783e+03
3311.0180	4.0587e+04	6.8783e+03
3313.3060	4.0348e+04	6.8783e+03
3315.5940	4.0457e+04	6.8783e+03
3317.8820	4.0579e+04	6.8783e+03
3320.1710	4.0739e+04	6.8948e+03
3322.4590	4.0777e+04	6.8332e+03
3324.7470	4.0715e+04	6.9121e+03
3327.0350	4.0655e+04	7.0337e+03
3329.3230	4.0504e+04	7.1498e+03
3331.6120	4.0378e+04	7.2407e+03
3333.9000	4.0345e+04	7.3189e+03
3336.1880	4.0357e+04	7.4376e+03
3338.4760	4.0251e+04	7.4249e+03
3340.7650	4.0163e+04	7.5104e+03
3343.0530	4.0114e+04	7.0309e+03
3345.3410	4.0195e+04	6.9034e+03
3347.6290	4.0138e+04	6.6805e+03
3349.9180	4.0249e+04	6.2461e+03
3352.2060	4.0308e+04	6.1988e+03
3354.4940	4.0180e+04	6.4628e+03
3356.7820	4.0147e+04	6.8015e+03
3359.0700	4.0193e+04	6.7753e+03
3361.3590	4.0203e+04	6.5317e+03
3363.6470	4.0214e+04	6.2501e+03
3365.9350	4.0308e+04	6.2500e+03
3368.2230	4.0291e+04	6.2184e+03
3370.5120	4.0213e+04	6.2688e+03
3372.8000	4.0046e+04	6.1797e+03
3375.0880	4.0070e+04	6.9530e+03
3377.3760	4.0169e+04	6.6335e+03
3379.6650	4.0152e+04	6.5641e+03
3381.9530	4.0261e+04	6.5330e+03
3384.2410	4.0221e+04	6.4791e+03
3386.5290	4.0170e+04	6.9297e+03
3388.8170	4.0411e+04	7.4039e+03
3391.1060	4.0902e+04	6.7116e+03
3393.3940	4.1072e+04	6.6756e+03
3395.6820	4.1095e+04	6.8683e+03
3397.9700	4.1449e+04	6.8693e+03
3400.2590	4.1673e+04	6.8026e+03
3402.5470	4.1820e+04	6.6272e+03
3404.8350	4.1758e+04	6.4043e+03
3407.1230	4.2114e+04	6.3609e+03
3409.4120	4.2610e+04	6.3143e+03
3411.7000	4.2772e+04	6.3382e+03
3413.9880	4.2882e+04	6.2985e+03
3416.2760	4.3004e+04	6.3558e+03
3418.5640	4.2756e+04	6.2067e+03
3420.8530	4.2615e+04	6.2534e+03
3423.1410	4.2774e+04	5.0183e+03
3425.4290	4.3026e+04	5.2390e+03
3427.7170	4.2862e+04	5.3014e+03
3430.0060	4.2755e+04	5.3284e+03
3432.2940	4.2817e+04	5.2589e+03
3434.5820	4.2702e+04	4.7558e+03
3436.8700	4.2884e+04	3.6010e+03
3439.1590	4.3267e+04	3.6290e+03
3441.4470	4.3565e+04	3.8896e+03
3443.7350	4.3642e+04	3.6032e+03
3446.0230	4.3548e+04	3.5094e+03
3448.3120	4.3495e+04	3.9093e+03
3450.6000	4.3541e+04	3.9112e+03
3452.8880	4.3334e+04	3.8296e+03
3455.1760	4.3158e+04	3.8401e+03
3457.4640	4.3248e+04	3.8393e+03
3459.7530	4.3317e+04	4.1977e+03
3462.0410	4.3209e+04	4.8754e+03
3464.3290	4.3105e+04	4.8137e+03
3466.6170	4.3308e+04	5.6141e+03
3468.9060	4.3495e+04	5.5813e+03
3471.1940	4.3844e+04	5.8216e+03
3473.4820	4.4047e+04	5.6867e+03
3475.7700	4.4320e+04	5.5774e+03
3478.0590	4.4339e+04	5.5678e+03
3480.3470	4.4417e+04	5.8012e+03
3482.6350	4.4449e+04	5.7927e+03
3484.9230	4.4660e+04	6.4554e+03
3487.2110	4.4914e+04	6.4147e+03
3489.5000	4.4956e+04	6.1398e+03
3491.7880	4.4868e+04	6.1712e+03
3494.0760	4.4811e+04	6.2774e+03
3496.3640	4.4807e+04	6.1103e+03
3498.6530	4.4405e+04	6.1394e+03
3500.9410	4.4480e+04	6.1369e+03
3503.2290	4.4602e+04	6.1406e+03
3505.5170	4.4875e+04	6.1490e+03
3507.8060	4.4809e+04	5.9118e+03
3510.0940	4.4822e+04	5.2450e+03
3512.3820	4.5051e+04	5.2583e+03
3514.6700	4.5049e+04	4.6028e+03
3516.9580	4.5068e+04	4.7645e+03
3519.2470	4.4757e+04	4.4972e+03
3521.5350	4.4564e+04	4.7033e+03
3523.8230	4.4427e+04	4.8096e+03
3526.1110	4.4210e+04	4.7804e+03
3528.4000	4.4306e+04	4.3722e+03
3530.6880	4.4354e+04	4.3479e+03
3532.9760	4.4394e+04	3.5112e+03
3535.2640	4.4387e+04	3.5155e+03
3537.5530	4.4456e+04	3.5167e+03
3539.8410	4.4544e+04	4.0609e+03
3542.1290	4.4709e+04	4.3623e+03
3544.4170	4.4734e+04	4.3657e+03
3546.7050	4.4764e+04	4.6538e+03
3548.9940	4.4668e+04	4.6114e+03
3551.2820	4.4552e+04	4.5576e+03
3553.5700	4.4587e+04	4.5549e+03
3555.8580	4.4578e+04	4.7827e+03
3558.1470	4.4495e+04	4.8560e+03
3560.4350	4.4298e+04	4.9429e+03
3562.7230	4.4012e+04	5.2548e+03
3565.0110	4.3840e+04	5.1535e+03
3567.3000	4.3581e+04	5.3044e+03
3569.5880	4.3364e+04	5.1712e+03
3571.8760	4.3408e+04	5.1432e+03
3574.1640	4.3371e+04	5.1444e+03
3576.4520	4.3044e+04	5.2375e+03
3578.7410	4.2922e+04	5.2809e+03
3581.0290	4.2719e+04	6.0106e+03
3583.3170	4.2743e+04	6.2009e+03
3585.6050	4.2873e+04	6.2630e+03
3587.8940	4.2842e+04	5.8554e+03
3590.1820	4.2502e+04	5.4196e+03
3592.4700	4.2354e+04	5.3223e+03
3594.7580	4.2209e+04	5.3620e+03
3597.0470	4.2035e+04	5.3791e+03
3599.3350	4.1883e+04	5.4642e+03
3601.6230	4.1948e+04	5.8105e+03
3603.9110	4.2168e+04	5.6746e+03
3606.1990	4.2149e+04	5.6768e+03
3608.4880	4.1979e+04	5.5972e+03
3610.7760	4.2010e+04	5.0419e+03
3613.0640	4.2211e+04	4.9859e+03
3615.3520	4.2119e+04	4.7732e+03
3617.6410	4.2006e+04	4.8079e+03
3619.9290	4.1952e+04	4.8051e+03
3622.2170	4.1949e+04	4.7154e+03
3624.5050	4.1826e+04	4.6371e+03
3626.7940	4.1944e+04	4.6044e+03
3629.0820	4.1992e+04	3.4467e+03
3631.3700	4.2094e+04	2.9719e+03
3633.6580	4.2063e+04	3.0434e+03
3635.9460	4.2247e+04	3.0561e+03
3638.2350	4.2136e+04	3.2823e+03
3640.5230	4.2077e+04	3.3443e+03
3642.8110	4.2223e+04	3.1986e+03
3645.0990	4.2477e+04	3.1829e+03
3647.3880	4.2623e+04	3.2095e+03
3649.6760	4.2434e+04	3.0316e+03
3651.9640	4.2348e+04	3.0909e+03
3654.2520	4.2344e+04	2.9829e+03
3656.5410	4.2092e+04	2.9778e+03
3658.8290	4.1892e+04	3.0261e+03
3661.1170	4.1872e+04	2.9888e+03
3663.4050	4.1947e+04	3.0025e+03
3665.6930	4.2131e+04	3.1848e+03
3667.9820	4.2254e+04	3.2546e+03
3670.2700	4.2197e+04	3.4985e+03
3672.5580	4.2294e+04	3.6715e+03
3674.8460	4.2499e+04	4.0602e+03
3677.1350	4.2666e+04	4.0955e+03
3679.4230	4.2556e+04	4.1261e+03
