# INSTRUMENT_ID: 3
# OBS_GROUP_ID: 55
# UNIT_ID: None
# DATA_QUALITY_ID: None
# RA: 185.728854166667
# DEC: 15.823625
# OBS_DATE: 2020-01-09 07:17:20+00:00
# REDSHIFT: None
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# TRANSIENT_ID: 30211
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

3804.000 2.40222e+00 -9.90000e+01
3806.000 2.32400e+00 -9.90000e+01
3808.000 2.38749e+00 -9.90000e+01
3810.000 2.42896e+00 -9.90000e+01
3812.000 2.40693e+00 -9.90000e+01
3814.000 2.44614e+00 -9.90000e+01
3816.000 2.56698e+00 -9.90000e+01
3818.000 2.56871e+00 -9.90000e+01
3820.000 2.53080e+00 -9.90000e+01
3822.000 2.62219e+00 -9.90000e+01
3824.000 2.54673e+00 -9.90000e+01
3826.000 2.44293e+00 -9.90000e+01
3828.000 2.44244e+00 -9.90000e+01
3830.000 2.23038e+00 -9.90000e+01
3832.000 2.11306e+00 -9.90000e+01
3834.000 2.13261e+00 -9.90000e+01
3836.000 2.23518e+00 -9.90000e+01
3838.000 2.40513e+00 -9.90000e+01
3840.000 2.50032e+00 -9.90000e+01
3842.000 2.43265e+00 -9.90000e+01
3844.000 2.58437e+00 -9.90000e+01
3846.000 2.46963e+00 -9.90000e+01
3848.000 2.53322e+00 -9.90000e+01
3850.000 2.26545e+00 -9.90000e+01
3852.000 2.15165e+00 -9.90000e+01
3854.000 2.39719e+00 -9.90000e+01
3856.000 2.59986e+00 -9.90000e+01
3858.000 2.61873e+00 -9.90000e+01
3860.000 2.42447e+00 -9.90000e+01
3862.000 2.43898e+00 -9.90000e+01
3864.000 2.42782e+00 -9.90000e+01
3866.000 2.35159e+00 -9.90000e+01
3868.000 2.41527e+00 -9.90000e+01
3870.000 2.47809e+00 -9.90000e+01
3872.000 2.54599e+00 -9.90000e+01
3874.000 2.36724e+00 -9.90000e+01
3876.000 2.48293e+00 -9.90000e+01
3878.000 2.53091e+00 -9.90000e+01
3880.000 2.45375e+00 -9.90000e+01
3882.000 2.35035e+00 -9.90000e+01
3884.000 2.25296e+00 -9.90000e+01
3886.000 2.28956e+00 -9.90000e+01
3888.000 2.37384e+00 -9.90000e+01
3890.000 2.35097e+00 -9.90000e+01
3892.000 2.46067e+00 -9.90000e+01
3894.000 2.53278e+00 -9.90000e+01
3896.000 2.46188e+00 -9.90000e+01
3898.000 2.49043e+00 -9.90000e+01
3900.000 2.44630e+00 -9.90000e+01
3902.000 2.43583e+00 -9.90000e+01
3904.000 2.59595e+00 -9.90000e+01
3906.000 2.39756e+00 -9.90000e+01
3908.000 2.65120e+00 -9.90000e+01
3910.000 2.69300e+00 -9.90000e+01
3912.000 2.55251e+00 -9.90000e+01
3914.000 2.46911e+00 -9.90000e+01
